CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-05-17T00:00:31Z,1715871631,60E85BB84CE4,15.15,20.2,228.23,518,14.6,63.78,188.62,134.26,,,
2024-05-17T00:01:31Z,1715871691,60E85BB84CE4,16.06,21.42,228.23,524,14.65,64.11,188.62,142.37,,,
2024-05-17T00:02:31Z,1715871751,60E85BB84CE4,14.94,19.93,228.23,530,14.68,63.92,188.62,132.42,,,612.3702801
2024-05-17T00:03:31Z,1715871811,60E85BB84CE4,15.94,21.26,228.23,537,14.54,64.02,188.62,141.28,,,
2024-05-17T00:04:31Z,1715871871,60E85BB84CE4,16.22,21.63,228.23,532,14.57,64.31,188.62,143.77,,,
2024-05-17T00:05:31Z,1715871931,60E85BB84CE4,16.73,22.31,228.23,528,14.47,64.5,188.62,148.28,,,
2024-05-17T00:06:31Z,1715871991,60E85BB84CE4,14.88,19.84,228.23,527,14.62,64.41,188.62,131.86,,,
2024-05-17T00:07:31Z,1715872051,60E85BB84CE4,15.36,20.6,228.23,529,14.49,64.94,188.62,135.06,,,
2024-05-17T00:08:31Z,1715872111,60E85BB84CE4,15.35,20.47,233.93,528,14.56,64.73,193.33,136.08,,,
2024-05-17T00:09:31Z,1715872171,60E85BB84CE4,15.2,20.27,233.93,526,14.46,65.01,193.33,134.71,,,
2024-05-17T00:10:31Z,1715872231,60E85BB84CE4,16.1,21.46,233.93,521,14.45,65.17,193.33,142.66,,,
2024-05-17T00:11:31Z,1715872291,60E85BB84CE4,15.77,21.03,233.93,521,14.58,65.13,193.33,139.79,,,
2024-05-17T00:12:31Z,1715872351,60E85BB84CE4,16.2,21.62,233.93,541,14.51,65.49,193.33,143.44,,,
2024-05-17T00:13:31Z,1715872411,60E85BB84CE4,15.35,20.46,228.23,544,14.54,65.5,188.62,136.02,,,
2024-05-17T00:14:31Z,1715872471,60E85BB84CE4,15.43,20.57,228.23,536,14.57,65.5,188.62,136.75,,,
2024-05-17T00:15:31Z,1715872531,60E85BB84CE4,15.38,20.51,228.23,528,14.55,65.32,188.62,136.31,,,
2024-05-17T00:16:31Z,1715872591,60E85BB84CE4,14.9,19.98,228.23,522,14.53,65.79,188.62,131.03,,,
2024-05-17T00:17:31Z,1715872651,60E85BB84CE4,15.21,20.42,228.23,520,14.54,65.63,188.62,133.55,,,
2024-05-17T00:18:31Z,1715872711,60E85BB84CE4,15.72,20.96,228.23,527,14.61,65.28,188.62,139.28,,,
2024-05-17T00:19:31Z,1715872771,60E85BB84CE4,15.61,20.81,222.55,527,14.7,64.98,183.92,138.35,,,
2024-05-17T00:20:31Z,1715872831,60E85BB84CE4,15.86,21.14,222.55,524,14.69,65.05,183.92,140.52,,,
2024-05-17T00:21:31Z,1715872891,60E85BB84CE4,15.68,20.91,222.55,525,14.67,64.95,183.92,139.01,,,
2024-05-17T00:22:31Z,1715872951,60E85BB84CE4,16.01,21.35,216.88,522,14.71,65.05,179.24,141.92,,,
2024-05-17T00:23:31Z,1715873011,60E85BB84CE4,16.43,21.91,216.88,515,14.61,65.45,179.24,145.65,,,
2024-05-17T00:24:31Z,1715873071,60E85BB84CE4,16.11,21.5,211.21,511,14.51,66.06,174.56,142.62,,,
2024-05-17T00:25:31Z,1715873131,60E85BB84CE4,16.06,21.42,205.56,511,14.44,66.31,169.89,142.19,,,
2024-05-17T00:26:31Z,1715873191,60E85BB84CE4,15.55,20.74,199.93,506,14.56,65.87,165.23,137.72,,,
2024-05-17T00:27:31Z,1715873251,60E85BB84CE4,16.08,21.45,199.93,512,14.44,66.42,165.23,142.51,,,
2024-05-17T00:28:31Z,1715873311,60E85BB84CE4,15.71,20.94,194.3,511,14.51,66.3,160.58,139.21,,,
2024-05-17T00:29:31Z,1715873371,60E85BB84CE4,15.61,20.83,194.3,511,14.57,66.1,160.58,138.33,,,
2024-05-17T00:30:31Z,1715873431,60E85BB84CE4,15.48,20.63,194.3,519,14.61,65.95,160.58,137.15,,,
