CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-27T00:00:32Z,1716735632,60E85BB84CE4,20.43,28.71,639.56,478,18.43,85.01,528.56,167.75,,
2024-05-27T00:01:32Z,1716735692,60E85BB84CE4,19.42,27.26,632.93,478,18.35,84.94,523.08,159.65,,
2024-05-27T00:02:32Z,1716735752,60E85BB84CE4,19,26.19,626.32,476,18.36,85.24,517.62,160.45,,470.495445
2024-05-27T00:03:32Z,1716735812,60E85BB84CE4,19.15,26.29,626.32,475,18.33,85.18,517.62,162.73,,
2024-05-27T00:04:32Z,1716735872,60E85BB84CE4,19.49,27.04,626.32,473,18.38,84.84,517.62,163.23,,
2024-05-27T00:05:32Z,1716735932,60E85BB84CE4,19.95,27.46,619.73,473,18.31,85.09,512.17,168.87,,
2024-05-27T00:06:32Z,1716735992,60E85BB84CE4,19.88,27.55,619.73,474,18.35,85,512.17,166.78,,
2024-05-27T00:07:32Z,1716736052,60E85BB84CE4,18.61,25.73,619.73,472,18.32,84.98,512.17,156.61,,
2024-05-27T00:08:32Z,1716736112,60E85BB84CE4,19.92,27.29,619.73,475,18.24,84.84,512.17,169.92,,
2024-05-27T00:09:32Z,1716736172,60E85BB84CE4,19.59,27.47,619.73,476,18.27,84.55,512.17,161.19,,
2024-05-27T00:10:32Z,1716736232,60E85BB84CE4,19.93,27.9,613.15,477,18.19,84.78,506.73,164.57,,
2024-05-27T00:11:32Z,1716736292,60E85BB84CE4,19.45,27.71,613.15,477,18.22,84.47,506.73,156.17,,
2024-05-27T00:12:32Z,1716736352,60E85BB84CE4,19.08,26.36,613.15,477,18.17,84.88,506.73,160.77,,
2024-05-27T00:13:32Z,1716736412,60E85BB84CE4,18.87,26.09,613.15,479,18.2,85.28,506.73,158.74,,
2024-05-27T00:14:32Z,1716736472,60E85BB84CE4,18.39,25.14,613.15,480,18.2,85.37,506.73,157.45,,
2024-05-27T00:15:32Z,1716736532,60E85BB84CE4,20.45,29.01,613.15,481,18.21,85.64,506.73,165.42,,
2024-05-27T00:16:32Z,1716736592,60E85BB84CE4,19.44,28.12,613.15,482,18.18,84.94,506.73,152.31,,
2024-05-27T00:17:32Z,1716736652,60E85BB84CE4,18.79,26.07,606.59,483,18.2,85.18,501.31,157.3,,
2024-05-27T00:18:32Z,1716736712,60E85BB84CE4,18.94,26.06,606.59,481,18.18,85.15,501.31,160.46,,
2024-05-27T00:19:32Z,1716736772,60E85BB84CE4,18.72,25.81,606.59,480,18.24,84.97,501.31,158.16,,
2024-05-27T00:20:32Z,1716736832,60E85BB84CE4,18.53,26.36,606.59,479,18.2,85.05,501.31,149.1,,
2024-05-27T00:21:32Z,1716736892,60E85BB84CE4,19.31,26.98,606.59,479,18.21,84.87,501.31,159.95,,
2024-05-27T00:22:32Z,1716736952,60E85BB84CE4,18.3,25.82,606.59,480,18.24,84.8,501.31,149.09,,
