CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-14T00:00:42Z,1728831642,60E85BB834C4,5.08,6.9,199.93,443,19.52,62.26,165.23,43.84,,,
2024-10-14T00:01:42Z,1728831702,60E85BB834C4,4.13,5.5,188.69,443,19.55,62.44,155.94,36.59,,,
2024-10-14T00:02:42Z,1728831762,60E85BB834C4,4.22,5.62,177.5,565,19.53,62.46,146.69,37.38,,,
2024-10-14T00:03:42Z,1728831822,60E85BB834C4,4.47,5.95,171.92,486,19.55,62.43,142.08,39.58,,,
2024-10-14T00:04:42Z,1728831882,60E85BB834C4,4.73,6.31,166.35,437,19.56,62.39,137.48,41.93,,,597.4618056
2024-10-14T00:05:42Z,1728831942,60E85BB834C4,4.61,6.15,160.79,553,19.6,62.05,132.89,40.89,,,
2024-10-14T00:06:42Z,1728832002,60E85BB834C4,4.64,6.19,160.79,535,19.61,62.55,132.89,41.14,,,
2024-10-14T00:07:42Z,1728832062,60E85BB834C4,5.49,7.32,155.25,444,19.57,63.04,128.31,48.63,,,
2024-10-14T00:08:42Z,1728832122,60E85BB834C4,4.86,6.48,160.79,439,19.58,62.94,132.89,43.06,,,
2024-10-14T00:09:42Z,1728832182,60E85BB834C4,4.58,6.1,166.35,550,19.58,63.04,137.48,40.56,,,
2024-10-14T00:10:42Z,1728832242,60E85BB834C4,4.86,6.48,171.92,493,19.57,62.62,142.08,43,,,
2024-10-14T00:11:42Z,1728832302,60E85BB834C4,4.59,6.12,171.92,437,19.59,62.05,142.08,40.66,,,
2024-10-14T00:12:42Z,1728832362,60E85BB834C4,4.68,6.33,166.35,554,19.61,61.97,137.48,40.65,,,
2024-10-14T00:13:42Z,1728832422,60E85BB834C4,4.17,5.57,155.25,495,19.6,61.65,128.31,36.9,,,
2024-10-14T00:14:42Z,1728832482,60E85BB834C4,4.03,5.37,144.19,444,19.64,61.4,119.17,35.67,,,
2024-10-14T00:15:42Z,1728832542,60E85BB834C4,3.87,5.16,138.68,507,19.64,60.69,114.62,34.31,,,
2024-10-14T00:16:42Z,1728832602,60E85BB834C4,4.42,5.95,127.7,516,19.64,60.58,105.54,38.57,,,
2024-10-14T00:17:42Z,1728832662,60E85BB834C4,4.1,5.51,122.22,442,19.68,60.13,101.01,36.05,,,
2024-10-14T00:18:42Z,1728832722,60E85BB834C4,3.91,5.25,111.3,476,19.71,60.3,91.99,34.38,,,
2024-10-14T00:19:42Z,1728832782,60E85BB834C4,3.99,5.33,105.86,529,19.68,60.46,87.49,35.4,,,
2024-10-14T00:20:42Z,1728832842,60E85BB834C4,3.94,5.25,100.43,458,19.71,60.61,83,34.9,,,
2024-10-14T00:21:42Z,1728832902,60E85BB834C4,3.19,4.25,100.43,448,19.73,60.43,83,28.27,,,
2024-10-14T00:22:42Z,1728832962,60E85BB834C4,4.16,5.54,100.43,558,19.73,60.38,83,36.85,,,
2024-10-14T00:23:42Z,1728833022,60E85BB834C4,3.85,5.14,95.01,476,19.76,60.26,78.52,34.16,,,
2024-10-14T00:24:42Z,1728833082,60E85BB834C4,4.43,5.91,95.01,427,19.77,60.42,78.52,39.27,,,
2024-10-14T00:25:42Z,1728833142,60E85BB834C4,3.94,5.27,95.01,556,19.75,60.61,78.52,34.7,,,
2024-10-14T00:26:42Z,1728833202,60E85BB834C4,3.88,5.18,95.01,499,19.78,60.29,78.52,34.37,,,
2024-10-14T00:27:42Z,1728833262,60E85BB834C4,4.52,6.03,95.01,442,19.76,60.16,78.52,40.06,,,
2024-10-14T00:28:42Z,1728833322,60E85BB834C4,4.22,5.68,95.01,510,19.8,60.17,78.52,36.83,,,
2024-10-14T00:29:42Z,1728833382,60E85BB834C4,4.32,5.91,95.01,510,19.78,60.28,78.52,36.93,,,
2024-10-14T00:30:42Z,1728833442,60E85BB834C4,4.07,5.43,95.01,441,19.81,59.95,78.52,36.06,,,
2024-10-14T00:31:42Z,1728833502,60E85BB834C4,3.67,4.89,89.6,454,19.83,59.88,74.05,32.51,,,
2024-10-14T00:32:42Z,1728833562,60E85BB834C4,3.86,5.14,89.6,535,19.85,59.83,74.05,34.19,,,
2024-10-14T00:33:42Z,1728833622,60E85BB834C4,3.78,5.05,89.6,465,19.84,60.01,74.05,33.54,,,
2024-10-14T00:34:42Z,1728833682,60E85BB834C4,3.82,5.09,89.6,475,19.85,60.09,74.05,33.82,,,
2024-10-14T00:35:42Z,1728833742,60E85BB834C4,4.42,5.89,89.6,550,19.86,59.92,74.05,39.17,,,
