CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-31T00:00:11Z,1717081211,60E85BB84CE4,6.72,8.96,2244.56,610,19.53,56.66,1855,59.53,,
2024-05-31T00:01:11Z,1717081271,60E85BB84CE4,6.87,9.15,2002.27,537,19.58,56.49,1654.77,60.85,,
2024-05-31T00:02:11Z,1717081331,60E85BB84CE4,6.25,8.34,1841.7,531,19.55,56.6,1522.07,55.43,,
2024-05-31T00:03:11Z,1717081391,60E85BB84CE4,6.27,8.36,1709.93,835,19.55,56.9,1413.16,55.6,,
2024-05-31T00:04:11Z,1717081451,60E85BB84CE4,6.79,9.05,1631.94,628,19.56,56.94,1348.71,60.18,,
2024-05-31T00:05:11Z,1717081511,60E85BB84CE4,6.81,9.08,1574.9,545,19.54,57.02,1301.57,60.36,,
2024-05-31T00:06:11Z,1717081571,60E85BB84CE4,6.81,9.08,1537.54,525,19.56,56.98,1270.69,60.36,,
2024-05-31T00:07:11Z,1717081631,60E85BB84CE4,6.33,8.44,1519.05,918,19.55,56.99,1255.42,56.1,,
2024-05-31T00:08:11Z,1717081691,60E85BB84CE4,6.2,8.27,1491.56,658,19.48,57.07,1232.69,54.94,,650.4784722
2024-05-31T00:09:11Z,1717081751,60E85BB84CE4,5.97,7.95,1437.4,539,19.44,57.13,1187.94,52.86,,
2024-05-31T00:10:11Z,1717081811,60E85BB84CE4,5.52,7.36,1410.73,518,19.48,57.16,1165.89,48.93,,
2024-05-31T00:11:11Z,1717081871,60E85BB84CE4,6.25,8.33,1393.09,920,19.47,57.44,1151.32,55.35,,
2024-05-31T00:12:11Z,1717081931,60E85BB84CE4,5.87,7.82,1401.9,759,19.43,57.73,1158.59,51.98,,
2024-05-31T00:13:11Z,1717081991,60E85BB84CE4,6.02,8.03,1393.09,588,19.42,58.02,1151.32,53.39,,
2024-05-31T00:14:11Z,1717082051,60E85BB84CE4,6,7.99,1401.9,529,19.38,58.27,1158.59,53.14,,
2024-05-31T00:15:11Z,1717082111,60E85BB84CE4,6.65,8.87,1410.73,521,19.38,58.43,1165.89,58.94,,
2024-05-31T00:16:11Z,1717082171,60E85BB84CE4,6.14,8.18,1437.4,879,19.38,58.51,1187.94,54.4,,
2024-05-31T00:17:11Z,1717082231,60E85BB84CE4,5.6,7.47,1446.35,640,19.31,58.63,1195.33,49.65,,
2024-05-31T00:18:11Z,1717082291,60E85BB84CE4,5.4,7.2,1446.35,556,19.31,58.6,1195.33,47.86,,
2024-05-31T00:19:11Z,1717082351,60E85BB84CE4,5.85,7.81,1437.4,535,19.26,58.81,1187.94,51.88,,
2024-05-31T00:20:11Z,1717082411,60E85BB84CE4,6.29,8.38,1437.4,872,19.23,58.88,1187.94,55.7,,
2024-05-31T00:21:11Z,1717082471,60E85BB84CE4,5.76,7.68,1437.4,810,19.25,58.98,1187.94,51.03,,
2024-05-31T00:22:11Z,1717082531,60E85BB84CE4,6.4,8.53,1437.4,598,19.23,59.01,1187.94,56.69,,
2024-05-31T00:23:11Z,1717082591,60E85BB84CE4,6.4,8.53,1437.4,557,19.25,59.2,1187.94,56.69,,
2024-05-31T00:24:11Z,1717082651,60E85BB84CE4,6.05,8.06,1437.4,536,19.26,59.31,1187.94,53.58,,
2024-05-31T00:25:11Z,1717082711,60E85BB84CE4,6.16,8.21,1446.35,864,19.25,59.55,1195.33,54.59,,
2024-05-31T00:26:11Z,1717082771,60E85BB84CE4,6.59,8.79,1464.34,718,19.26,59.65,1210.2,58.41,,
2024-05-31T00:27:11Z,1717082831,60E85BB84CE4,5.88,7.84,1482.46,594,19.25,59.51,1225.17,52.14,,
2024-05-31T00:28:11Z,1717082891,60E85BB84CE4,6.23,8.31,1482.46,555,19.18,59.9,1225.17,55.22,,
2024-05-31T00:29:11Z,1717082951,60E85BB84CE4,6.89,9.19,1482.46,536,19.18,60.15,1225.17,61.08,,
2024-05-31T00:30:11Z,1717083011,60E85BB84CE4,6.6,8.8,1482.46,918,19.21,60.24,1225.17,58.51,,
2024-05-31T00:31:11Z,1717083071,60E85BB84CE4,6.85,9.14,1482.46,660,19.25,60.21,1225.17,60.75,,
2024-05-31T00:32:11Z,1717083131,60E85BB84CE4,6.99,9.32,1473.39,568,19.26,60.23,1217.67,61.95,,
2024-05-31T00:33:11Z,1717083191,60E85BB84CE4,7.34,9.79,1437.4,522,19.23,60.24,1187.94,65.08,,
