CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-19T00:00:18Z,1729263618,60E85BB834C4,11.28,15.28,2058,558,17.8,94.27,1700.83,97.74,,,
2024-10-19T00:01:18Z,1729263678,60E85BB834C4,11.38,15.43,2058,520,17.79,94.4,1700.83,98.41,,,
2024-10-19T00:02:18Z,1729263738,60E85BB834C4,11.33,15.43,2046.76,467,17.78,94.45,1691.54,97.45,,,
2024-10-19T00:03:18Z,1729263798,60E85BB834C4,11.34,15.41,2046.76,437,17.79,94.41,1691.54,97.8,,,
2024-10-19T00:04:18Z,1729263858,60E85BB834C4,11.33,15.52,2046.76,500,17.8,94.44,1691.54,96.71,,,
2024-10-19T00:05:18Z,1729263918,60E85BB834C4,11.93,16.45,2046.76,534,17.76,94.57,1691.54,100.8,,,
2024-10-19T00:06:18Z,1729263978,60E85BB834C4,11.65,15.98,2046.76,464,17.79,94.28,1691.54,99.24,,,
2024-10-19T00:07:18Z,1729264038,60E85BB834C4,11.69,15.8,2046.76,436,17.78,94.33,1691.54,101.63,,,
2024-10-19T00:08:18Z,1729264098,60E85BB834C4,10.89,14.61,2035.57,510,17.76,94.28,1682.29,95.58,,,
2024-10-19T00:09:18Z,1729264158,60E85BB834C4,10.61,14.2,2035.57,531,17.78,94.42,1682.29,93.68,,,479.1458333
2024-10-19T00:10:18Z,1729264218,60E85BB834C4,11.69,15.68,2035.57,471,17.8,94.4,1682.29,102.78,,,
2024-10-19T00:11:18Z,1729264278,60E85BB834C4,11.37,15.41,2035.57,445,17.8,94.46,1682.29,98.52,,,
2024-10-19T00:12:18Z,1729264338,60E85BB834C4,11.13,14.93,2024.42,513,17.79,94.53,1673.08,97.81,,,
2024-10-19T00:13:18Z,1729264398,60E85BB834C4,11.64,15.7,2024.42,544,17.79,94.51,1673.08,101.46,,,
