CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-12T00:00:34Z,1728658834,60E85BB834C4,23.62,31.95,2268.81,604,16.49,81.03,1875.05,205.13,,516.325
2024-10-12T00:01:34Z,1728658894,60E85BB834C4,24.61,33.37,2256.66,511,16.52,81.15,1865.01,212.97,,
2024-10-12T00:02:34Z,1728658954,60E85BB834C4,25.66,34.94,2208.57,473,16.5,81.26,1825.27,220.72,,
2024-10-12T00:03:34Z,1728659014,60E85BB834C4,23.78,32.25,2114.92,615,16.51,81.24,1747.87,205.73,,
2024-10-12T00:04:34Z,1728659074,60E85BB834C4,25.65,34.74,2058,611,16.49,81.34,1700.83,222.41,,
2024-10-12T00:05:34Z,1728659134,60E85BB834C4,25.97,35.45,1894.16,505,16.48,81.3,1565.42,222.53,,
2024-10-12T00:06:34Z,1728659194,60E85BB834C4,25.69,34.9,1810.71,463,16.48,81.42,1496.46,221.78,,
2024-10-12T00:07:34Z,1728659254,60E85BB834C4,25.08,33.8,1749.79,586,16.49,81.47,1446.11,218.94,,
2024-10-12T00:08:34Z,1728659314,60E85BB834C4,26.69,35.97,1719.84,596,16.45,81.48,1421.35,232.99,,
2024-10-12T00:09:34Z,1728659374,60E85BB834C4,25.38,34.47,1651.22,494,16.47,81.5,1364.65,219.18,,
2024-10-12T00:10:34Z,1728659434,60E85BB834C4,24.46,33.13,1622.35,462,16.47,81.48,1340.78,212.09,,
2024-10-12T00:11:34Z,1728659494,60E85BB834C4,27.32,37.23,1584.32,586,16.48,81.16,1309.36,234.86,,
2024-10-12T00:12:34Z,1728659554,60E85BB834C4,25.21,34.04,1565.51,551,16.49,81.31,1293.81,219.55,,
2024-10-12T00:13:34Z,1728659614,60E85BB834C4,24.83,34.2,1565.51,488,16.47,81.33,1293.81,210.09,,
2024-10-12T00:14:34Z,1728659674,60E85BB834C4,24.53,33.28,1556.16,462,16.49,81.34,1286.08,212.13,,
2024-10-12T00:15:34Z,1728659734,60E85BB834C4,24.84,33.7,1546.83,623,16.47,81.25,1278.37,214.81,,
2024-10-12T00:16:34Z,1728659794,60E85BB834C4,25.46,34.32,1528.28,529,16.44,81.32,1263.04,222.14,,
2024-10-12T00:17:34Z,1728659854,60E85BB834C4,25.47,34.41,1482.46,474,16.45,81.37,1225.17,221.6,,
2024-10-12T00:18:34Z,1728659914,60E85BB834C4,24.81,33.85,1446.35,493,16.45,81.33,1195.33,212.88,,
2024-10-12T00:19:34Z,1728659974,60E85BB834C4,25.03,34.11,1455.33,614,16.42,81.3,1202.76,215.11,,
2024-10-12T00:20:34Z,1728660034,60E85BB834C4,23.96,32.41,1455.33,517,16.45,81.27,1202.76,208.25,,
2024-10-12T00:21:34Z,1728660094,60E85BB834C4,25.38,34.47,1455.33,484,16.42,81.35,1202.76,219.15,,
2024-10-12T00:22:34Z,1728660154,60E85BB834C4,25.46,34.35,1446.35,528,16.42,81.17,1195.33,221.94,,
2024-10-12T00:23:34Z,1728660214,60E85BB834C4,23.9,32.03,1455.33,633,16.42,81.22,1202.76,210.19,,
2024-10-12T00:24:34Z,1728660274,60E85BB834C4,25.07,33.86,1464.34,508,16.43,81.3,1210.2,218.13,,
2024-10-12T00:25:34Z,1728660334,60E85BB834C4,24.89,33.93,1491.56,479,16.39,81.31,1232.69,213.83,,
2024-10-12T00:26:34Z,1728660394,60E85BB834C4,23.94,32.51,1546.83,554,16.41,81.36,1278.37,206.73,,
2024-10-12T00:27:34Z,1728660454,60E85BB834C4,23.37,31.36,1612.79,617,16.39,81.42,1332.89,205.35,,
2024-10-12T00:28:34Z,1728660514,60E85BB834C4,23.19,31.36,1700.05,512,16.41,81.36,1405,201.44,,
2024-10-12T00:29:34Z,1728660574,60E85BB834C4,24.69,33.59,1749.79,476,16.39,81.35,1446.11,212.62,,
2024-10-12T00:30:34Z,1728660634,60E85BB834C4,22.79,30.93,1790.25,572,16.39,81.25,1479.55,196.96,,
2024-10-12T00:31:34Z,1728660694,60E85BB834C4,24.26,32.59,1831.33,589,16.39,81.24,1513.5,212.67,,
2024-10-12T00:32:34Z,1728660754,60E85BB834C4,23.43,31.62,1841.7,482,16.38,81.24,1522.07,204.3,,
2024-10-12T00:33:34Z,1728660814,60E85BB834C4,23.7,31.73,1841.7,462,16.4,81.21,1522.07,208.93,,
2024-10-12T00:34:34Z,1728660874,60E85BB834C4,24.68,33.46,1873.06,589,16.38,81.19,1547.98,213.65,,
2024-10-12T00:35:34Z,1728660934,60E85BB834C4,22.76,30.71,1894.16,545,16.4,81.16,1565.42,198.46,,
2024-10-12T00:36:34Z,1728660994,60E85BB834C4,24.08,32.71,1894.16,495,16.4,81.09,1565.42,207.91,,
2024-10-12T00:37:34Z,1728661054,60E85BB834C4,23.71,31.98,1915.44,466,16.39,80.97,1583.01,206.7,,
