CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,
2024-05-16T01:39:31Z,1715791171,60E85BB84CE4,0.44,0.59,1157.65,479,10.76,75.53,956.74,3.94,,,,
2024-05-16T01:40:31Z,1715791231,60E85BB84CE4,0.57,0.76,1141.6,480,10.85,74.96,943.47,5.07,,,,
2024-05-16T01:41:31Z,1715791291,60E85BB84CE4,0.43,0.57,1133.61,480,10.93,74.44,936.87,3.79,,,,
2024-05-16T01:42:31Z,1715791351,60E85BB84CE4,0.54,0.72,1101.89,478,10.88,74.26,910.65,4.79,,,,
2024-05-16T01:43:31Z,1715791411,60E85BB84CE4,0.49,0.65,1047.26,477,10.82,74.35,865.5,4.31,,,,
2024-05-16T01:44:31Z,1715791471,60E85BB84CE4,0.51,0.68,971.1,480,10.91,73.77,802.56,4.49,,,,
2024-05-16T01:45:31Z,1715791531,60E85BB84CE4,0.44,0.59,941.23,478,10.66,75.34,777.88,3.92,,,,
2024-05-16T01:46:31Z,1715791591,60E85BB84CE4,0.64,0.86,889.75,476,10.59,75.73,735.33,5.7,,,,
2024-05-16T01:47:31Z,1715791651,60E85BB84CE4,0.55,0.73,875.22,477,10.69,75.43,723.32,4.86,,,,
2024-05-16T01:48:31Z,1715791711,60E85BB84CE4,0.64,0.86,867.98,481,10.67,75.29,717.34,5.69,,,,
2024-05-16T01:49:31Z,1715791771,60E85BB84CE4,0.52,0.7,875.22,480,10.72,75.2,723.32,4.63,,,,
2024-05-16T01:50:31Z,1715791831,60E85BB84CE4,0.57,0.76,853.57,481,10.52,76.18,705.43,5.07,,,,
2024-05-16T01:51:31Z,1715791891,60E85BB84CE4,0.73,0.97,832.1,482,10.57,75.83,687.68,6.46,,,,
2024-05-16T01:52:31Z,1715791951,60E85BB84CE4,0.55,0.74,839.24,485,10.47,75.43,693.58,4.89,,,,
2024-05-16T01:53:31Z,1715792011,60E85BB84CE4,0.56,0.75,839.24,483,10.67,74.17,693.58,5.01,,,,
2024-05-16T01:54:31Z,1715792071,60E85BB84CE4,0.6,0.79,853.57,483,10.69,73.53,705.43,5.28,,,,
2024-05-16T01:55:31Z,1715792131,60E85BB84CE4,0.53,0.7,824.98,482,10.47,74.38,681.8,4.66,,,,
2024-05-16T01:56:31Z,1715792191,60E85BB84CE4,0.44,0.59,796.69,483,10.51,74.93,658.42,3.92,,,,
2024-05-16T01:57:31Z,1715792251,60E85BB84CE4,0.52,0.7,782.65,482,10.41,74.43,646.82,4.65,,,,
2024-05-16T01:58:31Z,1715792311,60E85BB84CE4,0.68,0.9,761.74,481,10.45,74.92,629.53,5.99,,,,
2024-05-16T01:59:31Z,1715792371,60E85BB84CE4,0.41,0.54,754.8,480,10.56,74.74,623.8,3.6,,,,
2024-05-16T02:00:31Z,1715792431,60E85BB84CE4,0.53,0.7,768.69,478,10.61,74.29,635.28,4.68,,,,
2024-05-16T02:01:31Z,1715792491,60E85BB84CE4,0.66,0.89,824.98,479,10.67,74.47,681.8,5.88,,,,
2024-05-16T02:02:31Z,1715792551,60E85BB84CE4,0.65,0.87,839.24,481,10.52,74.47,693.58,5.78,,,,
2024-05-16T02:03:31Z,1715792611,60E85BB84CE4,0.57,0.76,846.39,480,10.57,74.79,699.5,5.08,,,,
2024-05-16T02:04:31Z,1715792671,60E85BB84CE4,0.46,0.61,846.39,483,10.48,75.23,699.5,4.05,,,,
2024-05-16T02:05:31Z,1715792731,60E85BB84CE4,0.58,0.78,853.57,484,10.57,74.89,705.43,5.18,,,,
2024-05-16T02:06:31Z,1715792791,60E85BB84CE4,0.4,0.54,853.57,483,10.64,75.05,705.43,3.57,,,,
2024-05-16T02:07:31Z,1715792851,60E85BB84CE4,0.53,0.71,860.77,484,10.71,75.61,711.38,4.69,,,,
2024-05-16T02:08:31Z,1715792911,60E85BB84CE4,0.58,0.77,860.77,480,10.57,76.27,711.38,5.1,,,,
2024-05-16T02:09:31Z,1715792971,60E85BB84CE4,0.42,0.56,860.77,477,10.51,75.85,711.38,3.72,,,,
2024-05-16T02:10:31Z,1715793031,60E85BB84CE4,0.53,0.7,846.39,476,10.61,74.51,699.5,4.66,,,,
2024-05-16T02:11:31Z,1715793091,60E85BB84CE4,0.41,0.54,803.73,476,10.5,73.79,664.24,3.61,,,,
2024-05-16T02:12:31Z,1715793151,60E85BB84CE4,0.55,0.73,747.88,480,10.32,73.62,618.08,4.88,,,,
2024-05-16T02:13:31Z,1715793211,60E85BB84CE4,0.5,0.67,699.95,479,10.42,74.37,578.47,4.44,,,,
2024-05-16T02:14:31Z,1715793271,60E85BB84CE4,0.54,0.72,659.54,479,10.38,73.24,545.07,4.76,,,,
2024-05-16T02:15:31Z,1715793331,60E85BB84CE4,0.46,0.61,626.32,479,10.37,74.37,517.62,4.07,,,,
2024-05-16T02:16:31Z,1715793391,60E85BB84CE4,0.43,0.58,619.73,479,10.36,75.24,512.17,3.85,,,,
2024-05-16T02:17:31Z,1715793451,60E85BB84CE4,0.33,0.45,639.56,479,10.38,75.85,528.56,2.97,,,,
2024-05-16T02:18:31Z,1715793511,60E85BB84CE4,0.63,0.84,652.86,481,10.38,75.87,539.56,5.61,,,,
2024-05-16T02:19:31Z,1715793571,60E85BB84CE4,0.56,0.74,679.67,481,10.42,76.16,561.71,4.94,,,,
2024-05-16T02:20:31Z,1715793631,60E85BB84CE4,0.44,0.58,720.39,480,10.49,76.27,595.36,3.86,,,,
2024-05-16T02:21:31Z,1715793691,60E85BB84CE4,0.49,0.65,754.8,479,10.63,76,623.8,4.33,,,,
2024-05-16T02:22:31Z,1715793751,60E85BB84CE4,0.47,0.63,782.65,484,10.64,75.52,646.82,4.17,,,,
2024-05-16T02:23:31Z,1715793811,60E85BB84CE4,0.52,0.69,810.79,484,10.71,75.23,670.08,4.57,,,,
2024-05-16T02:24:31Z,1715793871,60E85BB84CE4,0.67,0.89,860.77,486,10.71,75.45,711.38,5.91,,,,
2024-05-16T02:25:31Z,1715793931,60E85BB84CE4,0.6,0.8,897.04,486,10.79,75.34,741.36,5.29,,,,
2024-05-16T02:26:31Z,1715793991,60E85BB84CE4,0.41,0.55,948.67,489,10.79,75.39,784.02,3.66,,,,
2024-05-16T02:27:31Z,1715794051,60E85BB84CE4,0.31,0.41,1016.53,488,10.83,75.08,840.11,2.71,,,,
2024-05-16T02:28:31Z,1715794111,60E85BB84CE4,0.55,0.74,1039.54,487,10.81,75.59,859.13,4.9,,,,
2024-05-16T02:29:31Z,1715794171,60E85BB84CE4,0.38,0.5,1047.26,488,10.9,75.5,865.5,3.35,,,,
2024-05-16T02:30:31Z,1715794231,60E85BB84CE4,0.65,0.87,1078.34,490,10.89,75.94,891.19,5.77,,,,
2024-05-16T02:31:31Z,1715794291,60E85BB84CE4,0.45,0.6,1149.61,491,10.88,75.95,950.09,3.98,,,,
2024-05-16T02:32:31Z,1715794351,60E85BB84CE4,0.31,0.41,1198.21,493,10.9,75.14,990.25,2.71,,,,
2024-05-16T02:33:31Z,1715794411,60E85BB84CE4,0.43,0.57,1222.84,492,10.95,75.02,1010.61,3.78,,,,
2024-05-16T02:34:31Z,1715794471,60E85BB84CE4,0.39,0.52,1231.1,490,10.94,75.34,1017.44,3.48,,,,
2024-05-16T02:35:31Z,1715794531,60E85BB84CE4,0.55,0.74,1231.1,490,10.98,74.89,1017.44,4.89,,,,
2024-05-16T02:36:31Z,1715794591,60E85BB84CE4,0.46,0.61,1247.7,489,10.97,74.87,1031.15,4.06,,,,
2024-05-16T02:37:31Z,1715794651,60E85BB84CE4,0.6,0.8,1247.7,488,11.02,74.94,1031.15,5.31,,,,
2024-05-16T02:38:31Z,1715794711,60E85BB84CE4,0.34,0.46,1247.7,491,11.07,73.83,1031.15,3.05,,,,
2024-05-16T02:39:31Z,1715794771,60E85BB84CE4,0.64,0.86,1222.84,491,10.94,73.57,1010.61,5.71,,,,
2024-05-16T02:40:31Z,1715794831,60E85BB84CE4,0.51,0.68,1165.71,490,10.74,75.11,963.4,4.52,,,,
2024-05-16T02:41:31Z,1715794891,60E85BB84CE4,0.45,0.61,1125.64,492,10.87,74.85,930.28,4.03,,,,
2024-05-16T02:42:31Z,1715794951,60E85BB84CE4,0.4,0.53,1109.78,490,10.92,74.03,917.18,3.5,,,,
2024-05-16T02:43:31Z,1715795011,60E85BB84CE4,0.64,0.85,1094.01,490,10.92,73.89,904.14,5.63,,,,
2024-05-16T02:44:31Z,1715795071,60E85BB84CE4,0.61,0.81,1086.16,490,10.95,74.03,897.66,5.41,,,,
2024-05-16T02:45:31Z,1715795131,60E85BB84CE4,0.57,0.76,1086.16,489,10.92,73.27,897.66,5.02,,,,
2024-05-16T02:46:31Z,1715795191,60E85BB84CE4,0.45,0.61,1078.34,488,10.71,74.51,891.19,4.03,,,,
2024-05-16T02:47:31Z,1715795251,60E85BB84CE4,0.38,0.51,1062.75,489,10.81,74.31,878.31,3.38,,,,
2024-05-16T02:48:31Z,1715795311,60E85BB84CE4,0.46,0.61,1031.85,489,10.66,75.15,852.77,4.07,,,,
2024-05-16T02:49:31Z,1715795371,60E85BB84CE4,0.47,0.63,1008.91,491,10.62,75.09,833.81,4.18,,,,
2024-05-16T02:50:31Z,1715795431,60E85BB84CE4,0.59,0.78,986.16,493,10.75,74.53,815.01,5.2,,,,
2024-05-16T02:51:31Z,1715795491,60E85BB84CE4,0.57,0.76,978.62,494,10.83,73.31,808.77,5.06,,,,
2024-05-16T02:52:31Z,1715795551,60E85BB84CE4,0.61,0.82,889.75,497,10.87,71.84,735.33,5.44,,,,
2024-05-16T02:53:31Z,1715795611,60E85BB84CE4,0.68,0.91,782.65,496,10.72,72.43,646.82,6.02,,,,
2024-05-16T02:54:31Z,1715795671,60E85BB84CE4,0.52,0.7,713.56,494,10.62,72.62,589.72,4.64,,,,
2024-05-16T02:55:31Z,1715795731,60E85BB84CE4,0.39,0.52,672.94,493,10.62,73.81,556.15,3.42,,,,
2024-05-16T02:56:31Z,1715795791,60E85BB84CE4,0.76,1.02,659.54,491,10.75,74.02,545.07,6.77,,,,
2024-05-16T02:57:31Z,1715795851,60E85BB84CE4,0.66,0.88,679.67,490,10.8,73.88,561.71,5.85,,,,
2024-05-16T02:58:31Z,1715795911,60E85BB84CE4,0.57,0.76,727.24,489,10.73,74.59,601.02,5.07,,,,
2024-05-16T02:59:31Z,1715795971,60E85BB84CE4,0.58,0.77,754.8,489,10.8,73.38,623.8,5.13,,,,
2024-05-16T03:00:31Z,1715796031,60E85BB84CE4,0.68,0.91,747.88,489,10.75,72.89,618.08,6.06,,,,
2024-05-16T03:01:31Z,1715796091,60E85BB84CE4,0.74,0.99,727.24,491,10.79,73.26,601.02,6.56,,,,
2024-05-16T03:02:31Z,1715796151,60E85BB84CE4,0.63,0.85,713.56,492,10.67,73.86,589.72,5.62,,,,
2024-05-16T03:03:31Z,1715796211,60E85BB84CE4,0.58,0.77,713.56,492,10.65,73.62,589.72,5.14,,,,
2024-05-16T03:04:31Z,1715796271,60E85BB84CE4,0.59,0.78,706.75,491,10.7,73.53,584.09,5.2,,,,
2024-05-16T03:05:31Z,1715796331,60E85BB84CE4,0.71,0.95,706.75,487,10.53,75.18,584.09,6.32,,,,
2024-05-16T03:06:31Z,1715796391,60E85BB84CE4,0.64,0.85,720.39,486,10.62,74.58,595.36,5.64,,,,
2024-05-16T03:07:31Z,1715796451,60E85BB84CE4,0.45,0.6,747.88,487,10.71,74.79,618.08,3.97,,,,
2024-05-16T03:08:31Z,1715796511,60E85BB84CE4,0.49,0.65,768.69,484,10.77,74.35,635.28,4.35,,,,
2024-05-16T03:09:31Z,1715796571,60E85BB84CE4,0.61,0.81,789.66,484,10.7,74.81,652.61,5.4,,,,
2024-05-16T03:10:31Z,1715796631,60E85BB84CE4,0.73,0.97,796.69,488,10.76,74.58,658.42,6.46,,,,
2024-05-16T03:11:31Z,1715796691,60E85BB84CE4,0.65,0.87,796.69,486,10.72,75.29,658.42,5.8,,,,
2024-05-16T03:12:31Z,1715796751,60E85BB84CE4,0.69,0.92,803.73,488,10.71,75.38,664.24,6.09,,,,
2024-05-16T03:13:31Z,1715796811,60E85BB84CE4,0.79,1.05,824.98,486,10.79,75.63,681.8,7,,,,
2024-05-16T03:14:31Z,1715796871,60E85BB84CE4,0.54,0.72,860.77,489,10.67,75.73,711.38,4.78,,,,
2024-05-16T03:15:31Z,1715796931,60E85BB84CE4,0.58,0.77,904.36,486,10.71,75.04,747.4,5.11,,,,
2024-05-16T03:16:31Z,1715796991,60E85BB84CE4,0.75,1,926.42,486,10.79,75,765.64,6.66,,,,
2024-05-16T03:17:31Z,1715797051,60E85BB84CE4,0.59,0.79,971.1,487,10.8,74.75,802.56,5.22,,,,
2024-05-16T03:18:31Z,1715797111,60E85BB84CE4,0.75,1,1008.91,486,10.85,74.39,833.81,6.64,,,,
2024-05-16T03:19:31Z,1715797171,60E85BB84CE4,0.48,0.64,1024.18,489,10.86,74.83,846.43,4.28,,,,
2024-05-16T03:20:31Z,1715797231,60E85BB84CE4,0.61,0.82,1062.75,488,10.88,74.67,878.31,5.45,,,,
2024-05-16T03:21:31Z,1715797291,60E85BB84CE4,0.92,1.22,1086.16,490,10.87,73.98,897.66,8.11,,,,
2024-05-16T03:22:31Z,1715797351,60E85BB84CE4,0.77,1.03,1094.01,491,10.93,74.22,904.14,6.82,,,,
2024-05-16T03:23:31Z,1715797411,60E85BB84CE4,0.62,0.83,1101.89,490,10.91,74.79,910.65,5.53,,,,
2024-05-16T03:24:31Z,1715797471,60E85BB84CE4,0.64,0.85,1157.65,492,10.83,75.19,956.74,5.68,,,,
2024-05-16T03:25:31Z,1715797531,60E85BB84CE4,0.82,1.1,1190.05,493,10.84,75.11,983.51,7.3,,,,
2024-05-16T03:26:31Z,1715797591,60E85BB84CE4,0.79,1.05,1206.39,494,10.74,75.49,997.02,6.99,,,,
2024-05-16T03:27:31Z,1715797651,60E85BB84CE4,0.69,0.92,1222.84,494,10.82,75.16,1010.61,6.11,,,,
2024-05-16T03:28:31Z,1715797711,60E85BB84CE4,0.75,1,1264.4,496,10.9,74.65,1044.96,6.65,,,,
2024-05-16T03:29:31Z,1715797771,60E85BB84CE4,0.92,1.23,1298.12,494,10.95,74.53,1072.82,8.15,,,,
2024-05-16T03:30:31Z,1715797831,60E85BB84CE4,0.58,0.78,1332.27,497,10.99,75.1,1101.05,5.18,,,,
2024-05-16T03:31:31Z,1715797891,60E85BB84CE4,0.81,1.07,1375.57,493,11.06,74.79,1136.84,7.14,,,,
2024-05-16T03:32:31Z,1715797951,60E85BB84CE4,0.75,1,1473.39,494,11.05,74.54,1217.67,6.68,,,,
2024-05-16T03:33:31Z,1715798011,60E85BB84CE4,0.94,1.25,1500.69,492,10.92,75.35,1240.24,8.3,,,,
