CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,
2024-10-16T01:33:50Z,1729010030,60E85BB834C4,23.18,31.43,3089.17,466,17.6,91.69,2553.04,200.65,,,,
2024-10-16T01:34:50Z,1729010090,60E85BB834C4,23.66,32.21,3089.17,449,17.6,91.61,2553.04,203.54,,,,
2024-10-16T01:35:50Z,1729010150,60E85BB834C4,22.68,30.76,3089.17,574,17.61,91.51,2553.04,196.4,,,,
2024-10-16T01:36:50Z,1729010210,60E85BB834C4,23.81,32.78,3072.68,534,17.58,91.5,2539.4,201.49,,,,
2024-10-16T01:37:50Z,1729010270,60E85BB834C4,24.11,32.76,3072.68,467,17.59,91.49,2539.4,208.12,,,,
2024-10-16T01:38:50Z,1729010330,60E85BB834C4,22.8,31.22,3072.68,450,17.6,91.43,2539.4,194.52,,,,
2024-10-16T01:39:50Z,1729010390,60E85BB834C4,24.83,34.01,3056.28,484,17.59,91.34,2525.85,211.79,,,,
2024-10-16T01:40:50Z,1729010450,60E85BB834C4,24.77,33.94,3056.28,535,17.59,91.31,2525.85,211.13,,,,
2024-10-16T01:41:50Z,1729010510,60E85BB834C4,23.13,31.54,3056.28,480,17.58,91.33,2525.85,198.71,,,,
2024-10-16T01:42:50Z,1729010570,60E85BB834C4,24.43,33.03,3056.28,451,17.53,91.31,2525.85,212.33,,,,
2024-10-16T01:43:50Z,1729010630,60E85BB834C4,23.75,32.07,3039.99,500,17.54,91.14,2512.38,206.72,,,,
2024-10-16T01:44:50Z,1729010690,60E85BB834C4,22.17,30.26,3039.99,592,17.53,91.07,2512.38,190.23,,,,
2024-10-16T01:45:50Z,1729010750,60E85BB834C4,23.76,32.41,3023.79,490,17.52,91.13,2499,203.93,,,,
2024-10-16T01:46:50Z,1729010810,60E85BB834C4,25.06,34.29,3007.69,454,17.52,91.15,2485.69,214.08,,,,
2024-10-16T01:47:50Z,1729010870,60E85BB834C4,24.23,33.08,2975.78,451,17.51,91.15,2459.32,207.66,,,,
2024-10-16T01:48:50Z,1729010930,60E85BB834C4,23.26,31.62,2959.96,555,17.49,91.19,2446.25,200.54,,,,
2024-10-16T01:49:50Z,1729010990,60E85BB834C4,24.63,33.82,2944.24,500,17.46,91.23,2433.25,209.43,,,,
2024-10-16T01:50:50Z,1729011050,60E85BB834C4,25.4,34.77,2928.61,456,17.46,91.33,2420.34,216.94,,,,
2024-10-16T01:51:50Z,1729011110,60E85BB834C4,25.11,34.38,2913.07,462,17.45,91.27,2407.49,214.3,,,,
2024-10-16T01:52:50Z,1729011170,60E85BB834C4,24.42,33.12,2913.07,563,17.44,91.31,2407.49,211.24,,,,
2024-10-16T01:53:50Z,1729011230,60E85BB834C4,23.94,32.53,2897.62,493,17.44,91.34,2394.72,206.73,,,,
2024-10-16T01:54:50Z,1729011290,60E85BB834C4,24.12,32.83,2897.62,462,17.43,91.26,2394.72,207.53,,,,
2024-10-16T01:55:50Z,1729011350,60E85BB834C4,24.77,33.57,2882.26,440,17.44,91.34,2382.03,214.69,,,,
2024-10-16T01:56:50Z,1729011410,60E85BB834C4,25.14,34.38,2882.26,573,17.43,91.39,2382.03,214.99,,,,
2024-10-16T01:57:50Z,1729011470,60E85BB834C4,25.1,34.3,2866.98,519,17.44,91.32,2369.41,214.86,,,,
2024-10-16T01:58:50Z,1729011530,60E85BB834C4,24.17,32.81,2866.98,464,17.43,91.36,2369.41,208.9,,,,
2024-10-16T01:59:50Z,1729011590,60E85BB834C4,23.94,32.56,2851.79,450,17.39,91.43,2356.85,206.18,,,,
2024-10-16T02:00:50Z,1729011650,60E85BB834C4,25.15,34.31,2851.79,553,17.43,91.4,2356.85,215.8,,,,
2024-10-16T02:01:50Z,1729011710,60E85BB834C4,25.04,34.01,2851.79,528,17.41,91.4,2356.85,216.34,,,,
2024-10-16T02:02:50Z,1729011770,60E85BB834C4,25.27,34.3,2866.98,463,17.39,91.37,2369.41,218.31,,,,
2024-10-16T02:03:50Z,1729011830,60E85BB834C4,23.24,31.84,2866.98,451,17.38,91.42,2369.41,198.15,,,,
2024-10-16T02:04:50Z,1729011890,60E85BB834C4,25.99,35.38,2866.98,567,17.38,91.33,2369.41,223.58,,,,
2024-10-16T02:05:50Z,1729011950,60E85BB834C4,25.72,35.83,2866.98,550,17.36,91.38,2369.41,214.03,,,,
2024-10-16T02:06:50Z,1729012010,60E85BB834C4,23.45,31.9,2866.98,477,17.34,91.37,2369.41,202.13,,,,
2024-10-16T02:07:50Z,1729012070,60E85BB834C4,25,33.97,2866.98,455,17.35,91.43,2369.41,215.83,,,,
2024-10-16T02:08:50Z,1729012130,60E85BB834C4,25.3,34.52,2866.98,574,17.33,91.45,2369.41,217.1,,,,
2024-10-16T02:09:50Z,1729012190,60E85BB834C4,24.14,32.93,2882.26,540,17.34,91.52,2382.03,207.09,,,,
2024-10-16T02:10:50Z,1729012250,60E85BB834C4,25.1,34.27,2882.26,465,17.35,91.51,2382.03,215.03,,,,
2024-10-16T02:11:50Z,1729012310,60E85BB834C4,24.85,33.81,2882.26,449,17.35,91.48,2382.03,214.05,,,,
2024-10-16T02:12:50Z,1729012370,60E85BB834C4,24.36,33.18,2897.62,552,17.34,91.39,2394.72,209.46,,,,
2024-10-16T02:13:50Z,1729012430,60E85BB834C4,25.17,34.12,2897.62,576,17.35,91.48,2394.72,218.09,,,,
2024-10-16T02:14:50Z,1729012490,60E85BB834C4,25.09,34.52,2897.62,488,17.32,91.76,2394.72,212.55,,,,
2024-10-16T02:15:50Z,1729012550,60E85BB834C4,25.57,34.89,2897.62,462,17.31,91.76,2394.72,219.34,,,,
2024-10-16T02:16:50Z,1729012610,60E85BB834C4,24.59,33.47,2897.62,449,17.31,91.76,2394.72,211.66,,,,
2024-10-16T02:17:50Z,1729012670,60E85BB834C4,25.36,34.84,2913.07,585,17.33,91.73,2407.49,215.46,,,,
2024-10-16T02:18:50Z,1729012730,60E85BB834C4,25.16,34.45,2913.07,527,17.33,91.81,2407.49,214.76,,,,
2024-10-16T02:19:50Z,1729012790,60E85BB834C4,25.46,34.87,2913.07,466,17.3,91.89,2407.49,217.13,,,,
2024-10-16T02:20:50Z,1729012850,60E85BB834C4,25.5,34.82,2913.07,453,17.28,91.91,2407.49,218.46,,,,
2024-10-16T02:21:50Z,1729012910,60E85BB834C4,25.01,33.98,2913.07,553,17.28,91.93,2407.49,215.79,,,,
2024-10-16T02:22:50Z,1729012970,60E85BB834C4,24.48,33.53,2928.61,544,17.31,91.94,2420.34,208.78,,,,
2024-10-16T02:23:50Z,1729013030,60E85BB834C4,25.27,34.55,2928.61,463,17.3,91.94,2420.34,216.21,,,,
2024-10-16T02:24:50Z,1729013090,60E85BB834C4,25.39,34.86,2928.61,447,17.3,91.96,2420.34,215.77,,,,
2024-10-16T02:25:50Z,1729013150,60E85BB834C4,26.14,35.9,2928.61,531,17.28,91.9,2420.34,222.16,,,,
2024-10-16T02:26:50Z,1729013210,60E85BB834C4,23.41,31.64,2944.24,554,17.28,91.9,2433.25,203.61,,,,
2024-10-16T02:27:50Z,1729013270,60E85BB834C4,24,32.05,2944.24,489,17.3,91.92,2433.25,212.34,,,,
2024-10-16T02:28:50Z,1729013330,60E85BB834C4,23.47,31.97,2959.96,459,17.3,92.01,2446.25,201.85,,,,
2024-10-16T02:29:50Z,1729013390,60E85BB834C4,24.06,32.55,2959.96,451,17.28,92.01,2446.25,208.9,,,,
2024-10-16T02:30:50Z,1729013450,60E85BB834C4,25.17,34.45,2975.78,581,17.28,92.07,2459.32,215.05,,,,
2024-10-16T02:31:50Z,1729013510,60E85BB834C4,24.78,33.85,2975.78,508,17.28,92.15,2459.32,212.24,,,,
2024-10-16T02:32:50Z,1729013570,60E85BB834C4,24.21,33.06,2991.68,464,17.28,92.12,2472.47,207.53,,,,
2024-10-16T02:33:50Z,1729013630,60E85BB834C4,24.35,33.51,3007.69,450,17.27,92.21,2485.69,206.29,,,,
2024-10-16T02:34:50Z,1729013690,60E85BB834C4,23.39,32.04,3023.79,530,17.28,92.11,2499,199.52,,,,
2024-10-16T02:35:50Z,1729013750,60E85BB834C4,23.82,32.71,3039.99,567,17.27,92.07,2512.38,202.4,,,,
2024-10-16T02:36:50Z,1729013810,60E85BB834C4,25.06,34.46,3056.28,487,17.28,92.08,2525.85,212.63,,,,
2024-10-16T02:37:50Z,1729013870,60E85BB834C4,24.2,32.89,3056.28,470,17.28,92,2525.85,208.76,,,,
2024-10-16T02:38:50Z,1729013930,60E85BB834C4,23.88,32.61,3072.68,451,17.28,92.02,2539.4,204.6,,,,
2024-10-16T02:39:50Z,1729013990,60E85BB834C4,24.43,33.07,3072.68,544,17.27,92.03,2539.4,211.84,,,,
2024-10-16T02:40:50Z,1729014050,60E85BB834C4,24.36,32.96,3089.17,531,17.28,91.93,2553.04,211.5,,,,
2024-10-16T02:41:50Z,1729014110,60E85BB834C4,23.17,31.38,3105.77,486,17.27,91.9,2566.75,200.99,,,,
2024-10-16T02:42:50Z,1729014170,60E85BB834C4,22.99,31.08,3105.77,455,17.26,92.06,2566.75,199.81,,,,
2024-10-16T02:43:50Z,1729014230,60E85BB834C4,24.58,33.73,3105.77,509,17.26,91.89,2566.75,209.13,,,,
2024-10-16T02:44:50Z,1729014290,60E85BB834C4,24.46,33.59,3122.47,577,17.28,91.79,2580.56,207.88,,,,
2024-10-16T02:45:50Z,1729014350,60E85BB834C4,23.74,32.16,3139.28,495,17.28,91.82,2594.45,205.84,,,,
2024-10-16T02:46:50Z,1729014410,60E85BB834C4,23.59,32.03,3139.28,466,17.29,91.68,2594.45,203.83,,,,
2024-10-16T02:47:50Z,1729014470,60E85BB834C4,24.1,32.78,3156.19,453,17.27,91.67,2608.42,207.58,,,,
2024-10-16T02:48:50Z,1729014530,60E85BB834C4,23.71,32.41,3156.19,571,17.25,91.74,2608.42,202.94,,,,
2024-10-16T02:49:50Z,1729014590,60E85BB834C4,24.48,33.15,3156.19,539,17.26,91.74,2608.42,212.17,,,,
2024-10-16T02:50:50Z,1729014650,60E85BB834C4,24.01,32.67,3156.19,480,17.23,91.74,2608.42,206.73,,,,
2024-10-16T02:51:50Z,1729014710,60E85BB834C4,23.46,32.03,3156.19,457,17.22,91.8,2608.42,201.1,,,,
2024-10-16T02:52:50Z,1729014770,60E85BB834C4,23.77,32.43,3156.19,449,17.2,91.76,2608.42,203.9,,,,
2024-10-16T02:53:50Z,1729014830,60E85BB834C4,23.89,32.56,3156.19,555,17.19,91.76,2608.42,205.27,,,,
2024-10-16T02:54:50Z,1729014890,60E85BB834C4,24.57,33.73,3156.19,488,17.23,91.79,2608.42,208.95,,,,
2024-10-16T02:55:50Z,1729014950,60E85BB834C4,25.26,34.56,3156.19,459,17.2,91.76,2608.42,215.95,,,,
2024-10-16T02:56:50Z,1729015010,60E85BB834C4,23.89,32.63,3156.19,448,17.21,91.8,2608.42,204.68,,,,
2024-10-16T02:57:50Z,1729015070,60E85BB834C4,24.98,33.8,3156.19,554,17.19,91.67,2608.42,216.91,,,,
2024-10-16T02:58:50Z,1729015130,60E85BB834C4,23.42,31.85,3156.19,546,17.18,91.74,2608.42,201.95,,,,
2024-10-16T02:59:50Z,1729015190,60E85BB834C4,22.98,31.53,3156.19,477,17.18,91.71,2608.42,195.6,,,,
2024-10-16T03:00:50Z,1729015250,60E85BB834C4,24.23,33.53,3156.19,454,17.2,91.72,2608.42,203.52,,,,
2024-10-16T03:01:50Z,1729015310,60E85BB834C4,24.51,33.42,3156.19,507,17.17,91.56,2608.42,210.4,,,,
2024-10-16T03:02:50Z,1729015370,60E85BB834C4,24.36,33.05,3156.19,545,17.16,91.58,2608.42,210.58,,,,
2024-10-16T03:03:50Z,1729015430,60E85BB834C4,24.61,33.54,3139.28,484,17.17,91.59,2594.45,211.45,,,,
2024-10-16T03:04:50Z,1729015490,60E85BB834C4,24.65,33.87,3139.28,451,17.16,91.53,2594.45,209.37,,,,
2024-10-16T03:05:50Z,1729015550,60E85BB834C4,22.98,31.36,3139.28,465,17.15,91.52,2594.45,196.99,,,,
2024-10-16T03:06:50Z,1729015610,60E85BB834C4,23.2,31.48,3139.28,563,17.13,91.66,2594.45,200.52,,,,
2024-10-16T03:07:50Z,1729015670,60E85BB834C4,23.7,32.16,3139.28,519,17.13,91.6,2594.45,204.87,,,,
2024-10-16T03:08:50Z,1729015730,60E85BB834C4,24.5,33.37,3139.28,476,17.12,91.66,2594.45,210.68,,,,
2024-10-16T03:09:50Z,1729015790,60E85BB834C4,25.9,35.29,3139.28,463,17.09,91.67,2594.45,222.63,,,,
2024-10-16T03:10:50Z,1729015850,60E85BB834C4,24.98,34.34,3122.47,497,17.07,91.63,2580.56,212.06,,,,
2024-10-16T03:11:50Z,1729015910,60E85BB834C4,24.59,33.61,3122.47,528,17.04,91.8,2580.56,210.43,,,,
2024-10-16T03:12:50Z,1729015970,60E85BB834C4,25.58,35.13,3122.47,471,17.08,91.78,2580.56,217.48,,,,
2024-10-16T03:13:50Z,1729016030,60E85BB834C4,25.5,34.68,3122.47,451,17.05,91.71,2580.56,219.79,,,,
2024-10-16T03:14:50Z,1729016090,60E85BB834C4,23.44,31.64,3122.47,523,17.02,91.74,2580.56,204.21,,,,
2024-10-16T03:15:50Z,1729016150,60E85BB834C4,24.7,33.72,3105.77,550,17.03,91.78,2566.75,211.8,,,,
2024-10-16T03:16:50Z,1729016210,60E85BB834C4,24.11,32.92,3105.77,482,17.05,91.72,2566.75,206.68,,,,
2024-10-16T03:17:50Z,1729016270,60E85BB834C4,25.42,34.49,3089.17,454,17.04,91.71,2553.04,219.82,,,,
2024-10-16T03:18:50Z,1729016330,60E85BB834C4,23.83,32.33,3089.17,495,17.05,91.72,2553.04,206.05,,,,
2024-10-16T03:19:50Z,1729016390,60E85BB834C4,24.36,33.35,3089.17,629,17.05,91.63,2553.04,207.97,,,,
2024-10-16T03:20:50Z,1729016450,60E85BB834C4,25.93,35.42,3072.68,515,17.03,91.62,2539.4,222.06,,,,
2024-10-16T03:21:50Z,1729016510,60E85BB834C4,24.92,34.31,3072.68,474,17,91.66,2539.4,210.84,,,,
2024-10-16T03:22:50Z,1729016570,60E85BB834C4,24.47,33.14,3072.68,451,17.01,91.82,2539.4,212.2,,,,
2024-10-16T03:23:50Z,1729016630,60E85BB834C4,25.23,34.43,3056.28,548,16.98,91.81,2525.85,216.32,,,,
2024-10-16T03:24:50Z,1729016690,60E85BB834C4,25.38,34.51,3056.28,566,16.98,91.87,2525.85,218.92,,,,
2024-10-16T03:25:50Z,1729016750,60E85BB834C4,25.12,34.01,3039.99,489,16.95,92.01,2512.38,217.82,,,,
2024-10-16T03:26:50Z,1729016810,60E85BB834C4,25.08,34.13,3023.79,453,16.96,92.09,2499,216.04,,,,
2024-10-16T03:27:50Z,1729016870,60E85BB834C4,25.04,34.41,3007.69,492,16.93,91.99,2485.69,212.67,,,,
2024-10-16T03:28:50Z,1729016930,60E85BB834C4,24.69,33.95,2991.68,563,16.94,91.9,2472.47,209.38,,,,
2024-10-16T03:29:50Z,1729016990,60E85BB834C4,25.02,33.86,2991.68,498,16.95,92.02,2472.47,217.26,,,,
2024-10-16T03:30:50Z,1729017050,60E85BB834C4,24.8,33.77,2975.78,469,16.91,92.01,2459.32,213.23,,,,
2024-10-16T03:31:50Z,1729017110,60E85BB834C4,23.62,32.22,2975.78,447,16.92,92.02,2459.32,202.77,,,,
2024-10-16T03:32:50Z,1729017170,60E85BB834C4,24.35,33.26,2975.78,581,16.95,91.9,2459.32,208.57,,,,
