CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-11-20T00:00:35Z,1732028435,60E85BB834C4,10.74,14.33,1729.78,549,6.05,52.43,1429.57,95.07
2024-11-20T00:01:35Z,1732028495,60E85BB834C4,10.52,14.04,1729.78,1296,6.01,52.57,1429.57,93.07
2024-11-20T00:02:35Z,1732028555,60E85BB834C4,10.28,13.73,1729.78,894,6,52.6,1429.57,90.85
2024-11-20T00:03:35Z,1732028615,60E85BB834C4,10.49,14.02,1739.77,674,6.03,52.61,1437.82,92.68
2024-11-20T00:04:35Z,1732028675,60E85BB834C4,10.7,14.28,1749.79,567,5.99,52.54,1446.11,94.73
2024-11-20T00:05:35Z,1732028735,60E85BB834C4,10.14,13.57,1749.79,552,6,52.51,1446.11,89.39
2024-11-20T00:06:35Z,1732028795,60E85BB834C4,10.43,13.99,1739.77,1383,6,52.44,1437.82,91.62
2024-11-20T00:07:35Z,1732028855,60E85BB834C4,9.76,13.02,1719.84,926,5.98,52.37,1421.35,86.49
2024-11-20T00:08:35Z,1732028915,60E85BB834C4,9.59,12.8,1719.84,637,5.96,52.32,1421.35,84.85
2024-11-20T00:09:35Z,1732028975,60E85BB834C4,10.67,14.39,1700.05,569,5.96,52.2,1405,93.08
2024-11-20T00:10:35Z,1732029035,60E85BB834C4,10.09,13.55,1680.41,743,5.93,52.23,1388.77,88.42
2024-11-20T00:11:35Z,1732029095,60E85BB834C4,10.03,13.52,1660.92,1031,5.96,52.06,1372.66,87.59
2024-11-20T00:12:35Z,1732029155,60E85BB834C4,10.17,13.56,1651.22,713,5.92,52.2,1364.65,90.1
2024-11-20T00:13:35Z,1732029215,60E85BB834C4,10.18,13.63,1641.56,580,5.94,52.01,1356.66,89.73
2024-11-20T00:14:35Z,1732029275,60E85BB834C4,9.98,13.32,1612.79,540,5.93,51.93,1332.89,88.32
2024-11-20T00:15:35Z,1732029335,60E85BB834C4,10.15,13.58,1603.27,1201,5.92,51.89,1325.02,89.47
2024-11-20T00:16:35Z,1732029395,60E85BB834C4,9.79,13.06,1593.78,1005,5.97,51.82,1317.17,86.76
2024-11-20T00:17:35Z,1732029455,60E85BB834C4,9.54,12.73,1584.32,673,5.95,51.86,1309.36,84.46
2024-11-20T00:18:35Z,1732029515,60E85BB834C4,10.16,13.56,1584.32,579,5.93,51.9,1309.36,90.05
2024-11-20T00:19:35Z,1732029575,60E85BB834C4,10.35,13.93,1593.78,566,5.92,52.12,1317.17,90.57
2024-11-20T00:20:35Z,1732029635,60E85BB834C4,10.1,13.46,1603.27,1188,5.87,51.89,1325.02,89.49
2024-11-20T00:21:35Z,1732029695,60E85BB834C4,9.58,12.87,1593.78,807,5.84,52,1317.17,84
2024-11-20T00:22:35Z,1732029755,60E85BB834C4,10.14,13.6,1584.32,630,5.84,52.05,1309.36,89.16
2024-11-20T00:23:35Z,1732029815,60E85BB834C4,9.63,12.85,1584.32,554,5.83,52.15,1309.36,85.22
2024-11-20T00:24:35Z,1732029875,60E85BB834C4,10.51,14.23,1574.9,616,5.85,52.13,1301.57,91.13
2024-11-20T00:25:35Z,1732029935,60E85BB834C4,10.49,14.28,1565.51,1080,5.82,52.04,1293.81,90.32
2024-11-20T00:26:35Z,1732029995,60E85BB834C4,9.03,12.22,1537.54,753,5.87,51.99,1270.69,78.36
2024-11-20T00:27:35Z,1732030055,60E85BB834C4,10.04,13.57,1519.05,597,5.84,51.85,1255.42,87.21
2024-11-20T00:28:35Z,1732030115,60E85BB834C4,10.16,13.65,1500.69,541,5.84,51.82,1240.24,89.09
2024-11-20T00:29:35Z,1732030175,60E85BB834C4,9.89,13.27,1491.56,1363,5.81,51.78,1232.69,86.86
2024-11-20T00:30:35Z,1732030235,60E85BB834C4,9.9,13.27,1482.46,1074,5.79,51.67,1225.17,87.09
2024-11-20T00:31:35Z,1732030295,60E85BB834C4,10.3,13.74,1473.39,674,5.83,51.75,1217.67,91.21
2024-11-20T00:32:35Z,1732030355,60E85BB834C4,9.76,13.07,1464.34,579,5.83,51.73,1210.2,86.01
2024-11-20T00:33:35Z,1732030415,60E85BB834C4,10.21,13.66,1455.33,542,5.82,51.81,1202.76,90.04
2024-11-20T00:34:35Z,1732030475,60E85BB834C4,9.72,13.1,1455.33,1138,5.85,51.67,1202.76,84.88
2024-11-20T00:35:35Z,1732030535,60E85BB834C4,10.4,13.89,1446.35,999,5.85,51.73,1195.33,91.89
2024-11-20T00:36:35Z,1732030595,60E85BB834C4,9.1,12.22,1446.35,669,5.81,51.75,1195.33,79.77
2024-11-20T00:37:35Z,1732030655,60E85BB834C4,9.91,13.36,1437.4,584,5.79,51.77,1187.94,86.55
2024-11-20T00:38:35Z,1732030715,60E85BB834C4,9.95,13.34,1428.48,591,5.8,51.71,1180.56,87.5
2024-11-20T00:39:35Z,1732030775,60E85BB834C4,9.57,12.97,1428.48,1371,5.8,51.78,1180.56,82.87
2024-11-20T00:40:35Z,1732030835,60E85BB834C4,9.49,12.94,1428.48,888,5.79,51.75,1180.56,81.4
2024-11-20T00:41:35Z,1732030895,60E85BB834C4,9.35,12.59,1428.48,660,5.8,51.89,1180.56,81.72
2024-11-20T00:42:35Z,1732030955,60E85BB834C4,10.81,14.63,1428.48,557,5.82,51.98,1180.56,93.89
2024-11-20T00:43:35Z,1732031015,60E85BB834C4,9.51,12.81,1428.48,727,5.82,51.67,1180.56,83.14
2024-11-20T00:44:35Z,1732031075,60E85BB834C4,10.11,13.64,1428.48,1198,5.88,51.7,1180.56,88.15
2024-11-20T00:45:35Z,1732031135,60E85BB834C4,10,13.34,1428.48,820,5.89,51.63,1180.56,88.64
2024-11-20T00:46:35Z,1732031195,60E85BB834C4,9.75,12.99,1419.59,605,5.91,51.65,1173.22,86.36
2024-11-20T00:47:35Z,1732031255,60E85BB834C4,10.39,13.98,1419.59,556,5.91,51.61,1173.22,91
2024-11-20T00:48:35Z,1732031315,60E85BB834C4,8.85,11.83,1410.73,782,5.9,51.55,1165.89,78.19
2024-11-20T00:49:35Z,1732031375,60E85BB834C4,9.79,13.08,1401.9,854,5.91,51.43,1158.59,86.58
2024-11-20T00:50:35Z,1732031435,60E85BB834C4,9.38,12.67,1384.32,671,5.91,51.54,1144.07,81.72
2024-11-20T00:51:35Z,1732031495,60E85BB834C4,10.21,13.71,1375.57,565,5.87,51.64,1136.84,89.5
2024-11-20T00:52:35Z,1732031555,60E85BB834C4,9.7,13.08,1366.86,587,5.88,51.69,1129.63,84.71
2024-11-20T00:53:35Z,1732031615,60E85BB834C4,9.4,12.56,1366.86,1383,5.88,51.54,1129.63,83.08
2024-11-20T00:54:35Z,1732031675,60E85BB834C4,9.31,12.42,1358.17,920,5.87,51.49,1122.45,82.48
2024-11-20T00:55:35Z,1732031735,60E85BB834C4,9.18,12.32,1349.51,626,5.86,51.57,1115.29,80.65
2024-11-20T00:56:35Z,1732031795,60E85BB834C4,9.07,12.15,1332.27,552,5.84,51.49,1101.05,79.74
2024-11-20T00:57:35Z,1732031855,60E85BB834C4,10.12,13.59,1323.69,1201,5.84,51.53,1093.96,88.73
2024-11-20T00:58:35Z,1732031915,60E85BB834C4,9.78,13.04,1323.69,1191,5.85,51.59,1093.96,86.59
2024-11-20T00:59:35Z,1732031975,60E85BB834C4,8.91,11.89,1306.61,732,5.81,51.71,1079.85,78.96
2024-11-20T01:00:35Z,1732032035,60E85BB834C4,9.18,12.24,1298.12,599,5.84,51.54,1072.82,81.38
2024-11-20T01:01:35Z,1732032095,60E85BB834C4,8.54,11.42,1298.12,542,5.84,51.63,1072.82,75.44
2024-11-20T01:02:35Z,1732032155,60E85BB834C4,8.91,11.94,1298.12,1343,5.84,51.71,1072.82,78.42
2024-11-20T01:03:35Z,1732032215,60E85BB834C4,8.65,11.58,1298.12,975,5.85,51.51,1072.82,76.19
2024-11-20T01:04:35Z,1732032275,60E85BB834C4,9.87,13.17,1289.65,694,5.87,51.44,1065.83,87.48
2024-11-20T01:05:35Z,1732032335,60E85BB834C4,9.28,12.47,1281.21,579,5.85,51.49,1058.85,81.35
2024-11-20T01:06:35Z,1732032395,60E85BB834C4,8.8,11.81,1281.21,611,5.86,51.71,1058.85,77.27
2024-11-20T01:07:35Z,1732032455,60E85BB834C4,9.01,12.21,1289.65,1319,5.89,51.59,1065.83,78.17
2024-11-20T01:08:35Z,1732032515,60E85BB834C4,8.27,11.1,1298.12,875,5.86,51.67,1072.82,72.51
2024-11-20T01:09:35Z,1732032575,60E85BB834C4,8.38,11.17,1298.12,650,5.81,51.41,1072.82,74.25
2024-11-20T01:10:35Z,1732032635,60E85BB834C4,9.31,12.52,1289.65,549,5.81,51.23,1065.83,81.52
2024-11-20T01:11:35Z,1732032695,60E85BB834C4,9.89,13.28,1264.4,915,5.79,51.23,1044.96,86.88
2024-11-20T01:12:35Z,1732032755,60E85BB834C4,8.77,11.77,1247.7,1090,5.83,51.2,1031.15,76.98
2024-11-20T01:13:35Z,1732032815,60E85BB834C4,8.39,11.27,1239.38,763,5.8,51.16,1024.29,73.47
2024-11-20T01:14:35Z,1732032875,60E85BB834C4,8.64,11.62,1231.1,592,5.78,51.16,1017.44,75.55
2024-11-20T01:15:35Z,1732032935,60E85BB834C4,8.2,10.94,1222.84,541,5.81,51.18,1010.61,72.7
2024-11-20T01:16:35Z,1732032995,60E85BB834C4,9.1,12.14,1222.84,1313,5.78,51.03,1010.61,80.56
2024-11-20T01:17:35Z,1732033055,60E85BB834C4,9.08,12.11,1214.6,912,5.78,51.15,1003.8,80.4
2024-11-20T01:18:35Z,1732033115,60E85BB834C4,9.17,12.22,1222.84,646,5.79,50.95,1010.61,81.24
