CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-20T00:00:18Z,1729350018,60E85BB834C4,0.62,0.83,122.22,415,13.57,64.34,101.01,5.41,,,
2024-10-20T00:01:18Z,1729350078,60E85BB834C4,0.48,0.65,122.22,454,13.57,64.09,101.01,4.21,,,
2024-10-20T00:02:18Z,1729350138,60E85BB834C4,0.49,0.66,122.22,528,13.57,64.98,101.01,4.3,,,
2024-10-20T00:03:18Z,1729350198,60E85BB834C4,0.6,0.81,122.22,455,13.57,64.53,101.01,5.24,,,
2024-10-20T00:04:18Z,1729350258,60E85BB834C4,0.6,0.8,122.22,401,13.58,63.94,101.01,5.2,,,
2024-10-20T00:05:18Z,1729350318,60E85BB834C4,0.5,0.67,122.22,488,13.56,64.41,101.01,4.35,,,
2024-10-20T00:06:18Z,1729350378,60E85BB834C4,0.56,0.75,122.22,500,13.56,63.77,101.01,4.89,,,
2024-10-20T00:07:18Z,1729350438,60E85BB834C4,0.58,0.78,122.22,429,13.55,64.09,101.01,5.1,,,
2024-10-20T00:08:18Z,1729350498,60E85BB834C4,0.52,0.7,122.22,392,13.54,63.97,101.01,4.6,,,481.8256944
2024-10-20T00:09:18Z,1729350558,60E85BB834C4,0.43,0.57,122.22,514,13.55,63.61,101.01,3.74,,,
2024-10-20T00:10:18Z,1729350618,60E85BB834C4,0.5,0.67,122.22,455,13.51,63.22,101.01,4.42,,,
2024-10-20T00:11:18Z,1729350678,60E85BB834C4,0.76,1.02,122.22,406,13.48,63.9,101.01,6.67,,,
2024-10-20T00:12:18Z,1729350738,60E85BB834C4,0.7,0.94,122.22,460,13.48,63.92,101.01,6.11,,,
2024-10-20T00:13:18Z,1729350798,60E85BB834C4,0.83,1.12,122.22,520,13.44,64.32,101.01,7.24,,,
2024-10-20T00:14:18Z,1729350858,60E85BB834C4,0.48,0.65,122.22,433,13.43,64.05,101.01,4.2,,,
2024-10-20T00:15:18Z,1729350918,60E85BB834C4,0.68,0.92,116.76,391,13.47,64.26,96.49,5.95,,,
2024-10-20T00:16:18Z,1729350978,60E85BB834C4,0.52,0.71,116.76,561,13.47,63.73,96.49,4.55,,,
2024-10-20T00:17:18Z,1729351038,60E85BB834C4,0.7,0.95,116.76,505,13.49,63.98,96.49,6.12,,,
2024-10-20T00:18:18Z,1729351098,60E85BB834C4,0.56,0.75,116.76,419,13.48,63.95,96.49,4.84,,,
2024-10-20T00:19:18Z,1729351158,60E85BB834C4,0.51,0.69,116.76,399,13.46,64.02,96.49,4.43,,,
2024-10-20T00:20:18Z,1729351218,60E85BB834C4,0.47,0.64,116.76,502,13.46,64.46,96.49,4.12,,,
2024-10-20T00:21:18Z,1729351278,60E85BB834C4,0.88,1.19,116.76,448,13.44,64.45,96.49,7.62,,,
2024-10-20T00:22:18Z,1729351338,60E85BB834C4,0.67,0.9,116.76,405,13.41,64.18,96.49,5.8,,,
2024-10-20T00:23:18Z,1729351398,60E85BB834C4,0.54,0.73,116.76,497,13.37,64.45,96.49,4.71,,,
2024-10-20T00:24:18Z,1729351458,60E85BB834C4,0.57,0.78,116.76,513,13.41,63.75,96.49,4.97,,,
2024-10-20T00:25:18Z,1729351518,60E85BB834C4,0.54,0.73,116.76,421,13.37,64.74,96.49,4.65,,,
2024-10-20T00:26:18Z,1729351578,60E85BB834C4,0.58,0.79,116.76,397,13.39,64.66,96.49,5,,,
2024-10-20T00:27:18Z,1729351638,60E85BB834C4,0.75,1.02,116.76,580,13.42,64.58,96.49,6.45,,,
2024-10-20T00:28:18Z,1729351698,60E85BB834C4,0.59,0.8,116.76,503,13.42,64.42,96.49,5.14,,,
2024-10-20T00:29:18Z,1729351758,60E85BB834C4,0.69,0.93,116.76,418,13.41,64.57,96.49,5.91,,,
2024-10-20T00:30:18Z,1729351818,60E85BB834C4,0.77,1.05,116.76,438,13.39,64.25,96.49,6.65,,,
2024-10-20T00:31:18Z,1729351878,60E85BB834C4,0.59,0.8,116.76,496,13.38,64.14,96.49,5.06,,,
2024-10-20T00:32:18Z,1729351938,60E85BB834C4,0.83,1.13,116.76,436,13.36,64.27,96.49,7.08,,,
2024-10-20T00:33:18Z,1729351998,60E85BB834C4,0.68,0.92,116.76,389,13.37,63.02,96.49,5.81,,,
2024-10-20T00:34:18Z,1729352058,60E85BB834C4,0.69,0.94,116.76,557,13.4,64.18,96.49,5.91,,,
2024-10-20T00:35:18Z,1729352118,60E85BB834C4,0.63,0.86,116.76,508,13.37,63.48,96.49,5.43,,,
