CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-27T00:00:00Z,1758898800,60E85BB84CE4,16.41,16.41,2733.29,472,21.39,81.57,2258.92,153.61
2025-09-27T00:10:00Z,1758899400,60E85BB84CE4,15.6,15.6,2733.29,621,21.44,80.33,2258.92,146.05
2025-09-27T00:20:00Z,1758900000,60E85BB84CE4,14.76,14.76,2704.47,479,21.47,80.23,2235.1,138.18
2025-09-27T00:30:00Z,1758900600,60E85BB84CE4,17,17.06,2747.82,474,21.51,80.25,2270.93,158.36
2025-09-27T00:40:00Z,1758901200,60E85BB84CE4,16.28,16.35,2762.43,477,21.34,80.5,2283,151.56
2025-09-27T00:50:00Z,1758901800,60E85BB84CE4,16.71,16.89,2777.12,513,21.04,82.46,2295.14,154.05
2025-09-27T01:00:00Z,1758902400,60E85BB84CE4,15.33,15.52,2777.12,566,21.25,81.25,2295.14,141.14
2025-09-27T01:10:00Z,1758903000,60E85BB84CE4,17.01,17.22,2704.47,477,21.07,82.03,2235.1,156.53
2025-09-27T01:20:00Z,1758903600,60E85BB84CE4,14.91,15.13,2690.17,527,20.83,81.97,2223.28,136.9
2025-09-27T01:30:00Z,1758904200,60E85BB84CE4,14.63,14.63,2592.17,644,20.64,82.85,2142.29,137
2025-09-27T01:40:00Z,1758904800,60E85BB84CE4,15.83,15.85,2458.11,468,20.86,82.19,2031.5,147.94
2025-09-27T01:50:00Z,1758905400,60E85BB84CE4,16.21,16.26,2551.25,550,20.8,83.06,2108.47,151.03
2025-09-27T02:00:00Z,1758906000,60E85BB84CE4,16.74,16.76,2564.82,472,20.57,83.87,2119.69,156.53
2025-09-27T02:10:00Z,1758906600,60E85BB84CE4,17.84,18.1,2551.25,503,20.48,84.43,2108.47,163.76
2025-09-27T02:20:00Z,1758907200,60E85BB84CE4,14.77,14.98,2432.09,605,20.56,83.86,2009.99,135.62
2025-09-27T02:30:00Z,1758907800,60E85BB84CE4,15.74,15.78,2035.57,496,20.35,84.32,1682.29,146.82
2025-09-27T02:40:00Z,1758908400,60E85BB84CE4,13.98,14.16,2046.76,506,20.27,84.25,1691.54,128.52
2025-09-27T02:50:00Z,1758909000,60E85BB84CE4,13.09,13.17,1894.16,479,20.23,84.32,1565.42,121.56
2025-09-27T03:00:00Z,1758909600,60E85BB84CE4,13.24,13.29,1862.57,481,20.13,84.28,1539.31,123.28
2025-09-27T03:10:00Z,1758910200,60E85BB84CE4,13,13.18,1883.59,920,20.17,84.03,1556.69,119.44
2025-09-27T03:20:00Z,1758910800,60E85BB84CE4,13.66,13.67,1969.38,1022,20.04,84.41,1627.58,127.75
2025-09-27T03:30:00Z,1758911400,60E85BB84CE4,13.9,13.91,1831.33,1149,19.93,85.06,1513.5,129.98
2025-09-27T03:40:00Z,1758912000,60E85BB84CE4,13.32,13.32,1873.06,963,19.9,85.44,1547.98,124.69
2025-09-27T03:50:00Z,1758912600,60E85BB84CE4,13.82,13.82,1700.05,1074,19.91,85.12,1405,129.36
2025-09-27T04:00:00Z,1758913200,60E85BB84CE4,14.43,14.49,1719.84,941,19.84,85.74,1421.35,134.31
2025-09-27T04:10:00Z,1758913800,60E85BB84CE4,13.46,13.46,1700.05,1011,19.82,85.52,1405,126
2025-09-27T04:20:00Z,1758914400,60E85BB84CE4,14.21,14.24,1537.54,955,19.9,85.09,1270.69,132.7
2025-09-27T04:30:00Z,1758915000,60E85BB84CE4,14.02,14.06,1612.79,1024,19.74,85.55,1332.89,130.76
2025-09-27T04:40:00Z,1758915600,60E85BB84CE4,14.56,14.67,1603.27,929,19.73,85.62,1325.02,135.03
2025-09-27T04:50:00Z,1758916200,60E85BB84CE4,15.01,15.05,1584.32,1008,19.69,85.59,1309.36,140
2025-09-27T05:00:00Z,1758916800,60E85BB84CE4,13.12,13.12,1603.27,939,19.63,85.71,1325.02,122.84
2025-09-27T05:10:00Z,1758917400,60E85BB84CE4,13.87,13.9,1584.32,1171,19.62,85.6,1309.36,129.33
2025-09-27T05:20:00Z,1758918000,60E85BB84CE4,13.07,13.11,1574.9,1083,19.59,85.47,1301.57,121.9
2025-09-27T05:30:00Z,1758918600,60E85BB84CE4,14.58,14.86,1603.27,1113,19.49,85.43,1325.02,132.95
2025-09-27T05:40:00Z,1758919200,60E85BB84CE4,14.26,14.26,1622.35,1353,19.37,85.9,1340.78,133.43
