CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-28T00:00:00Z,1758985200,60E85BB84CE4,10.86,10.86,2605.96,952,23.25,77.2,2153.68,101.69
2025-09-28T00:10:00Z,1758985800,60E85BB84CE4,12.03,12.03,2281.03,932,23.09,78.92,1885.15,112.63
2025-09-28T00:20:00Z,1758986400,60E85BB84CE4,11.9,11.9,1958.5,994,23.07,80.12,1618.6,111.39
2025-09-28T00:30:00Z,1758987000,60E85BB84CE4,12.34,12.34,1759.85,840,23.02,80.87,1454.42,115.56
2025-09-28T00:40:00Z,1758987600,60E85BB84CE4,12.7,12.71,1980.3,925,23.12,78.98,1636.61,118.85
2025-09-28T00:50:00Z,1758988200,60E85BB84CE4,13.03,13.03,2244.56,809,23.23,78.25,1855,121.92
2025-09-28T01:00:00Z,1758988800,60E85BB84CE4,12.9,12.9,2293.3,951,23.27,77.82,1895.29,120.79
2025-09-28T01:10:00Z,1758989400,60E85BB84CE4,13.78,13.78,2208.57,950,23.39,77.1,1825.27,129.02
2025-09-28T01:20:00Z,1758990000,60E85BB84CE4,12.37,12.37,2220.51,1028,23.47,75.87,1835.14,115.8
2025-09-28T01:30:00Z,1758990600,60E85BB84CE4,11.76,11.76,2484.4,1020,23.52,75.22,2053.22,110.13
2025-09-28T01:40:00Z,1758991200,60E85BB84CE4,11.91,11.91,2445.07,1003,23.46,75.86,2020.72,111.53
2025-09-28T01:50:00Z,1758991800,60E85BB84CE4,11.71,11.74,2704.47,1050,23.49,74.67,2235.1,109.34
2025-09-28T02:00:00Z,1758992400,60E85BB84CE4,12.58,12.58,2537.74,1192,23.48,74.15,2097.31,117.81
2025-09-28T02:10:00Z,1758993000,60E85BB84CE4,12.87,12.87,2524.31,1019,23.49,73.35,2086.2,120.53
2025-09-28T02:20:00Z,1758993600,60E85BB84CE4,13.51,13.72,2406.31,1068,23.5,74.35,1988.69,123.82
2025-09-28T02:30:00Z,1758994200,60E85BB84CE4,14.32,14.37,2458.11,1199,23.52,74.9,2031.5,133.54
2025-09-28T02:40:00Z,1758994800,60E85BB84CE4,14.86,14.88,2114.92,980,23.41,74.81,1747.87,138.8
2025-09-28T02:50:00Z,1758995400,60E85BB84CE4,14.49,14.63,1894.16,990,23.25,76.63,1565.42,133.91
2025-09-28T03:00:00Z,1758996000,60E85BB84CE4,14.29,14.37,1831.33,1120,23.31,76.47,1513.5,132.83
2025-09-28T03:10:00Z,1758996600,60E85BB84CE4,15.7,15.77,1739.77,481,23.3,76.96,1437.82,146.11
2025-09-28T03:20:00Z,1758997200,60E85BB84CE4,15.3,15.32,1622.35,511,23.29,77.07,1340.78,143.08
2025-09-28T03:30:00Z,1758997800,60E85BB84CE4,16.68,17.03,1556.16,605,23.31,77.33,1286.08,151.68
2025-09-28T03:40:00Z,1758998400,60E85BB84CE4,15.25,15.33,1612.79,465,23.3,78.48,1332.89,141.64
2025-09-28T03:50:00Z,1758999000,60E85BB84CE4,13,13,1719.84,553,23.19,78.57,1421.35,121.69
2025-09-28T04:00:00Z,1758999600,60E85BB84CE4,15.1,15.11,1574.9,476,23.15,78.03,1301.57,141.17
2025-09-28T04:10:00Z,1759000200,60E85BB84CE4,15.61,15.73,1519.05,479,23.16,79.03,1255.42,144.58
2025-09-28T04:20:00Z,1759000800,60E85BB84CE4,15.09,15.31,1509.86,472,23.04,79.07,1247.82,138.43
2025-09-28T04:30:00Z,1759001400,60E85BB84CE4,16.54,16.79,1574.9,504,23,79.85,1301.57,151.67
2025-09-28T04:40:00Z,1759002000,60E85BB84CE4,15.67,15.7,1537.54,485,22.81,83.05,1270.69,146.21
2025-09-28T04:50:00Z,1759002600,60E85BB84CE4,16.99,17.01,1509.86,484,22.51,84.49,1247.82,158.72
2025-09-28T05:00:00Z,1759003200,60E85BB84CE4,16.28,16.43,1528.28,485,22.29,85.73,1263.04,150.44
2025-09-28T05:10:00Z,1759003800,60E85BB84CE4,17.94,17.94,1556.16,478,22.16,86.85,1286.08,167.96
2025-09-28T05:20:00Z,1759004400,60E85BB84CE4,17.6,17.84,1574.9,486,22,87.61,1301.57,161.72
2025-09-28T05:30:00Z,1759005000,60E85BB84CE4,16.24,16.35,1574.9,479,21.91,88.24,1301.57,150.59
2025-09-28T05:40:00Z,1759005600,60E85BB84CE4,14.19,14.36,1603.27,475,21.8,88.51,1325.02,130.72
2025-09-28T05:50:00Z,1759006200,60E85BB84CE4,12.18,12.25,1641.56,549,21.8,88.72,1356.66,113.05
2025-09-28T06:00:00Z,1759006800,60E85BB84CE4,11.81,11.92,1641.56,494,21.72,88.98,1356.66,109.14
2025-09-28T06:10:00Z,1759007400,60E85BB84CE4,10.01,10.01,1641.56,633,21.69,89.26,1356.66,93.75
2025-09-28T06:20:00Z,1759008000,60E85BB84CE4,7.61,7.61,1612.79,486,21.62,89.71,1332.89,71.25
2025-09-28T06:30:00Z,1759008600,60E85BB84CE4,10.16,10.16,1612.79,581,21.64,89.47,1332.89,48.24
2025-09-28T06:40:00Z,1759009200,60E85BB84CE4,6.17,6.17,1500.69,540,21.51,89.64,1240.24,29.28
2025-09-28T06:50:00Z,1759009800,60E85BB84CE4,3.64,3.64,1473.39,523,21.51,89.47,1217.67,17.26
2025-09-28T07:00:00Z,1759010400,60E85BB84CE4,5.88,5.88,1464.34,603,21.55,90.02,1210.2,27.94
2025-09-28T07:10:00Z,1759011000,60E85BB84CE4,13.56,13.56,986.16,517,21.63,89.13,815.01,64.4
2025-09-28T07:20:00Z,1759011600,60E85BB84CE4,9.6,9.6,459.93,477,21.57,87.78,380.11,89.76
2025-09-28T07:30:00Z,1759012200,60E85BB84CE4,7.19,7.19,484.86,474,21.39,88.18,400.71,67.32
2025-09-28T07:40:00Z,1759012800,60E85BB84CE4,11.09,11.1,548.24,482,21.22,88.16,453.09,52.63
2025-09-28T07:50:00Z,1759013400,60E85BB84CE4,12.04,12.38,497.42,475,21.06,88.5,411.09,54.97
2025-09-28T08:00:00Z,1759014000,60E85BB84CE4,10.88,10.88,497.42,498,20.91,88.54,411.09,51.67
2025-09-28T08:10:00Z,1759014600,60E85BB84CE4,9.89,9.89,541.83,602,20.85,88.83,447.8,46.95
2025-09-28T08:20:00Z,1759015200,60E85BB84CE4,9.28,9.36,619.73,688,20.88,88.8,512.17,43.54
2025-09-28T08:30:00Z,1759015800,60E85BB84CE4,8.48,8.48,516.36,575,20.8,89.19,426.75,40.28
2025-09-28T08:40:00Z,1759016400,60E85BB84CE4,8.33,8.33,392.53,459,20.8,88.66,324.4,39.56
2025-09-28T08:50:00Z,1759017000,60E85BB84CE4,8.85,8.85,429.08,467,20.76,88.71,354.61,42.03
2025-09-28T09:00:00Z,1759017600,60E85BB84CE4,7.95,7.95,497.42,487,20.71,88.97,411.09,37.72
2025-09-28T09:10:00Z,1759018200,60E85BB84CE4,7.77,7.77,522.71,518,20.76,89.12,431.99,36.87
2025-09-28T09:20:00Z,1759018800,60E85BB84CE4,7.03,7.03,548.24,556,20.78,89.38,453.09,33.36
2025-09-28T09:30:00Z,1759019400,60E85BB84CE4,6.59,6.59,606.59,632,20.8,89.66,501.31,31.3
2025-09-28T09:40:00Z,1759020000,60E85BB84CE4,8.17,8.17,768.69,631,20.87,89.38,635.28,38.77
2025-09-28T09:50:00Z,1759020600,60E85BB84CE4,8.81,8.83,768.69,539,20.87,88.84,635.28,41.68
2025-09-28T10:00:00Z,1759021200,60E85BB84CE4,9.76,9.76,639.56,499,20.74,87.59,528.56,46.35
2025-09-28T10:10:00Z,1759021800,60E85BB84CE4,8.79,8.79,447.55,463,20.43,87.51,369.87,41.75
2025-09-28T10:20:00Z,1759022400,60E85BB84CE4,7.78,7.78,453.73,473,20.35,87.44,374.98,36.92
2025-09-28T10:30:00Z,1759023000,60E85BB84CE4,6.64,6.64,484.86,478,20.3,87.34,400.71,31.52
2025-09-28T10:40:00Z,1759023600,60E85BB84CE4,5.67,5.67,435.22,506,20.14,87.93,359.69,26.93
2025-09-28T10:50:00Z,1759024200,60E85BB84CE4,4.28,4.28,392.53,507,20.06,88.44,324.4,20.31
