CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-26T00:00:00Z,1758812400,60E85BB84CE4,14.38,14.54,2551.25,581.00,21.34,85.60,2108.47,132.69
2025-09-26T00:10:00Z,1758813000,60E85BB84CE4,14.28,14.48,2564.82,481.00,21.46,85.34,2119.69,131.21
2025-09-26T00:20:00Z,1758813600,60E85BB84CE4,13.32,13.47,2393.52,539.00,21.43,85.60,1978.11,122.88
2025-09-26T00:30:00Z,1758814200,60E85BB84CE4,14.11,14.26,2305.62,777.00,21.36,85.69,1905.47,130.17
2025-09-26T00:40:00Z,1758814800,60E85BB84CE4,14.34,14.67,2002.27,483.00,21.39,85.80,1654.77,130.03
2025-09-26T00:50:00Z,1758815400,60E85BB84CE4,15.04,15.27,2173.07,538.00,21.37,85.74,1795.92,137.73
2025-09-26T01:00:00Z,1758816000,60E85BB84CE4,15.43,15.66,2161.34,738.00,21.37,85.89,1786.23,141.50
2025-09-26T01:10:00Z,1758816600,60E85BB84CE4,15.27,15.55,2126.45,535.00,21.38,85.81,1757.39,139.34
2025-09-26T01:20:00Z,1758817200,60E85BB84CE4,16.10,16.30,2138.03,740.00,21.23,86.40,1766.96,148.23
2025-09-26T01:30:00Z,1758817800,60E85BB84CE4,14.66,14.95,2103.44,512.00,21.17,86.64,1738.38,133.58
2025-09-26T01:40:00Z,1758818400,60E85BB84CE4,15.04,15.33,2058.00,663.00,21.23,86.36,1700.83,137.10
2025-09-26T01:50:00Z,1758819000,60E85BB84CE4,15.68,15.83,1841.70,488.00,21.11,86.69,1522.07,144.89
2025-09-26T02:00:00Z,1758819600,60E85BB84CE4,14.22,14.22,1719.84,514.00,21.17,86.36,1421.35,133.10
2025-09-26T02:10:00Z,1758820200,60E85BB84CE4,13.63,13.96,1749.79,606.00,21.03,86.53,1446.11,123.32
2025-09-26T02:20:00Z,1758820800,60E85BB84CE4,13.31,13.43,1680.41,613.00,20.97,86.78,1388.77,122.95
2025-09-26T02:30:00Z,1758821400,60E85BB84CE4,13.31,13.49,1574.90,497.00,21.05,86.52,1301.57,122.24
2025-09-26T02:40:00Z,1758822000,60E85BB84CE4,12.83,12.84,1680.41,603.00,21.08,86.37,1388.77,120.03
2025-09-26T02:50:00Z,1758822600,60E85BB84CE4,13.76,13.76,1660.92,693.00,20.99,86.26,1372.66,128.79
2025-09-26T03:00:00Z,1758823200,60E85BB84CE4,14.24,14.37,1641.56,486.00,20.82,86.93,1356.66,131.72
2025-09-26T03:10:00Z,1758823800,60E85BB84CE4,14.13,14.26,1769.94,528.00,20.79,86.93,1462.76,130.58
2025-09-26T03:20:00Z,1758824400,60E85BB84CE4,15.06,15.32,1926.14,730.00,20.70,87.22,1591.85,137.56
2025-09-26T03:30:00Z,1758825000,60E85BB84CE4,15.65,15.87,1969.38,491.00,20.58,87.87,1627.58,143.74
2025-09-26T03:40:00Z,1758825600,60E85BB84CE4,15.23,15.47,1991.26,481.00,20.45,88.18,1645.67,139.38
2025-09-26T03:50:00Z,1758826200,60E85BB84CE4,17.38,17.67,2002.27,489.00,20.45,88.32,1654.77,159.03
2025-09-26T04:00:00Z,1758826800,60E85BB84CE4,16.59,16.91,2058.00,473.00,20.35,88.86,1700.83,151.26
2025-09-26T04:10:00Z,1758827400,60E85BB84CE4,16.13,16.56,2080.62,482.00,20.43,88.98,1719.52,145.59
2025-09-26T04:20:00Z,1758828000,60E85BB84CE4,16.29,16.83,2035.57,485.00,20.51,88.78,1682.29,145.60
2025-09-26T04:30:00Z,1758828600,60E85BB84CE4,15.45,15.73,1936.88,484.00,20.49,88.91,1600.73,141.09
2025-09-26T04:40:00Z,1758829200,60E85BB84CE4,16.95,17.20,1915.44,644.00,20.43,89.10,1583.01,155.43
2025-09-26T04:50:00Z,1758829800,60E85BB84CE4,16.11,16.55,2080.62,493.00,20.47,89.67,1719.52,145.21
2025-09-26T05:00:00Z,1758830400,60E85BB84CE4,13.97,14.21,1883.59,685.00,20.59,89.50,1556.69,127.63
2025-09-26T05:10:00Z,1758831000,60E85BB84CE4,13.21,13.24,1528.28,606.00,20.84,86.63,1263.04,123.32
2025-09-26T05:20:00Z,1758831600,60E85BB84CE4,12.74,12.83,1651.22,498.00,20.54,86.93,1364.65,118.09
2025-09-26T05:30:00Z,1758832200,60E85BB84CE4,13.13,13.43,1680.41,797.00,20.43,86.29,1388.77,119.00
2025-09-26T05:40:00Z,1758832800,60E85BB84CE4,12.85,13.07,1509.86,667.00,20.35,85.50,1247.82,117.59
2025-09-26T05:50:00Z,1758833400,60E85BB84CE4,14.44,14.82,1491.56,492.00,20.18,85.86,1232.69,130.27
2025-09-26T06:00:00Z,1758834000,60E85BB84CE4,13.87,13.93,1584.32,558.00,20.04,86.16,1309.36,129.09
2025-09-26T06:10:00Z,1758834600,60E85BB84CE4,13.59,13.79,1603.27,534.00,19.91,86.13,1325.02,124.77
2025-09-26T06:20:00Z,1758835200,60E85BB84CE4,13.05,13.12,1437.40,473.00,19.78,86.27,1187.94,121.22
2025-09-26T06:30:00Z,1758835800,60E85BB84CE4,12.33,12.48,1528.28,526.00,19.90,86.35,1263.04,113.56
2025-09-26T06:40:00Z,1758836400,60E85BB84CE4,13.19,13.28,1537.54,547.00,19.84,87.18,1270.69,122.35
2025-09-26T06:50:00Z,1758837000,60E85BB84CE4,13.83,13.94,1749.79,612.00,20.01,87.30,1446.11,128.17
2025-09-26T07:00:00Z,1758837600,60E85BB84CE4,13.31,13.40,1841.70,496.00,20.08,87.14,1522.07,123.43
2025-09-26T07:10:00Z,1758838200,60E85BB84CE4,12.29,12.42,1729.78,584.00,20.18,86.09,1429.57,113.45
2025-09-26T07:20:00Z,1758838800,60E85BB84CE4,15.12,15.37,1660.92,761.00,20.40,86.57,1372.66,138.25
2025-09-26T07:30:00Z,1758839400,60E85BB84CE4,18.21,19.01,1915.44,482.00,20.56,86.71,1583.01,160.21
2025-09-26T07:40:00Z,1758840000,60E85BB84CE4,16.61,16.78,2058.00,532.00,20.83,85.67,1700.83,153.32
2025-09-26T07:50:00Z,1758840600,60E85BB84CE4,16.93,17.19,2293.30,676.00,21.01,85.08,1895.29,155.23
2025-09-26T08:00:00Z,1758841200,60E85BB84CE4,16.03,16.28,2092.01,522.00,21.19,84.60,1728.93,146.87
2025-09-26T08:10:00Z,1758841800,60E85BB84CE4,16.07,16.35,2184.85,501.00,21.43,84.47,1805.66,146.80
2025-09-26T08:20:00Z,1758842400,60E85BB84CE4,18.69,18.89,2605.96,724.00,21.70,83.25,2153.68,172.48
2025-09-26T08:30:00Z,1758843000,60E85BB84CE4,20.25,20.73,2633.74,531.00,22.09,83.00,2176.64,183.44
2025-09-26T08:40:00Z,1758843600,60E85BB84CE4,19.39,19.67,2747.82,514.00,22.56,80.45,2270.93,177.85
2025-09-26T08:50:00Z,1758844200,60E85BB84CE4,19.38,19.75,2821.67,499.00,22.70,79.56,2331.96,176.68
