CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-11-24T00:00:18Z,1732374018,60E85BB84CE4,7.29,9.71,1491.56,1066,6.1,58.74,1232.69,64.57
2024-11-24T00:01:18Z,1732374078,60E85BB84CE4,6.24,8.32,1491.56,1066,6.12,58.85,1232.69,55.3
2024-11-24T00:02:18Z,1732374138,60E85BB84CE4,7.44,9.91,1491.56,1072,6.09,58.96,1232.69,65.9
2024-11-24T00:03:18Z,1732374198,60E85BB84CE4,6.69,8.92,1482.46,1063,6.08,58.86,1225.17,59.28
2024-11-24T00:04:18Z,1732374258,60E85BB84CE4,6.76,9.01,1482.46,1060,6.07,58.7,1225.17,59.9
2024-11-24T00:05:18Z,1732374318,60E85BB84CE4,6.8,9.07,1482.46,1104,6.04,58.81,1225.17,60.28
2024-11-24T00:06:18Z,1732374378,60E85BB84CE4,6.41,8.54,1482.46,1102,6.03,58.75,1225.17,56.77
2024-11-24T00:07:18Z,1732374438,60E85BB84CE4,5.84,7.79,1473.39,1062,6.03,58.95,1217.67,51.75
2024-11-24T00:08:18Z,1732374498,60E85BB84CE4,6.27,8.39,1473.39,1051,6,58.97,1217.67,55.27
2024-11-24T00:09:18Z,1732374558,60E85BB84CE4,5.83,7.81,1464.34,1043,6.01,59.03,1210.2,51.2
2024-11-24T00:10:18Z,1732374618,60E85BB84CE4,5.87,7.89,1464.34,1062,5.98,59.03,1210.2,51.51
2024-11-24T00:11:18Z,1732374678,60E85BB84CE4,5.57,7.42,1455.33,1060,6,59.27,1202.76,49.33
2024-11-24T00:12:18Z,1732374738,60E85BB84CE4,5.93,7.91,1446.35,1069,5.97,59.17,1195.33,52.57
2024-11-24T00:13:18Z,1732374798,60E85BB84CE4,5.73,7.64,1446.35,1075,6.01,59.15,1195.33,50.81
2024-11-24T00:14:18Z,1732374858,60E85BB84CE4,5.56,7.41,1437.4,1044,6.03,59.19,1187.94,49.24
2024-11-24T00:15:18Z,1732374918,60E85BB84CE4,5.66,7.54,1419.59,1047,6.01,59.28,1173.22,50.13
2024-11-24T00:16:18Z,1732374978,60E85BB84CE4,5.1,6.81,1401.9,1060,5.98,59.38,1158.59,45.24
2024-11-24T00:17:18Z,1732375038,60E85BB84CE4,5.31,7.08,1366.86,1062,5.95,59.44,1129.63,47.07
2024-11-24T00:18:18Z,1732375098,60E85BB84CE4,5.47,7.3,1332.27,1058,5.96,59.58,1101.05,48.49
2024-11-24T00:19:18Z,1732375158,60E85BB84CE4,5.74,7.65,1298.12,1105,5.91,59.72,1072.82,50.88
2024-11-24T00:20:18Z,1732375218,60E85BB84CE4,5.04,6.72,1256.03,1142,5.94,59.55,1038.05,44.68
2024-11-24T00:21:18Z,1732375278,60E85BB84CE4,5.19,6.92,1231.1,1050,5.9,59.65,1017.44,46.01
2024-11-24T00:22:18Z,1732375338,60E85BB84CE4,5.4,7.2,1198.21,1041,5.92,59.52,990.25,47.86
2024-11-24T00:23:18Z,1732375398,60E85BB84CE4,5.28,7.03,1181.91,1044,5.89,59.75,976.79,46.76
2024-11-24T00:24:18Z,1732375458,60E85BB84CE4,4.78,6.37,1173.8,1064,5.89,59.76,970.08,42.34
2024-11-24T00:25:18Z,1732375518,60E85BB84CE4,5.01,6.68,1173.8,1065,5.88,59.91,970.08,44.37
2024-11-24T00:26:18Z,1732375578,60E85BB84CE4,4.7,6.27,1165.71,1065,5.85,60.02,963.4,41.64
2024-11-24T00:27:18Z,1732375638,60E85BB84CE4,4.54,6.05,1157.65,1050,5.85,60.1,956.74,40.22
