CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-20T00:50:59Z,1729353059,60E85BB84CE4,0.57,0.78,105.86,452,13.79,60.56,87.49,4.82,,,
2024-10-20T00:51:59Z,1729353119,60E85BB84CE4,0.69,0.94,105.86,642,13.78,60.81,87.49,5.82,,,
2024-10-20T00:52:59Z,1729353179,60E85BB84CE4,0.79,1.08,105.86,560,13.79,61.12,87.49,6.66,,,
2024-10-20T00:53:59Z,1729353239,60E85BB84CE4,0.66,0.92,105.86,489,13.81,60.59,87.49,5.55,,,
2024-10-20T00:54:59Z,1729353299,60E85BB84CE4,0.78,1.08,105.86,464,13.74,60.77,87.49,6.49,,,
2024-10-20T00:55:59Z,1729353359,60E85BB84CE4,0.68,0.95,105.86,715,13.84,61.21,87.49,5.62,,,
2024-10-20T00:56:59Z,1729353419,60E85BB84CE4,0.71,0.98,105.86,678,13.81,60.79,87.49,5.9,,,
2024-10-20T00:57:59Z,1729353479,60E85BB84CE4,0.68,0.95,105.86,530,13.8,60.77,87.49,5.61,,,
2024-10-20T00:58:59Z,1729353539,60E85BB84CE4,0.74,1.03,105.86,473,13.77,60.67,87.49,6.15,,,
2024-10-20T00:59:59Z,1729353599,60E85BB84CE4,0.77,1.08,105.86,450,13.78,60.46,87.49,6.41,,,
2024-10-20T01:00:59Z,1729353659,60E85BB84CE4,0.6,0.83,105.86,631,13.65,60.04,87.49,4.92,,,
2024-10-20T01:01:59Z,1729353719,60E85BB84CE4,0.62,0.86,105.86,599,13.73,60.07,87.49,5.08,,,
2024-10-20T01:02:59Z,1729353779,60E85BB84CE4,0.64,0.89,105.86,503,13.74,60.34,87.49,5.24,,,
2024-10-20T01:03:59Z,1729353839,60E85BB84CE4,0.81,1.14,105.86,463,13.66,60.27,87.49,6.73,,,
2024-10-20T01:04:59Z,1729353899,60E85BB84CE4,0.86,1.2,105.86,538,13.68,60.25,87.49,7.09,,,
2024-10-20T01:05:59Z,1729353959,60E85BB84CE4,0.7,0.97,105.86,663,13.73,60.21,87.49,5.76,,,
2024-10-20T01:06:59Z,1729354019,60E85BB84CE4,0.75,1.04,105.86,525,13.71,60.91,87.49,6.27,,,
2024-10-20T01:07:59Z,1729354079,60E85BB84CE4,0.63,0.87,105.86,482,13.75,60.61,87.49,5.27,,,
2024-10-20T01:08:59Z,1729354139,60E85BB84CE4,0.66,0.91,105.86,452,13.73,60.55,87.49,5.51,,,
2024-10-20T01:09:59Z,1729354199,60E85BB84CE4,0.76,1.06,105.86,611,13.73,60.31,87.49,6.3,,,
2024-10-20T01:10:59Z,1729354259,60E85BB84CE4,0.65,0.92,100.43,564,13.71,60.91,83,5.35,,,
2024-10-20T01:11:59Z,1729354319,60E85BB84CE4,0.7,0.98,100.43,501,13.69,60.65,83,5.79,,,
2024-10-20T01:12:59Z,1729354379,60E85BB84CE4,0.61,0.85,100.43,462,13.72,60.8,83,5.03,,,
2024-10-20T01:13:59Z,1729354439,60E85BB84CE4,0.54,0.75,100.43,455,13.72,60.6,83,4.43,,,
2024-10-20T01:14:59Z,1729354499,60E85BB84CE4,0.68,0.95,100.43,689,13.68,61.33,83,5.64,,,
2024-10-20T01:15:59Z,1729354559,60E85BB84CE4,0.65,0.91,100.43,583,13.69,60.97,83,5.4,,,
2024-10-20T01:16:59Z,1729354619,60E85BB84CE4,1.02,1.43,100.43,480,13.68,60.33,83,8.42,,,
2024-10-20T01:17:59Z,1729354679,60E85BB84CE4,0.72,1.01,100.43,460,13.57,60.3,83,5.93,,,
2024-10-20T01:18:59Z,1729354739,60E85BB84CE4,0.81,1.13,100.43,585,13.63,60.81,83,6.73,,,
2024-10-20T01:19:59Z,1729354799,60E85BB84CE4,0.7,0.97,100.43,616,13.61,61.07,83,5.9,,,
2024-10-20T01:20:59Z,1729354859,60E85BB84CE4,1.02,1.41,100.43,512,13.5,60.67,83,8.6,,,
2024-10-20T01:21:59Z,1729354919,60E85BB84CE4,0.74,1.02,100.43,470,13.52,61.1,83,6.25,,,
2024-10-20T01:22:59Z,1729354979,60E85BB84CE4,0.77,1.06,100.43,459,13.55,60.66,83,6.54,,,
2024-10-20T01:23:59Z,1729355039,60E85BB84CE4,0.67,0.92,100.43,616,13.52,61.22,83,5.72,,,
2024-10-20T01:24:59Z,1729355099,60E85BB84CE4,0.64,0.88,100.43,563,13.49,60.7,83,5.41,,,
2024-10-20T01:25:59Z,1729355159,60E85BB84CE4,0.72,0.99,100.43,493,13.53,61.22,83,6.08,,,
2024-10-20T01:26:59Z,1729355219,60E85BB84CE4,0.78,1.06,100.43,468,13.53,61.37,83,6.66,,,
2024-10-20T01:27:59Z,1729355279,60E85BB84CE4,0.79,1.08,100.43,620,13.52,60.79,83,6.78,,,
2024-10-20T01:28:59Z,1729355339,60E85BB84CE4,0.66,0.89,100.43,589,13.55,60.71,83,5.62,,,
2024-10-20T01:29:59Z,1729355399,60E85BB84CE4,0.6,0.82,100.43,490,13.53,60.76,83,5.18,,,
2024-10-20T01:30:59Z,1729355459,60E85BB84CE4,0.65,0.89,100.43,474,13.46,60.54,83,5.58,,,
2024-10-20T01:31:59Z,1729355519,60E85BB84CE4,0.73,1.01,100.43,472,13.54,61.13,83,6.19,,,
2024-10-20T01:32:59Z,1729355579,60E85BB84CE4,0.74,1.02,100.43,687,13.53,60.53,83,6.25,,,
2024-10-20T01:33:59Z,1729355639,60E85BB84CE4,0.87,1.2,100.43,574,13.52,60.81,83,7.32,,,
2024-10-20T01:34:59Z,1729355699,60E85BB84CE4,0.76,1.04,100.43,481,13.44,60.81,83,6.42,,,
2024-10-20T01:35:59Z,1729355759,60E85BB84CE4,0.73,1,100.43,460,13.41,61.05,83,6.21,,,
2024-10-20T01:36:59Z,1729355819,60E85BB84CE4,0.91,1.23,95.01,486,13.42,60.95,78.52,7.91,,,
2024-10-20T01:37:59Z,1729355879,60E85BB84CE4,0.8,1.09,95.01,741,13.49,61.1,78.52,6.93,,,
2024-10-20T01:38:59Z,1729355939,60E85BB84CE4,0.69,0.95,95.01,587,13.46,60.94,78.52,5.91,,,
2024-10-20T01:39:59Z,1729355999,60E85BB84CE4,0.69,0.94,95.01,503,13.47,61.61,78.52,5.89,,,
2024-10-20T01:40:59Z,1729356059,60E85BB84CE4,0.79,1.09,95.01,467,13.43,61.08,78.52,6.78,,,
2024-10-20T01:41:59Z,1729356119,60E85BB84CE4,0.81,1.11,95.01,628,13.51,61.68,78.52,6.95,,,
2024-10-20T01:42:59Z,1729356179,60E85BB84CE4,0.86,1.17,95.01,683,13.44,60.79,78.52,7.34,,,
2024-10-20T01:43:59Z,1729356239,60E85BB84CE4,0.8,1.1,95.01,536,13.42,60.78,78.52,6.82,,,
2024-10-20T01:44:59Z,1729356299,60E85BB84CE4,0.62,0.86,95.01,481,13.47,61.11,78.52,5.3,,,
2024-10-20T01:45:59Z,1729356359,60E85BB84CE4,0.79,1.08,95.01,453,13.45,61.7,78.52,6.72,,,
2024-10-20T01:46:59Z,1729356419,60E85BB84CE4,0.63,0.86,95.01,632,13.44,61.02,78.52,5.36,,,
2024-10-20T01:47:59Z,1729356479,60E85BB84CE4,0.88,1.21,95.01,636,13.43,61.54,78.52,7.53,,,
2024-10-20T01:48:59Z,1729356539,60E85BB84CE4,0.88,1.21,95.01,511,13.38,61.3,78.52,7.49,,,
2024-10-20T01:49:59Z,1729356599,60E85BB84CE4,0.85,1.17,95.01,475,13.4,61.6,78.52,7.27,,,
2024-10-20T01:50:59Z,1729356659,60E85BB84CE4,0.87,1.2,95.01,454,13.38,60.94,78.52,7.4,,,
2024-10-20T01:51:59Z,1729356719,60E85BB84CE4,0.58,0.8,95.01,661,13.38,60.93,78.52,4.99,,,
2024-10-20T01:52:59Z,1729356779,60E85BB84CE4,0.75,1.04,95.01,614,13.37,61.08,78.52,6.41,,,
2024-10-20T01:53:59Z,1729356839,60E85BB84CE4,0.91,1.26,95.01,501,13.39,60.42,78.52,7.64,,,
2024-10-20T01:54:59Z,1729356899,60E85BB84CE4,0.92,1.27,95.01,461,13.41,60.59,78.52,7.76,,,
2024-10-20T01:55:59Z,1729356959,60E85BB84CE4,0.89,1.24,95.01,578,13.4,60.85,78.52,7.44,,,
2024-10-20T01:56:59Z,1729357019,60E85BB84CE4,0.91,1.27,95.01,711,13.39,61.24,78.52,7.65,,,
2024-10-20T01:57:59Z,1729357079,60E85BB84CE4,1.09,1.52,95.01,554,13.32,60.58,78.52,9.1,,,
2024-10-20T01:58:59Z,1729357139,60E85BB84CE4,0.95,1.32,95.01,493,13.3,61.16,78.52,7.95,,,
2024-10-20T01:59:59Z,1729357199,60E85BB84CE4,0.78,1.09,95.01,468,13.33,61.09,78.52,6.44,,,
2024-10-20T02:00:59Z,1729357259,60E85BB84CE4,0.75,1.04,95.01,589,13.37,60.96,78.52,6.22,,,
2024-10-20T02:01:59Z,1729357319,60E85BB84CE4,0.88,1.22,95.01,613,13.29,60.5,78.52,7.33,,,
2024-10-20T02:02:59Z,1729357379,60E85BB84CE4,0.66,0.92,95.01,519,13.34,60.57,78.52,5.5,,,
2024-10-20T02:03:59Z,1729357439,60E85BB84CE4,0.73,1.02,95.01,463,13.3,60.46,78.52,6,,,
2024-10-20T02:04:59Z,1729357499,60E85BB84CE4,0.83,1.17,95.01,457,13.3,60.48,78.52,6.86,,,
2024-10-20T02:05:59Z,1729357559,60E85BB84CE4,0.98,1.36,95.01,672,13.23,60.81,78.52,8.12,,,
2024-10-20T02:06:59Z,1729357619,60E85BB84CE4,0.92,1.28,95.01,580,13.21,61.16,78.52,7.65,,,
2024-10-20T02:07:59Z,1729357679,60E85BB84CE4,0.83,1.14,95.01,481,13.27,61.37,78.52,6.97,,,
2024-10-20T02:08:59Z,1729357739,60E85BB84CE4,0.82,1.13,95.01,467,13.31,61.29,78.52,6.92,,,
2024-10-20T02:09:59Z,1729357799,60E85BB84CE4,0.9,1.25,95.01,468,13.29,60.11,78.52,7.6,,,
2024-10-20T02:10:59Z,1729357859,60E85BB84CE4,1.04,1.42,95.01,628,13.24,60.46,78.52,8.79,,,
2024-10-20T02:11:59Z,1729357919,60E85BB84CE4,0.76,1.05,95.01,550,13.23,60.11,78.52,6.44,,,
2024-10-20T02:12:59Z,1729357979,60E85BB84CE4,1.02,1.41,95.01,474,13.22,60.81,78.52,8.62,,,
2024-10-20T02:13:59Z,1729358039,60E85BB84CE4,0.91,1.25,95.01,462,13.24,60.56,78.52,7.77,,,
2024-10-20T02:14:59Z,1729358099,60E85BB84CE4,1.09,1.49,95.01,705,13.25,60.54,78.52,9.35,,,
2024-10-20T02:15:59Z,1729358159,60E85BB84CE4,1.09,1.49,95.01,608,13.18,60.64,78.52,9.27,,,
2024-10-20T02:16:59Z,1729358219,60E85BB84CE4,0.84,1.15,95.01,500,13.24,60.66,78.52,7.15,,,
2024-10-20T02:17:59Z,1729358279,60E85BB84CE4,1.04,1.44,95.01,468,13.26,61.13,78.52,8.84,,,
2024-10-20T02:18:59Z,1729358339,60E85BB84CE4,0.68,0.94,95.01,536,13.23,60.55,78.52,5.83,,,
2024-10-20T02:19:59Z,1729358399,60E85BB84CE4,0.93,1.27,95.01,653,13.27,60.92,78.52,8,,,
2024-10-20T02:20:59Z,1729358459,60E85BB84CE4,0.81,1.1,95.01,536,13.21,60.02,78.52,6.89,,,
2024-10-20T02:21:59Z,1729358519,60E85BB84CE4,0.73,1,95.01,487,13.23,60,78.52,6.23,,,
2024-10-20T02:22:59Z,1729358579,60E85BB84CE4,0.86,1.17,89.6,460,13.18,60.08,74.05,7.34,,,
2024-10-20T02:23:59Z,1729358639,60E85BB84CE4,0.72,0.97,89.6,648,13.19,60.23,74.05,6.42,,,
2024-10-20T02:24:59Z,1729358699,60E85BB84CE4,0.98,1.33,89.6,614,13.21,60.79,74.05,8.57,,,
2024-10-20T02:25:59Z,1729358759,60E85BB84CE4,0.96,1.31,89.6,516,13.14,60.57,74.05,8.27,,,
2024-10-20T02:26:59Z,1729358819,60E85BB84CE4,0.89,1.21,89.6,473,13.15,60.91,74.05,7.58,,,
2024-10-20T02:27:59Z,1729358879,60E85BB84CE4,0.83,1.13,89.6,462,13.18,60.99,74.05,7.1,,,
2024-10-20T02:28:59Z,1729358939,60E85BB84CE4,0.88,1.21,89.6,677,13.2,60.49,74.05,7.48,,,
2024-10-20T02:29:59Z,1729358999,60E85BB84CE4,1.09,1.49,89.6,560,13.2,61.24,74.05,9.27,,,
2024-10-20T02:30:59Z,1729359059,60E85BB84CE4,0.97,1.33,89.6,505,13.23,60.56,74.05,8.25,,,
2024-10-20T02:31:59Z,1729359119,60E85BB84CE4,0.77,1.06,89.6,472,13.2,60.55,74.05,6.57,,,
2024-10-20T02:32:59Z,1729359179,60E85BB84CE4,0.94,1.29,89.6,608,13.2,60.16,74.05,7.97,,,
2024-10-20T02:33:59Z,1729359239,60E85BB84CE4,0.97,1.33,89.6,652,13.17,60.21,74.05,8.2,,,
2024-10-20T02:34:59Z,1729359299,60E85BB84CE4,0.76,1.06,89.6,548,13.18,61.01,74.05,6.38,,,
2024-10-20T02:35:59Z,1729359359,60E85BB84CE4,0.73,1.02,89.6,485,13.2,60.44,74.05,6.12,,,
2024-10-20T02:36:59Z,1729359419,60E85BB84CE4,0.9,1.24,89.6,468,13.2,60.4,74.05,7.56,,,
2024-10-20T02:37:59Z,1729359479,60E85BB84CE4,0.74,1.01,89.6,610,13.21,60.41,74.05,6.23,,,
2024-10-20T02:38:59Z,1729359539,60E85BB84CE4,1.02,1.41,89.6,636,13.19,60.54,74.05,8.69,,,
2024-10-20T02:39:59Z,1729359599,60E85BB84CE4,1.07,1.47,89.6,516,13.2,60.76,74.05,9.05,,,
2024-10-20T02:40:59Z,1729359659,60E85BB84CE4,1.01,1.39,89.6,475,13.16,60.64,74.05,8.6,,,
2024-10-20T02:41:59Z,1729359719,60E85BB84CE4,0.87,1.2,89.6,462,13.21,60.31,74.05,7.42,,,
2024-10-20T02:42:59Z,1729359779,60E85BB84CE4,0.79,1.08,89.6,616,13.18,60.39,74.05,6.78,,,
2024-10-20T02:43:59Z,1729359839,60E85BB84CE4,0.93,1.26,89.6,635,13.2,60.66,74.05,7.94,,,
2024-10-20T02:44:59Z,1729359899,60E85BB84CE4,0.93,1.26,89.6,526,13.13,60.32,74.05,7.98,,,
2024-10-20T02:45:59Z,1729359959,60E85BB84CE4,0.86,1.17,89.6,478,13.18,61.05,74.05,7.3,,,
2024-10-20T02:46:59Z,1729360019,60E85BB84CE4,0.8,1.09,89.6,548,13.18,61.54,74.05,6.84,,,
2024-10-20T02:47:59Z,1729360079,60E85BB84CE4,1,1.37,89.6,809,13.19,60.15,74.05,8.55,,,
2024-10-20T02:48:59Z,1729360139,60E85BB84CE4,0.91,1.24,89.6,575,13.12,60.47,74.05,7.68,,,
2024-10-20T02:49:59Z,1729360199,60E85BB84CE4,0.96,1.32,89.6,494,13.07,60.48,74.05,8.2,,,
2024-10-20T02:50:59Z,1729360259,60E85BB84CE4,1.09,1.5,89.6,464,13.08,60.43,74.05,9.22,,,
2024-10-20T02:51:59Z,1729360319,60E85BB84CE4,0.98,1.36,89.6,509,13.13,60.7,74.05,8.21,,,
2024-10-20T02:52:59Z,1729360379,60E85BB84CE4,0.84,1.16,89.6,636,13.12,60.72,74.05,7.06,,,
2024-10-20T02:53:59Z,1729360439,60E85BB84CE4,0.73,1.01,89.6,529,13.05,61.25,74.05,6.16,,,
2024-10-20T02:54:59Z,1729360499,60E85BB84CE4,0.88,1.22,89.6,473,13.06,61.35,74.05,7.42,,,
2024-10-20T02:55:59Z,1729360559,60E85BB84CE4,0.95,1.3,89.6,459,13.07,61.76,74.05,8.04,,,
2024-10-20T02:56:59Z,1729360619,60E85BB84CE4,0.79,1.07,89.6,688,13.06,61.4,74.05,6.76,,,
2024-10-20T02:57:59Z,1729360679,60E85BB84CE4,0.86,1.18,89.6,672,13.06,61.18,74.05,7.34,,,
2024-10-20T02:58:59Z,1729360739,60E85BB84CE4,0.97,1.33,89.6,528,13.04,61.25,74.05,8.32,,,
2024-10-20T02:59:59Z,1729360799,60E85BB84CE4,0.82,1.11,89.6,485,13.09,61.37,74.05,7.01,,,
2024-10-20T03:00:59Z,1729360859,60E85BB84CE4,0.96,1.3,89.6,467,13.03,61.07,74.05,8.26,,,
2024-10-20T03:01:59Z,1729360919,60E85BB84CE4,0.81,1.08,89.6,705,13.04,61.55,74.05,7.18,,,
2024-10-20T03:02:59Z,1729360979,60E85BB84CE4,0.81,1.09,89.6,668,13.06,61.78,74.05,7.2,,,
2024-10-20T03:03:59Z,1729361039,60E85BB84CE4,1.06,1.43,89.6,529,13,60.87,74.05,9.21,,,
2024-10-20T03:04:59Z,1729361099,60E85BB84CE4,0.93,1.27,89.6,478,13.01,61.71,74.05,7.85,,,
2024-10-20T03:05:59Z,1729361159,60E85BB84CE4,0.79,1.09,89.6,476,12.98,61.54,74.05,6.76,,,
2024-10-20T03:06:59Z,1729361219,60E85BB84CE4,1.05,1.44,89.6,697,13.02,61.62,74.05,9.03,,,
2024-10-20T03:07:59Z,1729361279,60E85BB84CE4,0.68,0.94,89.6,574,12.98,61.67,74.05,5.8,,,
2024-10-20T03:08:59Z,1729361339,60E85BB84CE4,0.83,1.14,89.6,503,12.93,61.44,74.05,7.06,,,
2024-10-20T03:09:59Z,1729361399,60E85BB84CE4,1.01,1.39,89.6,470,12.98,62.15,74.05,8.67,,,
2024-10-20T03:10:59Z,1729361459,60E85BB84CE4,0.97,1.33,89.6,554,12.91,61.69,74.05,8.25,,,
2024-10-20T03:11:59Z,1729361519,60E85BB84CE4,1.13,1.55,89.6,669,12.92,62.22,74.05,9.6,,,
2024-10-20T03:12:59Z,1729361579,60E85BB84CE4,0.98,1.34,89.6,548,12.94,62.12,74.05,8.29,,,
2024-10-20T03:13:59Z,1729361639,60E85BB84CE4,0.98,1.35,89.6,492,12.89,62.02,74.05,8.38,,,
2024-10-20T03:14:59Z,1729361699,60E85BB84CE4,0.75,1.02,89.6,467,12.9,62.21,74.05,6.4,,,
2024-10-20T03:15:59Z,1729361759,60E85BB84CE4,0.92,1.24,89.6,716,12.94,62.3,74.05,8.13,,,
2024-10-20T03:16:59Z,1729361819,60E85BB84CE4,0.86,1.17,89.6,606,12.89,61.83,74.05,7.43,,,
2024-10-20T03:17:59Z,1729361879,60E85BB84CE4,0.9,1.24,89.6,520,12.93,62.15,74.05,7.68,,,
2024-10-20T03:18:59Z,1729361939,60E85BB84CE4,0.99,1.36,89.6,472,12.87,61.81,74.05,8.31,,,
2024-10-20T03:19:59Z,1729361999,60E85BB84CE4,0.9,1.24,89.6,474,12.85,61.45,74.05,7.6,,,
2024-10-20T03:20:59Z,1729362059,60E85BB84CE4,0.78,1.07,89.6,752,12.82,61.01,74.05,6.66,,,
2024-10-20T03:21:59Z,1729362119,60E85BB84CE4,0.9,1.24,89.6,597,12.75,61.16,74.05,7.69,,,
2024-10-20T03:22:59Z,1729362179,60E85BB84CE4,1.08,1.49,89.6,492,12.86,61.81,74.05,9.12,,,
2024-10-20T03:23:59Z,1729362239,60E85BB84CE4,0.87,1.22,89.6,458,12.85,61.95,74.05,7.2,,,
2024-10-20T03:24:59Z,1729362299,60E85BB84CE4,0.91,1.28,89.6,603,12.89,61.8,74.05,7.51,,,
2024-10-20T03:25:59Z,1729362359,60E85BB84CE4,0.93,1.3,89.6,633,12.9,62.1,74.05,7.72,,,
2024-10-20T03:26:59Z,1729362419,60E85BB84CE4,0.98,1.38,89.6,520,12.73,61.27,74.05,8.12,,,
2024-10-20T03:27:59Z,1729362479,60E85BB84CE4,1.01,1.4,89.6,477,12.77,62.11,74.05,8.46,,,
2024-10-20T03:28:59Z,1729362539,60E85BB84CE4,0.89,1.24,89.6,462,12.79,62.02,74.05,7.5,,,
2024-10-20T03:29:59Z,1729362599,60E85BB84CE4,0.95,1.32,89.6,642,12.78,62.11,74.05,7.96,,,
2024-10-20T03:30:59Z,1729362659,60E85BB84CE4,0.97,1.35,89.6,613,12.79,61.74,74.05,8.16,,,
2024-10-20T03:31:59Z,1729362719,60E85BB84CE4,0.9,1.25,89.6,519,12.75,61.78,74.05,7.61,,,
2024-10-20T03:32:59Z,1729362779,60E85BB84CE4,1.01,1.4,89.6,480,12.75,62.62,74.05,8.57,,,
2024-10-20T03:33:59Z,1729362839,60E85BB84CE4,1.1,1.52,89.6,469,12.79,62.78,74.05,9.34,,,
2024-10-20T03:34:59Z,1729362899,60E85BB84CE4,0.91,1.25,89.6,795,12.79,61.94,74.05,7.78,,,
2024-10-20T03:35:59Z,1729362959,60E85BB84CE4,0.97,1.33,89.6,628,12.82,62.08,74.05,8.29,,,
2024-10-20T03:36:59Z,1729363019,60E85BB84CE4,0.88,1.21,89.6,529,12.81,61.94,74.05,7.55,,,
2024-10-20T03:37:59Z,1729363079,60E85BB84CE4,0.75,1.03,89.6,474,12.82,62.03,74.05,6.41,,,
2024-10-20T03:38:59Z,1729363139,60E85BB84CE4,0.76,1.04,89.6,462,12.82,61.88,74.05,6.4,,,
2024-10-20T03:39:59Z,1729363199,60E85BB84CE4,1.06,1.46,89.6,673,12.74,61.69,74.05,9.07,,,
2024-10-20T03:40:59Z,1729363259,60E85BB84CE4,0.94,1.28,89.6,588,12.74,61.95,74.05,8.09,,,
