CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-19T00:00:59Z,1729263659,60E85BB84CE4,10.56,14.21,1419.59,639,18.43,90.59,1173.22,92.4,,,
2024-10-19T00:01:59Z,1729263719,60E85BB84CE4,10.24,13.84,1410.73,620,18.39,90.54,1165.89,89,,,553.3743056
2024-10-19T00:02:59Z,1729263779,60E85BB84CE4,9.96,13.42,1410.73,540,18.38,90.66,1165.89,87.03,,,
2024-10-19T00:03:59Z,1729263839,60E85BB84CE4,10.62,14.18,1410.73,500,18.39,90.67,1165.89,93.98,,,
2024-10-19T00:04:59Z,1729263899,60E85BB84CE4,10.88,14.59,1410.73,488,18.38,90.71,1165.89,95.69,,,
2024-10-19T00:05:59Z,1729263959,60E85BB84CE4,9.59,13.05,1410.73,485,18.39,90.57,1165.89,82.66,,,
2024-10-19T00:06:59Z,1729264019,60E85BB84CE4,10.71,14.56,1401.9,677,18.38,90.46,1158.59,92.23,,,
2024-10-19T00:07:59Z,1729264079,60E85BB84CE4,10.59,14.49,1401.9,657,18.39,90.6,1158.59,90.53,,,
2024-10-19T00:08:59Z,1729264139,60E85BB84CE4,10.22,13.99,1401.9,537,18.41,90.64,1158.59,87.15,,,
2024-10-19T00:09:59Z,1729264199,60E85BB84CE4,9.94,13.51,1401.9,511,18.4,90.54,1158.59,85.67,,,
2024-10-19T00:10:59Z,1729264259,60E85BB84CE4,9.7,13.1,1401.9,490,18.36,90.65,1158.59,84.5,,,
2024-10-19T00:11:59Z,1729264319,60E85BB84CE4,9.75,13.04,1393.09,485,18.35,90.83,1151.32,86.07,,,
2024-10-19T00:12:59Z,1729264379,60E85BB84CE4,10.15,13.68,1393.09,486,18.37,90.66,1151.32,88.57,,,
2024-10-19T00:13:59Z,1729264439,60E85BB84CE4,9.62,12.95,1393.09,624,18.37,90.84,1151.32,84.12,,,
2024-10-19T00:14:59Z,1729264499,60E85BB84CE4,9.7,13.12,1393.09,567,18.4,90.72,1151.32,84.37,,,
2024-10-19T00:15:59Z,1729264559,60E85BB84CE4,9.59,12.89,1393.09,521,18.41,90.68,1151.32,84.09,,,
2024-10-19T00:16:59Z,1729264619,60E85BB84CE4,9.44,12.6,1393.09,498,18.39,90.63,1151.32,83.45,,,
2024-10-19T00:17:59Z,1729264679,60E85BB84CE4,9.7,13.06,1393.09,491,18.38,90.85,1151.32,84.81,,,
2024-10-19T00:18:59Z,1729264739,60E85BB84CE4,10.07,13.63,1384.32,610,18.38,90.83,1144.07,87.48,,,
2024-10-19T00:19:59Z,1729264799,60E85BB84CE4,9.92,13.35,1384.32,765,18.4,90.58,1144.07,86.82,,,
2024-10-19T00:20:59Z,1729264859,60E85BB84CE4,9.59,13.05,1384.32,604,18.41,90.72,1144.07,82.67,,,
2024-10-19T00:21:59Z,1729264919,60E85BB84CE4,9.98,13.71,1384.32,532,18.39,90.78,1144.07,84.85,,,
2024-10-19T00:22:59Z,1729264979,60E85BB84CE4,9.71,13.17,1384.32,505,18.42,90.76,1144.07,83.9,,,
2024-10-19T00:23:59Z,1729265039,60E85BB84CE4,9.5,12.7,1384.32,493,18.44,90.65,1144.07,83.92,,,
2024-10-19T00:24:59Z,1729265099,60E85BB84CE4,9.4,12.65,1384.32,487,18.4,90.92,1144.07,82.34,,,
2024-10-19T00:25:59Z,1729265159,60E85BB84CE4,9.3,12.49,1384.32,527,18.41,90.84,1144.07,81.64,,,
2024-10-19T00:26:59Z,1729265219,60E85BB84CE4,9.34,12.46,1384.32,761,18.42,90.66,1144.07,82.79,,,
2024-10-19T00:27:59Z,1729265279,60E85BB84CE4,8.75,11.75,1384.32,613,18.39,90.82,1144.07,76.89,,,
2024-10-19T00:28:59Z,1729265339,60E85BB84CE4,9.6,12.91,1384.32,538,18.4,90.66,1144.07,83.98,,,
2024-10-19T00:29:59Z,1729265399,60E85BB84CE4,9.72,13,1384.32,505,18.41,90.61,1144.07,85.78,,,
2024-10-19T00:30:59Z,1729265459,60E85BB84CE4,9.53,12.97,1384.32,494,18.43,90.71,1144.07,82.09,,,
2024-10-19T00:31:59Z,1729265519,60E85BB84CE4,9.28,12.54,1384.32,489,18.39,90.85,1144.07,80.69,,,
2024-10-19T00:32:59Z,1729265579,60E85BB84CE4,9.32,12.47,1384.32,488,18.38,90.92,1144.07,82.19,,,
2024-10-19T00:33:59Z,1729265639,60E85BB84CE4,9.18,12.28,1384.32,782,18.39,90.82,1144.07,80.98,,,
2024-10-19T00:34:59Z,1729265699,60E85BB84CE4,9.37,12.65,1384.32,658,18.41,90.68,1144.07,81.66,,,
2024-10-19T00:35:59Z,1729265759,60E85BB84CE4,8.83,11.9,1384.32,539,18.42,90.74,1144.07,77,,,
2024-10-19T00:36:59Z,1729265819,60E85BB84CE4,9.27,12.53,1384.32,515,18.44,90.83,1144.07,80.67,,,
2024-10-19T00:37:59Z,1729265879,60E85BB84CE4,8.66,11.77,1384.32,499,18.43,90.71,1144.07,74.61,,,
2024-10-19T00:38:59Z,1729265939,60E85BB84CE4,8.43,11.4,1384.32,493,18.42,90.85,1144.07,73.19,,,
2024-10-19T00:39:59Z,1729265999,60E85BB84CE4,8.91,12.03,1384.32,490,18.42,90.83,1144.07,77.63,,,
2024-10-19T00:40:59Z,1729266059,60E85BB84CE4,8.79,11.72,1384.32,595,18.42,90.75,1144.07,77.84,,,
2024-10-19T00:41:59Z,1729266119,60E85BB84CE4,8.78,11.71,1384.32,723,18.43,90.68,1144.07,77.81,,,
2024-10-19T00:42:59Z,1729266179,60E85BB84CE4,8.33,11.11,1384.32,567,18.44,90.68,1144.07,73.74,,,
2024-10-19T00:43:59Z,1729266239,60E85BB84CE4,8.58,11.45,1384.32,538,18.43,90.89,1144.07,75.85,,,
2024-10-19T00:44:59Z,1729266299,60E85BB84CE4,8.86,11.86,1384.32,503,18.42,90.96,1144.07,78.11,,,
2024-10-19T00:45:59Z,1729266359,60E85BB84CE4,8.33,11.14,1384.32,494,18.43,90.91,1144.07,73.55,,,
2024-10-19T00:46:59Z,1729266419,60E85BB84CE4,8.4,11.38,1384.32,484,18.43,90.85,1144.07,72.83,,,
2024-10-19T00:47:59Z,1729266479,60E85BB84CE4,8.17,11.03,1384.32,486,18.44,90.71,1144.07,71.19,,,
2024-10-19T00:48:59Z,1729266539,60E85BB84CE4,8,10.77,1384.32,590,18.45,90.48,1144.07,70.01,,,
2024-10-19T00:49:59Z,1729266599,60E85BB84CE4,8.43,11.26,1384.32,564,18.46,90.65,1144.07,74.56,,,
2024-10-19T00:50:59Z,1729266659,60E85BB84CE4,8.14,10.86,1384.32,515,18.45,90.69,1144.07,72.17,,,
2024-10-19T00:51:59Z,1729266719,60E85BB84CE4,7.8,10.4,1384.32,496,18.45,90.61,1144.07,69.09,,,
