CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-31T00:00:29Z,1717081229,60E85BB834C4,6.94,9.26,1947.67,494,19.33,57.39,1609.65,61.52,,
2024-05-31T00:01:29Z,1717081289,60E85BB834C4,6.22,8.29,1769.94,725,19.27,57.83,1462.76,55.11,,
2024-05-31T00:02:29Z,1717081349,60E85BB834C4,5.88,7.84,1622.35,677,19.26,57.82,1340.78,52.1,,
2024-05-31T00:03:29Z,1717081409,60E85BB834C4,6.19,8.25,1482.46,538,19.27,57.74,1225.17,54.86,,
2024-05-31T00:04:29Z,1717081469,60E85BB834C4,6.53,8.7,1393.09,503,19.31,57.82,1151.32,57.85,,
2024-05-31T00:05:29Z,1717081529,60E85BB834C4,6.21,8.28,1340.87,723,19.21,58.26,1108.16,55.07,,
2024-05-31T00:06:29Z,1717081589,60E85BB834C4,6.23,8.3,1323.69,774,19.19,58.2,1093.96,55.18,,
2024-05-31T00:07:29Z,1717081649,60E85BB834C4,5.83,7.77,1281.21,558,19.25,57.99,1058.85,51.67,,
2024-05-31T00:08:29Z,1717081709,60E85BB834C4,6.37,8.49,1256.03,506,19.27,57.8,1038.05,56.46,,607.7118056
2024-05-31T00:09:29Z,1717081769,60E85BB834C4,6.4,8.53,1239.38,678,19.31,57.7,1024.29,56.7,,
2024-05-31T00:10:29Z,1717081829,60E85BB834C4,6.81,9.08,1247.7,716,19.25,58.11,1031.15,60.33,,
2024-05-31T00:11:29Z,1717081889,60E85BB834C4,6.13,8.17,1239.38,550,19.31,58.26,1024.29,54.29,,
2024-05-31T00:12:29Z,1717081949,60E85BB834C4,5.89,7.85,1231.1,512,19.29,58.15,1017.44,52.21,,
2024-05-31T00:13:29Z,1717082009,60E85BB834C4,6.05,8.06,1206.39,722,19.19,59.13,997.02,53.6,,
2024-05-31T00:14:29Z,1717082069,60E85BB834C4,5.67,7.56,1247.7,633,19.23,59.06,1031.15,50.24,,
2024-05-31T00:15:29Z,1717082129,60E85BB834C4,5.98,7.97,1264.4,523,19.22,59.11,1044.96,52.95,,
2024-05-31T00:16:29Z,1717082189,60E85BB834C4,5.58,7.44,1264.4,497,19.22,59,1044.96,49.48,,
2024-05-31T00:17:29Z,1717082249,60E85BB834C4,5.97,7.97,1264.4,764,19.2,58.98,1044.96,52.95,,
2024-05-31T00:18:29Z,1717082309,60E85BB834C4,6,8,1256.03,633,19.14,59.18,1038.05,53.16,,
2024-05-31T00:19:29Z,1717082369,60E85BB834C4,5.75,7.66,1256.03,532,19.17,59.26,1038.05,50.94,,
2024-05-31T00:20:29Z,1717082429,60E85BB834C4,6.23,8.31,1256.03,578,19.21,59.28,1038.05,55.25,,
2024-05-31T00:21:29Z,1717082489,60E85BB834C4,6.03,8.03,1281.21,870,19.18,59.45,1058.85,53.41,,
2024-05-31T00:22:29Z,1717082549,60E85BB834C4,5.92,7.89,1289.65,601,19.22,59.46,1065.83,52.42,,
2024-05-31T00:23:29Z,1717082609,60E85BB834C4,5.74,7.65,1289.65,536,19.22,59.55,1065.83,50.83,,
2024-05-31T00:24:29Z,1717082669,60E85BB834C4,6.09,8.12,1298.12,498,19.18,59.62,1072.82,53.98,,
2024-05-31T00:25:29Z,1717082729,60E85BB834C4,5.78,7.7,1340.87,846,19.22,59.69,1108.16,51.21,,
2024-05-31T00:26:29Z,1717082789,60E85BB834C4,6.25,8.33,1358.17,675,19.23,59.86,1122.45,55.37,,
2024-05-31T00:27:29Z,1717082849,60E85BB834C4,6.38,8.51,1358.17,545,19.19,59.92,1122.45,56.58,,
2024-05-31T00:28:29Z,1717082909,60E85BB834C4,6.04,8.05,1366.86,503,19.18,60.17,1129.63,53.49,,
2024-05-31T00:29:29Z,1717082969,60E85BB834C4,6.66,8.87,1358.17,678,19.19,60.15,1122.45,58.98,,
2024-05-31T00:30:29Z,1717083029,60E85BB834C4,6.84,9.12,1358.17,768,19.25,60.31,1122.45,60.62,,
2024-05-31T00:31:29Z,1717083089,60E85BB834C4,6.95,9.27,1349.51,569,19.27,60.46,1115.29,61.6,,
2024-05-31T00:32:29Z,1717083149,60E85BB834C4,7.74,10.32,1349.51,511,19.21,60.33,1115.29,68.61,,
2024-05-31T00:33:29Z,1717083209,60E85BB834C4,8,10.67,1306.61,751,19.09,60.64,1079.85,70.89,,
2024-05-31T00:34:29Z,1717083269,60E85BB834C4,8.07,10.77,1247.7,607,19.1,61.24,1031.15,71.56,,
2024-05-31T00:35:29Z,1717083329,60E85BB834C4,7.43,9.91,1206.39,522,19.14,61.19,997.02,65.85,,
2024-05-31T00:36:29Z,1717083389,60E85BB834C4,7.75,10.33,1181.91,487,19.09,61.6,976.79,68.66,,
2024-05-31T00:37:29Z,1717083449,60E85BB834C4,7.54,10.05,1198.21,761,19.1,61.63,990.25,66.82,,
2024-05-31T00:38:29Z,1717083509,60E85BB834C4,7.54,10.06,1214.6,662,19.03,61.69,1003.8,66.85,,
2024-05-31T00:39:29Z,1717083569,60E85BB834C4,8.45,11.26,1206.39,523,19.01,61.65,997.02,74.85,,
2024-05-31T00:40:29Z,1717083629,60E85BB834C4,8.44,11.25,1165.71,492,19.01,61.55,963.4,74.78,,
2024-05-31T00:41:29Z,1717083689,60E85BB834C4,7.89,10.52,1141.6,682,19.03,61.52,943.47,69.92,,
2024-05-31T00:42:29Z,1717083749,60E85BB834C4,8.63,11.5,1094.01,562,19.03,61.28,904.14,76.44,,
2024-05-31T00:43:29Z,1717083809,60E85BB834C4,8.48,11.3,1039.54,495,18.91,62.01,859.13,75.13,,
2024-05-31T00:44:29Z,1717083869,60E85BB834C4,8.28,11.03,1001.3,633,18.99,61.61,827.52,73.34,,
2024-05-31T00:45:29Z,1717083929,60E85BB834C4,8.4,11.19,941.23,683,18.86,62.29,777.88,74.4,,
2024-05-31T00:46:29Z,1717083989,60E85BB834C4,7.73,10.3,919.04,548,18.95,62.14,759.54,68.47,,
2024-05-31T00:47:29Z,1717084049,60E85BB834C4,8.25,11,919.04,490,18.97,61.96,759.54,73.12,,
2024-05-31T00:48:29Z,1717084109,60E85BB834C4,8.47,11.3,926.42,620,18.93,62.28,765.64,75.1,,
2024-05-31T00:49:29Z,1717084169,60E85BB834C4,8.29,11.05,926.42,669,18.93,62.2,765.64,73.46,,
2024-05-31T00:50:29Z,1717084229,60E85BB834C4,8.31,11.08,904.36,541,18.86,62.53,747.4,73.62,,
2024-05-31T00:51:29Z,1717084289,60E85BB834C4,8.54,11.67,860.77,491,18.88,62.56,711.38,73.22,,
2024-05-31T00:52:29Z,1717084349,60E85BB834C4,8.61,11.48,832.1,687,18.92,62.3,687.68,76.3,,
2024-05-31T00:53:29Z,1717084409,60E85BB834C4,7.57,10.1,817.88,604,18.96,62.29,675.93,67.12,,
2024-05-31T00:54:29Z,1717084469,60E85BB834C4,8.26,11.01,817.88,509,18.93,62.59,675.93,73.17,,
