CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-11-14T00:00:18Z,1731510018,60E85BB84CE4,12.45,16.71,2690.17,539.00,14.77,66.08,2223.28,109.27
2024-11-14T00:01:18Z,1731510078,60E85BB84CE4,12.28,16.37,2578.46,504.00,14.77,65.99,2130.96,108.83
2024-11-14T00:02:18Z,1731510138,60E85BB84CE4,12.13,16.19,2497.63,536.00,14.79,66.19,2064.16,107.35
2024-11-14T00:03:18Z,1731510198,60E85BB84CE4,12.14,16.34,2777.12,2003.00,14.79,65.93,2295.14,106.24
2024-11-14T00:04:18Z,1731510258,60E85BB84CE4,12.54,16.78,2897.62,1272.00,14.80,66.01,2394.72,110.52
2024-11-14T00:05:18Z,1731510318,60E85BB84CE4,12.84,17.13,2747.82,796.00,14.75,65.87,2270.93,113.76
2024-11-14T00:06:18Z,1731510378,60E85BB84CE4,12.24,16.44,2510.94,576.00,14.77,66.15,2075.15,107.41
2024-11-14T00:07:18Z,1731510438,60E85BB84CE4,12.02,16.14,2432.09,527.00,14.74,66.15,2009.99,105.52
2024-11-14T00:08:18Z,1731510498,60E85BB84CE4,11.59,15.46,2406.31,490.00,14.75,66.12,1988.69,102.56
2024-11-14T00:09:18Z,1731510558,60E85BB84CE4,12.24,16.41,2380.78,1259.00,14.76,65.98,1967.59,107.66
2024-11-14T00:10:18Z,1731510618,60E85BB84CE4,13.04,17.51,2619.81,1529.00,14.77,65.86,2165.13,114.41
2024-11-14T00:11:18Z,1731510678,60E85BB84CE4,13.18,17.68,2718.84,884.00,14.75,65.94,2246.98,115.93
2024-11-14T00:12:18Z,1731510738,60E85BB84CE4,11.45,15.27,2704.47,608.00,14.77,66.28,2235.10,101.48
2024-11-14T00:13:18Z,1731510798,60E85BB84CE4,13.06,17.42,2661.80,533.00,14.79,66.09,2199.84,115.76
2024-11-14T00:14:18Z,1731510858,60E85BB84CE4,12.36,16.48,2578.46,509.00,14.77,66.07,2130.96,109.51
