CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-17T00:00:59Z,1729090859,60E85BB84CE4,27.54,39.05,1008.91,471,16.73,74.07,833.81,222.75,,,466.96875
2024-10-17T00:01:59Z,1729090919,60E85BB84CE4,29.54,42.34,1001.3,472,16.74,74.04,827.52,234.88,,,
2024-10-17T00:02:59Z,1729090979,60E85BB84CE4,26.74,37.87,1001.3,471,16.72,74.38,827.52,216.74,,,
2024-10-17T00:03:59Z,1729091039,60E85BB84CE4,28.25,39.54,1008.91,472,16.7,74.44,833.81,233.23,,,
2024-10-17T00:04:59Z,1729091099,60E85BB84CE4,27.6,38.78,1031.85,473,16.75,74.19,852.77,226.4,,,
2024-10-17T00:05:59Z,1729091159,60E85BB84CE4,27.91,39.79,1039.54,474,16.75,74.04,859.13,223.9,,,
2024-10-17T00:06:59Z,1729091219,60E85BB84CE4,26.08,36.33,1039.54,471,16.7,74.08,859.13,216.97,,,
2024-10-17T00:07:59Z,1729091279,60E85BB84CE4,27.65,38.66,1039.54,469,16.74,73.99,859.13,228.59,,,
2024-10-17T00:08:59Z,1729091339,60E85BB84CE4,28.8,40.9,1039.54,470,16.73,74.12,859.13,232.51,,,
2024-10-17T00:09:59Z,1729091399,60E85BB84CE4,26.95,38.37,1047.26,470,16.72,74.3,865.5,216.59,,,
2024-10-17T00:10:59Z,1729091459,60E85BB84CE4,29.35,41.59,1054.99,473,16.67,74.5,871.9,237.72,,,
2024-10-17T00:11:59Z,1729091519,60E85BB84CE4,27.77,39.22,1062.75,472,16.7,74.26,878.31,226.01,,,
2024-10-17T00:12:59Z,1729091579,60E85BB84CE4,28.28,39.84,1062.75,473,16.67,74.04,878.31,231.21,,,
2024-10-17T00:13:59Z,1729091639,60E85BB84CE4,26.64,36.81,1062.75,474,16.69,74.08,878.31,224.29,,,
2024-10-17T00:14:59Z,1729091699,60E85BB84CE4,28.05,38.93,1062.75,475,16.68,74.33,878.31,234.69,,,
2024-10-17T00:15:59Z,1729091759,60E85BB84CE4,28.61,40,1070.53,474,16.64,74.37,884.74,236.68,,,
2024-10-17T00:16:59Z,1729091819,60E85BB84CE4,28.8,39.79,1070.53,473,16.64,74.33,884.74,242.53,,,
2024-10-17T00:17:59Z,1729091879,60E85BB84CE4,28.54,41.19,1070.53,473,16.63,74.54,884.74,224.19,,,
2024-10-17T00:18:59Z,1729091939,60E85BB84CE4,28.49,40,1078.34,471,16.67,74.66,891.19,234.03,,,
2024-10-17T00:19:59Z,1729091999,60E85BB84CE4,28.95,41.12,1086.16,474,16.65,74.83,897.66,233.61,,,
2024-10-17T00:20:59Z,1729092059,60E85BB84CE4,28.88,40.81,1094.01,475,16.66,74.92,904.14,234.81,,,
2024-10-17T00:21:59Z,1729092119,60E85BB84CE4,27.91,39.54,1101.89,476,16.66,75.05,910.65,226.16,,,
2024-10-17T00:22:59Z,1729092179,60E85BB84CE4,29.77,43.3,1109.78,474,16.66,75.25,917.18,230.85,,,
2024-10-17T00:23:59Z,1729092239,60E85BB84CE4,28.85,40.54,1109.78,477,16.63,75.25,917.18,236.67,,,
2024-10-17T00:24:59Z,1729092299,60E85BB84CE4,29.78,43.07,1109.78,475,16.59,75.21,917.18,233.26,,,
