CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-05-15T00:00:03Z,1715698803,60E85BB834C4,3.47,4.65,386.48,609,16.22,45.03,319.41,30.5,,,
2024-05-15T00:01:03Z,1715698863,60E85BB834C4,3.74,5,380.45,639,16.24,45.16,314.42,32.98,,,
2024-05-15T00:02:03Z,1715698923,60E85BB834C4,3.48,4.64,404.66,670,16.22,45.6,334.43,30.82,,,
2024-05-15T00:03:03Z,1715698983,60E85BB834C4,3.71,4.94,410.74,674,16.23,45.81,339.46,32.84,,,
2024-05-15T00:04:03Z,1715699043,60E85BB834C4,4.15,5.55,422.95,672,16.22,45.84,349.55,36.65,,,
2024-05-15T00:05:03Z,1715699103,60E85BB834C4,3.51,4.7,422.95,660,16.24,45.57,349.55,30.91,,,
2024-05-15T00:06:03Z,1715699163,60E85BB834C4,3.74,4.99,453.73,678,16.27,45.92,374.98,33.15,,,
2024-05-15T00:07:03Z,1715699223,60E85BB834C4,3.67,4.9,472.37,669,16.29,45.84,390.39,32.55,,,669.8541667
2024-05-15T00:08:03Z,1715699283,60E85BB834C4,3.45,4.59,529.07,718,16.3,45.63,437.25,30.53,,,
2024-05-15T00:09:03Z,1715699343,60E85BB834C4,3.55,4.74,580.5,729,16.3,45.77,479.75,31.49,,,
2024-05-15T00:10:03Z,1715699403,60E85BB834C4,4,5.33,600.04,723,16.35,45.49,495.9,35.42,,,
2024-05-15T00:11:03Z,1715699463,60E85BB834C4,3.64,4.85,580.5,692,16.36,45.21,479.75,32.27,,,
2024-05-15T00:12:03Z,1715699523,60E85BB834C4,4.69,6.25,541.83,648,16.41,44.97,447.8,41.53,,,
2024-05-15T00:13:03Z,1715699583,60E85BB834C4,3.66,4.88,516.36,659,16.43,45.82,426.75,32.42,,,
2024-05-15T00:14:03Z,1715699643,60E85BB834C4,3.51,4.69,541.83,698,16.45,46.04,447.8,31.14,,,
2024-05-15T00:15:03Z,1715699703,60E85BB834C4,3.83,5.11,567.55,689,16.44,45.5,469.05,33.98,,,
2024-05-15T00:16:03Z,1715699763,60E85BB834C4,3.35,4.47,587,693,16.44,45.34,485.12,29.71,,,
2024-05-15T00:17:03Z,1715699823,60E85BB834C4,3.51,4.67,626.32,714,16.47,46.12,517.62,31.06,,,
2024-05-15T00:18:03Z,1715699883,60E85BB834C4,3.44,4.58,652.86,716,16.48,45.97,539.56,30.47,,,
2024-05-15T00:19:03Z,1715699943,60E85BB834C4,3.62,4.83,659.54,690,16.51,44.96,545.07,32.12,,,
2024-05-15T00:20:03Z,1715700003,60E85BB834C4,3.41,4.55,632.93,678,16.5,44.31,523.08,30.26,,,
2024-05-15T00:21:03Z,1715700063,60E85BB834C4,3.34,4.46,580.5,680,16.5,44.66,479.75,29.64,,,
2024-05-15T00:22:03Z,1715700123,60E85BB834C4,3.63,4.84,561.1,682,16.51,44.17,463.72,32.17,,,
2024-05-15T00:23:03Z,1715700183,60E85BB834C4,3.58,4.77,522.71,649,16.53,44.12,431.99,31.73,,,
2024-05-15T00:24:03Z,1715700243,60E85BB834C4,3.59,4.78,516.36,683,16.49,42.94,426.75,31.78,,,
2024-05-15T00:25:03Z,1715700303,60E85BB834C4,3.63,4.85,484.86,694,16.52,43.95,400.71,32.21,,,
2024-05-15T00:26:03Z,1715700363,60E85BB834C4,3.01,4.02,478.61,691,16.57,43.65,395.54,26.71,,,
2024-05-15T00:27:03Z,1715700423,60E85BB834C4,3.19,4.25,472.37,686,16.59,43.95,390.39,28.28,,,
2024-05-15T00:28:03Z,1715700483,60E85BB834C4,2.75,3.67,466.14,686,16.59,43.85,385.24,24.37,,,
2024-05-15T00:29:03Z,1715700543,60E85BB834C4,3.29,4.39,466.14,696,16.59,44.09,385.24,29.16,,,
2024-05-15T00:30:03Z,1715700603,60E85BB834C4,3.13,4.18,466.14,718,16.59,44.07,385.24,27.77,,,
2024-05-15T00:31:03Z,1715700663,60E85BB834C4,3.6,4.8,466.14,721,16.6,44.14,385.24,31.93,,,
2024-05-15T00:32:03Z,1715700723,60E85BB834C4,3.24,4.31,472.37,721,16.62,44.18,390.39,28.68,,,
2024-05-15T00:33:03Z,1715700783,60E85BB834C4,3.02,4.03,478.61,763,16.63,43.88,395.54,26.78,,,
2024-05-15T00:34:03Z,1715700843,60E85BB834C4,3.2,4.27,484.86,769,16.68,44.22,400.71,28.4,,,
2024-05-15T00:35:03Z,1715700903,60E85BB834C4,3.55,4.74,491.14,765,16.67,43.43,405.9,31.5,,,
2024-05-15T00:36:03Z,1715700963,60E85BB834C4,3.51,4.68,484.86,765,16.63,43.53,400.71,31.09,,,
2024-05-15T00:37:03Z,1715701023,60E85BB834C4,3.58,4.77,472.37,744,16.67,43.52,390.39,31.71,,,
2024-05-15T00:38:03Z,1715701083,60E85BB834C4,3.2,4.26,466.14,781,16.66,43.81,385.24,28.32,,,
2024-05-15T00:39:03Z,1715701143,60E85BB834C4,3.23,4.3,466.14,771,16.65,43.68,385.24,28.6,,,
2024-05-15T00:40:03Z,1715701203,60E85BB834C4,3.52,4.7,459.93,764,16.61,43.46,380.11,31.07,,,
