CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-28T00:00:27Z,1716822027,60E85BB834C4,3.6,4.8,100.43,813,16.61,65.81,83,31.91,,
2024-05-28T00:01:27Z,1716822087,60E85BB834C4,4.24,5.65,100.43,612,16.57,66.32,83,37.56,,
2024-05-28T00:02:27Z,1716822147,60E85BB834C4,4.05,5.4,100.43,559,16.52,66.59,83,35.86,,
2024-05-28T00:03:27Z,1716822207,60E85BB834C4,4.2,5.59,100.43,535,16.54,66.56,83,37.19,,771.0756944
2024-05-28T00:04:27Z,1716822267,60E85BB834C4,4.05,5.4,100.43,799,16.5,66.43,83,35.88,,
2024-05-28T00:05:27Z,1716822327,60E85BB834C4,3.85,5.13,100.43,972,16.58,66.32,83,34.11,,
2024-05-28T00:06:27Z,1716822387,60E85BB834C4,4.32,5.76,100.43,711,16.69,66,83,38.31,,
2024-05-28T00:07:27Z,1716822447,60E85BB834C4,4.1,5.46,105.86,577,16.63,65.99,87.49,36.3,,
2024-05-28T00:08:27Z,1716822507,60E85BB834C4,4.08,5.44,105.86,543,16.62,66.13,87.49,36.18,,
2024-05-28T00:09:27Z,1716822567,60E85BB834C4,3.8,5.06,105.86,926,16.65,65.8,87.49,33.66,,
2024-05-28T00:10:27Z,1716822627,60E85BB834C4,4.66,6.22,111.3,1469,16.61,66.04,91.99,41.33,,
2024-05-28T00:11:27Z,1716822687,60E85BB834C4,4,5.34,111.3,753,16.59,65.67,91.99,35.47,,
2024-05-28T00:12:27Z,1716822747,60E85BB834C4,3.98,5.3,111.3,599,16.59,66.24,91.99,35.24,,
2024-05-28T00:13:27Z,1716822807,60E85BB834C4,4.47,5.96,111.3,540,16.47,66.97,91.99,39.6,,
2024-05-28T00:14:27Z,1716822867,60E85BB834C4,4.65,6.19,111.3,524,16.41,67.22,91.99,41.18,,
2024-05-28T00:15:27Z,1716822927,60E85BB834C4,4.47,5.96,111.3,1123,16.38,67.2,91.99,39.61,,
2024-05-28T00:16:27Z,1716822987,60E85BB834C4,3.77,5.03,116.76,1000,16.5,66.74,96.49,33.44,,
2024-05-28T00:17:27Z,1716823047,60E85BB834C4,4.16,5.55,116.76,651,16.4,67.46,96.49,36.87,,
2024-05-28T00:18:27Z,1716823107,60E85BB834C4,3.5,4.67,116.76,584,16.5,66.79,96.49,31.04,,
2024-05-28T00:19:27Z,1716823167,60E85BB834C4,4.04,5.39,116.76,546,16.5,66.73,96.49,35.8,,
2024-05-28T00:20:27Z,1716823227,60E85BB834C4,3.86,5.14,122.22,1262,16.54,66.33,101.01,34.2,,
2024-05-28T00:21:27Z,1716823287,60E85BB834C4,4.23,5.64,122.22,1137,16.45,67.17,101.01,37.48,,
2024-05-28T00:22:27Z,1716823347,60E85BB834C4,4.4,5.87,122.22,678,16.39,67.18,101.01,39.03,,
2024-05-28T00:23:27Z,1716823407,60E85BB834C4,4.38,5.83,122.22,573,16.33,67.6,101.01,38.77,,
2024-05-28T00:24:27Z,1716823467,60E85BB834C4,4.77,6.36,122.22,540,16.4,67.74,101.01,42.3,,
2024-05-28T00:25:27Z,1716823527,60E85BB834C4,3.94,5.26,122.22,563,16.42,67.41,101.01,34.95,,
2024-05-28T00:26:27Z,1716823587,60E85BB834C4,3.84,5.13,127.7,1422,16.35,67.59,105.54,34.07,,
2024-05-28T00:27:27Z,1716823647,60E85BB834C4,3.93,5.24,127.7,845,16.5,67.36,105.54,34.86,,
2024-05-28T00:28:27Z,1716823707,60E85BB834C4,3.98,5.31,127.7,622,16.47,67.14,105.54,35.27,,
2024-05-28T00:29:27Z,1716823767,60E85BB834C4,4.18,5.57,127.7,552,16.38,67.51,105.54,37.01,,
2024-05-28T00:30:27Z,1716823827,60E85BB834C4,4.79,6.39,127.7,523,16.28,68.06,105.54,42.45,,
