CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-10-27T00:00:47Z,1729954847,60E85BB84CE4,2.99,3.98,398.58,464.00,17.54,67.74,329.41,26.47
2024-10-27T00:01:47Z,1729954907,60E85BB84CE4,2.88,3.84,398.58,462.00,17.53,67.85,329.41,25.54
2024-10-27T00:02:47Z,1729954967,60E85BB84CE4,2.54,3.39,392.53,462.00,17.42,68.27,324.40,22.50
2024-10-27T00:03:47Z,1729955027,60E85BB84CE4,3.02,4.03,392.53,458.00,17.44,68.14,324.40,26.80
2024-10-27T00:04:47Z,1729955087,60E85BB84CE4,2.84,3.78,392.53,461.00,17.47,68.25,324.40,25.14
2024-10-27T00:05:47Z,1729955147,60E85BB84CE4,2.69,3.58,398.58,468.00,17.42,68.43,329.41,23.81
2024-10-27T00:06:47Z,1729955207,60E85BB84CE4,2.76,3.68,410.74,469.00,17.47,68.12,339.46,24.46
2024-10-27T00:07:47Z,1729955267,60E85BB84CE4,2.93,3.90,435.22,469.00,17.51,67.83,359.69,25.93
2024-10-27T00:08:47Z,1729955327,60E85BB84CE4,2.90,3.87,429.08,470.00,17.48,67.54,354.61,25.74
2024-10-27T00:09:47Z,1729955387,60E85BB84CE4,2.97,3.96,404.66,457.00,17.46,67.16,334.43,26.32
2024-10-27T00:10:47Z,1729955447,60E85BB84CE4,2.61,3.48,398.58,456.00,17.46,67.31,329.41,23.14
2024-10-27T00:11:47Z,1729955507,60E85BB84CE4,2.60,3.47,380.45,453.00,17.41,67.73,314.42,23.08
2024-10-27T00:12:47Z,1729955567,60E85BB84CE4,3.16,4.21,344.55,456.00,17.41,67.79,284.75,27.98
2024-10-27T00:13:47Z,1729955627,60E85BB84CE4,2.58,3.45,285.76,454.00,17.43,67.65,236.17,22.90
2024-10-27T00:14:47Z,1729955687,60E85BB84CE4,2.94,3.92,245.36,454.00,17.40,67.87,202.78,26.09
2024-10-27T00:15:47Z,1729955747,60E85BB84CE4,3.00,4.00,199.93,452.00,17.42,67.74,165.23,26.58
2024-10-27T00:16:47Z,1729955807,60E85BB84CE4,2.65,3.53,177.50,453.00,17.44,67.43,146.69,23.47
2024-10-27T00:17:47Z,1729955867,60E85BB84CE4,2.75,3.66,149.72,455.00,17.45,67.20,123.73,24.36
2024-10-27T00:18:47Z,1729955927,60E85BB84CE4,2.92,3.90,138.68,454.00,17.47,67.20,114.62,25.90
2024-10-27T00:19:47Z,1729955987,60E85BB84CE4,2.80,3.74,122.22,454.00,17.47,66.99,101.01,24.84
2024-10-27T00:20:47Z,1729956047,60E85BB84CE4,2.73,3.64,116.76,451.00,17.50,66.80,96.49,24.20
2024-10-27T00:21:47Z,1729956107,60E85BB84CE4,3.00,4.01,105.86,448.00,17.52,66.68,87.49,26.62
