CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-12T00:00:30Z,1728658830,60E85BB84CE4,22.07,29.72,2564.82,683,16.87,78.41,2119.69,193.02,,583.3013889
2024-10-12T00:01:30Z,1728658890,60E85BB84CE4,22.66,30.42,2510.94,545,16.81,78.86,2075.15,198.9,,
2024-10-12T00:02:30Z,1728658950,60E85BB84CE4,22.46,29.98,2419.17,498,16.74,79.21,1999.31,198.73,,
2024-10-12T00:03:30Z,1728659010,60E85BB84CE4,22.61,30.24,2305.62,605,16.72,79.23,1905.47,199.59,,
2024-10-12T00:04:30Z,1728659070,60E85BB84CE4,23.44,31.49,2220.51,664,16.76,79.23,1835.14,205.52,,
2024-10-12T00:05:30Z,1728659130,60E85BB84CE4,24.49,32.96,2114.92,547,16.79,79.08,1747.87,214.28,,
2024-10-12T00:06:30Z,1728659190,60E85BB84CE4,22.65,30.48,2035.57,507,16.75,79.28,1682.29,198.2,,
2024-10-12T00:07:30Z,1728659250,60E85BB84CE4,23.38,31.65,1958.5,639,16.73,79.31,1618.6,202.86,,
2024-10-12T00:08:30Z,1728659310,60E85BB84CE4,23.69,32.01,1915.44,683,16.73,79.52,1583.01,206.07,,
2024-10-12T00:09:30Z,1728659370,60E85BB84CE4,24.07,32.83,1852.11,539,16.74,79.3,1530.67,206.51,,
2024-10-12T00:10:30Z,1728659430,60E85BB84CE4,23.33,31.44,1821,495,16.71,79.21,1504.96,203.84,,
2024-10-12T00:11:30Z,1728659490,60E85BB84CE4,22.39,30.2,1790.25,498,16.76,79.24,1479.55,195.27,,
2024-10-12T00:12:30Z,1728659550,60E85BB84CE4,21.8,29.4,1780.08,749,16.76,79.24,1471.14,190.2,,
2024-10-12T00:13:30Z,1728659610,60E85BB84CE4,23.59,31.62,1780.08,603,16.78,79.13,1471.14,207.55,,
2024-10-12T00:14:30Z,1728659670,60E85BB84CE4,24.11,32.93,1759.85,508,16.74,79.3,1454.42,206.55,,
2024-10-12T00:15:30Z,1728659730,60E85BB84CE4,23.39,31.59,1739.77,483,16.75,79.27,1437.82,203.59,,
2024-10-12T00:16:30Z,1728659790,60E85BB84CE4,23.36,31.65,1739.77,732,16.79,78.87,1437.82,202.55,,
2024-10-12T00:17:30Z,1728659850,60E85BB84CE4,22.6,30.68,1719.84,608,16.7,79.27,1421.35,195.23,,
2024-10-12T00:18:30Z,1728659910,60E85BB84CE4,22.38,29.89,1700.05,505,16.75,79.03,1405,197.95,,
2024-10-12T00:19:30Z,1728659970,60E85BB84CE4,23.84,32.36,1690.22,486,16.74,79.04,1396.87,205.94,,
2024-10-12T00:20:30Z,1728660030,60E85BB84CE4,22.67,30.74,1670.65,738,16.7,79.17,1380.7,196.17,,
2024-10-12T00:21:30Z,1728660090,60E85BB84CE4,23.08,31.09,1660.92,673,16.69,79.12,1372.66,201.62,,
