CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-26T00:00:12Z,1716649212,60E85BB834C4,10.81,14.64,297.42,562,21.61,61.79,245.8,93.81,,
2024-05-26T00:01:12Z,1716649272,60E85BB834C4,11.83,15.95,297.42,563,21.58,62.52,245.8,103.13,,
2024-05-26T00:02:12Z,1716649332,60E85BB834C4,11.36,15.24,303.26,589,21.58,61.66,250.63,99.94,,
2024-05-26T00:03:12Z,1716649392,60E85BB834C4,10.68,14.23,303.26,666,21.53,61.45,250.63,94.61,,
2024-05-26T00:04:12Z,1716649452,60E85BB834C4,10.54,14.15,303.26,661,21.57,61.6,250.63,92.39,,
2024-05-26T00:05:12Z,1716649512,60E85BB834C4,10.95,14.6,303.26,613,21.53,62.06,250.63,97.02,,
2024-05-26T00:06:12Z,1716649572,60E85BB834C4,11.05,14.74,303.26,582,21.56,62.57,250.63,97.95,,
2024-05-26T00:07:12Z,1716649632,60E85BB834C4,9.35,12.53,309.12,578,21.53,61.46,255.47,82.25,,
2024-05-26T00:08:12Z,1716649692,60E85BB834C4,10.27,13.95,309.12,573,21.49,61.3,255.47,88.66,,
2024-05-26T00:09:12Z,1716649752,60E85BB834C4,9.47,12.86,303.26,580,21.51,60.99,250.63,81.74,,585.4979167
2024-05-26T00:10:12Z,1716649812,60E85BB834C4,9.41,12.74,303.26,610,21.43,60.66,250.63,81.73,,
2024-05-26T00:11:12Z,1716649872,60E85BB834C4,10.27,13.89,303.26,680,21.42,61.63,250.63,89.16,,
2024-05-26T00:12:12Z,1716649932,60E85BB834C4,9.6,12.98,309.12,638,21.45,61.96,255.47,83.38,,
2024-05-26T00:13:12Z,1716649992,60E85BB834C4,9.43,12.76,309.12,616,21.43,62.39,255.47,81.85,,
2024-05-26T00:14:12Z,1716650052,60E85BB834C4,10.93,14.87,314.99,608,21.45,62.47,260.33,94.19,,
2024-05-26T00:15:12Z,1716650112,60E85BB834C4,10.03,13.63,320.88,602,21.47,62.12,265.19,86.48,,
2024-05-26T00:16:12Z,1716650172,60E85BB834C4,11.36,15.53,326.78,580,21.45,62.57,270.06,97.13,,
2024-05-26T00:17:12Z,1716650232,60E85BB834C4,12.34,16.66,332.69,577,21.43,62.89,274.95,107.42,,
2024-05-26T00:18:12Z,1716650292,60E85BB834C4,11.57,15.59,344.55,575,21.46,62.67,284.75,101,,
2024-05-26T00:19:12Z,1716650352,60E85BB834C4,9.76,13.02,350.5,572,21.46,62.11,289.67,86.52,,
2024-05-26T00:20:12Z,1716650412,60E85BB834C4,10.26,13.86,356.46,608,21.47,62.12,294.6,89.4,,
2024-05-26T00:21:12Z,1716650472,60E85BB834C4,10.66,14.43,362.44,736,21.5,61.82,299.54,92.42,,
2024-05-26T00:22:12Z,1716650532,60E85BB834C4,10.41,13.99,374.43,683,21.5,62.21,309.45,91.21,,
2024-05-26T00:23:12Z,1716650592,60E85BB834C4,11.1,14.8,374.43,672,21.47,62.16,309.45,98.34,,
2024-05-26T00:24:12Z,1716650652,60E85BB834C4,10.59,14.12,374.43,676,21.44,61.61,309.45,93.85,,
2024-05-26T00:25:12Z,1716650712,60E85BB834C4,10.63,14.24,368.43,688,21.45,61.84,304.49,93.65,,
2024-05-26T00:26:12Z,1716650772,60E85BB834C4,10.39,13.85,362.44,686,21.45,61.81,299.54,92.04,,
2024-05-26T00:27:12Z,1716650832,60E85BB834C4,10.51,14.13,362.44,672,21.46,62.08,299.54,92.09,,
2024-05-26T00:28:12Z,1716650892,60E85BB834C4,10.78,14.54,362.44,633,21.47,61.95,299.54,93.99,,
2024-05-26T00:29:12Z,1716650952,60E85BB834C4,10.23,13.81,362.44,621,21.47,61.95,299.54,89.13,,
2024-05-26T00:30:12Z,1716651012,60E85BB834C4,10.28,13.89,362.44,597,21.48,60.42,299.54,89.54,,
2024-05-26T00:31:12Z,1716651072,60E85BB834C4,11.04,14.95,356.46,544,21.5,60.72,294.6,95.86,,
2024-05-26T00:32:12Z,1716651132,60E85BB834C4,9.46,12.74,350.5,536,21.47,59.64,289.67,82.64,,
2024-05-26T00:33:12Z,1716651192,60E85BB834C4,10.32,13.92,350.5,573,21.43,59.21,289.67,89.93,,
2024-05-26T00:34:12Z,1716651252,60E85BB834C4,10.12,13.56,344.55,618,21.53,59.75,284.75,89.15,,
2024-05-26T00:35:12Z,1716651312,60E85BB834C4,9.65,12.89,338.61,571,21.54,59.78,279.84,85.3,,
2024-05-26T00:36:12Z,1716651372,60E85BB834C4,9.44,12.59,332.69,547,21.51,59.96,274.95,83.65,,
2024-05-26T00:37:12Z,1716651432,60E85BB834C4,9.49,12.7,320.88,560,21.55,60.16,265.19,83.66,,
2024-05-26T00:38:12Z,1716651492,60E85BB834C4,11.12,14.98,314.99,614,21.57,60.52,260.33,97.03,,
2024-05-26T00:39:12Z,1716651552,60E85BB834C4,9.98,13.32,309.12,586,21.5,58.32,255.47,88.28,,
2024-05-26T00:40:12Z,1716651612,60E85BB834C4,10.08,13.57,297.42,574,21.5,58.66,245.8,88.13,,
2024-05-26T00:41:12Z,1716651672,60E85BB834C4,9.96,13.47,279.95,570,21.54,58.79,231.37,86.64,,
2024-05-26T00:42:12Z,1716651732,60E85BB834C4,8.81,11.99,262.6,552,21.55,57.59,217.03,75.92,,
2024-05-26T00:43:12Z,1716651792,60E85BB834C4,9.4,12.7,239.64,654,21.55,57.16,198.05,81.68,,
2024-05-26T00:44:12Z,1716651852,60E85BB834C4,9.92,13.41,222.55,733,21.57,56.97,183.92,86.33,,
2024-05-26T00:45:12Z,1716651912,60E85BB834C4,9.39,12.52,199.93,621,21.56,57.94,165.23,83.22,,
2024-05-26T00:46:12Z,1716651972,60E85BB834C4,9.09,12.13,194.3,558,21.5,58.01,160.58,80.59,,
2024-05-26T00:47:12Z,1716652032,60E85BB834C4,9.07,12.12,183.09,554,21.55,57.96,151.31,80.02,,
2024-05-26T00:48:12Z,1716652092,60E85BB834C4,9.42,12.73,177.5,546,21.57,55.81,146.69,81.97,,
2024-05-26T00:49:12Z,1716652152,60E85BB834C4,8.92,12.04,166.35,541,21.59,55.94,137.48,77.69,,
2024-05-26T00:50:12Z,1716652212,60E85BB834C4,7.8,10.5,155.25,601,21.67,56.03,128.31,68.28,,
2024-05-26T00:51:12Z,1716652272,60E85BB834C4,8.2,10.98,144.19,615,21.69,55.47,119.17,72.36,,
2024-05-26T00:52:12Z,1716652332,60E85BB834C4,7.42,9.92,133.19,577,21.69,55.06,110.07,65.65,,
2024-05-26T00:53:12Z,1716652392,60E85BB834C4,8.61,11.52,127.7,551,21.72,55.22,105.54,75.92,,
2024-05-26T00:54:12Z,1716652452,60E85BB834C4,8.17,10.98,122.22,564,21.75,55.53,101.01,71.63,,
2024-05-26T00:55:12Z,1716652512,60E85BB834C4,8.88,12.01,122.22,568,21.74,55.92,101.01,77.08,,
2024-05-26T00:56:12Z,1716652572,60E85BB834C4,8.08,10.95,122.22,567,21.77,56.45,101.01,70.07,,
2024-05-26T00:57:12Z,1716652632,60E85BB834C4,9.97,13.53,127.7,547,21.78,56.66,105.54,86.34,,
2024-05-26T00:58:12Z,1716652692,60E85BB834C4,9.69,13.19,133.19,543,21.77,56.92,110.07,83.42,,
2024-05-26T00:59:12Z,1716652752,60E85BB834C4,10.02,13.69,144.19,589,21.72,56.33,119.17,85.86,,
2024-05-26T01:00:12Z,1716652812,60E85BB834C4,9.38,12.74,144.19,583,21.72,55.67,119.17,81.08,,
2024-05-26T01:01:12Z,1716652872,60E85BB834C4,8.66,11.54,144.19,555,21.77,55.66,119.17,76.7,,
2024-05-26T01:02:12Z,1716652932,60E85BB834C4,8.19,10.92,144.19,577,21.8,54.91,119.17,72.59,,
2024-05-26T01:03:12Z,1716652992,60E85BB834C4,8.99,11.99,138.68,648,21.8,55.97,114.62,79.69,,
2024-05-26T01:04:12Z,1716653052,60E85BB834C4,8.93,11.91,133.19,619,21.77,55.47,110.07,79.17,,
2024-05-26T01:05:12Z,1716653112,60E85BB834C4,8.8,11.73,133.19,559,21.81,55.06,110.07,77.99,,
2024-05-26T01:06:12Z,1716653172,60E85BB834C4,9.62,13.01,133.19,541,21.8,55.08,110.07,83.57,,
2024-05-26T01:07:12Z,1716653232,60E85BB834C4,7.91,10.74,133.19,601,21.82,53.76,110.07,68.3,,
2024-05-26T01:08:12Z,1716653292,60E85BB834C4,7.56,10.17,127.7,593,21.82,53.88,105.54,66.23,,
2024-05-26T01:09:12Z,1716653352,60E85BB834C4,8.31,11.12,127.7,569,21.9,53.8,105.54,73.34,,
2024-05-26T01:10:12Z,1716653412,60E85BB834C4,8.41,11.38,122.22,554,21.84,53.74,101.01,73.12,,
2024-05-26T01:11:12Z,1716653472,60E85BB834C4,8.01,10.77,116.76,539,21.89,53.19,96.49,70.24,,
2024-05-26T01:12:12Z,1716653532,60E85BB834C4,8.85,11.81,111.3,542,21.91,52.8,91.99,78.33,,
2024-05-26T01:13:12Z,1716653592,60E85BB834C4,7.54,10.16,105.86,629,21.93,52.46,87.49,65.8,,
2024-05-26T01:14:12Z,1716653652,60E85BB834C4,7.67,10.4,100.43,602,21.96,52.51,83,66.39,,
2024-05-26T01:15:12Z,1716653712,60E85BB834C4,7.17,9.7,95.01,556,21.96,52.45,78.52,62.26,,
2024-05-26T01:16:12Z,1716653772,60E85BB834C4,7.6,10.13,95.01,531,21.99,52.97,78.52,67.36,,
2024-05-26T01:17:12Z,1716653832,60E85BB834C4,7.83,10.44,89.6,553,21.96,51.92,74.05,69.37,,
2024-05-26T01:18:12Z,1716653892,60E85BB834C4,8.16,10.93,89.6,596,21.96,52.09,74.05,71.83,,
2024-05-26T01:19:12Z,1716653952,60E85BB834C4,7.73,10.4,89.6,567,21.99,52.61,74.05,67.73,,
2024-05-26T01:20:12Z,1716654012,60E85BB834C4,7.71,10.34,89.6,544,22.02,52.37,74.05,67.71,,
2024-05-26T01:21:12Z,1716654072,60E85BB834C4,7.63,10.18,89.6,539,22.03,52.48,74.05,67.51,,
2024-05-26T01:22:12Z,1716654132,60E85BB834C4,8.25,11.05,89.6,571,22.03,51.91,74.05,72.56,,
2024-05-26T01:23:12Z,1716654192,60E85BB834C4,7.57,10.17,89.6,574,22.01,51.86,74.05,66.28,,
2024-05-26T01:24:12Z,1716654252,60E85BB834C4,7.59,10.21,89.6,569,22.02,51.98,74.05,66.38,,
2024-05-26T01:25:12Z,1716654312,60E85BB834C4,7.62,10.32,89.6,545,22,51.73,74.05,66.12,,
2024-05-26T01:26:12Z,1716654372,60E85BB834C4,8.14,10.95,89.6,550,22.02,51.91,74.05,71.17,,
2024-05-26T01:27:12Z,1716654432,60E85BB834C4,7.76,10.42,89.6,576,22.02,51.92,74.05,68.08,,
2024-05-26T01:28:12Z,1716654492,60E85BB834C4,7.63,10.17,89.6,581,22.01,51.89,74.05,67.58,,
2024-05-26T01:29:12Z,1716654552,60E85BB834C4,7.63,10.33,89.6,551,22.05,51.51,74.05,66.19,,
2024-05-26T01:30:12Z,1716654612,60E85BB834C4,7.66,10.28,89.6,534,22.09,51.38,74.05,67.26,,
2024-05-26T01:31:12Z,1716654672,60E85BB834C4,7.53,10.04,84.2,572,22.1,51.63,69.59,66.73,,
2024-05-26T01:32:12Z,1716654732,60E85BB834C4,8.2,11,84.2,588,22.05,51.74,69.59,72.07,,
2024-05-26T01:33:12Z,1716654792,60E85BB834C4,7.75,10.49,84.2,557,22.1,51.72,69.59,67.22,,
2024-05-26T01:34:12Z,1716654852,60E85BB834C4,7.44,9.92,84.2,542,22.08,51.71,69.59,65.95,,
2024-05-26T01:35:12Z,1716654912,60E85BB834C4,6.91,9.21,84.2,565,22.03,51.37,69.59,61.15,,
2024-05-26T01:36:12Z,1716654972,60E85BB834C4,7.46,9.99,84.2,561,22.04,51.54,69.59,65.75,,
2024-05-26T01:37:12Z,1716655032,60E85BB834C4,6.72,8.96,84.2,543,22.06,51.72,69.59,59.57,,
2024-05-26T01:38:12Z,1716655092,60E85BB834C4,7.08,9.48,84.2,555,22.07,51.57,69.59,62.4,,
2024-05-26T01:39:12Z,1716655152,60E85BB834C4,7.37,9.83,84.2,583,22.04,51.48,69.59,65.32,,
2024-05-26T01:40:12Z,1716655212,60E85BB834C4,7.29,9.72,84.2,588,22.07,51.54,69.59,64.59,,
2024-05-26T01:41:12Z,1716655272,60E85BB834C4,7.55,10.16,84.2,562,22.1,51.4,69.59,66.11,,
2024-05-26T01:42:12Z,1716655332,60E85BB834C4,7,9.36,84.2,549,22.05,51.04,69.59,61.73,,
2024-05-26T01:43:12Z,1716655392,60E85BB834C4,7.12,9.49,84.2,532,22.06,51.05,69.59,63.1,,
2024-05-26T01:44:12Z,1716655452,60E85BB834C4,8.02,10.77,84.2,565,22.07,51.13,69.59,70.31,,
2024-05-26T01:45:12Z,1716655512,60E85BB834C4,7.35,9.93,84.2,590,22.08,51.22,69.59,63.95,,
2024-05-26T01:46:12Z,1716655572,60E85BB834C4,7.63,10.36,89.6,573,22.06,51.37,74.05,65.83,,
2024-05-26T01:47:12Z,1716655632,60E85BB834C4,7.25,9.73,89.6,544,22.07,51.38,74.05,63.7,,
2024-05-26T01:48:12Z,1716655692,60E85BB834C4,6.99,9.33,89.6,539,22.07,51.27,74.05,61.99,,
2024-05-26T01:49:12Z,1716655752,60E85BB834C4,6.77,9.04,89.6,526,22.07,51.52,74.05,59.93,,
