CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-16T00:00:59Z,1729004459,60E85BB84CE4,19.53,26.48,1094.01,648,18.49,89.18,904.14,169.19,,,
2024-10-16T00:01:59Z,1729004519,60E85BB84CE4,19.63,26.62,1094.01,586,18.48,89.17,904.14,169.92,,,
2024-10-16T00:02:59Z,1729004579,60E85BB84CE4,19.66,26.99,1094.01,515,18.46,89.2,904.14,167.17,,,490.2270833
2024-10-16T00:03:59Z,1729004639,60E85BB84CE4,19.95,27.17,1086.16,483,18.46,89.31,897.66,171.58,,,
2024-10-16T00:04:59Z,1729004699,60E85BB84CE4,20.28,27.8,1086.16,471,18.47,89.19,897.66,172.89,,,
2024-10-16T00:05:59Z,1729004759,60E85BB84CE4,19.13,25.95,1086.16,466,18.39,89.38,897.66,165.41,,,
2024-10-16T00:06:59Z,1729004819,60E85BB84CE4,18.75,25.47,1078.34,599,18.35,89.48,891.19,161.93,,,
2024-10-16T00:07:59Z,1729004879,60E85BB84CE4,20.76,28.26,1078.34,557,18.32,89.61,891.19,178.72,,,
2024-10-16T00:08:59Z,1729004939,60E85BB84CE4,20.51,28.28,1078.34,489,18.32,89.63,891.19,173.24,,,
2024-10-16T00:09:59Z,1729004999,60E85BB84CE4,20.15,27.47,1070.53,472,18.37,89.28,884.74,172.99,,,
2024-10-16T00:10:59Z,1729005059,60E85BB84CE4,19.53,26.36,1070.53,465,18.39,89.23,884.74,170.18,,,
2024-10-16T00:11:59Z,1729005119,60E85BB84CE4,21.61,29.79,1070.53,525,18.36,89.32,884.74,182.66,,,
2024-10-16T00:12:59Z,1729005179,60E85BB84CE4,19.66,26.93,1070.53,627,18.33,89.46,884.74,167.66,,,
2024-10-16T00:13:59Z,1729005239,60E85BB84CE4,19.2,25.61,1070.53,536,18.36,89.18,884.74,170.02,,,
2024-10-16T00:14:59Z,1729005299,60E85BB84CE4,20.51,27.76,1062.75,482,18.38,89.01,878.31,178.05,,,
2024-10-16T00:15:59Z,1729005359,60E85BB84CE4,20.01,26.94,1062.75,461,18.37,89.28,878.31,175,,,
2024-10-16T00:16:59Z,1729005419,60E85BB84CE4,19.52,26.48,1062.75,456,18.4,89.13,878.31,168.93,,,
2024-10-16T00:17:59Z,1729005479,60E85BB84CE4,19.58,26.5,1062.75,572,18.33,89.27,878.31,169.86,,,
2024-10-16T00:18:59Z,1729005539,60E85BB84CE4,19.88,27.26,1062.75,580,18.35,89.23,878.31,169.29,,,
2024-10-16T00:19:59Z,1729005599,60E85BB84CE4,21.06,28.69,1062.75,516,18.33,89.11,878.31,180.93,,,
2024-10-16T00:20:59Z,1729005659,60E85BB84CE4,19.57,26.4,1062.75,475,18.27,89.4,878.31,170.73,,,
2024-10-16T00:21:59Z,1729005719,60E85BB84CE4,19.92,27.24,1054.99,468,18.23,89.44,871.9,170.32,,,
2024-10-16T00:22:59Z,1729005779,60E85BB84CE4,21.35,29.55,1054.99,524,18.24,89.39,871.9,179.42,,,
