CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-05-22T00:00:08Z,1716303608,60E85BB834C4,27.22,36.79,7700.67,573.00,19.98,74.25,6364.19,236.69
2024-05-22T00:01:08Z,1716303668,60E85BB834C4,28.52,38.75,7892.22,575.00,19.93,74.04,6522.50,246.13
2024-05-22T00:02:08Z,1716303728,60E85BB834C4,29.61,40.23,7993.39,574.00,19.87,73.99,6606.11,255.47
2024-05-22T00:03:08Z,1716303788,60E85BB834C4,28.46,38.62,7892.22,572.00,19.85,74.08,6522.50,246.09
2024-05-22T00:04:08Z,1716303848,60E85BB834C4,29.07,39.37,7892.22,569.00,19.81,74.25,6522.50,252.11
2024-05-22T00:05:08Z,1716303908,60E85BB834C4,28.29,38.47,7794.74,570.00,19.78,74.39,6441.93,243.93
2024-05-22T00:06:08Z,1716303968,60E85BB834C4,29.37,39.66,7794.74,570.00,19.76,74.67,6441.93,255.65
2024-05-22T00:07:08Z,1716304028,60E85BB834C4,28.91,38.92,7794.74,569.00,19.71,74.90,6441.93,252.86
2024-05-22T00:08:08Z,1716304088,60E85BB834C4,28.52,38.84,7794.74,568.00,19.71,75.03,6441.93,245.30
2024-05-22T00:09:08Z,1716304148,60E85BB834C4,28.86,38.99,7892.22,570.00,19.72,75.08,6522.50,251.12
2024-05-22T00:10:08Z,1716304208,60E85BB834C4,28.82,38.67,7993.39,573.00,19.68,75.07,6606.11,253.33
2024-05-22T00:11:08Z,1716304268,60E85BB834C4,29.53,39.92,7993.39,573.00,19.62,74.67,6606.11,256.82
2024-05-22T00:12:08Z,1716304328,60E85BB834C4,29.64,40.13,7892.22,574.00,19.59,74.92,6522.50,257.07
2024-05-22T00:13:08Z,1716304388,60E85BB834C4,30.02,40.93,7794.74,572.00,19.54,75.05,6441.93,257.88
2024-05-22T00:14:08Z,1716304448,60E85BB834C4,29.98,40.74,7700.67,571.00,19.51,75.41,6364.19,258.62
2024-05-22T00:15:08Z,1716304508,60E85BB834C4,28.73,39.19,7700.67,575.00,19.50,75.60,6364.19,246.51
2024-05-22T00:16:08Z,1716304568,60E85BB834C4,29.71,40.53,7794.74,578.00,19.52,75.58,6441.93,254.97
2024-05-22T00:17:08Z,1716304628,60E85BB834C4,28.29,38.20,7794.74,579.00,19.49,75.26,6441.93,246.36
2024-05-22T00:18:08Z,1716304688,60E85BB834C4,28.31,38.44,7609.79,578.00,19.48,75.30,6289.08,244.43
2024-05-22T00:19:08Z,1716304748,60E85BB834C4,28.08,38.35,7521.89,576.00,19.47,75.47,6216.44,240.48
2024-05-22T00:20:08Z,1716304808,60E85BB834C4,28.76,38.84,7609.79,583.00,19.51,75.50,6289.08,250.37
2024-05-22T00:21:08Z,1716304868,60E85BB834C4,27.62,37.31,7609.79,589.00,19.46,75.40,6289.08,240.39
2024-05-22T00:22:08Z,1716304928,60E85BB834C4,28.76,38.80,7436.79,589.00,19.40,75.23,6146.10,250.79
2024-05-22T00:23:08Z,1716304988,60E85BB834C4,27.66,37.23,7436.79,586.00,19.39,75.37,6146.10,242.01
2024-05-22T00:24:08Z,1716305048,60E85BB834C4,27.62,37.30,7700.67,583.00,19.43,75.35,6364.19,240.43
2024-05-22T00:25:08Z,1716305108,60E85BB834C4,28.44,38.83,8098.53,608.00,19.47,75.21,6693.00,243.83
2024-05-22T00:26:08Z,1716305168,60E85BB834C4,28.36,38.80,8322.04,639.00,19.39,74.98,6877.72,242.29
2024-05-22T00:27:08Z,1716305228,60E85BB834C4,27.76,37.82,8565.91,619.00,19.41,75.07,7079.26,238.66
2024-05-22T00:28:08Z,1716305288,60E85BB834C4,26.20,35.33,8565.91,614.00,19.35,75.15,7079.26,228.56
2024-05-22T00:29:08Z,1716305348,60E85BB834C4,26.75,36.13,8565.91,613.00,19.39,75.21,7079.26,232.80
2024-05-22T00:30:08Z,1716305408,60E85BB834C4,26.70,36.55,8565.91,630.00,19.42,75.08,7079.26,227.92
2024-05-22T00:31:08Z,1716305468,60E85BB834C4,25.68,34.97,8441.20,663.00,19.39,75.19,6976.20,220.90
2024-05-22T00:32:08Z,1716305528,60E85BB834C4,27.18,36.68,8441.20,653.00,19.37,75.24,6976.20,236.94
2024-05-22T00:33:08Z,1716305588,60E85BB834C4,26.40,35.69,8322.04,666.00,19.33,75.09,6877.72,229.59
2024-05-22T00:34:08Z,1716305648,60E85BB834C4,28.18,38.38,8441.20,666.00,19.33,75.24,6976.20,242.47
2024-05-22T00:35:08Z,1716305708,60E85BB834C4,27.49,37.08,8322.04,619.00,19.31,74.98,6877.72,239.88
2024-05-22T00:36:08Z,1716305768,60E85BB834C4,26.15,35.56,7794.74,601.00,19.32,75.04,6441.93,225.51
2024-05-22T00:37:08Z,1716305828,60E85BB834C4,25.54,34.56,7436.79,596.00,19.31,75.29,6146.10,221.61
