CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-13T00:00:30Z,1728745230,60E85BB84CE4,9.32,12.47,1008.91,484,16.51,69.95,833.81,82.15,,,
2024-10-13T00:01:30Z,1728745290,60E85BB84CE4,9.55,12.74,1031.85,865,16.49,70.07,852.77,84.67,,,
2024-10-13T00:02:30Z,1728745350,60E85BB84CE4,10.39,13.86,1054.99,649,16.48,70.26,871.9,91.97,,,596.1066202
2024-10-13T00:03:30Z,1728745410,60E85BB84CE4,10.94,14.61,1070.53,528,16.5,70.29,884.74,96.72,,,
2024-10-13T00:04:30Z,1728745470,60E85BB84CE4,10.18,13.57,1078.34,479,16.46,70.27,891.19,90.19,,,
2024-10-13T00:05:30Z,1728745530,60E85BB84CE4,10.03,13.39,1086.16,700,16.47,70.19,897.66,88.72,,,
2024-10-13T00:06:30Z,1728745590,60E85BB84CE4,10.8,14.4,1094.01,661,16.41,70.25,904.14,95.68,,,
2024-10-13T00:07:30Z,1728745650,60E85BB84CE4,10.11,13.47,1094.01,535,16.44,70.36,904.14,89.57,,,
2024-10-13T00:08:30Z,1728745710,60E85BB84CE4,10.05,13.4,1101.89,483,16.47,70.39,910.65,89.06,,,
2024-10-13T00:09:30Z,1728745770,60E85BB84CE4,10.33,13.78,1101.89,634,16.45,70.28,910.65,91.57,,,
2024-10-13T00:10:30Z,1728745830,60E85BB84CE4,10.73,14.31,1101.89,697,16.44,70.43,910.65,94.97,,,
2024-10-13T00:11:30Z,1728745890,60E85BB84CE4,10.54,14.05,1109.78,556,16.44,70.52,917.18,93.41,,,
2024-10-13T00:12:32Z,1728745952,60E85BB84CE4,10.84,14.45,1117.7,487,16.46,70.22,923.72,96.02,,,
2024-10-13T00:13:32Z,1728746012,60E85BB84CE4,11.05,14.84,1125.64,551,16.46,70.27,930.28,96.9,,,
2024-10-13T00:14:32Z,1728746072,60E85BB84CE4,11.29,15.12,1141.6,700,16.41,70.5,943.47,99.38,,,
