CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-27T00:00:12Z,1716735612,60E85BB834C4,19.48,26.72,613.15,605,18.98,83.8,506.73,165.83,,
2024-05-27T00:01:12Z,1716735672,60E85BB834C4,19.72,27.64,613.15,566,18.96,83.11,506.73,162.57,,
2024-05-27T00:02:12Z,1716735732,60E85BB834C4,19.87,28.2,606.59,539,18.99,83.03,501.31,160.4,,619.021785
2024-05-27T00:03:12Z,1716735792,60E85BB834C4,18.68,25.89,606.59,530,18.93,83.31,501.31,156.46,,
2024-05-27T00:04:12Z,1716735852,60E85BB834C4,18.73,25.6,606.59,592,18.93,83.19,501.31,160.28,,
2024-05-27T00:05:12Z,1716735912,60E85BB834C4,20.14,27.58,600.04,599,18.9,83.31,495.9,171.76,,
2024-05-27T00:06:12Z,1716735972,60E85BB834C4,17.77,24.2,600.04,559,18.86,83.49,495.9,152.91,,
2024-05-27T00:07:12Z,1716736032,60E85BB834C4,19.45,26.58,600.04,550,18.85,83.41,495.9,166.54,,
2024-05-27T00:08:12Z,1716736092,60E85BB834C4,18.75,25.63,600.04,542,18.85,83.49,495.9,160.46,,
2024-05-27T00:09:12Z,1716736152,60E85BB834C4,19.75,27.38,600.04,539,18.84,83.18,495.9,165.54,,
2024-05-27T00:10:12Z,1716736212,60E85BB834C4,19.62,27.05,593.51,531,18.84,82.98,490.5,165.79,,
2024-05-27T00:11:12Z,1716736272,60E85BB834C4,19.2,26.26,593.51,567,18.82,82.9,490.5,164.09,,
2024-05-27T00:12:12Z,1716736332,60E85BB834C4,18.84,25.63,593.51,589,18.82,82.8,490.5,162.39,,
2024-05-27T00:13:12Z,1716736392,60E85BB834C4,18.82,25.93,593.51,560,18.93,82.29,490.5,159.18,,
2024-05-27T00:14:12Z,1716736452,60E85BB834C4,18.45,24.99,593.51,542,18.85,83.27,490.5,159.93,,
2024-05-27T00:15:12Z,1716736512,60E85BB834C4,18.35,25.35,593.51,536,18.89,83.34,490.5,154.53,,
2024-05-27T00:16:12Z,1716736572,60E85BB834C4,18.26,24.94,593.51,534,18.81,83.49,490.5,156.49,,
2024-05-27T00:17:12Z,1716736632,60E85BB834C4,18.25,24.93,593.51,551,18.79,82.8,490.5,156.34,,
2024-05-27T00:18:12Z,1716736692,60E85BB834C4,18.76,25.39,593.51,544,18.83,82.89,490.5,162.87,,
2024-05-27T00:19:12Z,1716736752,60E85BB834C4,18.03,24.88,587,532,18.87,82.99,485.12,152.2,,
2024-05-27T00:20:12Z,1716736812,60E85BB834C4,18.98,26.2,593.51,551,18.86,83.06,490.5,160.14,,
2024-05-27T00:21:12Z,1716736872,60E85BB834C4,18.42,25.56,593.51,593,18.77,82.99,490.5,154.11,,
2024-05-27T00:22:12Z,1716736932,60E85BB834C4,17.98,24.74,593.51,579,18.84,82.81,490.5,152.33,,
2024-05-27T00:23:12Z,1716736992,60E85BB834C4,17.82,24.62,593.51,549,18.81,82.83,490.5,150.18,,
2024-05-27T00:24:12Z,1716737052,60E85BB834C4,18.85,26.26,593.51,543,18.86,82.64,490.5,156.7,,
2024-05-27T00:25:12Z,1716737112,60E85BB834C4,18.46,26.05,593.51,536,18.87,82.75,490.5,150.45,,
2024-05-27T00:26:12Z,1716737172,60E85BB834C4,17.78,24.41,593.51,536,18.88,82.46,490.5,151.16,,
2024-05-27T00:27:12Z,1716737232,60E85BB834C4,17.65,24.16,593.51,661,18.85,82.86,490.5,150.7,,
2024-05-27T00:28:12Z,1716737292,60E85BB834C4,18.29,25.32,593.51,619,18.8,82.75,490.5,153.65,,
2024-05-27T00:29:12Z,1716737352,60E85BB834C4,18.14,24.88,593.51,555,18.8,82.51,490.5,154.54,,
2024-05-27T00:30:12Z,1716737412,60E85BB834C4,16.96,23.1,593.51,531,18.78,82.38,490.5,145.78,,
2024-05-27T00:31:12Z,1716737472,60E85BB834C4,17.49,24.23,593.51,566,18.75,82.52,490.5,146.69,,
2024-05-27T00:32:12Z,1716737532,60E85BB834C4,19.26,26.64,593.51,611,18.68,82.89,490.5,161.98,,
2024-05-27T00:33:12Z,1716737592,60E85BB834C4,17.57,24.36,593.51,594,18.68,82.6,490.5,147.18,,
2024-05-27T00:34:12Z,1716737652,60E85BB834C4,18.32,26.21,593.51,730,18.63,82.79,490.5,145.96,,
2024-05-27T00:35:12Z,1716737712,60E85BB834C4,18.14,25.39,593.51,699,18.65,82.84,490.5,149.67,,
2024-05-27T00:36:12Z,1716737772,60E85BB834C4,18.07,24.9,593.51,586,18.65,82.78,490.5,152.67,,
2024-05-27T00:37:12Z,1716737832,60E85BB834C4,18.38,25.34,593.51,549,18.67,82.6,490.5,155.18,,
2024-05-27T00:38:12Z,1716737892,60E85BB834C4,19.12,26.49,593.51,575,18.6,82.81,490.5,160.33,,
2024-05-27T00:39:12Z,1716737952,60E85BB834C4,17.22,24.26,593.51,617,18.63,82.31,490.5,140.83,,
2024-05-27T00:40:12Z,1716738012,60E85BB834C4,18.15,25.51,587,581,18.63,82.04,485.12,148.96,,
2024-05-27T00:41:12Z,1716738072,60E85BB834C4,17.2,23.83,587,559,18.62,82.13,485.12,144.25,,
2024-05-27T00:42:12Z,1716738132,60E85BB834C4,17.69,24.24,587,568,18.6,82.24,485.12,150.75,,
2024-05-27T00:43:12Z,1716738192,60E85BB834C4,17.3,24.14,587,655,18.6,82.15,485.12,143.59,,
2024-05-27T00:44:12Z,1716738252,60E85BB834C4,16.35,22.83,587,604,18.65,81.91,485.12,135.52,,
2024-05-27T00:45:12Z,1716738312,60E85BB834C4,15.95,21.9,587,577,18.66,81.65,485.12,135.47,,
2024-05-27T00:46:12Z,1716738372,60E85BB834C4,16.43,22.5,593.51,565,18.67,81.29,490.5,140.17,,
2024-05-27T00:47:12Z,1716738432,60E85BB834C4,15.32,20.84,593.51,562,18.66,80.84,490.5,132.03,,
2024-05-27T00:48:12Z,1716738492,60E85BB834C4,15.21,21,593.51,611,18.69,80.71,490.5,128.32,,
2024-05-27T00:49:12Z,1716738552,60E85BB834C4,15.08,20.89,593.51,623,18.65,80.37,490.5,126.36,,
2024-05-27T00:50:12Z,1716738612,60E85BB834C4,15.13,20.99,593.51,627,18.67,80.16,490.5,126.64,,
2024-05-27T00:51:12Z,1716738672,60E85BB834C4,14.44,19.98,593.51,606,18.69,80.74,490.5,121.3,,
2024-05-27T00:52:12Z,1716738732,60E85BB834C4,16.49,22.55,593.51,571,18.61,80.92,490.5,140.95,,
2024-05-27T00:53:12Z,1716738792,60E85BB834C4,16.51,22.51,593.51,555,18.61,81.01,490.5,141.78,,
2024-05-27T00:54:12Z,1716738852,60E85BB834C4,17.33,23.93,593.51,545,18.62,81.25,490.5,145.99,,
2024-05-27T00:55:12Z,1716738912,60E85BB834C4,17,24.03,593.51,536,18.6,80.84,490.5,138.15,,
2024-05-27T00:56:12Z,1716738972,60E85BB834C4,17.25,24.09,593.51,636,18.57,80.96,490.5,142.92,,
2024-05-27T00:57:12Z,1716739032,60E85BB834C4,16.59,22.79,593.51,617,18.61,81.22,490.5,140.86,,
2024-05-27T00:58:12Z,1716739092,60E85BB834C4,16.44,23.39,593.51,578,18.58,80.94,490.5,132.37,,
2024-05-27T00:59:12Z,1716739152,60E85BB834C4,16.45,23.13,600.04,661,18.55,81.33,495.9,134.89,,
2024-05-27T01:00:12Z,1716739212,60E85BB834C4,14.74,20.4,606.59,642,18.56,81.2,501.31,123.8,,
2024-05-27T01:01:12Z,1716739272,60E85BB834C4,15.99,22.24,606.59,666,18.51,81.33,501.31,133.35,,
2024-05-27T01:02:12Z,1716739332,60E85BB834C4,15.41,21.24,613.15,655,18.51,81.28,506.73,130.26,,
2024-05-27T01:03:14Z,1716739394,60E85BB834C4,16.51,23.21,619.73,664,18.45,80.69,512.17,135.4,,
2024-05-27T01:04:14Z,1716739454,60E85BB834C4,15.44,21.57,619.73,766,18.42,80.77,512.17,127.87,,
2024-05-27T01:05:14Z,1716739514,60E85BB834C4,15.34,20.96,619.73,677,18.49,80.76,512.17,131.32,,
2024-05-27T01:06:14Z,1716739574,60E85BB834C4,14.88,20.16,619.73,588,18.41,80.41,512.17,128.98,,
2024-05-27T01:07:14Z,1716739634,60E85BB834C4,15.33,20.73,619.73,551,18.5,80.22,512.17,133.16,,
2024-05-27T01:08:14Z,1716739694,60E85BB834C4,15,20.46,619.73,548,18.47,80.37,512.17,128.83,,
2024-05-27T01:09:14Z,1716739754,60E85BB834C4,15.09,20.75,619.73,581,18.39,80.51,512.17,128.08,,
2024-05-27T01:10:14Z,1716739814,60E85BB834C4,14.29,19.37,619.73,602,18.42,80.64,512.17,123.74,,
2024-05-27T01:11:14Z,1716739874,60E85BB834C4,14.31,19.75,619.73,597,18.44,80.61,512.17,120.8,,
2024-05-27T01:12:14Z,1716739934,60E85BB834C4,14.91,20.76,619.73,570,18.46,80.37,512.17,124.13,,
2024-05-27T01:13:14Z,1716739994,60E85BB834C4,14.86,20.45,619.73,552,18.43,79.99,512.17,125.8,,
2024-05-27T01:14:14Z,1716740054,60E85BB834C4,14.49,19.67,619.73,539,18.42,79.74,512.17,125.27,,
2024-05-27T01:15:14Z,1716740114,60E85BB834C4,14.36,19.76,626.32,542,18.41,79.8,517.62,121.73,,
2024-05-27T01:16:14Z,1716740174,60E85BB834C4,14.74,20.49,626.32,550,18.41,79.83,517.62,123.11,,
2024-05-27T01:17:14Z,1716740234,60E85BB834C4,14.1,19.68,626.32,577,18.41,80.03,517.62,117.04,,
2024-05-27T01:18:14Z,1716740294,60E85BB834C4,14.11,19.54,626.32,563,18.4,80.11,517.62,118.36,,
