CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-30T00:00:23Z,1716994823,60E85BB834C4,2.63,3.5,166.35,804,19.12,34.7,137.48,23.27,,
2024-05-30T00:01:23Z,1716994883,60E85BB834C4,3.03,4.04,166.35,701,19.12,34.59,137.48,26.85,,
2024-05-30T00:02:23Z,1716994943,60E85BB834C4,2.88,3.85,166.35,776,19.13,34.56,137.48,25.57,,
2024-05-30T00:03:23Z,1716995003,60E85BB834C4,2.96,3.95,171.92,788,19.15,34.73,142.08,26.27,,598.5986111
2024-05-30T00:04:23Z,1716995063,60E85BB834C4,2.41,3.21,171.92,699,19.17,35.04,142.08,21.36,,
2024-05-30T00:05:23Z,1716995123,60E85BB834C4,2.86,3.81,171.92,662,19.16,35.22,142.08,25.35,,
2024-05-30T00:06:23Z,1716995183,60E85BB834C4,2.94,3.92,171.92,643,19.19,35.46,142.08,26.05,,
2024-05-30T00:07:23Z,1716995243,60E85BB834C4,2.99,3.99,177.5,642,19.18,35.63,146.69,26.53,,
2024-05-30T00:08:23Z,1716995303,60E85BB834C4,2.52,3.35,188.69,619,19.2,35.86,155.94,22.29,,
2024-05-30T00:09:23Z,1716995363,60E85BB834C4,2.95,3.93,194.3,591,19.19,36.18,160.58,26.13,,
2024-05-30T00:10:23Z,1716995423,60E85BB834C4,3.25,4.33,205.56,616,19.16,36.38,169.89,28.78,,
2024-05-30T00:11:23Z,1716995483,60E85BB834C4,2.74,3.66,211.21,578,19.14,36.62,174.56,24.29,,
2024-05-30T00:12:23Z,1716995543,60E85BB834C4,3.08,4.1,211.21,554,19.1,36.79,174.56,27.27,,
2024-05-30T00:13:23Z,1716995603,60E85BB834C4,2.66,3.55,211.21,549,19.08,37.02,174.56,23.59,,
2024-05-30T00:14:23Z,1716995663,60E85BB834C4,3.01,4.02,216.88,546,19.1,36.97,179.24,26.69,,
2024-05-30T00:15:23Z,1716995723,60E85BB834C4,2.8,3.73,216.88,539,19.11,36.97,179.24,24.81,,
2024-05-30T00:16:23Z,1716995783,60E85BB834C4,2.7,3.6,222.55,533,19.07,36.93,183.92,23.9,,
2024-05-30T00:17:23Z,1716995843,60E85BB834C4,3.05,4.06,228.23,528,19.08,36.97,188.62,27.01,,
2024-05-30T00:18:23Z,1716995903,60E85BB834C4,3.2,4.27,239.64,520,19.06,36.99,198.05,28.36,,
2024-05-30T00:19:23Z,1716995963,60E85BB834C4,2.74,3.65,256.84,516,19.06,36.99,212.27,24.26,,
2024-05-30T00:20:23Z,1716996023,60E85BB834C4,3.41,4.54,297.42,512,19.08,37.19,245.8,30.2,,
2024-05-30T00:21:23Z,1716996083,60E85BB834C4,2.68,3.57,332.69,512,19.06,37.17,274.95,23.73,,
2024-05-30T00:22:23Z,1716996143,60E85BB834C4,3.34,4.45,374.43,509,19.08,37.21,309.45,29.57,,
