CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-17T00:00:07Z,1715871607,60E85BB834C4,16.94,22.68,205.56,533,13.8,68.31,169.89,149.3,,
2024-05-17T00:01:07Z,1715871667,60E85BB834C4,16.79,22.71,199.93,544,13.86,68.12,165.23,145.94,,540.1900122
2024-05-17T00:02:07Z,1715871727,60E85BB834C4,18.52,24.92,205.56,543,13.89,68.05,169.89,162.04,,
2024-05-17T00:03:07Z,1715871787,60E85BB834C4,17.23,23.21,205.56,525,13.87,68.22,169.89,150.65,,
2024-05-17T00:04:07Z,1715871847,60E85BB834C4,17.4,23.19,205.56,530,13.85,68.25,169.89,154.17,,
2024-05-17T00:05:07Z,1715871907,60E85BB834C4,16.91,22.7,205.56,552,13.87,68.28,169.89,148.39,,
2024-05-17T00:06:07Z,1715871967,60E85BB834C4,17.99,24.4,205.56,551,13.83,68.35,169.89,155.61,,
2024-05-17T00:07:07Z,1715872027,60E85BB834C4,17.2,22.94,205.56,553,13.82,68.37,169.89,152.39,,
2024-05-17T00:08:07Z,1715872087,60E85BB834C4,17.78,23.77,205.56,539,13.85,68.55,169.89,157.05,,
2024-05-17T00:09:07Z,1715872147,60E85BB834C4,17.5,23.7,205.56,520,13.82,68.83,169.89,151.76,,
2024-05-17T00:10:07Z,1715872207,60E85BB834C4,17.39,23.57,205.56,530,13.8,68.85,169.89,150.51,,
2024-05-17T00:11:07Z,1715872267,60E85BB834C4,16.55,22.08,205.56,529,13.78,69.17,169.89,146.68,,
2024-05-17T00:12:07Z,1715872327,60E85BB834C4,17.55,23.5,205.56,519,13.8,69.19,169.89,154.7,,
2024-05-17T00:13:07Z,1715872387,60E85BB834C4,17.67,23.56,199.93,532,13.84,69.12,165.23,156.6,,
2024-05-17T00:14:07Z,1715872447,60E85BB834C4,17.16,23.05,199.93,544,13.79,69.4,165.23,150.53,,
2024-05-17T00:15:07Z,1715872507,60E85BB834C4,16.87,22.57,199.93,537,13.77,69.45,165.23,148.71,,
2024-05-17T00:16:07Z,1715872567,60E85BB834C4,17.7,23.72,199.93,537,13.73,69.72,165.23,155.72,,
2024-05-17T00:17:07Z,1715872627,60E85BB834C4,17.88,24.18,194.3,539,13.68,69.68,160.58,155.47,,
2024-05-17T00:18:07Z,1715872687,60E85BB834C4,17.22,23.07,194.3,541,13.64,70.14,160.58,151.62,,
2024-05-17T00:19:07Z,1715872747,60E85BB834C4,17.58,23.49,188.69,552,13.65,70.25,155.94,155.32,,
2024-05-17T00:20:07Z,1715872807,60E85BB834C4,17.34,23.12,183.09,550,13.68,70.3,151.31,153.68,,
2024-05-17T00:21:07Z,1715872867,60E85BB834C4,18.59,25.12,183.09,531,13.65,70.16,151.31,161.64,,
2024-05-17T00:22:07Z,1715872927,60E85BB834C4,17.37,23.16,171.92,555,13.58,70.73,142.08,153.91,,
2024-05-17T00:23:07Z,1715872987,60E85BB834C4,17.51,23.6,171.92,556,13.63,70.66,142.08,152.92,,
2024-05-17T00:24:07Z,1715873047,60E85BB834C4,19.27,25.72,166.35,531,13.6,70.8,137.48,170.41,,
2024-05-17T00:25:07Z,1715873107,60E85BB834C4,17.79,23.72,160.79,529,13.6,70.68,132.89,157.63,,
2024-05-17T00:26:07Z,1715873167,60E85BB834C4,17.36,23.17,160.79,537,13.63,70.61,132.89,153.67,,
2024-05-17T00:27:07Z,1715873227,60E85BB834C4,17.62,23.8,155.25,528,13.63,70.84,128.31,153.26,,
2024-05-17T00:28:07Z,1715873287,60E85BB834C4,17.81,23.75,149.72,551,13.64,70.79,123.73,157.87,,
2024-05-17T00:29:07Z,1715873347,60E85BB834C4,17.29,23.2,149.72,536,13.63,70.77,123.73,151.94,,
2024-05-17T00:30:07Z,1715873407,60E85BB834C4,17.35,23.39,149.72,538,13.58,71.14,123.73,151.41,,
2024-05-17T00:31:07Z,1715873467,60E85BB834C4,17.68,23.61,149.72,542,13.51,71.28,123.73,156.31,,
2024-05-17T00:32:07Z,1715873527,60E85BB834C4,18.09,24.21,144.19,556,13.46,71.68,119.17,159.58,,
2024-05-17T00:33:07Z,1715873587,60E85BB834C4,19.07,25.49,155.25,535,13.42,71.94,128.31,168.53,,
2024-05-17T00:34:07Z,1715873647,60E85BB834C4,18.14,24.41,166.35,540,13.41,72.18,137.48,158.61,,
2024-05-17T00:35:07Z,1715873707,60E85BB834C4,18.75,25.01,171.92,525,13.35,72.56,142.08,166.18,,
2024-05-17T00:36:07Z,1715873767,60E85BB834C4,17.2,22.94,183.09,526,13.36,73.03,151.31,152.45,,
2024-05-17T00:37:07Z,1715873827,60E85BB834C4,17.36,23.21,205.56,511,13.41,72.95,169.89,153.3,,
2024-05-17T00:38:07Z,1715873887,60E85BB834C4,18.26,24.62,256.84,524,13.38,72.96,212.27,159.35,,
2024-05-17T00:39:07Z,1715873947,60E85BB834C4,17.71,23.62,314.99,528,13.31,73.41,260.33,156.97,,
2024-05-17T00:40:07Z,1715874007,60E85BB834C4,18.03,24.05,356.46,542,13.34,73.41,294.6,159.66,,
2024-05-17T00:41:07Z,1715874067,60E85BB834C4,17.84,23.79,404.66,535,13.39,73.51,334.43,158.09,,
2024-05-17T00:42:07Z,1715874127,60E85BB834C4,19.08,25.67,441.38,527,13.43,73.48,364.77,167.05,,
2024-05-17T00:43:07Z,1715874187,60E85BB834C4,17.88,24.18,478.61,544,13.41,73.67,395.54,155.34,,
2024-05-17T00:44:07Z,1715874247,60E85BB834C4,18.77,25.24,516.36,521,13.38,73.88,426.75,164.4,,
2024-05-17T00:45:07Z,1715874307,60E85BB834C4,18.02,24.25,567.55,528,13.44,73.84,469.05,157.61,,
2024-05-17T00:46:07Z,1715874367,60E85BB834C4,18.16,24.21,639.56,545,13.4,74.08,528.56,160.9,,
2024-05-17T00:47:07Z,1715874427,60E85BB834C4,18.21,24.38,686.41,523,13.46,73.91,567.28,160.52,,
2024-05-17T00:48:07Z,1715874487,60E85BB834C4,18.52,25.14,720.39,531,13.41,74.09,595.36,159.96,,
2024-05-17T00:49:07Z,1715874547,60E85BB834C4,17.67,23.57,754.8,540,13.45,74.22,623.8,156.6,,
2024-05-17T00:50:07Z,1715874607,60E85BB834C4,19.25,25.67,775.66,543,13.43,74.19,641.04,170.61,,
