CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-05-24T00:00:56Z,1716476456,60E85BB834C4,15.8,21.34,356.46,665,18.32,73.66,294.6,137.5,,,
2024-05-24T00:01:56Z,1716476516,60E85BB834C4,16.04,21.59,362.44,689,18.33,73.39,299.54,140.31,,,
2024-05-24T00:02:56Z,1716476576,60E85BB834C4,15.98,21.77,362.44,726,18.37,73.33,299.54,137.27,,,
2024-05-24T00:03:56Z,1716476636,60E85BB834C4,17.36,23.64,350.5,701,18.34,73.33,289.67,149.34,,,
2024-05-24T00:04:56Z,1716476696,60E85BB834C4,17.18,23.62,350.5,686,18.36,73.52,289.67,145.7,,,
2024-05-24T00:05:56Z,1716476756,60E85BB834C4,16.8,23.13,350.5,662,18.34,73.65,289.67,142.29,,,653.1444444
2024-05-24T00:06:56Z,1716476816,60E85BB834C4,16.62,23.14,350.5,619,18.42,73.65,289.67,138.35,,,
2024-05-24T00:07:56Z,1716476876,60E85BB834C4,17.16,23.42,350.5,597,18.44,73.52,289.67,147.19,,,
2024-05-24T00:08:56Z,1716476936,60E85BB834C4,17.12,22.88,344.55,581,18.45,73.58,284.75,151.25,,,
2024-05-24T00:09:56Z,1716476996,60E85BB834C4,17.87,24.43,350.5,576,18.44,73.47,289.67,152.93,,,
2024-05-24T00:10:56Z,1716477056,60E85BB834C4,17.13,23.26,338.61,563,18.44,73.57,279.84,147.94,,,
2024-05-24T00:11:56Z,1716477116,60E85BB834C4,16.46,22.33,332.69,574,18.33,73.6,274.95,142.34,,,
2024-05-24T00:12:56Z,1716477176,60E85BB834C4,17.89,24.28,320.88,613,18.24,73.9,265.19,154.55,,,
2024-05-24T00:13:56Z,1716477236,60E85BB834C4,17.43,23.74,309.12,601,18.28,73.9,255.47,149.97,,,
2024-05-24T00:14:56Z,1716477296,60E85BB834C4,16.95,23.11,297.42,563,18.31,74.13,245.8,145.5,,,
2024-05-24T00:15:56Z,1716477356,60E85BB834C4,17.57,23.99,291.58,563,18.36,74.17,240.98,150.56,,,
2024-05-24T00:16:56Z,1716477416,60E85BB834C4,17.22,23.4,274.16,607,18.25,74.29,226.58,148.52,,,
2024-05-24T00:17:56Z,1716477476,60E85BB834C4,17.42,23.34,268.37,607,18.2,74.38,221.8,153.32,,,
2024-05-24T00:18:56Z,1716477536,60E85BB834C4,17.91,24.23,262.6,573,18.15,74.63,217.03,155.47,,,
2024-05-24T00:19:56Z,1716477596,60E85BB834C4,18.5,25.17,256.84,559,18.15,74.85,212.27,159.45,,,
2024-05-24T00:20:56Z,1716477656,60E85BB834C4,19.1,26.04,268.37,579,18.19,74.47,221.8,164.1,,,
2024-05-24T00:21:56Z,1716477716,60E85BB834C4,19.06,25.95,268.37,605,18.18,74.58,221.8,163.93,,,
2024-05-24T00:22:56Z,1716477776,60E85BB834C4,17.99,24.45,262.6,594,18.26,74.69,217.03,155.28,,,
2024-05-24T00:23:56Z,1716477836,60E85BB834C4,18.37,25.02,274.16,579,18.32,74.34,226.58,158.03,,,
2024-05-24T00:24:56Z,1716477896,60E85BB834C4,19.77,26.75,274.16,564,18.33,74.31,226.58,171.58,,,
