CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-21T00:00:00Z,1758380400,60E85BB8254C,1.08,1.09,338.61,384.00,21.12,78.86,279.84,4.94
2025-09-21T00:10:00Z,1758381000,60E85BB8254C,0.95,0.95,338.61,383.00,20.88,79.89,279.84,4.37
2025-09-21T00:20:00Z,1758381600,60E85BB8254C,0.68,0.68,416.84,389.00,20.82,80.93,344.50,3.11
2025-09-21T00:30:00Z,1758382200,60E85BB8254C,1.00,1.00,587.00,393.00,20.74,81.13,485.12,4.61
2025-09-21T00:40:00Z,1758382800,60E85BB8254C,0.97,0.97,817.88,395.00,20.71,81.73,675.93,4.47
2025-09-21T00:50:00Z,1758383400,60E85BB8254C,1.34,1.34,1340.87,398.00,20.58,81.77,1108.16,6.16
2025-09-21T01:00:00Z,1758384000,60E85BB8254C,1.08,1.08,1419.59,391.00,20.43,82.64,1173.22,4.95
2025-09-21T01:10:00Z,1758384600,60E85BB8254C,1.21,1.21,1873.06,398.00,20.47,82.51,1547.98,5.57
2025-09-21T01:20:00Z,1758385200,60E85BB8254C,1.43,1.43,1852.11,400.00,20.39,82.79,1530.67,6.58
2025-09-21T01:30:00Z,1758385800,60E85BB8254C,1.50,1.50,2368.11,400.00,20.48,82.29,1957.11,6.89
2025-09-21T01:40:00Z,1758386400,60E85BB8254C,1.49,1.49,2851.79,397.00,20.35,82.96,2356.85,6.86
2025-09-21T01:50:00Z,1758387000,60E85BB8254C,1.94,1.95,3156.19,401.00,20.24,83.02,2608.42,8.84
2025-09-21T02:00:00Z,1758387600,60E85BB8254C,1.44,1.46,3577.91,398.00,20.03,83.65,2956.95,6.56
2025-09-21T02:10:00Z,1758388200,60E85BB8254C,1.59,1.61,3461.34,402.00,19.86,84.30,2860.61,7.24
2025-09-21T02:20:00Z,1758388800,60E85BB8254C,1.79,1.81,3577.91,398.00,19.72,84.62,2956.95,8.15
2025-09-21T02:30:00Z,1758389400,60E85BB8254C,1.14,1.15,3597.84,402.00,19.89,84.22,2973.42,5.17
2025-09-21T02:40:00Z,1758390000,60E85BB8254C,1.59,1.59,3423.59,399.00,19.81,84.01,2829.41,7.32
2025-09-21T02:50:00Z,1758390600,60E85BB8254C,1.33,1.33,3577.91,405.00,20.05,83.21,2956.95,6.13
2025-09-21T03:00:00Z,1758391200,60E85BB8254C,1.12,1.13,3499.64,398.00,19.88,83.89,2892.26,5.12
2025-09-21T03:10:00Z,1758391800,60E85BB8254C,1.67,1.69,3331.46,401.00,19.80,83.85,2753.27,7.60
2025-09-21T03:20:00Z,1758392400,60E85BB8254C,3.00,3.05,3173.21,394.00,19.69,83.65,2622.49,13.57
2025-09-21T03:30:00Z,1758393000,60E85BB8254C,2.06,2.06,2836.69,394.00,19.48,84.14,2344.37,9.44
2025-09-21T03:40:00Z,1758393600,60E85BB8254C,1.38,1.39,2256.66,396.00,19.58,83.55,1865.01,6.34
2025-09-21T03:50:00Z,1758394200,60E85BB8254C,1.24,1.25,1926.14,398.00,19.33,84.05,1591.85,5.67
2025-09-21T04:00:00Z,1758394800,60E85BB8254C,1.74,1.74,1622.35,391.00,19.37,83.81,1340.78,7.98
2025-09-21T04:10:00Z,1758395400,60E85BB8254C,1.46,1.46,1222.84,390.00,19.26,83.51,1010.61,6.69
2025-09-21T04:20:00Z,1758396000,60E85BB8254C,1.87,1.89,904.36,387.00,19.22,83.62,747.40,8.52
2025-09-21T04:30:00Z,1758396600,60E85BB8254C,1.17,1.17,846.39,389.00,19.19,83.50,699.50,5.38
2025-09-21T04:40:00Z,1758397200,60E85BB8254C,1.25,1.25,1001.30,392.00,19.09,83.89,827.52,5.77
2025-09-21T04:50:00Z,1758397800,60E85BB8254C,1.77,1.77,1349.51,391.00,19.08,83.81,1115.29,8.13
2025-09-21T05:00:00Z,1758398400,60E85BB8254C,1.79,1.80,1464.34,402.00,19.05,84.34,1210.20,8.19
2025-09-21T05:10:00Z,1758399000,60E85BB8254C,1.72,1.72,1926.14,394.00,18.97,84.32,1591.85,7.87
2025-09-21T05:20:00Z,1758399600,60E85BB8254C,1.74,1.75,1894.16,396.00,18.92,84.54,1565.42,7.98
2025-09-21T05:30:00Z,1758400200,60E85BB8254C,2.40,2.41,1821.00,391.00,18.92,84.51,1504.96,11.00
2025-09-21T05:40:00Z,1758400800,60E85BB8254C,1.19,1.20,1821.00,394.00,18.87,84.37,1504.96,5.49
2025-09-21T05:50:00Z,1758401400,60E85BB8254C,1.66,1.66,1810.71,393.00,18.80,84.70,1496.46,7.64
2025-09-21T06:00:00Z,1758402000,60E85BB8254C,1.72,1.72,1810.71,405.00,18.98,84.32,1496.46,7.90
2025-09-21T06:10:00Z,1758402600,60E85BB8254C,1.74,1.74,2256.66,395.00,18.85,83.96,1865.01,7.98
2025-09-21T06:20:00Z,1758403200,60E85BB8254C,1.48,1.48,2551.25,392.00,18.73,84.18,2108.47,6.77
2025-09-21T06:30:00Z,1758403800,60E85BB8254C,1.35,1.35,2897.62,393.00,18.65,84.56,2394.72,6.22
2025-09-21T06:40:00Z,1758404400,60E85BB8254C,1.35,1.35,3089.17,394.00,18.63,84.51,2553.04,6.21
2025-09-21T06:50:00Z,1758405000,60E85BB8254C,1.33,1.33,3259.97,388.00,18.79,84.51,2694.19,6.13
2025-09-21T07:00:00Z,1758405600,60E85BB8254C,1.18,1.18,3039.99,392.00,18.91,83.91,2512.38,5.42
2025-09-21T07:10:00Z,1758406200,60E85BB8254C,1.19,1.19,2718.84,395.00,19.23,82.99,2246.98,5.47
2025-09-21T07:20:00Z,1758406800,60E85BB8254C,1.29,1.29,2458.11,399.00,19.41,82.13,2031.50,5.92
2025-09-21T07:30:00Z,1758407400,60E85BB8254C,1.10,1.10,1509.86,393.00,19.69,81.24,1247.82,5.05
2025-09-21T07:40:00Z,1758408000,60E85BB8254C,1.58,1.58,1165.71,390.00,19.89,79.85,963.40,7.24
2025-09-21T07:50:00Z,1758408600,60E85BB8254C,1.09,1.09,926.42,399.00,20.19,79.07,765.64,5.01
2025-09-21T08:00:00Z,1758409200,60E85BB8254C,1.29,1.29,796.69,397.00,20.52,77.38,658.42,5.92
2025-09-21T08:10:00Z,1758409800,60E85BB8254C,1.28,1.28,679.67,402.00,20.78,75.31,561.71,5.90
2025-09-21T08:20:00Z,1758410400,60E85BB8254C,1.30,1.30,541.83,396.00,21.04,74.61,447.80,5.94
2025-09-21T08:30:00Z,1758411000,60E85BB8254C,1.15,1.16,478.61,404.00,21.27,73.81,395.54,5.28
2025-09-21T08:40:00Z,1758411600,60E85BB8254C,0.60,0.60,491.14,399.00,21.52,72.25,405.90,2.74
2025-09-21T08:50:00Z,1758412200,60E85BB8254C,0.79,0.79,245.36,401.00,21.73,70.76,202.78,3.62
2025-09-21T09:00:00Z,1758412800,60E85BB8254C,0.59,0.59,183.09,400.00,21.91,69.72,151.31,2.70
2025-09-21T09:10:00Z,1758413400,60E85BB8254C,0.60,0.60,188.69,403.00,22.23,69.03,155.94,2.74
2025-09-21T09:20:00Z,1758414000,60E85BB8254C,0.69,0.69,183.09,407.00,22.41,68.21,151.31,3.16
2025-09-21T09:30:00Z,1758414600,60E85BB8254C,0.68,0.68,160.79,397.00,22.60,66.03,132.89,3.13
2025-09-21T09:40:00Z,1758415200,60E85BB8254C,0.46,0.46,133.19,399.00,22.73,65.66,110.07,2.10
