CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,
2024-05-16T00:37:11Z,1715787431,60E85BB84C91,0.35,0.47,1528.28,570,10.9,77.94,1263.04,3.14,,,,
2024-05-16T00:38:11Z,1715787491,60E85BB84C91,0.48,0.64,1622.35,564,10.92,77.66,1340.78,4.28,,,,
2024-05-16T00:39:11Z,1715787551,60E85BB84C91,0.49,0.66,1546.83,526,10.95,76.51,1278.37,4.38,,,,
2024-05-16T00:40:11Z,1715787611,60E85BB84C91,0.61,0.82,1323.69,474,10.9,76.96,1093.96,5.42,,,,
2024-05-16T00:41:11Z,1715787671,60E85BB84C91,0.44,0.59,1190.05,471,10.92,77.1,983.51,3.94,,,,
2024-05-16T00:42:11Z,1715787731,60E85BB84C91,0.46,0.61,1141.6,477,10.91,77.39,943.47,4.08,,,,
2024-05-16T00:43:11Z,1715787791,60E85BB84C91,0.53,0.71,1173.8,504,10.93,77.02,970.08,4.74,,,,
2024-05-16T00:44:11Z,1715787851,60E85BB84C91,0.54,0.71,1165.71,500,10.89,77.38,963.4,4.75,,,,
2024-05-16T00:45:11Z,1715787911,60E85BB84C91,0.69,0.91,1239.38,514,10.87,77.73,1024.29,6.08,,,,
2024-05-16T00:46:11Z,1715787971,60E85BB84C91,0.39,0.52,1410.73,548,10.86,77.64,1165.89,3.43,,,,
2024-05-16T00:47:11Z,1715788031,60E85BB84C91,0.66,0.88,1537.54,562,10.88,77.72,1270.69,5.85,,,,
2024-05-16T00:48:11Z,1715788091,60E85BB84C91,0.5,0.67,1546.83,556,10.86,77.94,1278.37,4.44,,,,
2024-05-16T00:49:11Z,1715788151,60E85BB84C91,0.34,0.46,1537.54,550,10.9,77.71,1270.69,3.03,,,,
2024-05-16T00:50:11Z,1715788211,60E85BB84C91,0.51,0.68,1509.86,546,10.93,77.68,1247.82,4.49,,,,
2024-05-16T00:51:11Z,1715788271,60E85BB84C91,0.47,0.63,1528.28,547,10.94,77.28,1263.04,4.18,,,,
2024-05-16T00:52:11Z,1715788331,60E85BB84C91,0.57,0.76,1491.56,543,10.9,77.49,1232.69,5.05,,,,
2024-05-16T00:53:11Z,1715788391,60E85BB84C91,0.59,0.79,1428.48,542,10.87,77.78,1180.56,5.23,,,,
2024-05-16T00:54:11Z,1715788451,60E85BB84C91,0.72,0.96,1410.73,545,10.86,77.12,1165.89,6.39,,,,
2024-05-16T00:55:11Z,1715788511,60E85BB84C91,0.62,0.82,1315.14,532,10.8,77.21,1086.89,5.47,,,,
2024-05-16T00:56:11Z,1715788571,60E85BB84C91,0.63,0.84,1231.1,524,10.82,77.48,1017.44,5.56,,,,
2024-05-16T00:57:11Z,1715788631,60E85BB84C91,0.51,0.68,1157.65,522,10.85,76.89,956.74,4.51,,,,
2024-05-16T00:58:11Z,1715788691,60E85BB84C91,0.75,1,1109.78,522,10.82,76.65,917.18,6.63,,,,
2024-05-16T00:59:11Z,1715788751,60E85BB84C91,0.69,0.92,1054.99,523,10.77,77.21,871.9,6.11,,,,
2024-05-16T01:00:11Z,1715788811,60E85BB84C91,0.71,0.95,1024.18,523,10.71,77.47,846.43,6.29,,,,
2024-05-16T01:01:11Z,1715788871,60E85BB84C91,0.76,1.01,1008.91,523,10.71,77.53,833.81,6.74,,,,
2024-05-16T01:02:11Z,1715788931,60E85BB84C91,0.78,1.04,978.62,516,10.69,77.58,808.77,6.93,,,,
2024-05-16T01:03:11Z,1715788991,60E85BB84C91,0.86,1.15,971.1,508,10.67,77.66,802.56,7.65,,,,
2024-05-16T01:04:11Z,1715789051,60E85BB84C91,0.64,0.85,956.12,496,10.6,77.4,790.18,5.66,,,,
2024-05-16T01:05:11Z,1715789111,60E85BB84C91,0.74,0.99,933.81,497,10.65,77.04,771.75,6.55,,,,
2024-05-16T01:06:11Z,1715789171,60E85BB84C91,0.57,0.76,867.98,495,10.56,76.84,717.34,5.07,,,,
2024-05-16T01:07:11Z,1715789231,60E85BB84C91,0.65,0.86,824.98,505,10.61,77.03,681.8,5.73,,,,
2024-05-16T01:08:11Z,1715789291,60E85BB84C91,0.72,0.96,796.69,515,10.58,77.2,658.42,6.38,,,,
2024-05-16T01:09:11Z,1715789351,60E85BB84C91,0.69,0.92,789.66,528,10.61,77.53,652.61,6.1,,,,
2024-05-16T01:10:11Z,1715789411,60E85BB84C91,0.84,1.12,803.73,561,10.61,77.06,664.24,7.43,,,,
2024-05-16T01:11:11Z,1715789471,60E85BB84C91,0.55,0.73,803.73,517,10.62,76.22,664.24,4.84,,,,
2024-05-16T01:12:11Z,1715789531,60E85BB84C91,0.81,1.07,782.65,509,10.58,76.87,646.82,7.14,,,,
2024-05-16T01:13:11Z,1715789591,60E85BB84C91,0.61,0.81,768.69,521,10.56,76.85,635.28,5.4,,,,
2024-05-16T01:14:11Z,1715789651,60E85BB84C91,0.64,0.86,734.1,507,10.56,76.85,606.69,5.71,,,,
2024-05-16T01:15:11Z,1715789711,60E85BB84C91,0.5,0.67,720.39,511,10.58,76.61,595.36,4.44,,,,
2024-05-16T01:16:11Z,1715789771,60E85BB84C91,0.76,1.01,699.95,499,10.55,76.48,578.47,6.72,,,,
2024-05-16T01:17:11Z,1715789831,60E85BB84C91,0.6,0.8,639.56,491,10.55,76.12,528.56,5.31,,,,
2024-05-16T01:18:11Z,1715789891,60E85BB84C91,0.63,0.84,580.5,488,10.59,75.75,479.75,5.57,,,,
2024-05-16T01:19:11Z,1715789951,60E85BB84C91,0.67,0.9,535.44,492,10.61,76.13,442.52,5.98,,,,
2024-05-16T01:20:11Z,1715790011,60E85BB84C91,0.32,0.43,541.83,504,10.64,76.24,447.8,2.87,,,,
2024-05-16T01:21:11Z,1715790071,60E85BB84C91,0.68,0.91,587,520,10.61,76.9,485.12,6.07,,,,
2024-05-16T01:22:11Z,1715790131,60E85BB84C91,0.49,0.65,619.73,519,10.6,76.15,512.17,4.3,,,,
2024-05-16T01:23:11Z,1715790191,60E85BB84C91,0.43,0.57,632.93,521,10.68,75.67,523.08,3.78,,,,
2024-05-16T01:24:11Z,1715790251,60E85BB84C91,0.55,0.74,672.94,534,10.74,76.05,556.15,4.89,,,,
2024-05-16T01:25:11Z,1715790311,60E85BB84C91,0.41,0.55,693.17,546,10.77,76.93,572.87,3.67,,,,
2024-05-16T01:26:11Z,1715790371,60E85BB84C91,0.5,0.67,832.1,570,10.81,76.83,687.68,4.47,,,,
2024-05-16T01:27:11Z,1715790431,60E85BB84C91,0.52,0.7,1231.1,608,10.88,76.67,1017.44,4.63,,,,
2024-05-16T01:28:11Z,1715790491,60E85BB84C91,0.37,0.49,1393.09,597,10.87,76.9,1151.32,3.29,,,,
2024-05-16T01:29:11Z,1715790551,60E85BB84C91,0.52,0.7,1446.35,573,10.78,75.39,1195.33,4.65,,,,
2024-05-16T01:30:11Z,1715790611,60E85BB84C91,0.63,0.84,1332.27,539,10.77,75.2,1101.05,5.57,,,,
2024-05-16T01:31:11Z,1715790671,60E85BB84C91,0.41,0.54,1173.8,525,10.77,76.42,970.08,3.61,,,,
2024-05-16T01:32:11Z,1715790731,60E85BB84C91,0.43,0.58,1024.18,500,10.67,75.19,846.43,3.83,,,,
2024-05-16T01:33:11Z,1715790791,60E85BB84C91,0.48,0.64,978.62,496,10.7,75.31,808.77,4.25,,,,
2024-05-16T01:34:11Z,1715790851,60E85BB84C91,0.45,0.6,971.1,508,10.65,75.58,802.56,3.99,,,,
2024-05-16T01:35:11Z,1715790911,60E85BB84C91,0.36,0.47,963.6,515,10.66,75.61,796.36,3.15,,,,
2024-05-16T01:36:11Z,1715790971,60E85BB84C91,0.39,0.52,933.81,516,10.66,75.68,771.75,3.48,,,,
2024-05-16T01:37:11Z,1715791031,60E85BB84C91,0.64,0.85,904.36,515,10.63,76.18,747.4,5.64,,,,
2024-05-16T01:38:11Z,1715791091,60E85BB84C91,0.64,0.86,911.69,545,10.69,76.36,753.46,5.71,,,,
2024-05-16T01:39:11Z,1715791151,60E85BB84C91,0.5,0.67,911.69,528,10.73,75.93,753.46,4.48,,,,
2024-05-16T01:40:11Z,1715791211,60E85BB84C91,0.49,0.65,889.75,487,10.67,76.05,735.33,4.32,,,,
2024-05-16T01:41:11Z,1715791271,60E85BB84C91,0.55,0.74,810.79,472,10.68,75.61,670.08,4.91,,,,
2024-05-16T01:42:11Z,1715791331,60E85BB84C91,0.39,0.52,686.41,465,10.66,75.19,567.28,3.48,,,,
2024-05-16T01:43:11Z,1715791391,60E85BB84C91,0.55,0.73,619.73,466,10.67,75.2,512.17,4.87,,,,
2024-05-16T01:44:11Z,1715791451,60E85BB84C91,0.46,0.62,554.66,460,10.57,75.04,458.4,4.09,,,,
2024-05-16T01:45:11Z,1715791511,60E85BB84C91,0.51,0.67,522.71,460,10.59,75.31,431.99,4.48,,,,
2024-05-16T01:46:11Z,1715791571,60E85BB84C91,0.59,0.79,529.07,473,10.61,76.21,437.25,5.22,,,,
2024-05-16T01:47:11Z,1715791631,60E85BB84C91,0.45,0.61,561.1,482,10.55,76.04,463.72,4.03,,,,
2024-05-16T01:48:11Z,1715791691,60E85BB84C91,0.52,0.69,587,495,10.57,75.77,485.12,4.6,,,,
2024-05-16T01:49:11Z,1715791751,60E85BB84C91,0.39,0.52,567.55,484,10.51,76.04,469.05,3.48,,,,
2024-05-16T01:50:11Z,1715791811,60E85BB84C91,0.46,0.61,554.66,478,10.56,76.19,458.4,4.05,,,,
2024-05-16T01:51:11Z,1715791871,60E85BB84C91,0.61,0.82,554.66,478,10.61,76.3,458.4,5.42,,,,
2024-05-16T01:52:11Z,1715791931,60E85BB84C91,0.5,0.66,613.15,495,10.59,76.29,506.73,4.41,,,,
2024-05-16T01:53:11Z,1715791991,60E85BB84C91,0.54,0.72,666.23,513,10.46,74.85,550.61,4.82,,,,
2024-05-16T01:54:11Z,1715792051,60E85BB84C91,0.53,0.71,652.86,501,10.4,74.72,539.56,4.7,,,,
2024-05-16T01:55:11Z,1715792111,60E85BB84C91,0.44,0.59,587,484,10.44,75.42,485.12,3.92,,,,
2024-05-16T01:56:11Z,1715792171,60E85BB84C91,0.71,0.95,574.01,498,10.42,75.78,474.39,6.28,,,,
2024-05-16T01:57:11Z,1715792231,60E85BB84C91,0.55,0.74,587,497,10.39,75.75,485.12,4.89,,,,
2024-05-16T01:58:11Z,1715792291,60E85BB84C91,0.5,0.67,587,497,10.42,75.49,485.12,4.45,,,,
2024-05-16T01:59:11Z,1715792351,60E85BB84C91,0.38,0.51,600.04,504,10.46,75.73,495.9,3.41,,,,
2024-05-16T02:00:11Z,1715792411,60E85BB84C91,0.38,0.51,593.51,496,10.44,74.85,490.5,3.38,,,,
2024-05-16T02:01:11Z,1715792471,60E85BB84C91,0.66,0.88,561.1,486,10.53,75.19,463.72,5.85,,,,
2024-05-16T02:02:11Z,1715792531,60E85BB84C91,0.71,0.94,593.51,500,10.6,75.34,490.5,6.27,,,,
2024-05-16T02:03:11Z,1715792591,60E85BB84C91,0.59,0.78,626.32,503,10.53,74.86,517.62,5.19,,,,
2024-05-16T02:04:11Z,1715792651,60E85BB84C91,0.63,0.84,639.56,502,10.61,75.2,528.56,5.56,,,,
2024-05-16T02:05:11Z,1715792711,60E85BB84C91,0.47,0.62,652.86,507,10.58,75.66,539.56,4.15,,,,
2024-05-16T02:06:11Z,1715792771,60E85BB84C91,0.46,0.61,659.54,496,10.54,75.58,545.07,4.04,,,,
2024-05-16T02:07:11Z,1715792831,60E85BB84C91,0.36,0.49,652.86,479,10.57,75,539.56,3.23,,,,
2024-05-16T02:08:11Z,1715792891,60E85BB84C91,0.49,0.65,639.56,475,10.59,75.94,528.56,4.33,,,,
2024-05-16T02:09:11Z,1715792951,60E85BB84C91,0.62,0.83,646.2,475,10.57,76.33,534.05,5.49,,,,
2024-05-16T02:10:11Z,1715793011,60E85BB84C91,0.55,0.73,652.86,478,10.54,74.91,539.56,4.86,,,,
2024-05-16T02:11:11Z,1715793071,60E85BB84C91,0.48,0.64,626.32,473,10.55,74.2,517.62,4.25,,,,
2024-05-16T02:12:11Z,1715793131,60E85BB84C91,0.52,0.69,554.66,468,10.53,74.28,458.4,4.57,,,,
2024-05-16T02:13:11Z,1715793191,60E85BB84C91,0.64,0.86,516.36,469,10.51,73.76,426.75,5.71,,,,
2024-05-16T02:14:11Z,1715793251,60E85BB84C91,0.35,0.46,472.37,466,10.52,73.93,390.39,3.08,,,,
2024-05-16T02:15:11Z,1715793311,60E85BB84C91,0.53,0.7,441.38,458,10.47,73.94,364.77,4.66,,,,
2024-05-16T02:16:11Z,1715793371,60E85BB84C91,0.51,0.68,441.38,481,10.47,75.1,364.77,4.54,,,,
2024-05-16T02:17:11Z,1715793431,60E85BB84C91,0.67,0.9,503.72,505,10.52,75.49,416.3,5.98,,,,
2024-05-16T02:18:11Z,1715793491,60E85BB84C91,0.44,0.58,561.1,502,10.6,75.57,463.72,3.86,,,,
2024-05-16T02:19:11Z,1715793551,60E85BB84C91,0.42,0.55,587,486,10.59,75.82,485.12,3.69,,,,
2024-05-16T02:20:11Z,1715793611,60E85BB84C91,0.42,0.56,606.59,496,10.65,76.24,501.31,3.74,,,,
2024-05-16T02:21:11Z,1715793671,60E85BB84C91,0.43,0.57,619.73,500,10.69,75.76,512.17,3.77,,,,
2024-05-16T02:22:11Z,1715793731,60E85BB84C91,0.45,0.6,754.8,518,10.67,74.98,623.8,3.99,,,,
2024-05-16T02:23:11Z,1715793791,60E85BB84C91,0.47,0.62,803.73,511,10.7,74.88,664.24,4.13,,,,
2024-05-16T02:24:11Z,1715793851,60E85BB84C91,0.52,0.69,824.98,498,10.75,75.44,681.8,4.61,,,,
2024-05-16T02:25:11Z,1715793911,60E85BB84C91,0.37,0.5,867.98,491,10.73,75.03,717.34,3.3,,,,
2024-05-16T02:26:11Z,1715793971,60E85BB84C91,0.48,0.65,867.98,483,10.74,74.78,717.34,4.3,,,,
2024-05-16T02:27:11Z,1715794031,60E85BB84C91,0.49,0.65,882.47,490,10.77,74.93,729.32,4.34,,,,
2024-05-16T02:28:11Z,1715794091,60E85BB84C91,0.47,0.63,875.22,487,10.79,74.93,723.32,4.19,,,,
2024-05-16T02:29:11Z,1715794151,60E85BB84C91,0.57,0.76,882.47,486,10.82,75.17,729.32,5.06,,,,
2024-05-16T02:30:11Z,1715794211,60E85BB84C91,0.56,0.75,904.36,477,10.88,75.24,747.4,4.98,,,,
2024-05-16T02:31:11Z,1715794271,60E85BB84C91,0.59,0.79,971.1,488,10.88,75.54,802.56,5.25,,,,
2024-05-16T02:32:11Z,1715794331,60E85BB84C91,0.47,0.63,1047.26,492,10.89,75.94,865.5,4.16,,,,
2024-05-16T02:33:11Z,1715794391,60E85BB84C91,0.6,0.8,1109.78,478,10.9,75.33,917.18,5.31,,,,
2024-05-16T02:34:11Z,1715794451,60E85BB84C91,0.55,0.73,1109.78,469,10.9,75.36,917.18,4.83,,,,
2024-05-16T02:35:11Z,1715794511,60E85BB84C91,0.69,0.92,1101.89,470,10.92,75.09,910.65,6.08,,,,
2024-05-16T02:36:11Z,1715794571,60E85BB84C91,0.39,0.52,1109.78,477,10.97,75,917.18,3.46,,,,
2024-05-16T02:37:11Z,1715794631,60E85BB84C91,0.68,0.9,1141.6,477,10.97,75.28,943.47,6.01,,,,
2024-05-16T02:38:11Z,1715794691,60E85BB84C91,0.56,0.74,1141.6,476,10.85,73.78,943.47,4.95,,,,
2024-05-16T02:39:11Z,1715794751,60E85BB84C91,0.56,0.74,1031.85,460,10.82,73.54,852.77,4.92,,,,
2024-05-16T02:40:11Z,1715794811,60E85BB84C91,0.5,0.67,948.67,453,10.82,74.4,784.02,4.46,,,,
2024-05-16T02:41:11Z,1715794871,60E85BB84C91,0.53,0.7,919.04,450,10.71,75.65,759.54,4.66,,,,
2024-05-16T02:42:11Z,1715794931,60E85BB84C91,0.57,0.76,911.69,454,10.66,74.94,753.46,5.07,,,,
2024-05-16T02:43:11Z,1715794991,60E85BB84C91,0.68,0.91,904.36,449,10.73,74.52,747.4,6.06,,,,
2024-05-16T02:44:11Z,1715795051,60E85BB84C91,0.5,0.67,882.47,451,10.74,74.38,729.32,4.46,,,,
2024-05-16T02:45:11Z,1715795111,60E85BB84C91,0.74,0.99,839.24,452,10.7,73.72,693.58,6.59,,,,
2024-05-16T02:46:11Z,1715795171,60E85BB84C91,0.61,0.81,754.8,454,10.74,74.88,623.8,5.37,,,,
2024-05-16T02:47:11Z,1715795231,60E85BB84C91,0.38,0.51,713.56,443,10.65,75.7,589.72,3.4,,,,
2024-05-16T02:48:11Z,1715795291,60E85BB84C91,0.54,0.72,679.67,442,10.68,75.18,561.71,4.79,,,,
2024-05-16T02:49:11Z,1715795351,60E85BB84C91,0.51,0.69,652.86,448,10.62,74.8,539.56,4.56,,,,
2024-05-16T02:50:11Z,1715795411,60E85BB84C91,0.56,0.75,613.15,448,10.56,74.29,506.73,4.98,,,,
2024-05-16T02:51:11Z,1715795471,60E85BB84C91,0.58,0.77,567.55,448,10.56,73.9,469.05,5.12,,,,
2024-05-16T02:52:11Z,1715795531,60E85BB84C91,0.69,0.92,503.72,447,10.5,73.19,416.3,6.12,,,,
2024-05-16T02:53:11Z,1715795591,60E85BB84C91,0.66,0.88,459.93,451,10.54,73.71,380.11,5.88,,,,
2024-05-16T02:54:11Z,1715795651,60E85BB84C91,0.53,0.71,429.08,448,10.58,73.73,354.61,4.74,,,,
2024-05-16T02:55:11Z,1715795711,60E85BB84C91,0.47,0.63,410.74,446,10.55,74.15,339.46,4.19,,,,
2024-05-16T02:56:11Z,1715795771,60E85BB84C91,0.6,0.8,404.66,445,10.54,75.42,334.43,5.31,,,,
2024-05-16T02:57:11Z,1715795831,60E85BB84C91,0.59,0.78,404.66,446,10.53,74.99,334.43,5.19,,,,
2024-05-16T02:58:11Z,1715795891,60E85BB84C91,0.5,0.67,404.66,442,10.57,74.73,334.43,4.45,,,,
2024-05-16T02:59:11Z,1715795951,60E85BB84C91,0.64,0.86,435.22,446,10.51,74.62,359.69,5.69,,,,
2024-05-16T03:00:11Z,1715796011,60E85BB84C91,0.56,0.75,441.38,445,10.53,74.06,364.77,5,,,,
2024-05-16T03:01:11Z,1715796071,60E85BB84C91,0.48,0.64,429.08,452,10.54,74.09,354.61,4.24,,,,
2024-05-16T03:02:11Z,1715796131,60E85BB84C91,0.5,0.67,429.08,452,10.6,74.47,354.61,4.43,,,,
2024-05-16T03:03:11Z,1715796191,60E85BB84C91,0.64,0.86,429.08,441,10.55,74.77,354.61,5.71,,,,
2024-05-16T03:04:11Z,1715796251,60E85BB84C91,0.63,0.84,435.22,442,10.57,74.97,359.69,5.56,,,,
2024-05-16T03:05:11Z,1715796311,60E85BB84C91,0.71,0.95,447.55,445,10.61,75.04,369.87,6.33,,,,
2024-05-16T03:06:11Z,1715796371,60E85BB84C91,0.47,0.63,478.61,443,10.59,75.17,395.54,4.18,,,,
2024-05-16T03:07:11Z,1715796431,60E85BB84C91,0.65,0.86,510.03,444,10.59,74.95,421.52,5.73,,,,
2024-05-16T03:08:11Z,1715796491,60E85BB84C91,0.62,0.83,522.71,442,10.6,75.31,431.99,5.52,,,,
2024-05-16T03:09:11Z,1715796551,60E85BB84C91,0.72,0.96,554.66,445,10.56,75.63,458.4,6.39,,,,
2024-05-16T03:10:11Z,1715796611,60E85BB84C91,0.48,0.64,567.55,450,10.66,75.15,469.05,4.27,,,,
2024-05-16T03:11:11Z,1715796671,60E85BB84C91,0.64,0.85,580.5,451,10.61,75.58,479.75,5.66,,,,
2024-05-16T03:12:11Z,1715796731,60E85BB84C91,0.35,0.47,580.5,453,10.67,75.83,479.75,3.12,,,,
2024-05-16T03:13:11Z,1715796791,60E85BB84C91,0.54,0.73,593.51,474,10.62,75.98,490.5,4.74,,,,
2024-05-16T03:14:11Z,1715796851,60E85BB84C91,0.59,0.78,626.32,481,10.65,75.56,517.62,5.18,,,,
2024-05-16T03:15:11Z,1715796911,60E85BB84C91,0.65,0.88,666.23,479,10.7,75.43,550.61,5.68,,,,
2024-05-16T03:16:11Z,1715796971,60E85BB84C91,0.75,1.03,740.98,479,10.67,75.39,612.38,6.51,,,,
2024-05-16T03:17:11Z,1715797031,60E85BB84C91,0.58,0.78,803.73,478,10.73,75.44,664.24,5.18,,,,
2024-05-16T03:18:11Z,1715797091,60E85BB84C91,0.81,1.09,860.77,478,10.74,75.27,711.38,6.99,,,,
2024-05-16T03:19:11Z,1715797151,60E85BB84C91,0.63,0.86,882.47,470,10.71,75.56,729.32,5.4,,,,
2024-05-16T03:20:11Z,1715797211,60E85BB84C91,0.52,0.71,904.36,468,10.74,74.91,747.4,4.52,,,,
2024-05-16T03:21:11Z,1715797271,60E85BB84C91,0.62,0.85,889.75,468,10.75,74.58,735.33,5.4,,,,
2024-05-16T03:22:11Z,1715797331,60E85BB84C91,0.74,1.01,882.47,465,10.79,74.6,729.32,6.4,,,,
2024-05-16T03:23:11Z,1715797391,60E85BB84C91,0.91,1.23,897.04,467,10.78,75.03,741.36,7.82,,,,
2024-05-16T03:24:11Z,1715797451,60E85BB84C91,0.92,1.25,941.23,471,10.81,75.59,777.88,7.89,,,,
2024-05-16T03:25:11Z,1715797511,60E85BB84C91,0.79,1.07,1016.53,471,10.83,75.42,840.11,6.78,,,,
2024-05-16T03:26:11Z,1715797571,60E85BB84C91,0.87,1.18,1157.65,486,10.83,75.26,956.74,7.6,,,,
2024-05-16T03:27:11Z,1715797631,60E85BB84C91,0.56,0.76,1264.4,502,10.78,75.29,1044.96,4.9,,,,
2024-05-16T03:28:11Z,1715797691,60E85BB84C91,0.52,0.7,1298.12,491,10.8,74.82,1072.82,4.52,,,,
2024-05-16T03:29:11Z,1715797751,60E85BB84C91,0.67,0.91,1247.7,472,10.8,74.9,1031.15,5.9,,,,
2024-05-16T03:30:11Z,1715797811,60E85BB84C91,0.86,1.16,1206.39,468,10.79,75.7,997.02,7.57,,,,
2024-05-16T03:31:11Z,1715797871,60E85BB84C91,0.73,0.98,1264.4,472,10.78,75.91,1044.96,6.39,,,,
2024-05-16T03:32:11Z,1715797931,60E85BB84C91,0.73,0.98,1349.51,478,10.79,75.8,1115.29,6.45,,,,
2024-05-16T03:33:11Z,1715797991,60E85BB84C91,0.7,0.95,1410.73,481,10.81,75.48,1165.89,6.18,,,,
2024-05-16T03:34:11Z,1715798051,60E85BB84C91,0.8,1.07,1419.59,479,10.84,75.83,1173.22,7.01,,,,
2024-05-16T03:35:11Z,1715798111,60E85BB84C91,0.89,1.19,1446.35,479,10.84,75.28,1195.33,7.82,,,,
2024-05-16T03:36:11Z,1715798171,60E85BB84C91,0.87,1.16,1437.4,470,10.79,74.86,1187.94,7.71,,,,
2024-05-16T03:37:11Z,1715798231,60E85BB84C91,0.89,1.19,1384.32,468,10.75,75.17,1144.07,7.88,,,,
2024-05-16T03:38:11Z,1715798291,60E85BB84C91,0.99,1.33,1323.69,463,10.73,74.98,1093.96,8.77,,,,
