CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-05-14T00:00:18Z,1715612418,60E85BB84C91,5.79,7.72,497.42,604.00,17.83,46.61,411.09,51.31
2024-05-14T00:01:18Z,1715612478,60E85BB84C91,5.85,7.80,503.72,622.00,17.84,45.95,416.30,51.86
2024-05-14T00:02:18Z,1715612538,60E85BB84C91,5.56,7.41,503.72,619.00,17.84,46.32,416.30,49.28
2024-05-14T00:03:18Z,1715612598,60E85BB84C91,5.48,7.31,510.03,641.00,17.85,45.98,421.52,48.61
2024-05-14T00:04:18Z,1715612658,60E85BB84C91,6.46,8.61,510.03,608.00,17.79,44.95,421.52,57.23
2024-05-14T00:05:18Z,1715612718,60E85BB84C91,5.58,7.44,484.86,543.00,17.75,45.47,400.71,49.47
2024-05-14T00:06:18Z,1715612778,60E85BB84C91,6.07,8.10,447.55,544.00,17.73,45.86,369.87,53.82
2024-05-14T00:07:18Z,1715612838,60E85BB84C91,5.57,7.42,429.08,545.00,17.70,45.87,354.61,49.33
2024-05-14T00:08:18Z,1715612898,60E85BB84C91,5.87,7.83,422.95,566.00,17.70,46.37,349.55,52.02
2024-05-14T00:09:18Z,1715612958,60E85BB84C91,5.66,7.55,435.22,591.00,17.74,46.45,359.69,50.17
2024-05-14T00:10:18Z,1715613018,60E85BB84C91,5.86,7.82,453.73,648.00,17.73,47.01,374.98,51.95
2024-05-14T00:11:18Z,1715613078,60E85BB84C91,5.20,6.93,472.37,654.00,17.69,47.18,390.39,46.08
2024-05-14T00:12:18Z,1715613138,60E85BB84C91,5.70,7.60,484.86,661.00,17.68,46.82,400.71,50.50
2024-05-14T00:13:18Z,1715613198,60E85BB84C91,5.41,7.22,484.86,624.00,17.66,46.68,400.71,47.98
2024-05-14T00:14:18Z,1715613258,60E85BB84C91,5.88,7.84,484.86,607.00,17.65,46.33,400.71,52.12
2024-05-14T00:15:18Z,1715613318,60E85BB84C91,5.85,7.80,484.86,588.00,17.61,46.63,400.71,51.88
2024-05-14T00:16:18Z,1715613378,60E85BB84C91,5.96,7.95,484.86,587.00,17.62,47.55,400.71,52.85
2024-05-14T00:17:18Z,1715613438,60E85BB84C91,5.87,7.82,491.14,652.00,17.59,47.83,405.90,52.01
2024-05-14T00:18:18Z,1715613498,60E85BB84C91,6.14,8.19,574.01,710.00,17.55,48.46,474.39,54.43
2024-05-14T00:19:18Z,1715613558,60E85BB84C91,6.22,8.30,672.94,729.00,17.57,48.20,556.15,55.14
2024-05-14T00:20:18Z,1715613618,60E85BB84C91,6.52,8.69,734.10,724.00,17.52,48.45,606.69,57.78
2024-05-14T00:21:18Z,1715613678,60E85BB84C91,6.01,8.01,720.39,668.00,17.55,47.84,595.36,53.24
2024-05-14T00:22:18Z,1715613738,60E85BB84C91,5.98,7.98,699.95,649.00,17.57,47.92,578.47,53.03
2024-05-14T00:23:18Z,1715613798,60E85BB84C91,6.32,8.42,699.95,652.00,17.57,48.35,578.47,55.99
2024-05-14T00:24:18Z,1715613858,60E85BB84C91,5.69,7.59,740.98,680.00,17.60,48.32,612.38,50.42
2024-05-14T00:25:18Z,1715613918,60E85BB84C91,5.27,7.03,832.10,774.00,17.53,48.75,687.68,46.73
2024-05-14T00:26:18Z,1715613978,60E85BB84C91,5.61,7.49,897.04,822.00,17.54,48.30,741.36,49.75
2024-05-14T00:27:18Z,1715614038,60E85BB84C91,6.09,8.12,1039.54,864.00,17.55,48.57,859.13,53.98
2024-05-14T00:28:18Z,1715614098,60E85BB84C91,5.76,7.67,1086.16,854.00,17.55,48.32,897.66,51.01
2024-05-14T00:29:18Z,1715614158,60E85BB84C91,6.24,8.32,1062.75,796.00,17.54,47.61,878.31,55.30
2024-05-14T00:30:18Z,1715614218,60E85BB84C91,6.43,8.57,948.67,664.00,17.51,47.48,784.02,56.95
2024-05-14T00:31:18Z,1715614278,60E85BB84C91,5.89,7.85,824.98,604.00,17.47,47.93,681.80,52.17
2024-05-14T00:32:18Z,1715614338,60E85BB84C91,6.16,8.22,824.98,713.00,17.47,48.55,681.80,54.63
2024-05-14T00:33:18Z,1715614398,60E85BB84C91,5.51,7.35,889.75,786.00,17.50,48.42,735.33,48.87
2024-05-14T00:34:18Z,1715614458,60E85BB84C91,6.20,8.26,963.60,881.00,17.48,48.98,796.36,54.92
2024-05-14T00:35:18Z,1715614518,60E85BB84C91,6.12,8.17,1047.26,879.00,17.46,48.65,865.50,54.27
2024-05-14T00:36:18Z,1715614578,60E85BB84C91,5.69,7.59,1047.26,768.00,17.43,47.83,865.50,50.43
2024-05-14T00:37:18Z,1715614638,60E85BB84C91,5.88,7.84,1001.30,757.00,17.41,48.12,827.52,52.12
2024-05-14T00:38:18Z,1715614698,60E85BB84C91,5.62,7.50,1001.30,763.00,17.43,48.53,827.52,49.85
2024-05-14T00:39:18Z,1715614758,60E85BB84C91,6.25,8.33,1031.85,790.00,17.46,48.67,852.77,55.39
2024-05-14T00:40:18Z,1715614818,60E85BB84C91,5.88,7.83,1086.16,853.00,17.48,49.24,897.66,52.08
2024-05-14T00:41:18Z,1715614878,60E85BB84C91,6.20,8.27,1117.70,833.00,17.42,49.20,923.72,54.98
2024-05-14T00:42:18Z,1715614938,60E85BB84C91,5.87,7.82,1133.61,819.00,17.33,49.64,936.87,51.99
2024-05-14T00:43:18Z,1715614998,60E85BB84C91,6.39,8.51,1173.80,839.00,17.35,49.72,970.08,56.60
2024-05-14T00:44:18Z,1715615058,60E85BB84C91,6.42,8.56,1198.21,876.00,17.33,49.78,990.25,56.89
2024-05-14T00:45:18Z,1715615118,60E85BB84C91,5.88,7.85,1125.64,824.00,17.33,49.43,930.28,52.15
2024-05-14T00:46:18Z,1715615178,60E85BB84C91,6.35,8.47,1008.91,759.00,17.23,49.92,833.81,56.29
2024-05-14T00:47:18Z,1715615238,60E85BB84C91,6.04,8.05,963.60,732.00,17.21,49.77,796.36,53.53
