CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-05-27T00:00:27Z,1716735627,60E85BB84C91,19.3,26,404.66,459,18.81,82.94,334.43,168.49,,,
2024-05-27T00:01:27Z,1716735687,60E85BB84C91,18.94,26.15,404.66,458,18.78,82.82,334.43,159.64,,,
2024-05-27T00:02:27Z,1716735747,60E85BB84C91,17.48,24.03,404.66,459,18.79,83.11,334.43,148.31,,,
2024-05-27T00:03:27Z,1716735807,60E85BB84C91,18.13,25.06,398.58,461,18.79,82.91,329.41,152.51,,,
2024-05-27T00:04:27Z,1716735867,60E85BB84C91,18.06,24.56,398.58,464,18.76,82.93,329.41,155.73,,,
2024-05-27T00:05:27Z,1716735927,60E85BB84C91,17.93,24.48,398.58,469,18.76,82.85,329.41,153.74,,,
2024-05-27T00:06:27Z,1716735987,60E85BB84C91,18.63,25.24,398.58,467,18.75,82.92,329.41,161.38,,,435.9598592
2024-05-27T00:07:27Z,1716736047,60E85BB84C91,18.92,26.26,392.53,463,18.74,82.97,324.4,158.28,,,
2024-05-27T00:08:27Z,1716736107,60E85BB84C91,20.05,27.96,392.53,460,18.69,82.71,324.4,166.58,,,
2024-05-27T00:09:27Z,1716736167,60E85BB84C91,17.76,24.49,392.53,463,18.72,82.71,324.4,149.87,,,
2024-05-27T00:10:27Z,1716736227,60E85BB84C91,17.73,24.37,392.53,464,18.67,82.46,324.4,150.45,,,
2024-05-27T00:11:27Z,1716736287,60E85BB84C91,19.1,26.45,392.53,461,18.7,82.37,324.4,160.29,,,
2024-05-27T00:12:27Z,1716736347,60E85BB84C91,17.82,25,386.48,468,18.76,82.11,319.41,146.67,,,
2024-05-27T00:13:27Z,1716736407,60E85BB84C91,18.89,26.53,386.48,463,18.77,82.39,319.41,155.19,,,
2024-05-27T00:14:27Z,1716736467,60E85BB84C91,19.68,27.55,386.48,461,18.69,82.91,319.41,162.44,,,
2024-05-27T00:15:27Z,1716736527,60E85BB84C91,18.64,26.02,386.48,465,18.73,82.88,319.41,154.52,,,
2024-05-27T00:16:27Z,1716736587,60E85BB84C91,18.91,26.32,386.48,467,18.68,82.76,319.41,157.58,,,
2024-05-27T00:17:27Z,1716736647,60E85BB84C91,17.73,24.67,386.48,466,18.67,82.48,319.41,147.76,,,
2024-05-27T00:18:27Z,1716736707,60E85BB84C91,17.9,24.58,386.48,461,18.67,82.6,319.41,152.15,,,
2024-05-27T00:19:27Z,1716736767,60E85BB84C91,18.46,25.04,386.48,458,18.69,82.64,319.41,159.77,,,
2024-05-27T00:20:27Z,1716736827,60E85BB84C91,17.39,23.53,380.45,466,18.72,82.43,314.42,150.98,,,
