CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-20T00:00:10Z,1729350010,60E85BB84C91,0.52,0.71,262.6,416,14.23,60.72,217.03,4.51,,
2024-10-20T00:01:10Z,1729350070,60E85BB84C91,0.68,0.91,262.6,414,14.29,61.77,217.03,6.02,,420.3541667
2024-10-20T00:02:10Z,1729350130,60E85BB84C91,0.55,0.73,262.6,412,14.28,61.32,217.03,4.85,,
2024-10-20T00:03:10Z,1729350190,60E85BB84C91,0.6,0.81,262.6,413,14.28,61.41,217.03,5.32,,
2024-10-20T00:04:10Z,1729350250,60E85BB84C91,0.68,0.92,262.6,414,14.29,61.22,217.03,5.82,,
2024-10-20T00:05:10Z,1729350310,60E85BB84C91,0.43,0.57,262.6,412,14.27,61.02,217.03,3.78,,
2024-10-20T00:06:10Z,1729350370,60E85BB84C91,0.48,0.63,262.6,409,14.29,60.99,217.03,4.21,,
2024-10-20T00:07:10Z,1729350430,60E85BB84C91,0.65,0.87,262.6,408,14.26,60.75,217.03,5.76,,
2024-10-20T00:08:10Z,1729350490,60E85BB84C91,0.33,0.44,262.6,409,14.27,61.2,217.03,2.93,,
2024-10-20T00:09:10Z,1729350550,60E85BB84C91,0.4,0.53,262.6,409,14.26,61,217.03,3.53,,
2024-10-20T00:10:10Z,1729350610,60E85BB84C91,0.58,0.77,262.6,416,14.24,60.51,217.03,5.13,,
2024-10-20T00:11:10Z,1729350670,60E85BB84C91,0.47,0.62,262.6,411,14.18,60.12,217.03,4.13,,
2024-10-20T00:12:10Z,1729350730,60E85BB84C91,0.5,0.67,262.6,412,14.18,60.95,217.03,4.47,,
2024-10-20T00:13:10Z,1729350790,60E85BB84C91,0.49,0.66,262.6,409,14.19,60.87,217.03,4.38,,
2024-10-20T00:14:10Z,1729350850,60E85BB84C91,0.5,0.67,262.6,406,14.17,60.72,217.03,4.46,,
2024-10-20T00:15:10Z,1729350910,60E85BB84C91,0.54,0.72,262.6,407,14.19,60.67,217.03,4.74,,
2024-10-20T00:16:10Z,1729350970,60E85BB84C91,0.67,0.9,262.6,406,14.14,60.68,217.03,5.93,,
2024-10-20T00:17:10Z,1729351030,60E85BB84C91,0.62,0.83,262.6,412,14.13,61.47,217.03,5.46,,
2024-10-20T00:18:10Z,1729351090,60E85BB84C91,0.52,0.69,262.6,410,14.15,60.77,217.03,4.6,,
2024-10-20T00:19:10Z,1729351150,60E85BB84C91,0.71,0.95,262.6,408,14.15,60.15,217.03,6.3,,
2024-10-20T00:20:10Z,1729351210,60E85BB84C91,0.61,0.81,262.6,406,14.07,59.96,217.03,5.36,,
2024-10-20T00:21:10Z,1729351270,60E85BB84C91,0.51,0.68,262.6,407,14,59.9,217.03,4.52,,
2024-10-20T00:22:10Z,1729351330,60E85BB84C91,0.53,0.71,262.6,406,14.01,60.89,217.03,4.7,,
2024-10-20T00:23:10Z,1729351390,60E85BB84C91,0.67,0.89,262.6,408,14.07,60.9,217.03,5.91,,
2024-10-20T00:24:10Z,1729351450,60E85BB84C91,0.58,0.78,262.6,409,14.07,61.24,217.03,5.13,,
