CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-13T00:00:58Z,1728745258,60E85BB84C91,10.05,13.45,1125.64,429,16.46,70.3,930.28,88.69,,
2024-10-13T00:01:58Z,1728745318,60E85BB84C91,10.14,13.66,1157.65,427,16.47,70.45,956.74,88.68,,
2024-10-13T00:02:58Z,1728745378,60E85BB84C91,10.55,14.2,1198.21,436,16.45,70.44,990.25,92.4,,
2024-10-13T00:03:58Z,1728745438,60E85BB84C91,11.07,14.89,1256.03,433,16.49,70.46,1038.05,96.85,,
2024-10-13T00:04:58Z,1728745498,60E85BB84C91,11.15,14.99,1298.12,430,16.47,70.47,1072.82,97.62,,446.8637943
2024-10-13T00:05:58Z,1728745558,60E85BB84C91,10.65,14.32,1349.51,436,16.41,70.43,1115.29,93.26,,
2024-10-13T00:06:58Z,1728745618,60E85BB84C91,10.82,14.62,1384.32,434,16.38,70.39,1144.07,94.05,,
2024-10-13T00:07:58Z,1728745678,60E85BB84C91,10.51,14.03,1401.9,431,16.4,70.41,1158.59,93,,
2024-10-13T00:08:58Z,1728745738,60E85BB84C91,10.4,13.97,1428.48,429,16.47,70.58,1180.56,91.22,,
2024-10-13T00:09:58Z,1728745798,60E85BB84C91,10.95,14.6,1455.33,431,16.5,70.46,1202.76,97.02,,
2024-10-13T00:10:58Z,1728745858,60E85BB84C91,10.66,14.23,1491.56,435,16.53,70.42,1232.69,94.3,,
2024-10-13T00:11:58Z,1728745918,60E85BB84C91,11.01,14.82,1509.86,432,16.48,70.53,1247.82,96.33,,
2024-10-13T00:12:58Z,1728745978,60E85BB84C91,12.26,16.58,1528.28,431,16.44,70.44,1263.04,106.49,,
2024-10-13T00:13:58Z,1728746038,60E85BB84C91,10.87,14.64,1528.28,433,16.38,70.64,1263.04,95,,
2024-10-13T00:14:58Z,1728746098,60E85BB84C91,10.87,14.49,1537.54,433,16.36,70.75,1270.69,96.24,,
2024-10-13T00:15:58Z,1728746158,60E85BB84C91,10.97,14.67,1537.54,430,16.33,70.83,1270.69,96.85,,
2024-10-13T00:16:58Z,1728746218,60E85BB84C91,10.99,14.66,1546.83,421,16.32,70.98,1278.37,97.44,,
2024-10-13T00:17:58Z,1728746278,60E85BB84C91,11.09,14.8,1556.16,423,16.3,70.89,1286.08,98.26,,
2024-10-13T00:18:58Z,1728746338,60E85BB84C91,11.27,15.08,1565.51,429,16.26,71.19,1293.81,99.36,,
2024-10-13T00:19:58Z,1728746398,60E85BB84C91,10.98,14.64,1584.32,433,16.22,71.16,1309.36,97.32,,
2024-10-13T00:20:58Z,1728746458,60E85BB84C91,10.72,14.31,1603.27,431,16.22,71.45,1325.02,94.96,,
2024-10-13T00:21:58Z,1728746518,60E85BB84C91,10.1,13.6,1641.56,430,16.25,71.49,1356.66,88.17,,
2024-10-13T00:22:58Z,1728746578,60E85BB84C91,11.24,15.1,1700.05,431,16.25,71.24,1405,98.62,,
2024-10-13T00:23:58Z,1728746638,60E85BB84C91,12.16,16.21,1810.71,436,16.21,71.12,1496.46,107.77,,
2024-10-13T00:24:58Z,1728746698,60E85BB84C91,10.56,14.08,1873.06,434,16.22,71.43,1547.98,93.59,,
2024-10-13T00:25:58Z,1728746758,60E85BB84C91,11.1,14.8,1969.38,433,16.22,71.41,1627.58,98.38,,
2024-10-13T00:26:58Z,1728746818,60E85BB84C91,11.17,14.89,2046.76,434,16.26,71.59,1691.54,98.97,,
2024-10-13T00:27:58Z,1728746878,60E85BB84C91,11.79,15.74,2173.07,439,16.24,71.51,1795.92,104.36,,
2024-10-13T00:28:58Z,1728746938,60E85BB84C91,11.28,15.1,2281.03,439,16.25,71.53,1885.15,99.29,,
2024-10-13T00:29:58Z,1728746998,60E85BB84C91,11.23,15.13,2419.17,439,16.18,71.67,1999.31,97.98,,
2024-10-13T00:30:58Z,1728747058,60E85BB84C91,10.83,14.5,2524.31,438,16.19,71.76,2086.2,95.51,,
2024-10-13T00:31:58Z,1728747118,60E85BB84C91,11.38,15.24,2619.81,438,16.16,71.89,2165.13,100.17,,
2024-10-13T00:32:58Z,1728747178,60E85BB84C91,11.7,15.7,2944.24,435,16.13,72.15,2433.25,102.89,,
2024-10-13T00:33:58Z,1728747238,60E85BB84C91,11.27,15.02,3105.77,437,16.15,71.83,2566.75,99.83,,
2024-10-13T00:34:58Z,1728747298,60E85BB84C91,11.67,15.62,3259.97,438,16.09,72,2694.19,102.86,,
2024-10-13T00:35:58Z,1728747358,60E85BB84C91,10.75,14.33,3617.92,434,16.09,71.98,2990.02,95.24,,
2024-10-13T00:36:58Z,1728747418,60E85BB84C91,11.2,14.93,3805.75,437,16.05,71.95,3145.24,99.26,,
2024-10-13T00:37:58Z,1728747478,60E85BB84C91,11.48,15.31,3480.42,439,16.12,71.84,2876.38,101.73,,
2024-10-13T00:38:58Z,1728747538,60E85BB84C91,11.06,14.74,3617.92,435,16.11,72.03,2990.02,97.99,,
2024-10-13T00:39:58Z,1728747598,60E85BB84C91,11.39,15.22,3827.45,437,16.13,72.42,3163.18,100.74,,
2024-10-13T00:40:58Z,1728747658,60E85BB84C91,12.05,16.06,4126.89,445,16.11,72.72,3410.65,106.78,,
2024-10-13T00:41:58Z,1728747718,60E85BB84C91,11.72,15.63,4382.38,447,16.1,72.87,3621.8,103.77,,
2024-10-13T00:42:58Z,1728747778,60E85BB84C91,11.53,15.37,4725.05,450,16.12,72.7,3905,102.18,,
2024-10-13T00:43:58Z,1728747838,60E85BB84C91,12.54,16.73,5014.27,448,16.12,72.97,4144.02,111.18,,
2024-10-13T00:44:58Z,1728747898,60E85BB84C91,11.8,15.74,5377.07,443,16.12,73.04,4443.86,104.61,,
2024-10-13T00:45:58Z,1728747958,60E85BB84C91,12.48,16.68,5663.82,443,16.12,73.02,4680.84,110.19,,
2024-10-13T00:46:58Z,1728748018,60E85BB84C91,11.96,16.06,6034.15,440,16.11,73.09,4986.9,104.91,,
2024-10-13T00:47:58Z,1728748078,60E85BB84C91,11.54,15.4,6349.88,443,16.12,73,5247.84,102.25,,
2024-10-13T00:48:58Z,1728748138,60E85BB84C91,12.17,16.25,6707.83,448,16.1,73.21,5543.66,107.58,,
2024-10-13T00:49:58Z,1728748198,60E85BB84C91,12.12,16.17,6976.12,450,16.1,73.34,5765.39,107.39,,
2024-10-13T00:50:58Z,1728748258,60E85BB84C91,11.42,15.23,7274.27,452,16.16,73.01,6011.8,101.12,,
2024-10-13T00:51:58Z,1728748318,60E85BB84C91,11.66,15.73,7521.89,455,16.1,73.28,6216.44,101.67,,
2024-10-13T00:52:58Z,1728748378,60E85BB84C91,12.01,16.15,7892.22,453,16.13,73.12,6522.5,105.2,,
2024-10-13T00:53:58Z,1728748438,60E85BB84C91,12.02,16.11,8098.53,449,16.13,72.94,6693,105.8,,
2024-10-13T00:54:58Z,1728748498,60E85BB84C91,12.66,17,8207.96,443,16.14,72.95,6783.44,110.99,,
2024-10-13T00:55:58Z,1728748558,60E85BB84C91,12.28,16.38,8441.2,445,16.12,72.81,6976.2,108.83,,
2024-10-13T00:56:58Z,1728748618,60E85BB84C91,11.98,16.03,8441.2,448,16.1,73.03,6976.2,105.57,,
2024-10-13T00:57:58Z,1728748678,60E85BB84C91,12.05,16.09,8565.91,448,16.12,72.99,7079.26,106.65,,
2024-10-13T00:58:58Z,1728748738,60E85BB84C91,12.13,16.19,8696.69,448,16.09,73.01,7187.35,107.38,,
2024-10-13T00:59:58Z,1728748798,60E85BB84C91,12.19,16.34,8834.19,448,16.07,73.13,7300.99,107.23,,
2024-10-13T01:00:58Z,1728748858,60E85BB84C91,11.3,15.09,8979.13,449,16.09,73.07,7420.77,99.85,,
2024-10-13T01:01:58Z,1728748918,60E85BB84C91,12.16,16.22,9132.35,447,16.06,73.36,7547.4,107.8,,
2024-10-13T01:02:58Z,1728748978,60E85BB84C91,12.12,16.16,9294.86,447,16.03,73.18,7681.7,107.4,,
2024-10-13T01:03:58Z,1728749038,60E85BB84C91,11.93,15.9,9294.86,448,16,72.91,7681.7,105.72,,
2024-10-13T01:04:58Z,1728749098,60E85BB84C91,12.48,16.64,9467.87,448,15.97,72.77,7824.68,110.62,,
2024-10-13T01:05:58Z,1728749158,60E85BB84C91,11.42,15.23,9467.87,447,15.93,72.95,7824.68,101.2,,
2024-10-13T01:06:58Z,1728749218,60E85BB84C91,12.2,16.27,9294.86,446,15.97,72.84,7681.7,108.17,,
2024-10-13T01:07:58Z,1728749278,60E85BB84C91,12.32,16.42,9294.86,450,15.97,72.78,7681.7,109.16,,
2024-10-13T01:08:58Z,1728749338,60E85BB84C91,11.1,14.8,9294.86,454,16.01,72.75,7681.7,98.37,,
2024-10-13T01:09:58Z,1728749398,60E85BB84C91,12.27,16.35,9294.86,451,15.94,72.76,7681.7,108.7,,
2024-10-13T01:10:58Z,1728749458,60E85BB84C91,12.77,17.17,9294.86,451,15.94,72.8,7681.7,111.94,,
2024-10-13T01:11:58Z,1728749518,60E85BB84C91,11.5,15.33,9294.86,446,15.94,72.79,7681.7,101.87,,
2024-10-13T01:12:58Z,1728749578,60E85BB84C91,12.89,17.22,9294.86,445,15.92,73.34,7681.7,113.9,,
2024-10-13T01:13:58Z,1728749638,60E85BB84C91,12.79,17.07,9467.87,447,15.92,73.31,7824.68,113.23,,
2024-10-13T01:14:58Z,1728749698,60E85BB84C91,13.57,18.32,9467.87,447,15.9,73.14,7824.68,118.27,,
2024-10-13T01:15:58Z,1728749758,60E85BB84C91,13.54,18.25,9652.81,443,15.86,73.34,7977.53,118.12,,
