CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-12T00:00:58Z,1728658858,60E85BB84C91,22.75,30.83,2220.51,441,16.79,79.18,1835.14,197.09,,432.6611111
2024-10-12T00:01:58Z,1728658918,60E85BB84C91,22.94,30.97,2161.34,438,16.71,79.67,1786.23,199.88,,
2024-10-12T00:02:58Z,1728658978,60E85BB84C91,23.74,32.16,2058,435,16.68,79.62,1700.83,205.87,,
2024-10-12T00:03:58Z,1728659038,60E85BB84C91,24.74,33.71,1904.78,430,16.68,79.61,1574.2,212.73,,
2024-10-12T00:04:58Z,1728659098,60E85BB84C91,22.83,30.66,1790.25,436,16.71,79.93,1479.55,200.3,,
2024-10-12T00:05:58Z,1728659158,60E85BB84C91,22.49,30.3,1660.92,435,16.73,79.87,1372.66,196.45,,
2024-10-12T00:06:58Z,1728659218,60E85BB84C91,23.6,31.87,1574.9,434,16.76,79.64,1301.57,205.55,,
2024-10-12T00:07:58Z,1728659278,60E85BB84C91,24.04,32.61,1473.39,433,16.65,79.94,1217.67,207.94,,
2024-10-12T00:08:58Z,1728659338,60E85BB84C91,23.45,31.67,1393.09,435,16.66,80.23,1151.32,204.21,,
2024-10-12T00:09:58Z,1728659398,60E85BB84C91,24.27,32.75,1323.69,429,16.67,79.91,1093.96,211.51,,
2024-10-12T00:10:58Z,1728659458,60E85BB84C91,23.46,31.66,1272.79,426,16.67,80.08,1051.89,204.44,,
2024-10-12T00:11:58Z,1728659518,60E85BB84C91,23.51,31.75,1231.1,425,16.74,79.85,1017.44,204.57,,
2024-10-12T00:12:58Z,1728659578,60E85BB84C91,24.66,33.21,1206.39,433,16.69,79.85,997.02,215.6,,
2024-10-12T00:13:58Z,1728659638,60E85BB84C91,23.58,31.95,1181.91,434,16.69,79.75,976.79,204.29,,
2024-10-12T00:14:58Z,1728659698,60E85BB84C91,24.1,32.83,1165.71,435,16.68,79.93,963.4,207.3,,
2024-10-12T00:15:58Z,1728659758,60E85BB84C91,22.68,30.46,1141.6,436,16.7,79.93,943.47,199.09,,
2024-10-12T00:16:58Z,1728659818,60E85BB84C91,23.15,31.11,1133.61,433,16.72,79.68,936.87,202.87,,
2024-10-12T00:17:58Z,1728659878,60E85BB84C91,23.87,32.11,1125.64,434,16.7,79.65,930.28,208.92,,
2024-10-12T00:18:58Z,1728659938,60E85BB84C91,23.69,32.17,1109.78,434,16.7,79.7,917.18,204.73,,
2024-10-12T00:19:58Z,1728659998,60E85BB84C91,23.24,31.07,1101.89,430,16.65,79.78,910.65,205.29,,
2024-10-12T00:20:58Z,1728660058,60E85BB84C91,23.9,32.4,1086.16,431,16.68,79.71,897.66,206.91,,
2024-10-12T00:21:58Z,1728660118,60E85BB84C91,24.78,34.27,1070.53,432,16.66,79.61,884.74,208.37,,
2024-10-12T00:22:58Z,1728660178,60E85BB84C91,25.5,35.07,1054.99,425,16.64,79.66,871.9,216.24,,
2024-10-12T00:23:58Z,1728660238,60E85BB84C91,21.88,29.94,1047.26,427,16.69,79.54,865.5,186.87,,
2024-10-12T00:24:58Z,1728660298,60E85BB84C91,21.44,29.32,1070.53,429,16.76,79.32,884.74,183.38,,
2024-10-12T00:25:58Z,1728660358,60E85BB84C91,23.16,31.14,1101.89,430,16.73,79.37,910.65,202.93,,
2024-10-12T00:26:58Z,1728660418,60E85BB84C91,22.57,30.6,1149.61,440,16.76,79.22,950.09,195.28,,
2024-10-12T00:27:58Z,1728660478,60E85BB84C91,23.17,31.5,1190.05,434,16.74,79.05,983.51,199.83,,
2024-10-12T00:28:58Z,1728660538,60E85BB84C91,23.33,31.87,1247.7,431,16.74,79.09,1031.15,199.85,,
2024-10-12T00:29:58Z,1728660598,60E85BB84C91,22.12,30.05,1289.65,429,16.75,79.02,1065.83,191.03,,
