CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-10-25T00:00:46Z,1729782046,60E85BB84C91,16.22,21.93,3139.28,464.00,12.39,77.18,2594.45,141.12
2024-10-25T00:01:46Z,1729782106,60E85BB84C91,14.87,20.04,2762.43,465.00,12.48,77.18,2283.00,129.89
2024-10-25T00:02:46Z,1729782166,60E85BB84C91,15.66,21.13,2537.74,465.00,12.45,77.05,2097.31,136.50
2024-10-25T00:03:46Z,1729782226,60E85BB84C91,16.36,21.88,2305.62,464.00,12.45,77.09,1905.47,144.33
2024-10-25T00:04:46Z,1729782286,60E85BB84C91,14.94,20.15,2149.66,464.00,12.44,77.12,1776.58,130.28
2024-10-25T00:05:46Z,1729782346,60E85BB84C91,15.61,21.18,1991.26,465.00,12.44,77.21,1645.67,135.06
2024-10-25T00:06:46Z,1729782406,60E85BB84C91,15.69,20.95,1883.59,465.00,12.38,77.27,1556.69,138.71
2024-10-25T00:07:46Z,1729782466,60E85BB84C91,14.67,19.68,1759.85,465.00,12.39,77.39,1454.42,128.86
2024-10-25T00:08:46Z,1729782526,60E85BB84C91,15.32,20.57,1680.41,465.00,12.37,77.49,1388.77,134.46
2024-10-25T00:09:46Z,1729782586,60E85BB84C91,15.16,20.27,1593.78,461.00,12.38,77.52,1317.17,133.76
2024-10-25T00:10:46Z,1729782646,60E85BB84C91,15.09,20.26,1528.28,465.00,12.39,77.48,1263.04,132.45
2024-10-25T00:11:46Z,1729782706,60E85BB84C91,15.39,20.65,1482.46,464.00,12.40,77.50,1225.17,135.15
2024-10-25T00:12:46Z,1729782766,60E85BB84C91,15.54,20.73,1428.48,466.00,12.38,77.50,1180.56,137.67
2024-10-25T00:13:46Z,1729782826,60E85BB84C91,14.58,19.63,1384.32,464.00,12.32,77.69,1144.07,127.50
2024-10-25T00:14:46Z,1729782886,60E85BB84C91,15.85,21.60,1340.87,461.00,12.29,77.95,1108.16,136.27
2024-10-25T00:15:46Z,1729782946,60E85BB84C91,15.83,21.51,1306.61,461.00,12.30,77.99,1079.85,136.56
2024-10-25T00:16:46Z,1729783006,60E85BB84C91,14.87,19.95,1272.79,462.00,12.32,77.63,1051.89,130.65
2024-10-25T00:17:46Z,1729783066,60E85BB84C91,14.67,19.68,1239.38,465.00,12.31,77.76,1024.29,129.01
2024-10-25T00:18:46Z,1729783126,60E85BB84C91,15.21,20.34,1206.39,467.00,12.36,77.63,997.02,134.16
2024-10-25T00:19:46Z,1729783186,60E85BB84C91,13.87,18.50,1181.91,465.00,12.42,77.46,976.79,122.86
2024-10-25T00:20:46Z,1729783246,60E85BB84C91,15.05,20.21,1149.61,465.00,12.45,77.27,950.09,132.09
2024-10-25T00:21:46Z,1729783306,60E85BB84C91,13.97,18.73,1125.64,460.00,12.45,77.14,930.28,122.79
2024-10-25T00:22:46Z,1729783366,60E85BB84C91,14.27,19.18,1086.16,461.00,12.36,77.45,897.66,125.06
2024-10-25T00:23:46Z,1729783426,60E85BB84C91,14.71,19.94,1062.75,466.00,12.36,77.55,878.31,127.43
2024-10-25T00:24:46Z,1729783486,60E85BB84C91,14.37,19.41,1031.85,466.00,12.34,77.61,852.77,125.08
2024-10-25T00:25:46Z,1729783546,60E85BB84C91,13.83,18.69,1016.53,465.00,12.29,77.72,840.11,120.17
2024-10-25T00:26:46Z,1729783606,60E85BB84C91,14.16,19.13,993.72,467.00,12.29,77.85,821.26,123.28
2024-10-25T00:27:46Z,1729783666,60E85BB84C91,15.09,20.36,986.16,469.00,12.31,77.95,815.01,131.47
2024-10-25T00:28:46Z,1729783726,60E85BB84C91,14.16,19.18,978.62,469.00,12.28,77.92,808.77,122.81
2024-10-25T00:29:46Z,1729783786,60E85BB84C91,14.96,19.99,978.62,466.00,12.27,78.01,808.77,132.19
2024-10-25T00:30:46Z,1729783846,60E85BB84C91,14.18,19.00,978.62,466.00,12.31,77.96,808.77,124.83
2024-10-25T00:31:46Z,1729783906,60E85BB84C91,13.86,18.59,978.62,467.00,12.34,77.54,808.77,121.79
2024-10-25T00:32:46Z,1729783966,60E85BB84C91,13.70,18.27,978.62,464.00,12.42,77.45,808.77,121.36
2024-10-25T00:33:46Z,1729784026,60E85BB84C91,13.76,18.35,978.62,469.00,12.45,77.29,808.77,121.99
2024-10-25T00:34:46Z,1729784086,60E85BB84C91,13.53,18.14,971.10,466.00,12.49,77.08,802.56,119.10
2024-10-25T00:35:46Z,1729784146,60E85BB84C91,13.73,18.55,956.12,467.00,12.49,77.09,790.18,119.48
2024-10-25T00:36:46Z,1729784206,60E85BB84C91,14.76,19.84,948.67,461.00,12.45,76.90,784.02,129.41
2024-10-25T00:37:46Z,1729784266,60E85BB84C91,14.16,18.94,919.04,462.00,12.44,76.98,759.54,124.84
2024-10-25T00:38:46Z,1729784326,60E85BB84C91,14.00,18.72,897.04,463.00,12.40,77.05,741.36,123.71
2024-10-25T00:39:46Z,1729784386,60E85BB84C91,14.12,19.12,875.22,465.00,12.38,77.21,723.32,122.56
2024-10-25T00:40:46Z,1729784446,60E85BB84C91,14.07,19.16,853.57,465.00,12.31,77.31,705.43,121.16
2024-10-25T00:41:46Z,1729784506,60E85BB84C91,14.94,20.03,832.10,463.00,12.29,77.32,687.68,131.44
2024-10-25T00:42:46Z,1729784566,60E85BB84C91,13.99,18.92,817.88,460.00,12.28,77.48,675.93,121.54
2024-10-25T00:43:46Z,1729784626,60E85BB84C91,14.82,19.97,803.73,463.00,12.28,77.48,664.24,129.49
2024-10-25T00:44:46Z,1729784686,60E85BB84C91,14.05,18.88,789.66,462.00,12.19,77.87,652.61,123.22
2024-10-25T00:45:46Z,1729784746,60E85BB84C91,14.21,19.19,775.66,464.00,12.18,77.82,641.04,123.78
2024-10-25T00:46:46Z,1729784806,60E85BB84C91,13.24,17.65,768.69,467.00,12.19,77.92,635.28,117.29
2024-10-25T00:47:46Z,1729784866,60E85BB84C91,13.98,18.76,768.69,463.00,12.15,78.05,635.28,122.85
2024-10-25T00:48:46Z,1729784926,60E85BB84C91,13.32,17.76,768.69,460.00,12.22,78.07,635.28,117.97
2024-10-25T00:49:46Z,1729784986,60E85BB84C91,13.61,18.23,775.66,462.00,12.26,77.92,641.04,119.76
2024-10-25T00:50:46Z,1729785046,60E85BB84C91,13.70,18.42,789.66,460.00,12.25,77.69,652.61,120.05
2024-10-25T00:51:46Z,1729785106,60E85BB84C91,14.52,19.55,796.69,460.00,12.23,77.82,658.42,127.02
2024-10-25T00:52:46Z,1729785166,60E85BB84C91,14.10,18.94,803.73,462.00,12.20,77.78,664.24,123.73
2024-10-25T00:53:46Z,1729785226,60E85BB84C91,14.51,19.45,810.79,464.00,12.19,77.74,670.08,127.58
2024-10-25T00:54:46Z,1729785286,60E85BB84C91,13.75,18.50,810.79,469.00,12.14,77.79,670.08,120.43
2024-10-25T00:55:46Z,1729785346,60E85BB84C91,13.49,18.16,817.88,460.00,12.15,77.97,675.93,117.95
2024-10-25T00:56:46Z,1729785406,60E85BB84C91,15.07,20.36,824.98,461.00,12.18,77.90,681.80,131.11
2024-10-25T00:57:46Z,1729785466,60E85BB84C91,14.51,19.55,839.24,460.00,12.16,77.88,693.58,126.82
2024-10-25T00:58:46Z,1729785526,60E85BB84C91,14.08,18.78,846.39,461.00,12.16,77.80,699.50,124.78
2024-10-25T00:59:46Z,1729785586,60E85BB84C91,14.12,19.02,853.57,467.00,12.19,77.72,705.43,123.38
2024-10-25T01:00:46Z,1729785646,60E85BB84C91,15.19,20.48,867.98,462.00,12.22,77.72,717.34,132.67
2024-10-25T01:01:46Z,1729785706,60E85BB84C91,14.49,19.81,882.47,462.00,12.22,77.62,729.32,123.90
2024-10-25T01:02:46Z,1729785766,60E85BB84C91,15.04,20.25,897.04,465.00,12.18,77.75,741.36,131.44
2024-10-25T01:03:46Z,1729785826,60E85BB84C91,14.73,19.91,919.04,465.00,12.15,77.78,759.54,128.06
2024-10-25T01:04:46Z,1729785886,60E85BB84C91,15.25,20.36,933.81,467.00,12.12,78.09,771.75,134.96
2024-10-25T01:05:46Z,1729785946,60E85BB84C91,14.81,19.75,963.60,466.00,12.08,78.17,796.36,131.26
2024-10-25T01:06:46Z,1729786006,60E85BB84C91,15.63,20.89,993.72,460.00,12.07,78.13,821.26,138.03
2024-10-25T01:07:46Z,1729786066,60E85BB84C91,15.92,21.48,1031.85,460.00,12.03,78.28,852.77,138.79
2024-10-25T01:08:46Z,1729786126,60E85BB84C91,14.79,19.95,1070.53,462.00,11.99,78.58,884.74,128.87
2024-10-25T01:09:46Z,1729786186,60E85BB84C91,14.23,19.08,1109.78,456.00,12.00,78.64,917.18,125.16
2024-10-25T01:10:46Z,1729786246,60E85BB84C91,14.54,19.45,1157.65,458.00,12.04,78.64,956.74,128.26
2024-10-25T01:11:46Z,1729786306,60E85BB84C91,14.83,19.89,1222.84,461.00,12.04,78.40,1010.61,130.42
2024-10-25T01:12:46Z,1729786366,60E85BB84C91,14.79,19.72,1272.79,468.00,12.05,78.57,1051.89,131.09
2024-10-25T01:13:46Z,1729786426,60E85BB84C91,14.36,19.38,1323.69,470.00,12.06,78.45,1093.96,125.25
2024-10-25T01:14:46Z,1729786486,60E85BB84C91,15.60,21.18,1358.17,472.00,12.00,78.49,1122.45,134.77
2024-10-25T01:15:46Z,1729786546,60E85BB84C91,15.32,20.71,1366.86,466.00,12.00,78.66,1129.63,133.27
2024-10-25T01:16:46Z,1729786606,60E85BB84C91,15.02,20.33,1375.57,468.00,11.96,78.75,1136.84,130.26
2024-10-25T01:17:46Z,1729786666,60E85BB84C91,14.55,19.70,1410.73,470.00,11.95,78.96,1165.89,126.33
2024-10-25T01:18:46Z,1729786726,60E85BB84C91,14.50,19.48,1473.39,470.00,11.94,79.04,1217.67,127.13
2024-10-25T01:19:46Z,1729786786,60E85BB84C91,14.92,20.03,1574.90,468.00,11.94,78.87,1301.57,131.09
2024-10-25T01:20:46Z,1729786846,60E85BB84C91,15.53,20.94,1719.84,469.00,11.94,78.98,1421.35,135.54
2024-10-25T01:21:46Z,1729786906,60E85BB84C91,14.95,20.25,1831.33,465.00,11.95,78.78,1513.50,129.53
2024-10-25T01:22:46Z,1729786966,60E85BB84C91,14.11,19.19,1958.50,466.00,11.99,78.63,1618.60,121.67
2024-10-25T01:23:46Z,1729787026,60E85BB84C91,15.91,21.51,2058.00,463.00,12.04,78.71,1700.83,138.35
2024-10-25T01:24:46Z,1729787086,60E85BB84C91,14.96,19.97,2173.07,465.00,12.03,78.61,1795.92,132.40
2024-10-25T01:25:46Z,1729787146,60E85BB84C91,15.89,21.30,2268.81,469.00,11.97,78.57,1875.05,139.84
2024-10-25T01:26:46Z,1729787206,60E85BB84C91,14.95,20.17,2368.11,470.00,11.97,78.62,1957.11,130.24
