CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-15T00:00:02Z,1728918002,60E85BB84C91,5.88,7.84,16727.16,452,20.03,75.32,13824.1,52.11,,,
2024-10-15T00:01:02Z,1728918062,60E85BB84C91,6.31,8.41,16727.16,446,20.02,75.37,13824.1,55.91,,,
2024-10-15T00:02:02Z,1728918122,60E85BB84C91,5.97,7.96,16727.16,446,19.98,75.5,13824.1,52.9,,,
2024-10-15T00:03:02Z,1728918182,60E85BB84C91,6.37,8.49,16727.16,446,20,75.54,13824.1,56.43,,,
2024-10-15T00:04:02Z,1728918242,60E85BB84C91,6.15,8.4,16727.16,450,20.03,75.45,13824.1,52.7,,,449.7645833
2024-10-15T00:05:02Z,1728918302,60E85BB84C91,5.59,7.46,16727.16,451,20.06,75.41,13824.1,49.58,,,
2024-10-15T00:06:02Z,1728918362,60E85BB84C91,6.08,8.11,16727.16,439,20.08,75.26,13824.1,53.93,,,
2024-10-15T00:07:02Z,1728918422,60E85BB84C91,6.68,8.91,16727.16,448,20.08,75.25,13824.1,59.21,,,
2024-10-15T00:08:02Z,1728918482,60E85BB84C91,5.89,7.85,16727.16,453,20.06,75.28,13824.1,52.2,,,
2024-10-15T00:09:02Z,1728918542,60E85BB84C91,5.68,7.57,16727.16,456,20.08,75.21,13824.1,50.3,,,
2024-10-15T00:10:02Z,1728918602,60E85BB84C91,6.05,8.07,16727.16,454,20.08,75.23,13824.1,53.62,,,
2024-10-15T00:11:02Z,1728918662,60E85BB84C91,6.05,8.06,16727.16,456,20.02,75.47,13824.1,53.58,,,
2024-10-15T00:12:02Z,1728918722,60E85BB84C91,6.65,8.87,16727.16,450,19.94,75.82,13824.1,58.93,,,
2024-10-15T00:13:02Z,1728918782,60E85BB84C91,6.43,8.58,16727.16,452,19.94,75.92,13824.1,57.01,,,
2024-10-15T00:14:02Z,1728918842,60E85BB84C91,6.21,8.28,16727.16,450,19.93,76.12,13824.1,55.03,,,
2024-10-15T00:15:02Z,1728918902,60E85BB84C91,6.23,8.31,16727.16,452,19.91,76.11,13824.1,55.21,,,
2024-10-15T00:16:02Z,1728918962,60E85BB84C91,6.35,8.47,16727.16,451,19.81,76.4,13824.1,56.31,,,
2024-10-15T00:17:02Z,1728919022,60E85BB84C91,6.54,8.72,16727.16,443,19.84,76.31,13824.1,57.96,,,
2024-10-15T00:18:02Z,1728919082,60E85BB84C91,6.25,8.33,16727.16,445,19.9,76.26,13824.1,55.36,,,
2024-10-15T00:19:02Z,1728919142,60E85BB84C91,5.88,7.83,16727.16,447,19.93,76.09,13824.1,52.08,,,
2024-10-15T00:20:02Z,1728919202,60E85BB84C91,6.78,9.03,16727.16,447,19.97,75.87,13824.1,60.05,,,
2024-10-15T00:21:02Z,1728919262,60E85BB84C91,6.28,8.38,16727.16,447,19.95,75.95,13824.1,55.68,,,
2024-10-15T00:22:02Z,1728919322,60E85BB84C91,6.52,8.7,16727.16,453,19.96,75.86,13824.1,57.82,,,
2024-10-15T00:23:02Z,1728919382,60E85BB84C91,6.27,8.36,16727.16,453,19.94,75.89,13824.1,55.59,,,
2024-10-15T00:24:02Z,1728919442,60E85BB84C91,6.15,8.2,16727.16,450,19.97,75.75,13824.1,54.47,,,
2024-10-15T00:25:02Z,1728919502,60E85BB84C91,6.79,9.06,16727.16,452,20.01,75.77,13824.1,60.07,,,
2024-10-15T00:26:02Z,1728919562,60E85BB84C91,6.47,8.62,16727.16,445,20,75.85,13824.1,57.32,,,
2024-10-15T00:27:02Z,1728919622,60E85BB84C91,6.78,9.05,16727.16,451,20.04,75.75,13824.1,60.12,,,
2024-10-15T00:28:02Z,1728919682,60E85BB84C91,6.43,8.58,16727.16,457,20.02,75.78,13824.1,57.01,,,
2024-10-15T00:29:02Z,1728919742,60E85BB84C91,6.55,8.73,16727.16,452,20.02,75.82,13824.1,58.02,,,
2024-10-15T00:30:02Z,1728919802,60E85BB84C91,6.59,8.83,16727.16,452,20.03,75.81,13824.1,58,,,
2024-10-15T00:31:02Z,1728919862,60E85BB84C91,5.62,7.49,16727.16,455,20.06,75.72,13824.1,49.79,,,
2024-10-15T00:32:02Z,1728919922,60E85BB84C91,6.13,8.17,16727.16,453,20.07,75.64,13824.1,54.32,,,
2024-10-15T00:33:02Z,1728919982,60E85BB84C91,6.26,8.35,16727.16,450,20.06,75.7,13824.1,55.49,,,
2024-10-15T00:34:02Z,1728920042,60E85BB84C91,6.49,8.65,16727.16,450,20.04,75.83,13824.1,57.48,,,
2024-10-15T00:35:02Z,1728920102,60E85BB84C91,6.22,8.29,16727.16,448,20.02,75.81,13824.1,55.09,,,
2024-10-15T00:36:02Z,1728920162,60E85BB84C91,6.18,8.24,16727.16,450,20.05,75.83,13824.1,54.76,,,
2024-10-15T00:37:02Z,1728920222,60E85BB84C91,6.38,8.51,16727.16,451,20,76.02,13824.1,56.54,,,
2024-10-15T00:38:02Z,1728920282,60E85BB84C91,6.45,8.6,16727.16,453,20.04,76.07,13824.1,57.19,,,
