CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-10-11T12:49:53Z,1728618593,60E85BB84C91,15.86,21.35,239.64,573,28.22,41.65,198.05,138.67
2024-10-11T12:50:53Z,1728618653,60E85BB84C91,15.23,20.63,205.56,575,28.41,41.81,169.89,132.02
2024-10-11T12:51:53Z,1728618713,60E85BB84C91,15.08,20.42,183.09,567,28.6,41.44,151.31,130.78
2024-10-11T12:52:53Z,1728618773,60E85BB84C91,13.96,18.61,171.92,565,28.68,41.78,142.08,123.73
2024-10-11T12:53:53Z,1728618833,60E85BB84C91,15.39,20.52,171.92,601,28.79,41.15,142.08,136.37
2024-10-11T12:54:53Z,1728618893,60E85BB84C91,13.75,18.33,166.35,586,28.87,41.36,137.48,121.86
2024-10-11T12:55:53Z,1728618953,60E85BB84C91,14.28,19.1,166.35,579,28.89,41.18,137.48,126.03
2024-10-11T12:56:53Z,1728619013,60E85BB84C91,14.69,19.59,166.35,573,28.88,40.47,137.48,130.19
2024-10-11T12:57:53Z,1728619073,60E85BB84C91,17.08,22.83,160.79,568,28.82,39.56,132.89,150.82
2024-10-11T12:58:53Z,1728619133,60E85BB84C91,16.86,22.66,160.79,561,28.76,39.84,132.89,147.67
2024-10-11T12:59:53Z,1728619193,60E85BB84C91,14.89,19.86,155.25,559,28.81,40.38,128.31,131.98
2024-10-11T13:00:53Z,1728619253,60E85BB84C91,13.36,17.97,155.25,561,28.93,40.56,128.31,116.94
2024-10-11T13:01:53Z,1728619313,60E85BB84C91,14.14,18.91,155.25,559,29,39.98,128.31,124.73
2024-10-11T13:02:53Z,1728619373,60E85BB84C91,14.11,18.81,155.25,553,29.11,39.82,128.31,125.04
2024-10-11T13:03:53Z,1728619433,60E85BB84C91,14.06,18.75,155.25,553,29.17,40.01,128.31,124.64
2024-10-11T13:04:53Z,1728619493,60E85BB84C91,14.26,19.01,155.25,556,29.27,39.31,128.31,126.37
2024-10-11T13:05:53Z,1728619553,60E85BB84C91,15.81,21.09,155.25,552,29.34,38.57,128.31,140.16
2024-10-11T13:06:53Z,1728619613,60E85BB84C91,16.25,21.67,149.72,551,29.39,37.75,123.73,144.02
2024-10-11T13:07:53Z,1728619673,60E85BB84C91,17.5,23.36,149.72,552,29.42,37.33,123.73,154.88
2024-10-11T13:08:53Z,1728619733,60E85BB84C91,17.85,24.05,144.19,546,29.26,36.66,119.17,155.85
2024-10-11T13:09:53Z,1728619793,60E85BB84C91,17.56,23.46,144.19,549,29.29,36.74,119.17,155.25
2024-10-11T13:10:53Z,1728619853,60E85BB84C91,15.06,20.29,138.68,549,29.33,37.58,114.62,131.43
2024-10-11T13:11:53Z,1728619913,60E85BB84C91,15.13,20.18,138.68,557,29.36,36.99,114.62,134.11
2024-10-11T13:12:53Z,1728619973,60E85BB84C91,15.31,20.41,138.68,559,29.37,37.15,114.62,135.65
2024-10-11T13:13:53Z,1728620033,60E85BB84C91,19.24,25.67,138.68,555,29.18,35.82,114.62,170.32
2024-10-11T13:14:53Z,1728620093,60E85BB84C91,17.29,23.1,138.68,556,29.16,36.36,114.62,152.89
2024-10-11T13:15:53Z,1728620153,60E85BB84C91,19.16,25.85,133.19,548,29.09,35.96,110.07,167.06
2024-10-11T13:16:53Z,1728620213,60E85BB84C91,18.89,25.2,133.19,549,28.88,36.63,110.07,167.2
2024-10-11T13:17:53Z,1728620273,60E85BB84C91,21.52,28.74,133.19,545,28.58,35.84,110.07,190.18
2024-10-11T13:18:53Z,1728620333,60E85BB84C91,22.15,29.74,127.7,545,28.42,35.92,105.54,194.46
2024-10-11T13:19:53Z,1728620393,60E85BB84C91,21.16,28.63,127.7,544,28.31,36.7,105.54,183.67
2024-10-11T13:20:53Z,1728620453,60E85BB84C91,18.44,24.65,122.22,538,28.42,37.48,101.01,162.8
2024-10-11T13:21:53Z,1728620513,60E85BB84C91,21.13,28.35,122.22,547,28.29,37.05,101.01,185.66
2024-10-11T13:22:53Z,1728620573,60E85BB84C91,19.8,26.64,122.22,544,28.13,37.26,101.01,173.34
2024-10-11T13:23:53Z,1728620633,60E85BB84C91,20.1,27.13,122.22,542,27.68,38.42,101.01,175.22
2024-10-11T13:24:53Z,1728620693,60E85BB84C91,21.07,28.53,122.22,540,27.64,38.32,101.01,182.73
2024-10-11T13:25:53Z,1728620753,60E85BB84C91,19.88,26.98,122.22,534,27.55,39.07,101.01,171.83
2024-10-11T13:26:53Z,1728620813,60E85BB84C91,19.92,26.72,122.22,537,27.61,39.2,101.01,175.12
2024-10-11T13:27:53Z,1728620873,60E85BB84C91,18.57,24.8,127.7,537,27.83,39.06,105.54,164.15
2024-10-11T13:28:53Z,1728620933,60E85BB84C91,19.76,26.61,160.79,537,27.89,38.86,132.89,172.79
2024-10-11T13:29:53Z,1728620993,60E85BB84C91,20.32,27.18,188.69,541,27.77,38.8,155.94,179.36
2024-10-11T13:30:53Z,1728621053,60E85BB84C91,19.5,26.05,177.5,539,27.86,38.64,146.69,172.42
2024-10-11T13:31:53Z,1728621113,60E85BB84C91,18.45,24.6,171.92,540,28.07,38.86,142.08,163.53
