CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-17T00:00:04Z,1729090804,60E85BB84C91,28.42,39.78,1831.33,443,16.6,74.89,1513.5,234.65,,
2024-10-17T00:01:04Z,1729090864,60E85BB84C91,29.48,41.76,1739.77,437,16.64,74.86,1437.82,238.87,,
2024-10-17T00:02:04Z,1729090924,60E85BB84C91,29.03,40.79,1660.92,443,16.67,74.86,1372.66,238.21,,
2024-10-17T00:03:04Z,1729090984,60E85BB84C91,28.7,39.83,1612.79,445,16.65,74.9,1332.89,240.17,,
2024-10-17T00:04:04Z,1729091044,60E85BB84C91,29.27,40.35,1574.9,442,16.61,75.01,1301.57,247.31,,
2024-10-17T00:05:04Z,1729091104,60E85BB84C91,29.61,40.93,1556.16,442,16.59,75.01,1286.08,249.11,,438.7194444
2024-10-17T00:06:04Z,1729091164,60E85BB84C91,28.99,40.56,1537.54,440,16.57,75.01,1270.69,239.52,,
2024-10-17T00:07:04Z,1729091224,60E85BB84C91,29.9,42.27,1519.05,444,16.55,75.08,1255.42,243.06,,
2024-10-17T00:08:04Z,1729091284,60E85BB84C91,29.1,41.13,1509.86,446,16.56,75.07,1247.82,236.62,,
2024-10-17T00:09:04Z,1729091344,60E85BB84C91,28.47,40.38,1500.69,448,16.62,75.05,1240.24,230.27,,
2024-10-17T00:10:04Z,1729091404,60E85BB84C91,29.08,41.01,1500.69,451,16.64,74.96,1240.24,237.2,,
2024-10-17T00:11:04Z,1729091464,60E85BB84C91,28.97,40.74,1509.86,447,16.61,74.89,1247.82,237.49,,
2024-10-17T00:12:04Z,1729091524,60E85BB84C91,29.21,41.06,1528.28,448,16.65,74.84,1263.04,239.55,,
2024-10-17T00:13:04Z,1729091584,60E85BB84C91,27.71,38.72,1537.54,447,16.66,74.64,1270.69,229.36,,
2024-10-17T00:14:04Z,1729091644,60E85BB84C91,28.12,39.22,1546.83,447,16.62,74.72,1278.37,233.41,,
2024-10-17T00:15:04Z,1729091704,60E85BB84C91,29.14,40.44,1546.83,452,16.59,75,1278.37,243.73,,
2024-10-17T00:16:04Z,1729091764,60E85BB84C91,31.31,44.34,1556.16,450,16.49,75.2,1286.08,253.81,,
2024-10-17T00:17:04Z,1729091824,60E85BB84C91,32.13,46.13,1556.16,451,16.43,75.27,1286.08,254.73,,
