CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-05-17T00:00:11Z,1715871611,60E85BB84C91,14.76,19.69,127.7,470,14.9,63.01,105.54,130.81,,
2024-05-17T00:01:11Z,1715871671,60E85BB84C91,14.12,18.87,127.7,469,14.94,63.2,105.54,124.66,,
2024-05-17T00:02:11Z,1715871731,60E85BB84C91,15.79,21.2,127.7,469,14.93,62.88,105.54,138.57,,
2024-05-17T00:03:11Z,1715871791,60E85BB84C91,14.54,19.44,127.7,467,14.92,62.99,105.54,128.23,,
2024-05-17T00:04:11Z,1715871851,60E85BB84C91,15.05,20.1,127.7,463,14.91,63.09,105.54,133.11,,
2024-05-17T00:05:11Z,1715871911,60E85BB84C91,15.24,20.43,127.7,465,14.86,63.13,105.54,134.02,,
2024-05-17T00:06:11Z,1715871971,60E85BB84C91,15.03,20.11,127.7,457,14.85,63.49,105.54,132.56,,
2024-05-17T00:07:11Z,1715872031,60E85BB84C91,14.1,18.84,127.7,450,14.85,63.45,105.54,124.61,,499.9707674
2024-05-17T00:08:11Z,1715872091,60E85BB84C91,15.05,20.12,127.7,459,14.78,63.93,105.54,132.83,,
2024-05-17T00:09:11Z,1715872151,60E85BB84C91,14.77,20.01,133.19,459,14.82,63.93,110.07,128.05,,
2024-05-17T00:10:11Z,1715872211,60E85BB84C91,15.7,21.08,133.19,459,14.81,63.92,110.07,137.74,,
2024-05-17T00:11:11Z,1715872271,60E85BB84C91,16.51,22.01,127.7,459,14.82,64.02,105.54,146.29,,
2024-05-17T00:12:11Z,1715872331,60E85BB84C91,15.13,20.24,127.7,461,14.75,64.25,105.54,133.45,,
2024-05-17T00:13:11Z,1715872391,60E85BB84C91,15.2,20.27,127.7,467,14.77,64.33,105.54,134.72,,
2024-05-17T00:14:11Z,1715872451,60E85BB84C91,15.01,20.03,127.7,473,14.73,64.63,105.54,132.84,,
2024-05-17T00:15:11Z,1715872511,60E85BB84C91,14.46,19.28,127.7,467,14.76,64.72,105.54,128.13,,
2024-05-17T00:16:11Z,1715872571,60E85BB84C91,14.47,19.31,127.7,466,14.75,64.5,105.54,128.16,,
2024-05-17T00:17:11Z,1715872631,60E85BB84C91,15.97,21.29,127.7,462,14.73,64.69,105.54,141.52,,
2024-05-17T00:18:11Z,1715872691,60E85BB84C91,14.73,19.64,127.7,457,14.7,65.08,105.54,130.54,,
2024-05-17T00:19:11Z,1715872751,60E85BB84C91,14.99,19.98,122.22,455,14.69,64.97,101.01,132.81,,
2024-05-17T00:20:11Z,1715872811,60E85BB84C91,14.4,19.2,122.22,458,14.68,64.98,101.01,127.59,,
2024-05-17T00:21:11Z,1715872871,60E85BB84C91,14.54,19.38,122.22,456,14.66,65.07,101.01,128.82,,
2024-05-17T00:22:11Z,1715872931,60E85BB84C91,15.37,20.49,122.22,458,14.65,65.42,101.01,136.19,,
2024-05-17T00:23:11Z,1715872991,60E85BB84C91,15.99,21.33,116.76,456,14.63,65.39,96.49,141.75,,
