CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-18T00:00:10Z,1729177210,60E85BB84C91,5.37,7.22,285.76,422,21.11,62.8,236.17,46.99,,
2024-10-18T00:01:10Z,1729177270,60E85BB84C91,5.22,7.08,285.76,417,21.05,62.83,236.17,45.3,,
2024-10-18T00:02:10Z,1729177330,60E85BB84C91,5.39,7.23,285.76,421,21.03,62.93,236.17,47.34,,
2024-10-18T00:03:10Z,1729177390,60E85BB84C91,5.33,7.14,285.76,421,21.02,62.85,236.17,46.84,,
2024-10-18T00:04:10Z,1729177450,60E85BB84C91,5.59,7.52,285.76,420,20.99,63.11,236.17,48.83,,
2024-10-18T00:05:10Z,1729177510,60E85BB84C91,5.26,7.05,285.76,420,21.01,63.12,236.17,46.27,,442.7791667
2024-10-18T00:06:10Z,1729177570,60E85BB84C91,5.28,7.04,285.76,408,20.94,63.25,236.17,46.79,,
2024-10-18T00:07:10Z,1729177630,60E85BB84C91,5.3,7.07,285.76,403,20.93,63.38,236.17,46.99,,
2024-10-18T00:08:10Z,1729177690,60E85BB84C91,5.58,7.44,285.76,407,20.89,63.4,236.17,49.4,,
2024-10-18T00:09:10Z,1729177750,60E85BB84C91,5.61,7.5,285.76,420,20.92,63.51,236.17,49.57,,
2024-10-18T00:10:10Z,1729177810,60E85BB84C91,5.54,7.47,285.76,415,20.88,63.48,236.17,48.32,,
2024-10-18T00:11:10Z,1729177870,60E85BB84C91,5.33,7.15,285.76,411,20.88,63.47,236.17,46.77,,
2024-10-18T00:12:10Z,1729177930,60E85BB84C91,5.8,7.8,285.76,407,20.86,63.4,236.17,50.73,,
2024-10-18T00:13:10Z,1729177990,60E85BB84C91,5.24,7.04,285.76,402,20.91,63.65,236.17,46.05,,
2024-10-18T00:14:10Z,1729178050,60E85BB84C91,5.2,6.94,285.76,404,20.92,63.57,236.17,46.1,,
