CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-14T00:00:02Z,1728831602,60E85BB84C91,4.55,6.06,320.88,436,20.03,61.14,265.19,40.31,,,
2024-10-14T00:01:02Z,1728831662,60E85BB84C91,4.29,5.72,320.88,428,20.06,59.96,265.19,38.03,,,
2024-10-14T00:02:02Z,1728831722,60E85BB84C91,4.88,6.51,320.88,427,20.09,60.23,265.19,43.26,,,
2024-10-14T00:03:02Z,1728831782,60E85BB84C91,4.27,5.7,320.88,428,20.09,60.26,265.19,37.86,,,
2024-10-14T00:04:02Z,1728831842,60E85BB84C91,3.87,5.16,320.88,426,20.11,60.35,265.19,34.29,,,
2024-10-14T00:05:02Z,1728831902,60E85BB84C91,4.29,5.73,320.88,420,20.11,60.23,265.19,38.06,,,
2024-10-14T00:06:02Z,1728831962,60E85BB84C91,4.59,6.12,320.88,422,20.1,59.73,265.19,40.67,,,432.8305556
2024-10-14T00:07:02Z,1728832022,60E85BB84C91,4.94,6.59,320.88,425,20.12,60.68,265.19,43.8,,,
2024-10-14T00:08:02Z,1728832082,60E85BB84C91,5.13,6.84,320.88,425,20.11,60.7,265.19,45.44,,,
2024-10-14T00:09:02Z,1728832142,60E85BB84C91,5.28,7.08,320.88,420,20.14,60.6,265.19,46.43,,,
2024-10-14T00:10:02Z,1728832202,60E85BB84C91,4.56,6.08,320.88,420,20.13,60.35,265.19,40.35,,,
2024-10-14T00:11:02Z,1728832262,60E85BB84C91,4.23,5.65,320.88,428,20.08,59.53,265.19,37.51,,,
2024-10-14T00:12:02Z,1728832322,60E85BB84C91,4.59,6.18,320.88,428,20.06,59.56,265.19,40.16,,,
2024-10-14T00:13:02Z,1728832382,60E85BB84C91,4.04,5.39,320.88,422,20.07,59.33,265.19,35.8,,,
2024-10-14T00:14:02Z,1728832442,60E85BB84C91,4.32,5.75,320.88,427,20.04,59.42,265.19,38.25,,,
2024-10-14T00:15:02Z,1728832502,60E85BB84C91,3.99,5.32,320.88,425,20.08,59.21,265.19,35.31,,,
2024-10-14T00:16:02Z,1728832562,60E85BB84C91,3.68,4.9,320.88,424,20.11,59.17,265.19,32.58,,,
2024-10-14T00:17:02Z,1728832622,60E85BB84C91,4.36,5.81,320.88,421,20.11,58.56,265.19,38.64,,,
2024-10-14T00:18:02Z,1728832682,60E85BB84C91,3.85,5.14,320.88,420,20.13,59.01,265.19,34.16,,,
