CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,
2024-05-25T15:18:25Z,1716617905,60E85BB84C91,13.24,17.89,68.07,435,27.48,40.72,56.25,115.1,,,,,
2024-05-25T15:19:25Z,1716617965,60E85BB84C91,12.47,16.82,68.07,433,27.49,40.34,56.25,108.82,,,,,
2024-05-25T15:20:25Z,1716618025,60E85BB84C91,13.36,17.88,68.07,429,27.38,40.51,56.25,117.8,,,,,
2024-05-25T15:21:25Z,1716618085,60E85BB84C91,12.23,16.39,68.07,429,27.32,40.61,56.25,107.6,,,,,
2024-05-25T15:22:25Z,1716618145,60E85BB84C91,13.58,18.35,68.07,431,27.21,41.14,56.25,118.13,,,,,
2024-05-25T15:23:25Z,1716618205,60E85BB84C91,13.51,18.17,68.07,428,27.15,41.63,56.25,118.32,,,,,
2024-05-25T15:24:25Z,1716618265,60E85BB84C91,12.84,17.24,68.07,423,27.19,41.27,56.25,112.67,,,,,
2024-05-25T15:25:25Z,1716618325,60E85BB84C91,12.58,16.85,68.07,430,27.2,41.45,56.25,110.88,,,,,
2024-05-25T15:26:25Z,1716618385,60E85BB84C91,13.17,17.68,68.07,428,27.15,41.27,56.25,115.6,,,,,
2024-05-25T15:27:25Z,1716618445,60E85BB84C91,12.73,17.16,68.07,419,27.11,41.46,56.25,111.14,,,,,
2024-05-25T15:28:25Z,1716618505,60E85BB84C91,12.89,17.33,68.07,420,27.1,41.57,56.25,113.05,,,,,
2024-05-25T15:29:25Z,1716618565,60E85BB84C91,11.32,15.22,68.07,421,27.14,41.54,56.25,99.13,,,,,
2024-05-25T15:30:25Z,1716618625,60E85BB84C91,12.03,16.19,68.07,423,27.11,41.61,56.25,105.35,,,,,
2024-05-25T15:31:25Z,1716618685,60E85BB84C91,11.91,16,68.07,424,27.19,41.79,56.25,104.47,,,,,
2024-05-25T15:32:25Z,1716618745,60E85BB84C91,12.45,16.7,68.07,424,27.3,41.68,56.25,109.48,,,,,
2024-05-25T15:33:25Z,1716618805,60E85BB84C91,11.3,15.09,68.07,421,27.34,41.51,56.25,99.96,,,,,
2024-05-25T15:34:25Z,1716618865,60E85BB84C91,12.7,16.98,68.07,424,27.36,41.01,56.25,112.15,,,,,
2024-05-25T15:35:25Z,1716618925,60E85BB84C91,14.06,18.94,68.07,422,27.23,40.63,56.25,122.9,,,,,
2024-05-25T15:36:25Z,1716618985,60E85BB84C91,13.66,18.29,68.07,420,27.23,40.87,56.25,120.43,,,,,
2024-05-25T15:37:25Z,1716619045,60E85BB84C91,13.38,17.85,68.07,421,27.14,41.18,56.25,118.58,,,,,
2024-05-25T15:38:25Z,1716619105,60E85BB84C91,13.33,17.81,68.07,419,27.14,41.39,56.25,117.76,,,,,
2024-05-25T15:39:25Z,1716619165,60E85BB84C91,12.34,16.52,68.07,417,27.2,41.54,56.25,108.77,,,,,
2024-05-25T15:40:25Z,1716619225,60E85BB84C91,13,17.45,68.07,419,27.23,41.84,56.25,114.14,,,,,
2024-05-25T15:41:25Z,1716619285,60E85BB84C91,12.51,16.79,68.07,420,27.3,41.68,56.25,109.94,,,,,
2024-05-25T15:42:25Z,1716619345,60E85BB84C91,12.09,16.2,68.07,421,27.32,41.71,56.25,106.35,,,,,
2024-05-25T15:43:25Z,1716619405,60E85BB84C91,12.76,17.19,68.07,416,27.36,41.63,56.25,111.48,,,,,
2024-05-25T15:44:25Z,1716619465,60E85BB84C91,11.41,15.28,68.07,419,27.43,41.74,56.25,100.62,,,,,
2024-05-25T15:45:25Z,1716619525,60E85BB84C91,11.43,15.25,68.07,412,27.55,41.88,56.25,101.33,,,,,
2024-05-25T15:46:25Z,1716619585,60E85BB84C91,11.35,15.17,68.07,416,27.54,41.86,56.25,100.2,,,,,
2024-05-25T15:47:25Z,1716619645,60E85BB84C91,11.77,15.89,68.07,415,27.61,41.52,56.25,102.5,,,,,
2024-05-25T15:48:25Z,1716619705,60E85BB84C91,12.93,17.45,68.07,423,27.58,41.04,56.25,112.57,,,,,
2024-05-25T15:49:25Z,1716619765,60E85BB84C91,12.56,16.85,68.07,420,27.57,41.05,56.25,110.4,,,,,
2024-05-25T15:50:25Z,1716619825,60E85BB84C91,13.06,17.64,68.07,415,27.54,41.54,56.25,113.73,,,,,
2024-05-25T15:51:25Z,1716619885,60E85BB84C91,12.88,17.31,68.07,413,27.54,41.49,56.25,112.91,,,,,
2024-05-25T15:52:25Z,1716619945,60E85BB84C91,11.52,15.42,68.07,412,27.63,41.47,56.25,101.45,,,,,
2024-05-25T15:53:25Z,1716620005,60E85BB84C91,11.93,16.05,68.07,412,27.67,41.23,56.25,104.39,,,,,
2024-05-25T15:54:25Z,1716620065,60E85BB84C91,12.05,16.16,68.07,418,27.69,40.66,56.25,105.81,,,,,
2024-05-25T15:55:25Z,1716620125,60E85BB84C91,12.36,16.5,68.07,415,27.67,40.75,56.25,109.32,,,,,
2024-05-25T15:56:25Z,1716620185,60E85BB84C91,11.75,15.67,68.07,414,27.76,40.79,56.25,104.12,,,,,
2024-05-25T15:57:25Z,1716620245,60E85BB84C91,11.71,15.73,68.07,413,27.83,40.9,56.25,102.7,,,,,
2024-05-25T15:58:25Z,1716620305,60E85BB84C91,13.11,17.65,68.07,421,27.81,40.64,56.25,114.6,,,,,
2024-05-25T15:59:25Z,1716620365,60E85BB84C91,12.47,16.85,68.07,419,27.85,40.86,56.25,108.52,,,,,
2024-05-25T16:00:25Z,1716620425,60E85BB84C91,12.32,16.64,68.07,419,27.89,40.94,56.25,107.22,,,,,
2024-05-25T16:01:25Z,1716620485,60E85BB84C91,11.53,15.54,68.07,416,27.98,41.09,56.25,100.79,,,,,
2024-05-25T16:02:25Z,1716620545,60E85BB84C91,12.41,16.65,68.07,415,28.04,40.67,56.25,108.91,,,,,
2024-05-25T16:03:25Z,1716620605,60E85BB84C91,13.12,17.72,68.07,415,28.07,40.71,56.25,114.23,,,,,
2024-05-25T16:04:25Z,1716620665,60E85BB84C91,12.49,16.78,68.07,417,28.15,40.87,56.25,109.64,,,,,
2024-05-25T16:05:25Z,1716620725,60E85BB84C91,12.22,16.36,68.07,415,28.18,40.81,56.25,107.68,,,,,
2024-05-25T16:06:25Z,1716620785,60E85BB84C91,13.39,17.9,68.07,414,28.1,40.53,56.25,118.32,,,,,
2024-05-25T16:07:25Z,1716620845,60E85BB84C91,12.99,17.39,68.07,415,28.09,41.11,56.25,114.38,,,,,
2024-05-25T16:08:25Z,1716620905,60E85BB84C91,13.7,18.39,68.07,408,28.07,41.13,56.25,120.26,,,,,
2024-05-25T16:09:25Z,1716620965,60E85BB84C91,13.53,18.33,68.07,410,28.04,41.59,56.25,117.27,,,,,
2024-05-25T16:10:25Z,1716621025,60E85BB84C91,12.72,17.11,68.07,410,28.05,41.44,56.25,111.42,,,,,
2024-05-25T16:11:25Z,1716621085,60E85BB84C91,13.29,17.83,68.07,411,28.1,41.27,56.25,116.72,,,,,
2024-05-25T16:12:25Z,1716621145,60E85BB84C91,12.74,16.99,68.07,413,28.11,41.17,56.25,112.75,,,,,
2024-05-25T16:13:25Z,1716621205,60E85BB84C91,14.2,19.03,68.07,420,27.99,41.3,56.25,125.04,,,,,
2024-05-25T16:14:25Z,1716621265,60E85BB84C91,13.65,18.3,68.07,417,27.92,41.64,56.25,120.08,,,,,
2024-05-25T16:15:25Z,1716621325,60E85BB84C91,14.72,19.76,68.07,414,27.83,41.93,56.25,129.18,,,,,
2024-05-25T16:16:25Z,1716621385,60E85BB84C91,14.05,18.81,68.07,416,27.74,42.16,56.25,123.87,,,,,
2024-05-25T16:17:25Z,1716621445,60E85BB84C91,14.03,18.82,68.07,413,27.72,42.61,56.25,123.18,,,,,
2024-05-25T16:18:25Z,1716621505,60E85BB84C91,13.33,17.78,68.07,418,27.66,42.69,56.25,118.11,,,,,
2024-05-25T16:19:25Z,1716621565,60E85BB84C91,13.62,18.31,68.07,419,27.68,42.48,56.25,119.4,,,,,
2024-05-25T16:20:25Z,1716621625,60E85BB84C91,14.26,19.14,68.07,421,27.63,42.4,56.25,125.3,,,,,
2024-05-25T16:21:25Z,1716621685,60E85BB84C91,14.66,19.61,68.07,417,27.56,42.66,56.25,129.21,,,,,
2024-05-25T16:22:25Z,1716621745,60E85BB84C91,13.76,18.5,68.07,420,27.51,42.73,56.25,120.63,,,,,
2024-05-25T16:23:25Z,1716621805,60E85BB84C91,15.26,20.61,73.43,423,27.48,42.68,60.69,132.77,,,,,
2024-05-25T16:24:25Z,1716621865,60E85BB84C91,15.03,20.23,73.43,423,27.44,42.96,60.69,131.48,,,,,
2024-05-25T16:25:25Z,1716621925,60E85BB84C91,14.12,18.83,73.43,420,27.4,43.19,60.69,125.14,,,,,
2024-05-25T16:26:25Z,1716621985,60E85BB84C91,13.66,18.38,73.43,419,27.35,43.7,60.69,119.54,,,,,
2024-05-25T16:27:25Z,1716622045,60E85BB84C91,15.47,20.83,73.43,420,27.22,43.6,60.69,135.27,,,,,
2024-05-25T16:28:25Z,1716622105,60E85BB84C91,13.75,18.48,73.43,422,27.18,43.87,60.69,120.58,,,,,
2024-05-25T16:29:25Z,1716622165,60E85BB84C91,13.59,18.15,73.43,420,27.16,44.03,60.69,120.19,,,,,
2024-05-25T16:30:25Z,1716622225,60E85BB84C91,14.26,19.1,73.43,409,27.13,44.26,60.69,125.62,,,,,
2024-05-25T16:31:25Z,1716622285,60E85BB84C91,14.16,18.96,73.43,410,27.15,44.24,60.69,124.77,,,,,
2024-05-25T16:32:25Z,1716622345,60E85BB84C91,13.64,18.23,73.43,419,27.2,44.44,60.69,120.42,,,,,
2024-05-25T16:33:25Z,1716622405,60E85BB84C91,13.59,18.16,73.43,420,27.19,44.48,60.69,119.97,,,,,
2024-05-25T16:34:27Z,1716622467,60E85BB84C91,13.89,18.72,73.43,420,27.14,44.32,60.69,121.27,,,,,
2024-05-25T16:35:27Z,1716622527,60E85BB84C91,14.12,18.96,73.43,418,27.14,44.55,60.69,123.97,,,,,
2024-05-25T16:36:27Z,1716622587,60E85BB84C91,14,18.68,73.43,422,27.11,44.75,60.69,123.99,,,,,
2024-05-25T16:37:27Z,1716622647,60E85BB84C91,14.42,19.26,73.43,422,27.09,44.73,60.69,127.48,,,,,
2024-05-25T16:38:27Z,1716622707,60E85BB84C91,13.92,18.58,73.43,418,27.09,44.95,60.69,123.17,,,,,
2024-05-25T16:39:27Z,1716622767,60E85BB84C91,14.55,19.41,73.43,413,27.09,45.1,60.69,128.74,,,,,
2024-05-25T16:40:27Z,1716622827,60E85BB84C91,15.04,20.18,73.43,415,27.06,45.02,60.69,132.12,,,,,
2024-05-25T16:41:27Z,1716622887,60E85BB84C91,14.43,19.41,73.43,416,27.04,45.15,60.69,126.32,,,,,
2024-05-25T16:42:27Z,1716622947,60E85BB84C91,15.09,20.43,73.43,417,26.91,45.02,60.69,130.91,,,,,
2024-05-25T16:43:27Z,1716623007,60E85BB84C91,14.68,19.75,78.81,421,26.88,45.29,65.13,128.5,,,,,
2024-05-25T16:44:27Z,1716623067,60E85BB84C91,14.67,19.8,78.81,421,26.88,45.69,65.13,127.81,,,,,
2024-05-25T16:45:27Z,1716623127,60E85BB84C91,14.08,18.78,78.81,422,26.88,45.49,65.13,124.63,,,,,
2024-05-25T16:46:27Z,1716623187,60E85BB84C91,14.75,19.78,78.81,419,26.92,45.58,65.13,129.74,,,,,
2024-05-25T16:47:27Z,1716623247,60E85BB84C91,14.35,19.14,78.81,420,26.84,45.65,65.13,127.14,,,,,
2024-05-25T16:48:27Z,1716623307,60E85BB84C91,14.53,19.44,78.81,420,26.83,46,65.13,128.1,,,,,
2024-05-25T16:49:27Z,1716623367,60E85BB84C91,14.2,19.24,78.81,418,26.86,46.13,65.13,122.99,,,,,
2024-05-25T16:50:27Z,1716623427,60E85BB84C91,14.03,18.78,78.81,418,26.87,46.18,65.13,123.56,,,,,
2024-05-25T16:51:27Z,1716623487,60E85BB84C91,13.95,18.67,78.81,416,26.88,46.27,65.13,122.99,,,,,
2024-05-25T16:52:27Z,1716623547,60E85BB84C91,14.48,19.35,84.2,417,26.86,46.29,69.59,128,,,,,
2024-05-25T16:53:27Z,1716623607,60E85BB84C91,13.76,18.35,84.2,417,26.88,46.42,69.59,121.94,,,,,
2024-05-25T16:54:27Z,1716623667,60E85BB84C91,13.91,18.58,84.2,418,26.88,46.38,69.59,122.92,,,,,
2024-05-25T16:55:27Z,1716623727,60E85BB84C91,14.72,19.77,84.2,417,26.91,46.39,69.59,129.13,,,,,
2024-05-25T16:56:27Z,1716623787,60E85BB84C91,13.22,17.7,89.6,416,26.97,46.39,74.05,116.41,,,,,
2024-05-25T16:57:27Z,1716623847,60E85BB84C91,15.03,20.16,89.6,413,26.81,46.08,74.05,132,,,,,
2024-05-25T16:58:27Z,1716623907,60E85BB84C91,15.01,20.21,89.6,413,26.75,46.12,74.05,131.32,,,,,
2024-05-25T16:59:27Z,1716623967,60E85BB84C91,14.12,18.95,89.6,413,26.72,46.47,74.05,124.1,,,,,
2024-05-25T17:00:27Z,1716624027,60E85BB84C91,14.48,19.36,89.6,409,26.76,46.37,74.05,127.79,,,,,
2024-05-25T17:01:27Z,1716624087,60E85BB84C91,14.29,19.18,89.6,410,26.72,46.56,74.05,125.48,,,,,
2024-05-25T17:02:27Z,1716624147,60E85BB84C91,14.73,19.69,89.6,407,26.63,46.52,74.05,129.99,,,,,
2024-05-25T17:03:27Z,1716624207,60E85BB84C91,14.31,19.24,89.6,410,26.63,46.54,74.05,125.28,,,,,
2024-05-25T17:04:27Z,1716624267,60E85BB84C91,13.82,18.51,89.6,411,26.6,46.74,74.05,121.74,,,,,
2024-05-25T17:05:27Z,1716624327,60E85BB84C91,13.86,18.66,89.6,409,26.67,46.87,74.05,121.15,,,,,
2024-05-25T17:06:27Z,1716624387,60E85BB84C91,13.94,18.72,89.6,411,26.69,46.73,74.05,122.3,,,,,
2024-05-25T17:07:27Z,1716624447,60E85BB84C91,14.88,19.86,89.6,411,26.7,46.82,74.05,131.71,,,,,
2024-05-25T17:08:27Z,1716624507,60E85BB84C91,12.93,17.26,89.6,410,26.78,46.83,74.05,114.45,,,,,
2024-05-25T17:09:27Z,1716624567,60E85BB84C91,14.56,19.55,89.6,414,26.77,46.35,74.05,127.74,,,,,
2024-05-25T17:10:27Z,1716624627,60E85BB84C91,14.3,19.1,89.6,415,26.76,46.38,74.05,126.46,,,,,
2024-05-25T17:11:27Z,1716624687,60E85BB84C91,14.84,19.84,89.6,414,26.75,46.21,74.05,130.98,,,,,
2024-05-25T17:12:27Z,1716624747,60E85BB84C91,14.44,19.34,89.6,414,26.68,46.28,74.05,127.24,,,,,
2024-05-25T17:13:27Z,1716624807,60E85BB84C91,14.4,19.2,89.6,420,26.62,46.38,74.05,127.59,,,,,
2024-05-25T17:14:27Z,1716624867,60E85BB84C91,14.74,19.79,89.6,419,26.63,46.54,74.05,129.38,,,,,
2024-05-25T17:15:27Z,1716624927,60E85BB84C91,14.63,19.54,89.6,421,26.66,46.26,74.05,129.42,,,,,
2024-05-25T17:16:27Z,1716624987,60E85BB84C91,14.64,19.7,89.6,425,26.58,46.43,74.05,128.09,,,,,
2024-05-25T17:17:27Z,1716625047,60E85BB84C91,14.95,20,89.6,424,26.49,46.29,74.05,131.82,,,,,
2024-05-25T17:18:27Z,1716625107,60E85BB84C91,14.85,19.88,89.6,419,26.44,46.39,74.05,130.9,,,,,
2024-05-25T17:19:27Z,1716625167,60E85BB84C91,14.65,19.63,89.6,412,26.46,46.72,74.05,128.88,,,,,
2024-05-25T17:20:27Z,1716625227,60E85BB84C91,15.28,20.4,89.6,413,26.42,46.59,74.05,135.14,,,,,
2024-05-25T17:21:27Z,1716625287,60E85BB84C91,15.17,20.27,89.6,415,26.41,46.95,74.05,133.97,,,,,
2024-05-25T17:22:27Z,1716625347,60E85BB84C91,14.37,19.26,89.6,416,26.4,46.81,74.05,126.41,,,,,
2024-05-25T17:23:27Z,1716625407,60E85BB84C91,14.41,19.39,89.6,418,26.38,46.73,74.05,126.07,,,,,
2024-05-25T17:24:27Z,1716625467,60E85BB84C91,16.04,21.63,89.6,419,26.3,46.56,74.05,140,,,,,
2024-05-25T17:25:27Z,1716625527,60E85BB84C91,15.58,20.85,89.6,416,26.23,46.59,74.05,137.27,,,,,
2024-05-25T17:26:27Z,1716625587,60E85BB84C91,15.82,21.3,89.6,415,26.21,46.65,74.05,138.29,,,,,
2024-05-25T17:27:27Z,1716625647,60E85BB84C91,14.81,19.91,84.2,414,26.21,47.28,69.59,129.75,,,,,
2024-05-25T17:28:27Z,1716625707,60E85BB84C91,14.93,19.97,84.2,417,26.2,47.1,69.59,131.68,,,,,
2024-05-25T17:29:27Z,1716625767,60E85BB84C91,15.97,21.55,84.2,424,26.17,46.93,69.59,139.26,,,,,
2024-05-25T17:30:27Z,1716625827,60E85BB84C91,14.55,19.64,84.2,425,26.17,47.08,69.59,126.81,,,,,
2024-05-25T17:31:27Z,1716625887,60E85BB84C91,14.23,19.02,84.2,422,26.18,47.37,69.59,125.79,,,,,
2024-05-25T17:32:27Z,1716625947,60E85BB84C91,14.32,19.1,84.2,423,26.23,47.15,69.59,126.81,,,,,
2024-05-25T17:33:27Z,1716626007,60E85BB84C91,13.86,18.49,84.2,424,26.26,47.02,69.59,122.64,,,,,
2024-05-25T17:34:27Z,1716626067,60E85BB84C91,14.21,19.05,84.2,423,26.23,47.04,69.59,125.03,,,,,
2024-05-25T17:35:27Z,1716626127,60E85BB84C91,13.89,18.69,84.2,421,26.22,47.02,69.59,121.42,,,,,
2024-05-25T17:36:27Z,1716626187,60E85BB84C91,14.07,18.84,84.2,421,26.24,47.24,69.59,123.91,,,,,
2024-05-25T17:37:27Z,1716626247,60E85BB84C91,14.09,18.8,84.2,419,26.24,47.45,69.59,124.79,,,,,
2024-05-25T17:38:27Z,1716626307,60E85BB84C91,13.87,18.69,84.2,420,26.23,47.59,69.59,121.12,,,,,
2024-05-25T17:39:27Z,1716626367,60E85BB84C91,14.08,18.85,84.2,420,26.25,47.64,69.59,124.01,,,,,
2024-05-25T17:40:27Z,1716626427,60E85BB84C91,14.66,19.66,84.2,419,26.3,47.8,69.59,128.87,,,,,
2024-05-25T17:41:27Z,1716626487,60E85BB84C91,14.53,19.39,84.2,421,26.39,47.86,69.59,128.65,,,,,
2024-05-25T17:42:27Z,1716626547,60E85BB84C91,15.04,20.15,84.2,423,26.37,47.63,69.59,132.4,,,,,
2024-05-25T17:43:27Z,1716626607,60E85BB84C91,15.37,20.67,89.6,428,26.37,47.03,74.05,134.63,,,,,
2024-05-25T17:44:27Z,1716626667,60E85BB84C91,14.99,20.19,89.6,428,26.37,47.22,74.05,130.96,,,,,
2024-05-25T17:45:27Z,1716626727,60E85BB84C91,15.03,20.39,89.6,429,26.36,47.52,74.05,129.88,,,,,
2024-05-25T17:46:27Z,1716626787,60E85BB84C91,14.51,19.5,89.6,431,26.37,47.77,74.05,127.09,,,,,
2024-05-25T17:47:27Z,1716626847,60E85BB84C91,15.85,21.43,89.6,426,26.35,47.8,74.05,137.75,,,,,
2024-05-25T17:48:27Z,1716626907,60E85BB84C91,17.05,23.02,89.6,426,26.35,47.78,74.05,148.54,,,,,
2024-05-25T17:49:27Z,1716626967,60E85BB84C91,16.47,22.23,89.6,426,26.28,47.88,74.05,143.55,,,,,
2024-05-25T17:50:27Z,1716627027,60E85BB84C91,16.34,21.96,89.6,422,26.25,48.2,74.05,143.26,,,,,
2024-05-25T17:51:27Z,1716627087,60E85BB84C91,15.91,21.53,89.6,421,26.28,48.4,74.05,138.16,,,,,
2024-05-25T17:52:27Z,1716627147,60E85BB84C91,15.64,20.99,89.6,425,26.25,48.55,74.05,137.34,,,,,
2024-05-25T17:53:27Z,1716627207,60E85BB84C91,15.68,21.15,89.6,426,26.22,48.58,74.05,136.83,,,,,
2024-05-25T17:54:27Z,1716627267,60E85BB84C91,16.25,21.98,89.6,428,26.18,48.55,74.05,141.22,,,,,
2024-05-25T17:55:27Z,1716627327,60E85BB84C91,16.96,22.81,89.6,426,26.21,48.45,74.05,148.59,,,,,
2024-05-25T17:56:27Z,1716627387,60E85BB84C91,16.91,22.69,89.6,426,26.1,48.24,74.05,148.47,,,,,
2024-05-25T17:57:27Z,1716627447,60E85BB84C91,17.21,23.28,89.6,420,26.07,48.58,74.05,149.43,,,,,
2024-05-25T17:58:27Z,1716627507,60E85BB84C91,16.37,21.98,89.6,422,26.03,49.07,74.05,143.75,,,,,
2024-05-25T17:59:27Z,1716627567,60E85BB84C91,16.53,22.15,89.6,420,26.02,49.23,74.05,145.47,,,,,
2024-05-25T18:00:27Z,1716627627,60E85BB84C91,16.78,22.5,89.6,418,26.01,49.18,74.05,147.52,,,,,
2024-05-25T18:01:27Z,1716627687,60E85BB84C91,16.72,22.4,89.6,419,25.96,49.11,74.05,147.16,,,,,
2024-05-25T18:02:27Z,1716627747,60E85BB84C91,16.93,22.89,89.6,420,25.96,49.22,74.05,147.15,,,,,
2024-05-25T18:03:27Z,1716627807,60E85BB84C91,17.86,23.98,89.6,422,25.98,49.32,74.05,156.86,,,,,
2024-05-25T18:04:27Z,1716627867,60E85BB84C91,15.46,20.67,89.6,419,26.03,49.25,74.05,136.42,,,,,
2024-05-25T18:05:27Z,1716627927,60E85BB84C91,16.83,22.74,89.6,422,26.06,48.85,74.05,146.47,,,,,
2024-05-25T18:06:27Z,1716627987,60E85BB84C91,18.07,24.49,89.6,424,26.02,48.87,74.05,156.55,,,,,
2024-05-25T18:07:27Z,1716628047,60E85BB84C91,15.97,21.47,89.6,425,26.09,48.79,74.05,139.99,,,,,
2024-05-25T18:08:27Z,1716628107,60E85BB84C91,17.26,23.22,89.6,428,26.08,48.65,74.05,151.13,,,,,
2024-05-25T18:09:27Z,1716628167,60E85BB84C91,17.86,23.96,89.6,426,26.11,48.58,74.05,156.99,,,,,
2024-05-25T18:10:27Z,1716628227,60E85BB84C91,16.69,22.47,89.6,425,26.07,48.64,74.05,145.96,,,,,
2024-05-25T18:11:27Z,1716628287,60E85BB84C91,15.84,21.25,89.6,423,26.08,48.74,74.05,139.09,,,,,
2024-05-25T18:12:27Z,1716628347,60E85BB84C91,15.97,21.5,89.6,421,26.09,48.66,74.05,139.64,,,,,
2024-05-25T18:13:27Z,1716628407,60E85BB84C91,16.62,22.33,89.6,416,26.06,49.07,74.05,145.76,,,,,
2024-05-25T18:14:27Z,1716628467,60E85BB84C91,16.68,22.46,89.6,419,25.99,49.03,74.05,145.87,,,,,
2024-05-25T18:15:27Z,1716628527,60E85BB84C91,17.17,23.03,89.6,420,25.97,48.87,74.05,150.81,,,,,
2024-05-25T18:16:27Z,1716628587,60E85BB84C91,17.67,23.86,89.6,419,25.93,49.08,74.05,153.87,,,,,
2024-05-25T18:17:27Z,1716628647,60E85BB84C91,16.71,22.57,89.6,421,25.9,49.23,74.05,145.38,,,,,
2024-05-25T18:18:27Z,1716628707,60E85BB84C91,16.23,21.96,89.6,420,25.92,49.57,74.05,140.97,,,,,
2024-05-25T18:19:27Z,1716628767,60E85BB84C91,16.59,22.28,89.6,422,25.93,49.71,74.05,145.47,,,,,
2024-05-25T18:20:27Z,1716628827,60E85BB84C91,16.81,22.5,89.6,420,25.9,49.48,74.05,148.13,,,,,
2024-05-25T18:21:27Z,1716628887,60E85BB84C91,16,21.34,89.6,419,25.83,49.62,74.05,141.72,,,,,
2024-05-25T18:22:27Z,1716628947,60E85BB84C91,17.45,23.32,89.6,417,25.76,50.1,74.05,154.06,,,,,
2024-05-25T18:23:27Z,1716629007,60E85BB84C91,17.71,23.64,89.6,420,25.68,50.1,74.05,156.67,,,,,
2024-05-25T18:24:27Z,1716629067,60E85BB84C91,16.98,22.78,89.6,420,25.68,50.58,74.05,149.28,,,,,
2024-05-25T18:25:27Z,1716629127,60E85BB84C91,16.82,22.54,89.6,422,25.63,50.64,74.05,148.02,,,,,
2024-05-25T18:26:27Z,1716629187,60E85BB84C91,17.33,23.18,89.6,422,25.55,50.89,74.05,152.88,,,,,
2024-05-25T18:27:27Z,1716629247,60E85BB84C91,17.47,23.53,89.6,427,25.57,50.93,74.05,152.56,,,,,
2024-05-25T18:28:27Z,1716629307,60E85BB84C91,18.18,24.44,89.6,430,25.57,50.65,74.05,159.25,,,,,
2024-05-25T18:29:27Z,1716629367,60E85BB84C91,18.67,25.22,89.6,429,25.48,50.79,74.05,162.5,,,,,
2024-05-25T18:30:27Z,1716629427,60E85BB84C91,16.44,22.02,89.6,421,25.45,51.04,74.05,144.91,,,,,
2024-05-25T18:31:27Z,1716629487,60E85BB84C91,17.68,23.91,89.6,423,25.41,51.27,74.05,153.66,,,,,
2024-05-25T18:32:27Z,1716629547,60E85BB84C91,18.47,24.95,89.6,426,25.4,51.41,74.05,160.84,,,,,
2024-05-25T18:33:27Z,1716629607,60E85BB84C91,17.72,23.85,89.6,429,25.38,51.42,74.05,155.06,,,,,
2024-05-25T18:34:27Z,1716629667,60E85BB84C91,17.83,24.13,89.6,432,25.33,51.44,74.05,154.8,,,,,
2024-05-25T18:35:27Z,1716629727,60E85BB84C91,18.16,24.8,89.6,435,25.3,51.84,74.05,155.65,,,,,
2024-05-25T18:36:27Z,1716629787,60E85BB84C91,18.05,24.34,89.6,433,25.23,52.03,74.05,157.4,,,,,
2024-05-25T18:37:27Z,1716629847,60E85BB84C91,17.93,24.14,89.6,428,25.2,52.23,74.05,156.68,,,,,
2024-05-25T18:38:27Z,1716629907,60E85BB84C91,18.03,24.41,89.6,428,25.16,52.37,74.05,156.33,,,,,
2024-05-25T18:39:27Z,1716629967,60E85BB84C91,17.46,23.42,89.6,426,25.2,52.6,74.05,153.51,,,,,
2024-05-25T18:40:27Z,1716630027,60E85BB84C91,18.07,24.44,89.6,429,25.18,52.71,74.05,157.01,,,,,
2024-05-25T18:41:27Z,1716630087,60E85BB84C91,17.99,24.37,89.6,432,25.16,52.8,74.05,155.9,,,,,
2024-05-25T18:42:27Z,1716630147,60E85BB84C91,16.66,22.55,89.6,435,25.18,52.96,74.05,144.62,,,,,
2024-05-25T18:43:27Z,1716630207,60E85BB84C91,16.62,22.48,89.6,437,25.14,53.14,74.05,144.35,,,,,
2024-05-25T18:44:27Z,1716630267,60E85BB84C91,18.74,25.13,95.01,438,25.08,53.74,78.52,164.74,,,,,
2024-05-25T18:45:27Z,1716630327,60E85BB84C91,19.28,25.96,95.01,440,25.04,54.1,78.52,168.58,,,,,
2024-05-25T18:46:27Z,1716630387,60E85BB84C91,18.91,25.46,95.01,442,25.09,54.22,78.52,165.29,,,,,
2024-05-25T18:47:27Z,1716630447,60E85BB84C91,18.52,25.1,95.01,438,25.05,54.53,78.52,160.4,,,,,
2024-05-25T18:48:27Z,1716630507,60E85BB84C91,19.19,25.89,95.01,437,25.06,54.55,78.52,167.36,,,,,
2024-05-25T18:49:27Z,1716630567,60E85BB84C91,18.8,25.22,100.43,436,25.06,54.58,83,165.1,,,,,
2024-05-25T18:50:27Z,1716630627,60E85BB84C91,19.64,26.4,100.43,432,24.99,54.75,83,172.05,,,,,
2024-05-25T18:51:27Z,1716630687,60E85BB84C91,18.72,25.33,100.43,432,25.02,55.11,83,162.64,,,,,
2024-05-25T18:52:27Z,1716630747,60E85BB84C91,19.1,25.95,105.86,437,24.99,55.42,87.49,164.94,,,,,
2024-05-25T18:53:27Z,1716630807,60E85BB84C91,19.25,26.15,105.86,435,24.94,55.51,87.49,166.22,,,,,
2024-05-25T18:54:27Z,1716630867,60E85BB84C91,20.53,27.81,111.3,434,24.9,55.7,91.99,178.03,,,,,
2024-05-25T18:55:27Z,1716630927,60E85BB84C91,21.14,29.18,116.76,436,24.91,55.88,96.49,178.19,,,,,
