CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,
2024-05-28T00:56:28Z,1716825388,60E85BBA74C1,4.17,5.56,453.73,476,16.58,67.74,374.98,35.83,,,,
2024-05-28T00:57:28Z,1716825448,60E85BBA74C1,4.22,5.63,503.72,495,16.55,67.58,416.3,36.29,,,,
2024-05-28T00:58:28Z,1716825508,60E85BBA74C1,3.93,5.24,535.44,500,16.5,67.23,442.52,33.81,,,,
2024-05-28T00:59:28Z,1716825568,60E85BBA74C1,4.53,6.04,529.07,488,16.51,67.62,437.25,38.91,,,,
2024-05-28T01:00:28Z,1716825628,60E85BBA74C1,4.11,5.49,510.03,481,16.48,67.59,421.52,35.38,,,,
2024-05-28T01:01:28Z,1716825688,60E85BBA74C1,4.13,5.51,491.14,476,16.38,67.78,405.9,35.51,,,,
2024-05-28T01:02:28Z,1716825748,60E85BBA74C1,4.22,5.63,478.61,471,16.43,67.89,395.54,36.28,,,,
2024-05-28T01:03:28Z,1716825808,60E85BBA74C1,4.09,5.45,478.61,471,16.37,67.92,395.54,35.13,,,,
2024-05-28T01:04:28Z,1716825868,60E85BBA74C1,4.21,5.61,484.86,474,16.43,68.19,400.71,36.15,,,,
2024-05-28T01:05:28Z,1716825928,60E85BBA74C1,3.86,5.15,503.72,473,16.37,68.02,416.3,33.2,,,,
2024-05-28T01:06:28Z,1716825988,60E85BBA74C1,4.25,5.67,503.72,471,16.36,68.1,416.3,36.57,,,,
2024-05-28T01:07:28Z,1716826048,60E85BBA74C1,4.36,5.82,491.14,471,16.42,67.66,405.9,37.5,,,,
2024-05-28T01:08:28Z,1716826108,60E85BBA74C1,4.31,5.74,484.86,472,16.42,67.8,400.71,37.04,,,,
2024-05-28T01:09:28Z,1716826168,60E85BBA74C1,4.29,5.72,484.86,475,16.42,68,400.71,36.91,,,,
2024-05-28T01:10:28Z,1716826228,60E85BBA74C1,3.72,4.97,491.14,475,16.36,68.09,405.9,32.02,,,,
2024-05-28T01:11:28Z,1716826288,60E85BBA74C1,4.17,5.56,484.86,477,16.3,68.14,400.71,35.83,,,,
2024-05-28T01:12:28Z,1716826348,60E85BBA74C1,4.18,5.57,472.37,474,16.18,68.36,390.39,35.92,,,,
2024-05-28T01:13:28Z,1716826408,60E85BBA74C1,4.59,6.12,453.73,479,16.32,68.38,374.98,39.47,,,,
2024-05-28T01:14:28Z,1716826468,60E85BBA74C1,3.77,5.03,435.22,478,16.27,68.34,359.69,32.41,,,,
2024-05-28T01:15:28Z,1716826528,60E85BBA74C1,4.6,6.14,429.08,477,16.26,68.65,354.61,39.58,,,,
2024-05-28T01:16:28Z,1716826588,60E85BBA74C1,4.42,5.89,422.95,472,16.28,68.48,349.55,37.98,,,,
2024-05-28T01:17:28Z,1716826648,60E85BBA74C1,4.45,5.94,416.84,471,16.24,68.03,344.5,38.3,,,,
2024-05-28T01:18:28Z,1716826708,60E85BBA74C1,4.65,6.19,410.74,473,16.3,67.94,339.46,39.94,,,,
2024-05-28T01:19:28Z,1716826768,60E85BBA74C1,4.48,5.97,404.66,487,16.27,68.11,334.43,38.52,,,,
2024-05-28T01:20:28Z,1716826828,60E85BBA74C1,4.07,5.42,404.66,484,16.29,68.21,334.43,34.98,,,,
2024-05-28T01:21:28Z,1716826888,60E85BBA74C1,3.73,4.98,398.58,479,16.35,67.89,329.41,32.11,,,,
2024-05-28T01:22:28Z,1716826948,60E85BBA74C1,4.62,6.17,398.58,476,16.34,68.07,329.41,39.75,,,,
2024-05-28T01:23:28Z,1716827008,60E85BBA74C1,4.71,6.28,398.58,476,16.39,67.76,329.41,40.51,,,,
2024-05-28T01:24:28Z,1716827068,60E85BBA74C1,4.11,5.48,392.53,474,16.3,68.05,324.4,35.32,,,,
2024-05-28T01:25:28Z,1716827128,60E85BBA74C1,3.98,5.3,392.53,472,16.37,67.81,324.4,34.21,,,,
2024-05-28T01:26:28Z,1716827188,60E85BBA74C1,3.75,5,380.45,468,16.33,68.17,314.42,32.26,,,,
2024-05-28T01:27:28Z,1716827248,60E85BBA74C1,4.33,5.78,374.43,464,16.36,67.74,309.45,37.2,,,,
2024-05-28T01:28:28Z,1716827308,60E85BBA74C1,4.75,6.37,368.43,462,16.37,67.47,304.49,40.63,,,,
2024-05-28T01:29:28Z,1716827368,60E85BBA74C1,4.52,6.03,362.44,467,16.4,67.69,299.54,38.86,,,,
2024-05-28T01:30:28Z,1716827428,60E85BBA74C1,4.27,5.75,362.44,473,16.39,67.51,299.54,36.25,,,,
2024-05-28T01:31:28Z,1716827488,60E85BBA74C1,4.62,6.18,350.5,474,16.48,67.27,289.67,39.53,,,,
2024-05-28T01:32:28Z,1716827548,60E85BBA74C1,4.75,6.34,344.55,468,16.48,67.36,284.75,40.88,,,,
2024-05-28T01:33:28Z,1716827608,60E85BBA74C1,4.34,5.82,332.69,473,16.49,67.6,274.95,37.08,,,,
2024-05-28T01:34:28Z,1716827668,60E85BBA74C1,3.87,5.17,326.78,485,16.49,67.53,270.06,33.25,,,,
2024-05-28T01:35:28Z,1716827728,60E85BBA74C1,4.72,6.3,320.88,484,16.48,67.37,265.19,40.61,,,,
2024-05-28T01:36:28Z,1716827788,60E85BBA74C1,3.96,5.28,314.99,481,16.47,67.42,260.33,34.07,,,,
2024-05-28T01:37:28Z,1716827848,60E85BBA74C1,4.39,5.85,303.26,469,16.42,67.29,250.63,37.75,,,,
2024-05-28T01:38:28Z,1716827908,60E85BBA74C1,4.43,5.91,291.58,470,16.34,67.83,240.98,38.12,,,,
2024-05-28T01:39:28Z,1716827968,60E85BBA74C1,3.61,4.82,268.37,493,16.38,67.66,221.8,31.06,,,,
2024-05-28T01:40:28Z,1716828028,60E85BBA74C1,4.03,5.37,245.36,483,16.41,67.37,202.78,34.61,,,,
2024-05-28T01:41:28Z,1716828088,60E85BBA74C1,4.37,5.83,228.23,478,16.32,67.77,188.62,37.57,,,,
2024-05-28T01:42:28Z,1716828148,60E85BBA74C1,4.3,5.73,216.88,474,16.37,67.82,179.24,36.96,,,,
2024-05-28T01:43:28Z,1716828208,60E85BBA74C1,4.14,5.52,205.56,468,16.33,67.72,169.89,35.58,,,,
2024-05-28T01:44:28Z,1716828268,60E85BBA74C1,4.42,5.9,194.3,467,16.28,67.81,160.58,38.04,,,,
2024-05-28T01:45:28Z,1716828328,60E85BBA74C1,4.11,5.49,183.09,467,16.27,67.57,151.31,35.37,,,,
2024-05-28T01:46:28Z,1716828388,60E85BBA74C1,4.35,5.8,171.92,466,16.26,67.86,142.08,37.42,,,,
2024-05-28T01:47:28Z,1716828448,60E85BBA74C1,4.04,5.43,160.79,470,16.24,68.15,132.89,34.37,,,,
2024-05-28T01:48:28Z,1716828508,60E85BBA74C1,3.99,5.32,155.25,468,16.3,68.01,128.31,34.28,,,,
2024-05-28T01:49:28Z,1716828568,60E85BBA74C1,4.4,5.87,149.72,467,16.19,68.11,123.73,37.83,,,,
2024-05-28T01:50:28Z,1716828628,60E85BBA74C1,4.69,6.26,144.19,466,16.22,67.63,119.17,40.36,,,,
2024-05-28T01:51:28Z,1716828688,60E85BBA74C1,3.95,5.26,133.19,466,16.22,67.5,110.07,33.92,,,,
2024-05-28T01:52:28Z,1716828748,60E85BBA74C1,3.92,5.22,122.22,468,16.2,67.49,101.01,33.69,,,,
2024-05-28T01:53:28Z,1716828808,60E85BBA74C1,4.14,5.52,116.76,464,16.2,67.55,96.49,35.6,,,,
2024-05-28T01:54:28Z,1716828868,60E85BBA74C1,3.99,5.31,111.3,464,16.22,67.63,91.99,34.27,,,,
2024-05-28T01:55:28Z,1716828928,60E85BBA74C1,4.36,5.82,105.86,483,16.24,67.68,87.49,37.5,,,,
2024-05-28T01:56:28Z,1716828988,60E85BBA74C1,4.49,5.99,105.86,486,16.18,67.62,87.49,38.62,,,,
2024-05-28T01:57:28Z,1716829048,60E85BBA74C1,4.2,5.65,105.86,481,16.17,67.56,87.49,35.72,,,,
2024-05-28T01:58:28Z,1716829108,60E85BBA74C1,4.38,5.89,111.3,475,16.17,67.92,91.99,37.3,,,,
2024-05-28T01:59:28Z,1716829168,60E85BBA74C1,4.19,5.59,111.3,471,16.19,67.65,91.99,35.97,,,,
2024-05-28T02:00:28Z,1716829228,60E85BBA74C1,4.04,5.39,111.3,468,16.22,67.42,91.99,34.75,,,,
2024-05-28T02:01:28Z,1716829288,60E85BBA74C1,4.55,6.07,111.3,467,16.22,67.21,91.99,39.12,,,,
2024-05-28T02:02:28Z,1716829348,60E85BBA74C1,4.07,5.43,105.86,469,16.13,67.82,87.49,34.99,,,,
2024-05-28T02:03:28Z,1716829408,60E85BBA74C1,4.16,5.55,105.86,471,16.2,67.83,87.49,35.77,,,,
2024-05-28T02:04:28Z,1716829468,60E85BBA74C1,4.19,5.59,111.3,469,16.09,68.08,91.99,36.03,,,,
2024-05-28T02:05:28Z,1716829528,60E85BBA74C1,4.05,5.4,116.76,467,16.17,67.83,96.49,34.85,,,,
2024-05-28T02:06:28Z,1716829588,60E85BBA74C1,4.18,5.58,116.76,467,16.09,67.99,96.49,35.97,,,,
2024-05-28T02:07:28Z,1716829648,60E85BBA74C1,4.05,5.4,122.22,475,15.99,68.07,101.01,34.81,,,,
2024-05-28T02:08:28Z,1716829708,60E85BBA74C1,4.05,5.39,116.76,472,16.03,68.03,96.49,34.79,,,,
2024-05-28T02:09:28Z,1716829768,60E85BBA74C1,4.15,5.53,116.76,470,15.96,68.23,96.49,35.69,,,,
2024-05-28T02:10:28Z,1716829828,60E85BBA74C1,4,5.33,111.3,467,15.92,68.39,91.99,34.38,,,,
2024-05-28T02:11:28Z,1716829888,60E85BBA74C1,4,5.33,111.3,467,15.93,68.17,91.99,34.38,,,,
2024-05-28T02:12:28Z,1716829948,60E85BBA74C1,4.32,5.78,105.86,466,15.93,68.19,87.49,36.95,,,,
2024-05-28T02:13:28Z,1716830008,60E85BBA74C1,4.09,5.46,105.86,461,15.95,68.43,87.49,35.15,,,,
2024-05-28T02:14:28Z,1716830068,60E85BBA74C1,3.64,4.87,105.86,459,16.05,67.97,87.49,31.19,,,,
2024-05-28T02:15:28Z,1716830128,60E85BBA74C1,4.56,6.08,111.3,456,15.99,68.41,91.99,39.19,,,,
2024-05-28T02:16:28Z,1716830188,60E85BBA74C1,4.17,5.56,111.3,465,15.99,68.31,91.99,35.87,,,,
2024-05-28T02:17:28Z,1716830248,60E85BBA74C1,4.3,5.73,116.76,474,15.98,68.27,96.49,36.94,,,,
2024-05-28T02:18:28Z,1716830308,60E85BBA74C1,4.2,5.6,116.76,470,15.95,68.18,96.49,36.1,,,,
2024-05-28T02:19:28Z,1716830368,60E85BBA74C1,4.42,5.89,116.76,464,15.95,68.28,96.49,38.01,,,,
2024-05-28T02:20:28Z,1716830428,60E85BBA74C1,3.86,5.14,116.76,462,15.99,68.38,96.49,33.17,,,,
2024-05-28T02:21:28Z,1716830488,60E85BBA74C1,4.16,5.54,116.76,462,15.94,68.68,96.49,35.74,,,,
2024-05-28T02:22:28Z,1716830548,60E85BBA74C1,4.14,5.52,122.22,466,16,68.59,101.01,35.6,,,,
2024-05-28T02:23:28Z,1716830608,60E85BBA74C1,3.84,5.12,127.7,469,16.05,68.57,105.54,33.02,,,,
2024-05-28T02:24:28Z,1716830668,60E85BBA74C1,4.76,6.35,133.19,469,15.95,68.88,110.07,40.94,,,,
2024-05-28T02:25:28Z,1716830728,60E85BBA74C1,4.62,6.16,138.68,471,16.02,68.8,114.62,39.72,,,,
2024-05-28T02:26:28Z,1716830788,60E85BBA74C1,4.49,5.99,138.68,475,15.98,68.8,114.62,38.63,,,,
2024-05-28T02:27:28Z,1716830848,60E85BBA74C1,4.56,6.09,144.19,479,16.07,68.74,119.17,39.16,,,,
2024-05-28T02:28:28Z,1716830908,60E85BBA74C1,5.22,6.99,144.19,482,15.92,69.01,119.17,44.74,,,,
2024-05-28T02:29:28Z,1716830968,60E85BBA74C1,4.56,6.08,144.19,483,15.92,69.11,119.17,39.24,,,,
2024-05-28T02:30:28Z,1716831028,60E85BBA74C1,4.84,6.45,149.72,475,16,68.8,123.73,41.6,,,,
2024-05-28T02:31:28Z,1716831088,60E85BBA74C1,4.49,5.99,149.72,473,16,68.95,123.73,38.64,,,,
2024-05-28T02:32:28Z,1716831148,60E85BBA74C1,4.63,6.18,155.25,478,15.83,69.66,128.31,39.83,,,,
2024-05-28T02:33:28Z,1716831208,60E85BBA74C1,4.33,5.77,160.79,478,15.83,69.74,132.89,37.19,,,,
2024-05-28T02:34:28Z,1716831268,60E85BBA74C1,3.85,5.16,183.09,477,15.86,69.6,151.31,33.01,,,,
2024-05-28T02:35:28Z,1716831328,60E85BBA74C1,4.59,6.12,205.56,478,15.83,69.79,169.89,39.48,,,,
2024-05-28T02:36:28Z,1716831388,60E85BBA74C1,4.71,6.29,239.64,479,15.77,70.4,198.05,40.54,,,,
2024-05-28T02:37:28Z,1716831448,60E85BBA74C1,4.02,5.35,291.58,480,15.73,70.1,240.98,34.53,,,,
2024-05-28T02:38:28Z,1716831508,60E85BBA74C1,4.21,5.62,309.12,481,15.71,69.8,255.47,36.24,,,,
2024-05-28T02:39:28Z,1716831568,60E85BBA74C1,4.46,5.95,309.12,477,15.78,69.63,255.47,38.28,,,,
2024-05-28T02:40:28Z,1716831628,60E85BBA74C1,4.46,6.04,309.12,471,15.79,69.69,255.47,37.64,,,,
2024-05-28T02:41:28Z,1716831688,60E85BBA74C1,4.62,6.16,303.26,480,15.72,70.29,250.63,39.69,,,,
2024-05-28T02:42:28Z,1716831748,60E85BBA74C1,4.79,6.38,309.12,491,15.73,70.41,255.47,41.14,,,,
2024-05-28T02:43:28Z,1716831808,60E85BBA74C1,4.93,6.57,332.69,491,15.65,70.95,274.95,42.38,,,,
2024-05-28T02:44:28Z,1716831868,60E85BBA74C1,4.39,5.85,362.44,489,15.76,70.65,299.54,37.74,,,,
2024-05-28T02:45:28Z,1716831928,60E85BBA74C1,4.68,6.23,422.95,488,15.79,70.78,349.55,40.2,,,,
2024-05-28T02:46:28Z,1716831988,60E85BBA74C1,4.76,6.35,497.42,480,15.84,70.64,411.09,40.93,,,,
2024-05-28T02:47:28Z,1716832048,60E85BBA74C1,4.72,6.29,600.04,478,15.9,70.76,495.9,40.58,,,,
2024-05-28T02:48:28Z,1716832108,60E85BBA74C1,4.73,6.3,693.17,478,15.89,70.81,572.87,40.63,,,,
2024-05-28T02:49:28Z,1716832168,60E85BBA74C1,4.58,6.11,817.88,481,15.94,70.77,675.93,39.38,,,,
2024-05-28T02:50:28Z,1716832228,60E85BBA74C1,4.78,6.38,919.04,479,15.96,70.72,759.54,41.13,,,,
2024-05-28T02:51:28Z,1716832288,60E85BBA74C1,4.17,5.56,1054.99,478,15.85,71.12,871.9,35.86,,,,
2024-05-28T02:52:28Z,1716832348,60E85BBA74C1,4.34,5.79,1133.61,476,15.85,70.91,936.87,37.32,,,,
2024-05-28T02:53:28Z,1716832408,60E85BBA74C1,4.48,5.97,1198.21,476,15.89,70.81,990.25,38.49,,,,
2024-05-28T02:54:28Z,1716832468,60E85BBA74C1,5.02,6.7,1256.03,488,15.91,70.74,1038.05,43.18,,,,
2024-05-28T02:55:28Z,1716832528,60E85BBA74C1,4.54,6.06,1281.21,490,15.9,70.7,1058.85,39.06,,,,
2024-05-28T02:56:28Z,1716832588,60E85BBA74C1,4.46,5.95,1289.65,486,15.94,70.62,1065.83,38.39,,,,
2024-05-28T02:57:28Z,1716832648,60E85BBA74C1,4.56,6.08,1306.61,484,15.94,70.48,1079.85,39.22,,,,
2024-05-28T02:58:28Z,1716832708,60E85BBA74C1,4.63,6.21,1340.87,479,15.85,71.21,1108.16,39.52,,,,
2024-05-28T02:59:28Z,1716832768,60E85BBA74C1,4.59,6.17,1375.57,480,15.79,71.49,1136.84,39.02,,,,
2024-05-28T03:00:28Z,1716832828,60E85BBA74C1,4.46,5.95,1464.34,479,15.82,71.44,1210.2,38.37,,,,
2024-05-28T03:01:28Z,1716832888,60E85BBA74C1,4.47,5.96,1670.65,483,15.7,71.99,1380.7,38.44,,,,
2024-05-28T03:02:28Z,1716832948,60E85BBA74C1,4.61,6.15,2406.31,481,15.68,72.31,1988.69,39.64,,,,
2024-05-28T03:03:28Z,1716833008,60E85BBA74C1,4.48,5.97,2897.62,479,15.64,72.26,2394.72,38.43,,,,
2024-05-28T03:04:28Z,1716833068,60E85BBA74C1,5.52,7.36,3423.59,479,15.58,72.77,2829.41,47.45,,,,
2024-05-28T03:05:28Z,1716833128,60E85BBA74C1,5.13,6.83,3741.66,480,15.65,72.21,3092.28,44.07,,,,
2024-05-28T03:06:28Z,1716833188,60E85BBA74C1,4.96,6.61,3938.7,476,15.64,72.53,3255.12,42.61,,,,
2024-05-28T03:07:28Z,1716833248,60E85BBA74C1,4.92,6.56,3984.52,475,15.65,72.58,3292.99,42.28,,,,
2024-05-28T03:08:28Z,1716833308,60E85BBA74C1,4.65,6.21,4031.14,472,15.69,72.11,3331.52,40.02,,,,
2024-05-28T03:09:28Z,1716833368,60E85BBA74C1,4.42,5.9,4031.14,474,15.63,72.34,3331.52,38.04,,,,
2024-05-28T03:10:28Z,1716833428,60E85BBA74C1,4.92,6.59,4054.76,478,15.58,72.63,3351.04,42.15,,,,
2024-05-28T03:11:28Z,1716833488,60E85BBA74C1,5.14,6.88,4078.59,479,15.64,72.45,3370.73,43.97,,,,
2024-05-28T03:12:28Z,1716833548,60E85BBA74C1,4.61,6.15,4126.89,479,15.6,72.65,3410.65,39.61,,,,
2024-05-28T03:13:28Z,1716833608,60E85BBA74C1,4.4,5.86,4201.01,481,15.57,72.72,3471.91,37.8,,,,
2024-05-28T03:14:28Z,1716833668,60E85BBA74C1,5.07,6.75,4176.08,484,15.52,72.65,3451.3,43.55,,,,
2024-05-28T03:15:28Z,1716833728,60E85BBA74C1,5.04,6.72,4151.37,484,15.53,72.72,3430.88,43.35,,,,
2024-05-28T03:16:28Z,1716833788,60E85BBA74C1,5.11,6.81,4151.37,484,15.57,72.78,3430.88,43.91,,,,
2024-05-28T03:17:28Z,1716833848,60E85BBA74C1,5.15,6.87,4277.24,485,15.55,73.32,3534.91,44.27,,,,
2024-05-28T03:18:28Z,1716833908,60E85BBA74C1,4.84,6.45,4436.54,483,15.47,73.99,3666.56,41.58,,,,
2024-05-28T03:19:28Z,1716833968,60E85BBA74C1,5.48,7.31,4664.81,483,15.52,73.66,3855.22,47.03,,,,
2024-05-28T03:20:28Z,1716834028,60E85BBA74C1,5.3,7.09,4849.76,483,15.47,73.72,4008.06,45.42,,,,
2024-05-28T03:21:28Z,1716834088,60E85BBA74C1,4.81,6.41,5048.41,489,15.55,73.55,4172.24,41.32,,,,
2024-05-28T03:22:28Z,1716834148,60E85BBA74C1,4.86,6.48,5153.55,487,15.55,73.41,4259.13,41.75,,,,
2024-05-28T03:23:28Z,1716834208,60E85BBA74C1,5.21,6.97,5262.98,481,15.51,73.62,4349.57,44.68,,,,
2024-05-28T03:24:28Z,1716834268,60E85BBA74C1,4.81,6.42,5338.5,477,15.53,73.63,4411.98,41.29,,,,
2024-05-28T03:25:28Z,1716834328,60E85BBA74C1,4.71,6.27,5496.23,480,15.47,74.23,4542.33,40.46,,,,
2024-05-28T03:26:28Z,1716834388,60E85BBA74C1,5.38,7.18,5663.82,480,15.47,74.35,4680.84,46.29,,,,
2024-05-28T03:27:28Z,1716834448,60E85BBA74C1,5.53,7.37,5889.22,480,15.47,74.57,4867.12,47.54,,,,
2024-05-28T03:28:28Z,1716834508,60E85BBA74C1,4.75,6.34,6084.26,479,15.47,74.35,5028.31,40.84,,,,
2024-05-28T03:29:28Z,1716834568,60E85BBA74C1,5.08,6.81,6187.37,479,15.47,74.33,5113.53,43.49,,,,
2024-05-28T03:30:28Z,1716834628,60E85BBA74C1,5.39,7.19,6135.32,483,15.46,74.33,5070.51,46.34,,,,
2024-05-28T03:31:28Z,1716834688,60E85BBA74C1,4.69,6.25,6034.15,487,15.42,74.43,4986.9,40.32,,,,
2024-05-28T03:32:28Z,1716834748,60E85BBA74C1,5.02,6.69,5936.66,485,15.42,74.53,4906.33,43.16,,,,
2024-05-28T03:33:28Z,1716834808,60E85BBA74C1,5.01,6.68,5936.66,483,15.41,74.82,4906.33,43.07,,,,
2024-05-28T03:34:28Z,1716834868,60E85BBA74C1,5.41,7.21,5984.96,483,15.4,75,4946.25,46.5,,,,
