CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-05-23T00:00:58Z,1716390058,60E85BBA74C1,5.67,7.55,84.20,492.00,19.42,51.43,69.59,48.71
2024-05-23T00:01:58Z,1716390118,60E85BBA74C1,5.37,7.16,84.20,489.00,19.35,51.65,69.59,46.17
2024-05-23T00:02:58Z,1716390178,60E85BBA74C1,5.71,7.61,84.20,486.00,19.40,51.56,69.59,49.06
2024-05-23T00:03:58Z,1716390238,60E85BBA74C1,5.80,7.73,84.20,487.00,19.38,51.73,69.59,49.87
2024-05-23T00:04:58Z,1716390298,60E85BBA74C1,5.67,7.56,78.81,487.00,19.39,51.68,65.13,48.76
2024-05-23T00:05:58Z,1716390358,60E85BBA74C1,6.23,8.31,78.81,489.00,19.42,51.67,65.13,53.61
2024-05-23T00:06:58Z,1716390418,60E85BBA74C1,5.76,7.68,78.81,490.00,19.38,51.78,65.13,49.54
2024-05-23T00:07:58Z,1716390478,60E85BBA74C1,5.24,6.99,78.81,493.00,19.36,51.70,65.13,45.05
2024-05-23T00:08:58Z,1716390538,60E85BBA74C1,5.67,7.57,78.81,491.00,19.31,51.29,65.13,48.79
2024-05-23T00:09:58Z,1716390598,60E85BBA74C1,5.88,7.84,78.81,483.00,19.40,51.59,65.13,50.58
2024-05-23T00:10:58Z,1716390658,60E85BBA74C1,5.18,6.90,78.81,483.00,19.38,51.20,65.13,44.50
2024-05-23T00:11:58Z,1716390718,60E85BBA74C1,5.12,6.83,78.81,487.00,19.40,51.29,65.13,44.06
2024-05-23T00:12:58Z,1716390778,60E85BBA74C1,5.25,7.00,78.81,497.00,19.32,51.23,65.13,45.12
2024-05-23T00:13:58Z,1716390838,60E85BBA74C1,4.99,6.65,78.81,507.00,19.37,50.89,65.13,42.89
2024-05-23T00:14:58Z,1716390898,60E85BBA74C1,5.18,6.91,78.81,510.00,19.36,50.95,65.13,44.58
2024-05-23T00:15:58Z,1716390958,60E85BBA74C1,5.03,6.71,78.81,508.00,19.42,50.85,65.13,43.28
2024-05-23T00:16:58Z,1716391018,60E85BBA74C1,5.03,6.70,78.81,510.00,19.30,51.24,65.13,43.21
2024-05-23T00:17:58Z,1716391078,60E85BBA74C1,5.52,7.36,78.81,522.00,19.34,50.81,65.13,47.47
2024-05-23T00:18:58Z,1716391138,60E85BBA74C1,5.10,6.80,78.81,523.00,19.38,50.93,65.13,43.84
2024-05-23T00:19:58Z,1716391198,60E85BBA74C1,4.92,6.56,78.81,519.00,19.27,51.01,65.13,42.27
2024-05-23T00:20:58Z,1716391258,60E85BBA74C1,4.98,6.64,73.43,495.00,19.24,51.22,60.69,42.80
2024-05-23T00:21:58Z,1716391318,60E85BBA74C1,5.11,6.81,73.43,488.00,19.23,51.28,60.69,43.92
2024-05-23T00:22:58Z,1716391378,60E85BBA74C1,5.13,6.83,73.43,486.00,19.25,51.52,60.69,44.07
2024-05-23T00:23:58Z,1716391438,60E85BBA74C1,5.87,7.83,73.43,485.00,19.17,51.68,60.69,50.48
2024-05-23T00:24:58Z,1716391498,60E85BBA74C1,5.34,7.12,73.43,478.00,19.15,52.24,60.69,45.93
2024-05-23T00:25:58Z,1716391558,60E85BBA74C1,5.86,7.82,73.43,471.00,19.19,52.05,60.69,50.41
2024-05-23T00:26:58Z,1716391618,60E85BBA74C1,5.57,7.43,73.43,473.00,19.23,52.19,60.69,47.89
2024-05-23T00:27:58Z,1716391678,60E85BBA74C1,5.69,7.59,73.43,483.00,19.25,52.24,60.69,48.95
2024-05-23T00:28:58Z,1716391738,60E85BBA74C1,5.69,7.59,73.43,488.00,19.22,52.04,60.69,48.93
2024-05-23T00:29:58Z,1716391798,60E85BBA74C1,5.49,7.32,73.43,491.00,19.19,52.63,60.69,47.22
2024-05-23T00:30:58Z,1716391858,60E85BBA74C1,5.25,7.00,73.43,492.00,19.27,51.99,60.69,45.12
2024-05-23T00:31:58Z,1716391918,60E85BBA74C1,5.46,7.28,73.43,495.00,19.26,52.04,60.69,46.93
2024-05-23T00:32:58Z,1716391978,60E85BBA74C1,5.85,7.80,73.43,492.00,19.27,52.17,60.69,50.28
2024-05-23T00:33:58Z,1716392038,60E85BBA74C1,5.49,7.32,73.43,490.00,19.26,52.21,60.69,47.18
2024-05-23T00:34:58Z,1716392098,60E85BBA74C1,6.05,8.06,73.43,489.00,19.28,52.57,60.69,52.00
2024-05-23T00:35:58Z,1716392158,60E85BBA74C1,5.78,7.70,73.43,486.00,19.17,52.86,60.69,49.68
2024-05-23T00:36:58Z,1716392218,60E85BBA74C1,5.83,7.77,73.43,483.00,19.13,52.91,60.69,50.13
2024-05-23T00:37:58Z,1716392278,60E85BBA74C1,6.09,8.11,73.43,481.00,19.15,53.25,60.69,52.32
2024-05-23T00:38:58Z,1716392338,60E85BBA74C1,5.41,7.22,73.43,482.00,19.10,53.50,60.69,46.53
2024-05-23T00:39:58Z,1716392398,60E85BBA74C1,5.93,7.91,73.43,484.00,19.14,53.03,60.69,51.01
2024-05-23T00:40:58Z,1716392458,60E85BBA74C1,5.09,6.78,73.43,483.00,19.16,53.30,60.69,43.72
2024-05-23T00:41:58Z,1716392518,60E85BBA74C1,5.82,7.77,73.43,485.00,19.08,53.33,60.69,50.08
2024-05-23T00:42:58Z,1716392578,60E85BBA74C1,5.89,7.86,73.43,488.00,19.11,53.33,60.69,50.67
2024-05-23T00:43:58Z,1716392638,60E85BBA74C1,5.98,7.98,73.43,490.00,19.09,53.81,60.69,51.44
2024-05-23T00:44:58Z,1716392698,60E85BBA74C1,5.79,7.72,73.43,492.00,19.14,53.34,60.69,49.79
2024-05-23T00:45:58Z,1716392758,60E85BBA74C1,5.38,7.17,73.43,494.00,19.12,53.54,60.69,46.26
2024-05-23T00:46:58Z,1716392818,60E85BBA74C1,5.64,7.52,73.43,488.00,19.13,53.42,60.69,48.50
2024-05-23T00:47:58Z,1716392878,60E85BBA74C1,5.46,7.29,73.43,484.00,19.13,53.28,60.69,46.98
2024-05-23T00:48:58Z,1716392938,60E85BBA74C1,6.13,8.17,73.43,482.00,19.19,53.41,60.69,52.71
2024-05-23T00:49:58Z,1716392998,60E85BBA74C1,5.81,7.75,73.43,482.00,19.17,53.37,60.69,49.97
2024-05-23T00:50:58Z,1716393058,60E85BBA74C1,5.89,7.86,73.43,485.00,19.11,53.77,60.69,50.67
2024-05-23T00:51:58Z,1716393118,60E85BBA74C1,5.87,7.82,73.43,492.00,19.08,53.81,60.69,50.45
2024-05-23T00:52:58Z,1716393178,60E85BBA74C1,5.91,7.88,73.43,493.00,19.13,53.92,60.69,50.82
2024-05-23T00:53:58Z,1716393238,60E85BBA74C1,6.19,8.26,73.43,493.00,19.10,54.12,60.69,53.24
2024-05-23T00:54:58Z,1716393298,60E85BBA74C1,5.73,7.64,73.43,493.00,19.03,54.35,60.69,49.24
2024-05-23T00:55:58Z,1716393358,60E85BBA74C1,5.55,7.40,73.43,491.00,19.10,54.08,60.69,47.72
2024-05-23T00:56:58Z,1716393418,60E85BBA74C1,5.94,7.92,78.81,492.00,19.18,53.79,65.13,51.05
2024-05-23T00:57:58Z,1716393478,60E85BBA74C1,6.03,8.03,78.81,491.00,19.13,53.97,65.13,51.81
