CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,
2024-06-01T00:23:57Z,1717169037,60E85BBA74C1,17.12,23.21,404.66,456,18.51,86.42,334.43,144.39,,,,,
2024-06-01T00:24:57Z,1717169097,60E85BBA74C1,17.03,23.42,386.48,452,18.45,86.58,319.41,141.35,,,,,
2024-06-01T00:25:57Z,1717169157,60E85BBA74C1,15.85,21.3,362.44,458,18.44,86.57,299.54,135.08,,,,,
2024-06-01T00:26:57Z,1717169217,60E85BBA74C1,15.7,21.2,344.55,458,18.47,86.29,284.75,133.1,,,,,
2024-06-01T00:27:57Z,1717169277,60E85BBA74C1,14.8,19.92,332.69,456,18.5,86.55,274.95,125.88,,,,,
2024-06-01T00:28:57Z,1717169337,60E85BBA74C1,15.11,20.5,326.78,460,18.5,86.29,270.06,127.47,,,,,
2024-06-01T00:29:57Z,1717169397,60E85BBA74C1,15.26,20.77,326.78,470,18.37,87.1,270.06,128.11,,,,,
2024-06-01T00:30:57Z,1717169457,60E85BBA74C1,15.4,20.76,332.69,467,18.45,87.38,274.95,130.81,,,,,
2024-06-01T00:31:57Z,1717169517,60E85BBA74C1,15.1,20.45,332.69,464,18.49,86.53,274.95,127.5,,,,,
2024-06-01T00:32:57Z,1717169577,60E85BBA74C1,14.51,19.41,338.61,469,18.44,86.5,279.84,124.35,,,,,
2024-06-01T00:33:57Z,1717169637,60E85BBA74C1,15.13,20.18,338.61,469,18.49,86.27,279.84,130.11,,,,,
2024-06-01T00:34:57Z,1717169697,60E85BBA74C1,15.16,20.52,338.61,464,18.53,86.29,279.84,128.09,,,,,
2024-06-01T00:35:57Z,1717169757,60E85BBA74C1,15.5,21.41,338.61,466,18.46,86.14,279.84,127.98,,,,,
2024-06-01T00:36:57Z,1717169817,60E85BBA74C1,14.98,20.55,326.78,470,18.55,86.25,270.06,124.66,,,,,
2024-06-01T00:37:57Z,1717169877,60E85BBA74C1,14.55,19.9,314.99,467,18.57,86.37,260.33,121.48,,,,,
2024-06-01T00:38:57Z,1717169937,60E85BBA74C1,15,20.03,303.26,460,18.47,86.82,250.63,128.85,,,,,
2024-06-01T00:39:57Z,1717169997,60E85BBA74C1,15.31,20.46,297.42,461,18.47,86.36,245.8,131.22,,,,,
2024-06-01T00:40:57Z,1717170057,60E85BBA74C1,15.4,20.69,279.95,461,18.51,86.29,231.37,131.36,,,,,
2024-06-01T00:41:57Z,1717170117,60E85BBA74C1,14.82,19.86,268.37,462,18.43,86.56,221.8,126.79,,,,,
2024-06-01T00:42:57Z,1717170177,60E85BBA74C1,14.8,19.81,251.1,481,18.47,86.38,207.52,126.63,,,,,
2024-06-01T00:43:57Z,1717170237,60E85BBA74C1,16.07,21.86,245.36,480,18.52,85.95,202.78,135.12,,,,,
2024-06-01T00:44:57Z,1717170297,60E85BBA74C1,15.59,20.79,233.93,474,18.45,86.47,193.33,134.08,,,,,
2024-06-01T00:45:57Z,1717170357,60E85BBA74C1,16.33,21.82,228.23,476,18.46,85.97,188.62,140.09,,,,,
2024-06-01T00:46:57Z,1717170417,60E85BBA74C1,16.35,22.13,222.55,475,18.48,85.71,183.92,138.13,,,,,
2024-06-01T00:47:57Z,1717170477,60E85BBA74C1,16.93,22.57,216.88,473,18.52,85.37,179.24,145.57,,,,,
2024-06-01T00:48:57Z,1717170537,60E85BBA74C1,17.48,23.4,205.56,469,18.52,85.46,169.89,149.59,,,,,
2024-06-01T00:49:57Z,1717170597,60E85BBA74C1,17.85,24.52,199.93,467,18.53,84.79,165.23,148.26,,,,,
2024-06-01T00:50:57Z,1717170657,60E85BBA74C1,18.33,25.31,194.3,468,18.54,85.34,160.58,151.38,,,,,
2024-06-01T00:51:57Z,1717170717,60E85BBA74C1,18.95,26.1,188.69,465,18.55,84.57,155.94,157,,,,,
2024-06-01T00:52:57Z,1717170777,60E85BBA74C1,18.75,25.48,183.09,464,18.57,84.91,151.31,157.72,,,,,
2024-06-01T00:53:57Z,1717170837,60E85BBA74C1,18.51,25.29,177.5,461,18.53,85.25,146.69,154.78,,,,,
2024-06-01T00:54:57Z,1717170897,60E85BBA74C1,19.03,25.89,177.5,458,18.56,85.3,146.69,159.91,,,,,
2024-06-01T00:55:57Z,1717170957,60E85BBA74C1,19.13,25.79,183.09,460,18.53,84.8,151.31,162.42,,,,,
2024-06-01T00:56:57Z,1717171017,60E85BBA74C1,18.75,25.59,183.09,459,18.61,84.59,151.31,157.06,,,,,
2024-06-01T00:57:57Z,1717171077,60E85BBA74C1,19.04,25.82,183.09,466,18.61,84.27,151.31,160.68,,,,,
2024-06-01T00:58:57Z,1717171137,60E85BBA74C1,18.7,25.46,177.5,464,18.63,84.3,146.69,157.01,,,,,
2024-06-01T00:59:57Z,1717171197,60E85BBA74C1,18.65,25.27,177.5,466,18.65,84.34,146.69,157.39,,,,,
2024-06-01T01:00:57Z,1717171257,60E85BBA74C1,19.52,26.52,183.09,464,18.68,84.41,151.31,164.38,,,,,
2024-06-01T01:01:57Z,1717171317,60E85BBA74C1,19.31,26.13,183.09,468,18.61,84.17,151.31,163.34,,,,,
2024-06-01T01:02:57Z,1717171377,60E85BBA74C1,19.57,26.63,183.09,464,18.57,84.22,151.31,164.29,,,,,
2024-06-01T01:03:57Z,1717171437,60E85BBA74C1,19.59,26.51,183.09,473,18.61,84.51,151.31,165.63,,,,,
2024-06-01T01:04:57Z,1717171497,60E85BBA74C1,19.52,26.8,183.09,470,18.59,84.04,151.31,162.18,,,,,
2024-06-01T01:05:57Z,1717171557,60E85BBA74C1,20.1,27.41,183.09,463,18.6,83.82,151.31,168.35,,,,,
2024-06-01T01:06:57Z,1717171617,60E85BBA74C1,20.33,28.04,177.5,461,18.61,83.79,146.69,168.16,,,,,
2024-06-01T01:07:57Z,1717171677,60E85BBA74C1,19.68,27.07,177.5,471,18.59,84.09,146.69,163.27,,,,,
2024-06-01T01:08:57Z,1717171737,60E85BBA74C1,21.64,29.01,171.92,468,18.51,84.27,142.08,184.99,,,,,
2024-06-01T01:09:57Z,1717171797,60E85BBA74C1,20.06,26.92,171.92,468,18.48,84.44,142.08,171.21,,,,,
2024-06-01T01:10:57Z,1717171857,60E85BBA74C1,20.48,27.85,171.92,472,18.58,84.18,142.08,172.16,,,,,
2024-06-01T01:11:57Z,1717171917,60E85BBA74C1,21.2,29.01,171.92,478,18.59,83.99,142.08,176.89,,,,,
2024-06-01T01:12:57Z,1717171977,60E85BBA74C1,20.55,28.48,171.92,477,18.45,84.14,142.08,168.95,,,,,
2024-06-01T01:13:57Z,1717172037,60E85BBA74C1,20.63,28.12,171.92,475,18.52,83.8,142.08,173.02,,,,,
2024-06-01T01:14:57Z,1717172097,60E85BBA74C1,21.57,29.12,166.35,486,18.4,83.84,137.48,182.8,,,,,
2024-06-01T01:15:57Z,1717172157,60E85BBA74C1,20.9,28.87,160.79,483,18.47,83.55,132.89,172.43,,,,,
2024-06-01T01:16:57Z,1717172217,60E85BBA74C1,21.28,29.16,155.25,468,18.49,83.53,128.31,177.32,,,,,
2024-06-01T01:17:57Z,1717172277,60E85BBA74C1,21.04,29,149.72,463,18.44,83.87,123.73,174.03,,,,,
2024-06-01T01:18:57Z,1717172337,60E85BBA74C1,22.5,30.8,144.19,473,18.46,83.76,119.17,187.63,,,,,
2024-06-01T01:19:57Z,1717172397,60E85BBA74C1,20.63,27.71,138.68,467,18.56,83.57,114.62,175.96,,,,,
2024-06-01T01:20:57Z,1717172457,60E85BBA74C1,22.33,30.5,138.68,465,18.52,83.64,114.62,186.77,,,,,
2024-06-01T01:21:57Z,1717172517,60E85BBA74C1,21.27,29.13,138.68,466,18.46,83.57,114.62,177.26,,,,,
2024-06-01T01:22:57Z,1717172577,60E85BBA74C1,21.38,29.43,133.19,468,18.52,83.68,110.07,177.15,,,,,
2024-06-01T01:23:57Z,1717172637,60E85BBA74C1,21.57,29.58,133.19,468,18.52,83.52,110.07,179.5,,,,,
2024-06-01T01:24:57Z,1717172697,60E85BBA74C1,21.48,29.47,127.7,467,18.47,83.63,105.54,178.64,,,,,
2024-06-01T01:25:57Z,1717172757,60E85BBA74C1,21.08,28.93,127.7,475,18.42,83.74,105.54,175.21,,,,,
2024-06-01T01:26:57Z,1717172817,60E85BBA74C1,22.66,30.93,127.7,476,18.43,84.02,105.54,189.6,,,,,
2024-06-01T01:27:57Z,1717172877,60E85BBA74C1,20.56,28.12,127.7,470,18.48,83.35,105.54,171.73,,,,,
2024-06-01T01:28:57Z,1717172937,60E85BBA74C1,20.87,28.69,127.7,468,18.47,83.84,105.54,173.11,,,,,
2024-06-01T01:29:57Z,1717172997,60E85BBA74C1,19.91,27.1,133.19,467,18.47,84.26,110.07,167.16,,,,,
2024-06-01T01:30:57Z,1717173057,60E85BBA74C1,22.23,30.45,133.19,463,18.49,84.04,110.07,185.34,,,,,
2024-06-01T01:31:57Z,1717173117,60E85BBA74C1,22.68,30.9,138.68,464,18.43,83.56,114.62,190.34,,,,,
2024-06-01T01:32:57Z,1717173177,60E85BBA74C1,22.35,30.53,138.68,478,18.43,83.5,114.62,186.92,,,,,
2024-06-01T01:33:57Z,1717173237,60E85BBA74C1,21.2,28.31,133.19,478,18.43,83.68,110.07,181.99,,,,,
2024-06-01T01:34:57Z,1717173297,60E85BBA74C1,22.14,30.32,133.19,468,18.53,83.29,110.07,184.59,,,,,
2024-06-01T01:35:57Z,1717173357,60E85BBA74C1,20.99,28.59,133.19,467,18.5,83.36,110.07,176.1,,,,,
2024-06-01T01:36:57Z,1717173417,60E85BBA74C1,22.22,30.48,133.19,472,18.42,83.19,110.07,184.98,,,,,
2024-06-01T01:37:57Z,1717173477,60E85BBA74C1,22.36,30.54,127.7,471,18.45,83.08,105.54,187.1,,,,,
2024-06-01T01:38:57Z,1717173537,60E85BBA74C1,22.24,30.47,127.7,469,18.5,82.7,105.54,185.38,,,,,
2024-06-01T01:39:57Z,1717173597,60E85BBA74C1,22.64,30.78,122.22,463,18.46,82.81,101.01,190.36,,,,,
2024-06-01T01:40:57Z,1717173657,60E85BBA74C1,22.47,30.7,116.76,463,18.45,83.3,96.49,187.8,,,,,
2024-06-01T01:41:57Z,1717173717,60E85BBA74C1,23.59,32.27,116.76,462,18.52,82.94,96.49,196.9,,,,,
2024-06-01T01:42:57Z,1717173777,60E85BBA74C1,22.53,30.94,116.76,462,18.49,82.94,96.49,187.19,,,,,
2024-06-01T01:43:57Z,1717173837,60E85BBA74C1,22.43,30.75,116.76,462,18.49,83,96.49,186.79,,,,,
2024-06-01T01:44:57Z,1717173897,60E85BBA74C1,24.39,33.47,122.22,460,18.46,83.29,101.01,202.82,,,,,
2024-06-01T01:45:57Z,1717173957,60E85BBA74C1,23.78,32.37,122.22,461,18.43,83.12,101.01,199.68,,,,,
2024-06-01T01:46:57Z,1717174017,60E85BBA74C1,24.21,33.08,122.22,469,18.45,82.94,101.01,202.46,,,,,
2024-06-01T01:47:57Z,1717174077,60E85BBA74C1,23.57,32.24,122.22,492,18.4,82.91,101.01,196.75,,,,,
2024-06-01T01:48:57Z,1717174137,60E85BBA74C1,24.91,33.67,116.76,479,18.42,82.7,96.49,210.81,,,,,
2024-06-01T01:49:57Z,1717174197,60E85BBA74C1,23.61,32.28,116.76,469,18.45,82.82,96.49,197.23,,,,,
2024-06-01T01:50:57Z,1717174257,60E85BBA74C1,22.68,30.54,111.3,463,18.3,83.19,91.99,192.83,,,,,
2024-06-01T01:51:57Z,1717174317,60E85BBA74C1,24.38,33.01,111.3,465,18.42,83.16,91.99,206.03,,,,,
2024-06-01T01:52:57Z,1717174377,60E85BBA74C1,23.31,32.09,111.3,467,18.41,83.12,91.99,193.11,,,,,
2024-06-01T01:53:57Z,1717174437,60E85BBA74C1,22.91,31.48,111.3,466,18.45,82.85,91.99,190.22,,,,,
2024-06-01T01:54:57Z,1717174497,60E85BBA74C1,22.41,30.54,111.3,468,18.43,83.02,91.99,188.02,,,,,
2024-06-01T01:55:57Z,1717174557,60E85BBA74C1,23.66,32.17,111.3,470,18.4,83.13,91.99,198.98,,,,,
2024-06-01T01:56:57Z,1717174617,60E85BBA74C1,22.48,30.85,116.76,471,18.44,83.03,96.49,186.96,,,,,
2024-06-01T01:57:57Z,1717174677,60E85BBA74C1,22.52,30.28,116.76,471,18.43,83.06,96.49,191.74,,,,,
2024-06-01T01:58:57Z,1717174737,60E85BBA74C1,23.68,32.44,116.76,480,18.41,82.74,96.49,197.28,,,,,
2024-06-01T01:59:57Z,1717174797,60E85BBA74C1,23.11,31.48,116.76,477,18.39,82.87,96.49,193.81,,,,,
2024-06-01T02:00:57Z,1717174857,60E85BBA74C1,23.54,32.2,122.22,473,18.41,82.85,101.01,196.48,,,,,
2024-06-01T02:01:57Z,1717174917,60E85BBA74C1,23.47,32.15,122.22,472,18.44,82.76,101.01,195.61,,,,,
2024-06-01T02:02:57Z,1717174977,60E85BBA74C1,23.6,32.64,122.22,472,18.48,82.53,101.01,194.34,,,,,
2024-06-01T02:03:57Z,1717175037,60E85BBA74C1,24.39,33.63,122.22,476,18.36,83.32,101.01,201.75,,,,,
2024-06-01T02:04:57Z,1717175097,60E85BBA74C1,23.46,32.17,122.22,474,18.4,82.82,101.01,195.27,,,,,
2024-06-01T02:05:57Z,1717175157,60E85BBA74C1,23.61,32.36,122.22,470,18.36,83.27,101.01,196.69,,,,,
2024-06-01T02:06:57Z,1717175217,60E85BBA74C1,23.97,33.04,122.22,475,18.4,82.82,101.01,198.39,,,,,
2024-06-01T02:07:57Z,1717175277,60E85BBA74C1,22.81,31.28,122.22,473,18.36,83,101.01,189.84,,,,,
2024-06-01T02:08:57Z,1717175337,60E85BBA74C1,24.11,32.87,122.22,471,18.35,82.95,101.01,202.16,,,,,
2024-06-01T02:09:57Z,1717175397,60E85BBA74C1,24.81,33.95,122.22,477,18.36,82.96,101.01,207.03,,,,,
2024-06-01T02:10:57Z,1717175457,60E85BBA74C1,24.66,33.49,122.22,475,18.36,82.9,101.01,207.64,,,,,
2024-06-01T02:11:57Z,1717175517,60E85BBA74C1,24.41,33.41,116.76,472,18.38,82.95,96.49,203.7,,,,,
2024-06-01T02:12:57Z,1717175577,60E85BBA74C1,23.7,31.62,116.76,484,18.35,82.61,96.49,203.7,,,,,
2024-06-01T02:13:57Z,1717175637,60E85BBA74C1,24.09,33.13,116.76,489,18.36,82.85,96.49,199.8,,,,,
2024-06-01T02:14:57Z,1717175697,60E85BBA74C1,23.7,32.3,116.76,485,18.41,82.81,96.49,198.62,,,,,
2024-06-01T02:15:57Z,1717175757,60E85BBA74C1,24.5,33.46,116.76,476,18.43,82.8,96.49,205.03,,,,,
2024-06-01T02:16:57Z,1717175817,60E85BBA74C1,23.5,32.14,122.22,476,18.41,82.72,101.01,196.22,,,,,
2024-06-01T02:17:57Z,1717175877,60E85BBA74C1,24.09,33.03,122.22,474,18.32,83.16,101.01,200.57,,,,,
2024-06-01T02:18:57Z,1717175937,60E85BBA74C1,24.42,32.91,122.22,474,18.39,82.97,101.01,207.38,,,,,
2024-06-01T02:19:57Z,1717175997,60E85BBA74C1,25.46,34.65,122.22,471,18.24,83.2,101.01,213.74,,,,,
2024-06-01T02:20:57Z,1717176057,60E85BBA74C1,24.55,33.78,122.22,465,18.33,82.81,101.01,203.48,,,,,
2024-06-01T02:21:57Z,1717176117,60E85BBA74C1,23.58,32.52,122.22,462,18.35,82.67,101.01,194.98,,,,,
2024-06-01T02:22:57Z,1717176177,60E85BBA74C1,24.33,33.1,116.76,465,18.37,82.76,96.49,204.49,,,,,
2024-06-01T02:23:57Z,1717176237,60E85BBA74C1,23.94,32.84,116.76,467,18.32,82.98,96.49,199.29,,,,,
2024-06-01T02:24:57Z,1717176297,60E85BBA74C1,23.48,32.25,116.76,465,18.32,83.24,96.49,195.03,,,,,
2024-06-01T02:25:57Z,1717176357,60E85BBA74C1,24.87,34.27,116.76,471,18.38,83.01,96.49,205.75,,,,,
2024-06-01T02:26:57Z,1717176417,60E85BBA74C1,24.42,33.21,122.22,472,18.36,82.97,101.01,205.25,,,,,
2024-06-01T02:27:57Z,1717176477,60E85BBA74C1,23.14,31.11,122.22,469,18.37,83.5,101.01,197.04,,,,,
2024-06-01T02:28:57Z,1717176537,60E85BBA74C1,23.9,32.48,122.22,470,18.38,83.22,101.01,201.09,,,,,
2024-06-01T02:29:57Z,1717176597,60E85BBA74C1,25.38,34.89,122.22,469,18.32,83.38,101.01,210.63,,,,,
2024-06-01T02:30:57Z,1717176657,60E85BBA74C1,24.44,33.63,127.7,469,18.33,83.32,105.54,202.67,,,,,
2024-06-01T02:31:57Z,1717176717,60E85BBA74C1,23.68,32.4,127.7,471,18.22,83.61,105.54,197.59,,,,,
2024-06-01T02:32:57Z,1717176777,60E85BBA74C1,24.14,32.9,127.7,473,18.25,83.25,105.54,202.42,,,,,
2024-06-01T02:33:57Z,1717176837,60E85BBA74C1,24.05,32.91,133.19,475,18.16,83.33,110.07,200.69,,,,,
2024-06-01T02:34:57Z,1717176897,60E85BBA74C1,25.26,34.64,133.19,493,18.21,83.23,110.07,210.29,,,,,
2024-06-01T02:35:57Z,1717176957,60E85BBA74C1,23.86,32.9,127.7,489,18.22,83.18,105.54,197.27,,,,,
2024-06-01T02:36:57Z,1717177017,60E85BBA74C1,24.65,33.5,127.7,485,18.23,83.24,105.54,207.34,,,,,
2024-06-01T02:37:57Z,1717177077,60E85BBA74C1,23.85,31.95,127.7,483,18.18,83.06,105.54,204.03,,,,,
2024-06-01T02:38:57Z,1717177137,60E85BBA74C1,23.84,32.75,127.7,482,18.16,83.12,105.54,198.05,,,,,
2024-06-01T02:39:57Z,1717177197,60E85BBA74C1,24.75,34.04,127.7,478,18.12,83.17,105.54,205.2,,,,,
2024-06-01T02:40:57Z,1717177257,60E85BBA74C1,25.1,34.44,127.7,470,18.17,83.21,105.54,208.86,,,,,
2024-06-01T02:41:57Z,1717177317,60E85BBA74C1,25.16,34.37,127.7,462,18.18,83.17,105.54,210.44,,,,,
2024-06-01T02:42:57Z,1717177377,60E85BBA74C1,24.18,33.17,127.7,463,18.02,83.59,105.54,201.21,,,,,
2024-06-01T02:43:57Z,1717177437,60E85BBA74C1,25.37,34.59,122.22,463,18.07,83.38,101.01,212.62,,,,,
2024-06-01T02:44:57Z,1717177497,60E85BBA74C1,25.09,33.77,122.22,459,18.03,83.49,101.01,213.48,,,,,
2024-06-01T02:45:57Z,1717177557,60E85BBA74C1,25.17,34.34,122.22,457,18.04,83.32,101.01,210.75,,,,,
2024-06-01T02:46:57Z,1717177617,60E85BBA74C1,24.83,33.94,122.22,460,18.02,83.73,101.01,207.53,,,,,
2024-06-01T02:47:57Z,1717177677,60E85BBA74C1,25.33,35.2,116.76,460,18.05,83.54,96.49,207.51,,,,,
2024-06-01T02:48:57Z,1717177737,60E85BBA74C1,24.47,33.64,116.76,457,17.97,83.74,96.49,203,,,,,
2024-06-01T02:49:57Z,1717177797,60E85BBA74C1,26.56,36.46,116.76,461,17.97,83.71,96.49,220.83,,,,,
2024-06-01T02:50:57Z,1717177857,60E85BBA74C1,25.83,35.42,116.76,470,17.93,83.87,96.49,215.06,,,,,
2024-06-01T02:51:57Z,1717177917,60E85BBA74C1,23.6,32.51,116.76,468,17.83,84.06,96.49,195.47,,,,,
2024-06-01T02:52:57Z,1717177977,60E85BBA74C1,25.46,35.18,111.3,466,17.81,84.2,91.99,210.01,,,,,
2024-06-01T02:53:57Z,1717178037,60E85BBA74C1,25.29,34.72,111.3,466,17.86,84.2,91.99,210.16,,,,,
2024-06-01T02:54:57Z,1717178097,60E85BBA74C1,25.02,34.39,111.3,464,17.89,83.76,91.99,207.71,,,,,
2024-06-01T02:55:57Z,1717178157,60E85BBA74C1,24.48,33.62,111.3,461,17.94,83.74,91.99,203.47,,,,,
2024-06-01T02:56:57Z,1717178217,60E85BBA74C1,26.42,36.41,111.3,460,17.99,83.36,91.99,218.7,,,,,
2024-06-01T02:57:57Z,1717178277,60E85BBA74C1,24.17,33.01,111.3,464,17.99,83.41,91.99,202.09,,,,,
2024-06-01T02:58:57Z,1717178337,60E85BBA74C1,25.72,35.31,105.86,460,17.93,83.62,87.49,213.86,,,,,
2024-06-01T02:59:57Z,1717178397,60E85BBA74C1,25.09,34.45,105.86,458,17.96,83.66,87.49,208.51,,,,,
2024-06-01T03:00:57Z,1717178457,60E85BBA74C1,25,34.29,105.86,457,17.91,83.71,87.49,207.97,,,,,
2024-06-01T03:01:57Z,1717178517,60E85BBA74C1,25.13,34.08,105.86,459,17.9,83.97,87.49,211.85,,,,,
2024-06-01T03:02:57Z,1717178577,60E85BBA74C1,24.55,33.53,105.86,465,17.94,84.09,87.49,205.34,,,,,
2024-06-01T03:03:57Z,1717178637,60E85BBA74C1,24.38,33.12,105.86,467,17.97,83.78,87.49,205.12,,,,,
2024-06-01T03:04:57Z,1717178697,60E85BBA74C1,26.55,36.65,105.86,472,18.03,83.97,87.49,219.22,,,,,
2024-06-01T03:05:57Z,1717178757,60E85BBA74C1,26.92,37.11,105.86,466,18.08,83.79,87.49,222.69,,,,,
2024-06-01T03:06:57Z,1717178817,60E85BBA74C1,25.98,36.18,111.3,480,18.11,83.67,91.99,212.25,,,,,
2024-06-01T03:07:57Z,1717178877,60E85BBA74C1,26.13,35.97,111.3,481,18.1,83.46,91.99,216.59,,,,,
2024-06-01T03:08:57Z,1717178937,60E85BBA74C1,25.47,35.1,111.3,475,18.12,83.47,91.99,210.7,,,,,
2024-06-01T03:09:57Z,1717178997,60E85BBA74C1,26.39,36.06,111.3,481,18.08,83.66,91.99,220.57,,,,,
2024-06-01T03:10:57Z,1717179057,60E85BBA74C1,24.67,33.74,111.3,490,18.12,83.42,91.99,206.09,,,,,
2024-06-01T03:11:57Z,1717179117,60E85BBA74C1,24.53,33.56,111.3,489,18.08,83.61,91.99,204.81,,,,,
2024-06-01T03:12:57Z,1717179177,60E85BBA74C1,24.66,33.87,116.76,482,18.09,83.55,96.49,204.85,,,,,
2024-06-01T03:13:57Z,1717179237,60E85BBA74C1,25.58,35.28,116.76,478,18.13,83.91,96.49,211.57,,,,,
2024-06-01T03:14:57Z,1717179297,60E85BBA74C1,25.1,34.57,116.76,476,18.12,83.95,96.49,207.96,,,,,
2024-06-01T03:15:57Z,1717179357,60E85BBA74C1,24.89,34.38,116.76,473,18.13,83.89,96.49,205.5,,,,,
2024-06-01T03:16:57Z,1717179417,60E85BBA74C1,25.58,35.18,116.76,466,18.19,83.68,96.49,212.27,,,,,
2024-06-01T03:17:57Z,1717179477,60E85BBA74C1,27.06,37.5,122.22,473,18.23,83.43,101.01,222.43,,,,,
2024-06-01T03:18:57Z,1717179537,60E85BBA74C1,25.56,34.97,122.22,473,18.13,83.72,101.01,213.41,,,,,
2024-06-01T03:19:57Z,1717179597,60E85BBA74C1,26.01,35.84,122.22,471,18.15,83.71,101.01,215.22,,,,,
2024-06-01T03:20:57Z,1717179657,60E85BBA74C1,25.91,35.56,127.7,483,18.14,83.65,105.54,215.36,,,,,
2024-06-01T03:21:57Z,1717179717,60E85BBA74C1,24.53,33.46,127.7,484,18.2,83.6,105.54,205.44,,,,,
2024-06-01T03:22:57Z,1717179777,60E85BBA74C1,25.14,34.52,127.7,480,18.22,83.49,105.54,208.98,,,,,
2024-06-01T03:23:57Z,1717179837,60E85BBA74C1,24.92,34.61,133.19,476,18.23,83.4,110.07,204.28,,,,,
2024-06-01T03:24:57Z,1717179897,60E85BBA74C1,23.85,32.72,133.19,473,18.21,83.49,110.07,198.49,,,,,
2024-06-01T03:25:57Z,1717179957,60E85BBA74C1,25.45,34.78,138.68,472,18.1,83.74,114.62,212.75,,,,,
2024-06-01T03:26:57Z,1717180017,60E85BBA74C1,24.97,34.33,138.68,475,18.22,83.53,114.62,207.16,,,,,
2024-06-01T03:27:57Z,1717180077,60E85BBA74C1,25.06,34.21,144.19,480,18.13,83.94,119.17,209.64,,,,,
2024-06-01T03:28:57Z,1717180137,60E85BBA74C1,25.36,34.53,149.72,484,18.21,83.6,123.73,212.84,,,,,
2024-06-01T03:29:57Z,1717180197,60E85BBA74C1,25.24,34.49,160.79,480,18.13,83.85,132.89,210.89,,,,,
2024-06-01T03:30:57Z,1717180257,60E85BBA74C1,24.92,34.44,166.35,481,18.17,83.86,137.48,205.53,,,,,
2024-06-01T03:31:57Z,1717180317,60E85BBA74C1,25.84,35.46,171.92,481,18.16,83.78,142.08,214.9,,,,,
2024-06-01T03:32:57Z,1717180377,60E85BBA74C1,25.02,33.89,177.5,478,18.24,83.26,146.69,211.37,,,,,
