CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-17T00:00:08Z,1729090808,60E85BBA74C1,23.17,50.19,2497.63,445,16.61,75.17,2064.16,283.92,,
2024-10-17T00:01:08Z,1729090868,60E85BBA74C1,21.51,46.41,2432.09,440,16.6,75.45,2009.99,265,,
2024-10-17T00:02:08Z,1729090928,60E85BBA74C1,22.27,47.76,2380.78,441,16.59,75.44,1967.59,276.28,,
2024-10-17T00:03:08Z,1729090988,60E85BBA74C1,23.53,51.24,2368.11,441,16.61,75.58,1957.11,286.38,,431.8138889
2024-10-17T00:04:08Z,1729091048,60E85BBA74C1,23.95,52.94,2368.11,445,16.57,75.71,1957.11,285.85,,
2024-10-17T00:05:08Z,1729091108,60E85BBA74C1,22.68,49.1,2393.52,447,16.56,75.69,1978.11,278.28,,
2024-10-17T00:06:08Z,1729091168,60E85BBA74C1,21.95,47.18,2406.31,445,16.57,75.38,1988.69,271.59,,
2024-10-17T00:07:08Z,1729091228,60E85BBA74C1,22.3,47.57,2406.31,446,16.56,75.5,1988.69,278.72,,
2024-10-17T00:08:08Z,1729091288,60E85BBA74C1,23.16,50.76,2406.31,450,16.5,75.76,1988.69,279.75,,
2024-10-17T00:09:08Z,1729091348,60E85BBA74C1,22,47.63,2393.52,448,16.48,75.83,1978.11,269.85,,
2024-10-17T00:10:08Z,1729091408,60E85BBA74C1,22.55,49.05,2406.31,448,16.55,75.75,1988.69,274.85,,
2024-10-17T00:11:08Z,1729091468,60E85BBA74C1,22.7,49.63,2432.09,447,16.51,75.91,2009.99,274.94,,
2024-10-17T00:12:08Z,1729091528,60E85BBA74C1,22.01,48.44,2458.11,446,16.44,76.05,2031.5,264.37,,
2024-10-17T00:13:08Z,1729091588,60E85BBA74C1,21.38,45.93,2471.22,449,16.47,75.83,2042.33,264.86,,
2024-10-17T00:14:08Z,1729091648,60E85BBA74C1,21.66,46.6,2471.22,452,16.49,75.79,2042.33,267.7,,
2024-10-17T00:15:08Z,1729091708,60E85BBA74C1,22.49,49.37,2471.22,451,16.45,76.2,2042.33,270.96,,
2024-10-17T00:16:08Z,1729091768,60E85BBA74C1,22.4,49.48,2484.4,453,16.4,76.34,2053.22,267.65,,
2024-10-17T00:17:08Z,1729091828,60E85BBA74C1,22.55,48.44,2497.63,452,16.48,75.9,2064.16,279.46,,
2024-10-17T00:18:08Z,1729091888,60E85BBA74C1,21.54,46.3,2497.63,450,16.49,76.04,2064.16,266.51,,
2024-10-17T00:19:08Z,1729091948,60E85BBA74C1,22.54,48.44,2510.94,448,16.46,76.32,2075.15,278.95,,
2024-10-17T00:20:08Z,1729092008,60E85BBA74C1,22.78,48.38,2524.31,450,16.44,76.44,2086.2,286.26,,
2024-10-17T00:21:08Z,1729092068,60E85BBA74C1,23.35,50.5,2551.25,448,16.44,76.79,2108.47,286.7,,
2024-10-17T00:22:08Z,1729092128,60E85BBA74C1,23.4,49.99,2564.82,450,16.44,76.94,2119.69,291.84,,
2024-10-17T00:23:08Z,1729092188,60E85BBA74C1,22.71,49.37,2578.46,453,16.43,77.18,2130.96,276.97,,
2024-10-17T00:24:08Z,1729092248,60E85BBA74C1,22.81,49.61,2592.17,452,16.42,76.94,2142.29,278.19,,
2024-10-17T00:25:08Z,1729092308,60E85BBA74C1,22.25,47.51,2592.17,452,16.4,76.98,2142.29,277.66,,
2024-10-17T00:26:08Z,1729092368,60E85BBA74C1,21.47,45.8,2592.17,455,16.39,76.74,2142.29,268.17,,
2024-10-17T00:27:08Z,1729092428,60E85BBA74C1,21.19,45.3,2592.17,452,16.38,75.78,2142.29,264.03,,
2024-10-17T00:28:08Z,1729092488,60E85BBA74C1,31.49,44.29,2592.17,449,16.36,75.08,2142.29,254.22,,
2024-10-17T00:29:08Z,1729092548,60E85BBA74C1,21.46,47.18,2551.25,445,16.33,74.41,2108.47,257.99,,
