CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-11-10T00:00:02Z,1731164402,60E85BBA74C1,9.58,12.78,1281.21,494.00,12.32,62.97,1058.85,82.39
2024-11-10T00:01:02Z,1731164462,60E85BBA74C1,8.96,12.04,1239.38,535.00,12.29,63.32,1024.29,76.41
2024-11-10T00:02:02Z,1731164522,60E85BBA74C1,9.89,13.18,1214.60,524.00,12.27,62.99,1003.80,85.00
2024-11-10T00:03:02Z,1731164582,60E85BBA74C1,8.85,11.80,1181.91,516.00,12.25,63.28,976.79,76.08
2024-11-10T00:04:02Z,1731164642,60E85BBA74C1,9.23,12.35,1165.71,515.00,12.28,63.16,963.40,79.03
2024-11-10T00:05:02Z,1731164702,60E85BBA74C1,9.33,12.47,1141.60,508.00,12.25,63.25,943.47,80.11
2024-11-10T00:06:02Z,1731164762,60E85BBA74C1,8.50,11.42,1117.70,510.00,12.28,63.08,923.72,72.52
2024-11-10T00:07:02Z,1731164822,60E85BBA74C1,9.68,12.93,1078.34,498.00,12.26,63.05,891.19,83.13
2024-11-10T00:08:02Z,1731164882,60E85BBA74C1,8.48,11.34,1054.99,524.00,12.23,63.26,871.90,72.62
2024-11-10T00:09:02Z,1731164942,60E85BBA74C1,10.05,13.55,1024.18,527.00,12.30,62.99,846.43,85.31
2024-11-10T00:10:02Z,1731165002,60E85BBA74C1,9.05,12.29,993.72,524.00,12.26,63.23,821.26,76.15
2024-11-10T00:11:02Z,1731165062,60E85BBA74C1,9.71,13.06,963.60,515.00,12.27,63.04,796.36,82.73
2024-11-10T00:12:02Z,1731165122,60E85BBA74C1,9.76,13.10,926.42,533.00,12.29,62.83,765.64,83.28
2024-11-10T00:13:02Z,1731165182,60E85BBA74C1,8.06,10.88,911.69,519.00,12.27,63.02,753.46,68.40
2024-11-10T00:14:02Z,1731165242,60E85BBA74C1,8.87,11.88,889.75,519.00,12.25,63.06,735.33,75.87
2024-11-10T00:15:02Z,1731165302,60E85BBA74C1,8.94,12.03,882.47,527.00,12.22,63.22,729.32,75.99
2024-11-10T00:16:02Z,1731165362,60E85BBA74C1,9.30,12.62,875.22,529.00,12.23,63.09,723.32,78.44
2024-11-10T00:17:02Z,1731165422,60E85BBA74C1,9.49,12.68,867.98,528.00,12.23,63.23,717.34,81.50
2024-11-10T00:18:02Z,1731165482,60E85BBA74C1,8.76,11.68,860.77,511.00,12.24,63.33,711.38,75.34
2024-11-10T00:19:02Z,1731165542,60E85BBA74C1,8.71,11.66,853.57,509.00,12.22,63.25,705.43,74.57
2024-11-10T00:20:02Z,1731165602,60E85BBA74C1,9.70,13.10,846.39,528.00,12.26,63.22,699.50,82.19
2024-11-10T00:21:02Z,1731165662,60E85BBA74C1,8.99,12.13,839.24,520.00,12.25,63.10,693.58,76.31
2024-11-10T00:22:02Z,1731165722,60E85BBA74C1,8.83,11.82,832.10,532.00,12.25,63.09,687.68,75.68
2024-11-10T00:23:02Z,1731165782,60E85BBA74C1,8.71,11.63,824.98,518.00,12.22,63.02,681.80,74.80
2024-11-10T00:24:02Z,1731165842,60E85BBA74C1,8.72,11.63,810.79,505.00,12.24,63.31,670.08,74.98
2024-11-10T00:25:02Z,1731165902,60E85BBA74C1,8.33,11.10,803.73,521.00,12.24,63.48,664.24,71.59
2024-11-10T00:26:02Z,1731165962,60E85BBA74C1,8.94,11.99,796.69,511.00,12.28,63.13,658.42,76.40
2024-11-10T00:27:02Z,1731166022,60E85BBA74C1,8.70,11.72,789.66,518.00,12.23,63.14,652.61,74.03
2024-11-10T00:28:02Z,1731166082,60E85BBA74C1,8.66,11.63,789.66,541.00,12.26,63.20,652.61,73.77
2024-11-10T00:29:02Z,1731166142,60E85BBA74C1,8.80,11.73,789.66,548.00,12.25,63.20,652.61,75.61
2024-11-10T00:30:02Z,1731166202,60E85BBA74C1,8.51,11.35,789.66,525.00,12.22,63.10,652.61,73.19
2024-11-10T00:31:02Z,1731166262,60E85BBA74C1,8.89,11.86,782.65,523.00,12.25,63.12,646.82,76.46
2024-11-10T00:32:02Z,1731166322,60E85BBA74C1,8.71,11.61,775.66,510.00,12.22,62.99,641.04,74.87
2024-11-10T00:33:02Z,1731166382,60E85BBA74C1,8.82,11.76,761.74,514.00,12.25,62.93,629.53,75.85
