CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2024-11-16T00:00:34Z,1731682834,60E85BBA74C1,6.55,8.87,84.2,494,18.43,55.67,69.59,55.41
2024-11-16T00:01:34Z,1731682894,60E85BBA74C1,6.49,8.87,84.2,459,18.45,55.64,69.59,54.2
2024-11-16T00:02:34Z,1731682954,60E85BBA74C1,7.02,9.49,84.2,480,18.45,55.66,69.59,59.43
2024-11-16T00:03:34Z,1731683014,60E85BBA74C1,7.1,9.52,84.2,488,18.43,55.71,69.59,60.66
2024-11-16T00:04:34Z,1731683074,60E85BBA74C1,6.3,8.48,84.2,479,18.44,55.76,69.59,53.63
2024-11-16T00:05:34Z,1731683134,60E85BBA74C1,6.6,8.84,84.2,470,18.44,55.88,69.59,56.44
2024-11-16T00:06:34Z,1731683194,60E85BBA74C1,6.53,8.83,84.2,517,18.43,55.85,69.59,55.27
2024-11-16T00:07:34Z,1731683254,60E85BBA74C1,6.73,9.2,84.2,515,18.46,55.9,69.59,56.31
2024-11-16T00:08:34Z,1731683314,60E85BBA74C1,6.86,9.38,84.2,488,18.46,55.84,69.59,57.42
2024-11-16T00:09:34Z,1731683374,60E85BBA74C1,6.61,8.81,89.6,480,18.44,55.91,74.05,56.79
2024-11-16T00:10:34Z,1731683434,60E85BBA74C1,6.5,8.67,89.6,461,18.44,55.8,74.05,55.93
2024-11-16T00:11:34Z,1731683494,60E85BBA74C1,7.36,9.82,95.01,472,18.41,55.92,78.52,63.31
2024-11-16T00:12:34Z,1731683554,60E85BBA74C1,6.75,9.07,105.86,494,18.4,56.05,87.49,57.59
2024-11-16T00:13:34Z,1731683614,60E85BBA74C1,6.94,9.25,116.76,541,18.41,56.08,96.49,59.65
2024-11-16T00:14:34Z,1731683674,60E85BBA74C1,6.75,9.04,127.7,511,18.44,56.12,105.54,57.82
2024-11-16T00:15:34Z,1731683734,60E85BBA74C1,6.24,8.31,133.19,513,18.42,56.26,110.07,53.61
2024-11-16T00:16:34Z,1731683794,60E85BBA74C1,7.55,10.2,144.19,496,18.41,56.59,119.17,64.04
2024-11-16T00:17:34Z,1731683854,60E85BBA74C1,6.75,9.03,160.79,529,18.41,56.57,132.89,57.83
2024-11-16T00:18:34Z,1731683914,60E85BBA74C1,7.56,10.1,171.92,486,18.35,56.7,142.08,64.84
2024-11-16T00:19:34Z,1731683974,60E85BBA74C1,7.71,10.29,177.5,486,18.34,56.79,146.69,66.16
2024-11-16T00:20:34Z,1731684034,60E85BBA74C1,7.48,9.98,177.5,521,18.32,56.99,146.69,64.3
2024-11-16T00:21:34Z,1731684094,60E85BBA74C1,7.91,10.75,177.5,532,18.32,57.15,146.69,66.59
2024-11-16T00:22:34Z,1731684154,60E85BBA74C1,7.25,9.7,177.5,514,18.33,57.22,146.69,62.11
2024-11-16T00:23:34Z,1731684214,60E85BBA74C1,8.16,10.9,183.09,489,18.3,57.35,151.31,69.99
2024-11-16T00:24:34Z,1731684274,60E85BBA74C1,8.14,10.85,188.69,483,18.28,57.57,155.94,69.95
2024-11-16T00:25:34Z,1731684334,60E85BBA74C1,8.01,10.69,194.3,490,18.25,57.75,160.58,68.88
2024-11-16T00:26:34Z,1731684394,60E85BBA74C1,7.56,10.07,199.93,502,18.22,57.72,165.23,64.97
2024-11-16T00:27:34Z,1731684454,60E85BBA74C1,7.88,10.5,205.56,477,18.22,57.7,169.89,67.72
2024-11-16T00:28:34Z,1731684514,60E85BBA74C1,8.31,11.09,205.56,504,18.22,57.74,169.89,71.49
2024-11-16T00:29:34Z,1731684574,60E85BBA74C1,8.21,10.95,211.21,522,18.22,57.85,174.56,70.62
2024-11-16T00:30:34Z,1731684634,60E85BBA74C1,7.6,10.13,211.21,480,18.18,58.06,174.56,65.33
2024-11-16T00:31:34Z,1731684694,60E85BBA74C1,7.94,10.59,222.55,488,18.15,58.21,183.92,68.26
2024-11-16T00:32:34Z,1731684754,60E85BBA74C1,8.91,12.04,251.1,493,18.16,58.29,207.52,75.52
2024-11-16T00:33:34Z,1731684814,60E85BBA74C1,8.29,11.18,398.58,502,18.13,58.46,329.41,70.32
2024-11-16T00:34:34Z,1731684874,60E85BBA74C1,8.33,11.1,580.5,544,18.16,58.43,479.75,71.58
2024-11-16T00:35:34Z,1731684934,60E85BBA74C1,8.12,10.9,846.39,501,18.12,58.52,699.5,69.32
2024-11-16T00:36:34Z,1731684994,60E85BBA74C1,8.56,11.42,1024.18,469,18.07,58.69,846.43,73.64
2024-11-16T00:37:34Z,1731685054,60E85BBA74C1,8.26,11.02,1165.71,487,18.07,58.84,963.4,71.05
2024-11-16T00:38:34Z,1731685114,60E85BBA74C1,8.71,11.61,1239.38,524,18.08,58.83,1024.29,74.88
2024-11-16T00:39:34Z,1731685174,60E85BBA74C1,8.33,11.26,1281.21,489,18.05,58.99,1058.85,70.44
2024-11-16T00:40:34Z,1731685234,60E85BBA74C1,8.9,12.08,1315.14,525,18.04,59.04,1086.89,74.92
2024-11-16T00:41:34Z,1731685294,60E85BBA74C1,8.67,11.59,1340.87,482,18.04,58.98,1108.16,74.3
2024-11-16T00:42:34Z,1731685354,60E85BBA74C1,7.77,10.36,1366.86,477,18.03,59.03,1129.63,66.8
2024-11-16T00:43:34Z,1731685414,60E85BBA74C1,7.87,10.57,1375.57,497,18.04,59,1136.84,67.21
2024-11-16T00:44:34Z,1731685474,60E85BBA74C1,8.78,11.89,1384.32,550,17.98,59.08,1144.07,74.18
2024-11-16T00:45:34Z,1731685534,60E85BBA74C1,8.83,11.94,1375.57,505,17.98,59.07,1136.84,74.74
2024-11-16T00:46:34Z,1731685594,60E85BBA74C1,8.86,11.95,1366.86,501,17.98,59.31,1129.63,75.13
2024-11-16T00:47:34Z,1731685654,60E85BBA74C1,8.5,11.34,1366.86,523,17.96,59.42,1129.63,73.09
2024-11-16T00:48:34Z,1731685714,60E85BBA74C1,8.62,11.65,1375.57,494,17.95,59.62,1136.84,73.02
2024-11-16T00:49:34Z,1731685774,60E85BBA74C1,8.5,11.34,1393.09,498,17.92,59.78,1151.32,73.12
2024-11-16T00:50:34Z,1731685834,60E85BBA74C1,8.69,11.77,1428.48,487,17.89,59.8,1180.56,73.35
2024-11-16T00:51:34Z,1731685894,60E85BBA74C1,9.46,12.91,1464.34,508,17.93,59.65,1210.2,79.26
2024-11-16T00:52:34Z,1731685954,60E85BBA74C1,8.73,11.71,1537.54,524,17.89,59.86,1270.69,74.47
2024-11-16T00:53:34Z,1731686014,60E85BBA74C1,8.51,11.46,1603.27,547,17.89,59.94,1325.02,72.35
2024-11-16T00:54:34Z,1731686074,60E85BBA74C1,8.53,11.41,1729.78,435,17.87,60.13,1429.57,73.07
2024-11-16T00:55:34Z,1731686134,60E85BBA74C1,9.51,12.76,1852.11,456,17.85,60.1,1530.67,81.26
2024-11-16T00:56:34Z,1731686194,60E85BBA74C1,9.06,12.1,1969.38,489,17.87,60.09,1627.58,77.81
2024-11-16T00:57:34Z,1731686254,60E85BBA74C1,8.72,11.63,2103.44,433,17.86,60.02,1738.38,74.98
2024-11-16T00:58:34Z,1731686314,60E85BBA74C1,8.77,11.86,2173.07,494,17.85,60,1795.92,74.18
2024-11-16T00:59:34Z,1731686374,60E85BBA74C1,8.86,11.89,2232.51,514,17.85,59.88,1845.05,75.72
2024-11-16T01:00:34Z,1731686434,60E85BBA74C1,8.69,11.79,2256.66,512,17.82,59.87,1865.01,73.28
2024-11-16T01:01:34Z,1731686494,60E85BBA74C1,8.64,11.73,2281.03,497,17.81,59.96,1885.15,72.87
2024-11-16T01:02:34Z,1731686554,60E85BBA74C1,7.66,10.22,2293.3,507,17.81,59.6,1895.29,65.89
2024-11-16T01:03:34Z,1731686614,60E85BBA74C1,7.27,9.73,2138.03,444,17.83,59.18,1766.96,62.3
2024-11-16T01:04:34Z,1731686674,60E85BBA74C1,7.64,10.31,1894.16,489,17.83,59.26,1565.42,64.9
2024-11-16T01:05:34Z,1731686734,60E85BBA74C1,8.69,11.81,1622.35,497,17.88,59.33,1340.78,73.06
2024-11-16T01:06:34Z,1731686794,60E85BBA74C1,8.57,11.58,1491.56,507,17.86,59.33,1232.69,72.58
2024-11-16T01:07:34Z,1731686854,60E85BBA74C1,8.06,10.79,1375.57,475,17.84,59.07,1136.84,68.96
2024-11-16T01:08:34Z,1731686914,60E85BBA74C1,7.46,9.95,1247.7,479,17.84,59.01,1031.15,64.1
2024-11-16T01:09:34Z,1731686974,60E85BBA74C1,6.74,8.99,1109.78,504,17.82,58.98,917.18,57.94
2024-11-16T01:10:34Z,1731687034,60E85BBA74C1,7.49,9.99,1039.54,502,17.87,59.11,859.13,64.4
2024-11-16T01:11:34Z,1731687094,60E85BBA74C1,7.68,10.23,986.16,492,17.86,58.89,815.01,66
2024-11-16T01:12:34Z,1731687154,60E85BBA74C1,7.63,10.28,956.12,504,17.88,58.91,790.18,64.83
2024-11-16T01:13:34Z,1731687214,60E85BBA74C1,7.77,10.47,941.23,496,17.92,58.95,777.88,65.99
2024-11-16T01:14:34Z,1731687274,60E85BBA74C1,7.26,9.77,926.42,513,17.89,59.01,765.64,61.75
2024-11-16T01:15:34Z,1731687334,60E85BBA74C1,7.02,9.46,889.75,454,17.9,58.79,735.33,59.63
2024-11-16T01:16:34Z,1731687394,60E85BBA74C1,6.6,8.85,789.66,520,17.92,58.61,652.61,56.41
2024-11-16T01:17:34Z,1731687454,60E85BBA74C1,7.17,9.56,666.23,506,17.93,58.64,550.61,61.67
2024-11-16T01:18:34Z,1731687514,60E85BBA74C1,7.17,9.56,529.07,515,17.93,58.74,437.25,61.66
2024-11-16T01:19:34Z,1731687574,60E85BBA74C1,7.04,9.39,441.38,532,17.94,58.47,364.77,60.56
2024-11-16T01:20:34Z,1731687634,60E85BBA74C1,7.16,9.56,344.55,478,17.94,58.31,284.75,61.45
2024-11-16T01:21:34Z,1731687694,60E85BBA74C1,6.64,8.85,285.76,510,17.96,58.33,236.17,57.09
2024-11-16T01:22:34Z,1731687754,60E85BBA74C1,7.13,9.53,228.23,475,18.01,58.19,188.62,61.17
2024-11-16T01:23:34Z,1731687814,60E85BBA74C1,7.3,9.79,194.3,504,18,58.28,160.58,62.46
2024-11-16T01:24:34Z,1731687874,60E85BBA74C1,6.74,8.99,166.35,481,17.98,58.27,137.48,57.92
2024-11-16T01:25:34Z,1731687934,60E85BBA74C1,6.49,8.66,149.72,519,18,58.25,123.73,55.82
2024-11-16T01:26:34Z,1731687994,60E85BBA74C1,6.47,8.63,127.7,513,17.98,58.28,105.54,55.64
2024-11-16T01:27:34Z,1731688054,60E85BBA74C1,7.29,9.72,116.76,525,17.98,58.37,96.49,62.68
2024-11-16T01:28:34Z,1731688114,60E85BBA74C1,7.14,9.52,105.86,511,18.01,58.31,87.49,61.36
2024-11-16T01:29:34Z,1731688174,60E85BBA74C1,6.53,8.71,100.43,525,17.98,58.31,83,56.16
2024-11-16T01:30:34Z,1731688234,60E85BBA74C1,6.66,8.99,95.01,473,18.02,58.33,78.52,56.44
2024-11-16T01:31:34Z,1731688294,60E85BBA74C1,6.62,8.83,95.01,528,18.06,58.27,78.52,56.95
2024-11-16T01:32:34Z,1731688354,60E85BBA74C1,6.91,9.43,89.6,483,18.07,58.27,74.05,57.88
2024-11-16T01:33:34Z,1731688414,60E85BBA74C1,6.63,8.85,89.6,496,18.1,58.04,74.05,57.03
2024-11-16T01:34:34Z,1731688474,60E85BBA74C1,6.78,9.17,89.6,479,18.05,58.2,74.05,57.35
2024-11-16T01:35:34Z,1731688534,60E85BBA74C1,6.57,8.76,89.6,493,18.08,58.43,74.05,56.48
2024-11-16T01:36:34Z,1731688594,60E85BBA74C1,6.48,8.64,89.6,502,18.08,58.65,74.05,55.73
2024-11-16T01:37:34Z,1731688654,60E85BBA74C1,7.69,10.25,95.01,457,18.07,58.83,78.52,66.11
2024-11-16T01:38:34Z,1731688714,60E85BBA74C1,7.14,9.52,100.43,487,18.07,59.04,83,61.41
