CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-05-31T00:00:57Z,1717081257,60E85BBA74C1,6.3,8.4,2002.27,485,19.64,56.21,1654.77,54.19,,,
2024-05-31T00:01:57Z,1717081317,60E85BBA74C1,5.86,7.81,1790.25,481,19.72,56.16,1479.55,50.36,,,
2024-05-31T00:02:57Z,1717081377,60E85BBA74C1,5.96,7.95,1670.65,484,19.53,56.89,1380.7,51.26,,,
2024-05-31T00:03:57Z,1717081437,60E85BBA74C1,6.09,8.12,1556.16,486,19.63,56.64,1286.08,52.35,,,
2024-05-31T00:04:57Z,1717081497,60E85BBA74C1,5.69,7.59,1500.69,479,19.72,56.5,1240.24,48.92,,,462.8291667
2024-05-31T00:05:57Z,1717081557,60E85BBA74C1,6,8,1473.39,476,19.56,56.94,1217.67,51.59,,,
2024-05-31T00:06:57Z,1717081617,60E85BBA74C1,6.63,8.85,1455.33,476,19.57,56.89,1202.76,57.04,,,
2024-05-31T00:07:57Z,1717081677,60E85BBA74C1,5.84,7.78,1419.59,483,19.64,56.47,1173.22,50.17,,,
2024-05-31T00:08:57Z,1717081737,60E85BBA74C1,5.65,7.54,1393.09,484,19.65,56.38,1151.32,48.61,,,
2024-05-31T00:09:57Z,1717081797,60E85BBA74C1,5.38,7.18,1358.17,476,19.62,56.6,1122.45,46.27,,,
2024-05-31T00:10:57Z,1717081857,60E85BBA74C1,5.78,7.71,1340.87,473,19.57,57.15,1108.16,49.7,,,
2024-05-31T00:11:57Z,1717081917,60E85BBA74C1,5.89,7.85,1340.87,492,19.54,57.12,1108.16,50.6,,,
2024-05-31T00:12:57Z,1717081977,60E85BBA74C1,5.15,6.87,1340.87,488,19.56,57.42,1108.16,44.3,,,
2024-05-31T00:13:57Z,1717082037,60E85BBA74C1,5.32,7.09,1358.17,484,19.62,57.66,1122.45,45.74,,,
2024-05-31T00:14:57Z,1717082097,60E85BBA74C1,5.66,7.54,1375.57,484,19.63,57.54,1136.84,48.62,,,
2024-05-31T00:15:57Z,1717082157,60E85BBA74C1,5.25,7,1393.09,487,19.56,57.73,1151.32,45.11,,,
2024-05-31T00:16:57Z,1717082217,60E85BBA74C1,5.39,7.19,1410.73,489,19.57,57.81,1165.89,46.35,,,
2024-05-31T00:17:57Z,1717082277,60E85BBA74C1,5.11,6.82,1428.48,486,19.55,57.73,1180.56,43.97,,,
2024-05-31T00:18:57Z,1717082337,60E85BBA74C1,5.54,7.38,1428.48,486,19.59,57.7,1180.56,47.59,,,
2024-05-31T00:19:57Z,1717082397,60E85BBA74C1,4.91,6.55,1428.48,484,19.56,57.83,1180.56,42.23,,,
2024-05-31T00:20:57Z,1717082457,60E85BBA74C1,4.96,6.61,1428.48,487,19.54,57.96,1180.56,42.61,,,
2024-05-31T00:21:57Z,1717082517,60E85BBA74C1,4.85,6.47,1419.59,487,19.53,58.02,1173.22,41.7,,,
2024-05-31T00:22:57Z,1717082577,60E85BBA74C1,5.42,7.22,1428.48,488,19.53,58.08,1180.56,46.58,,,
2024-05-31T00:23:57Z,1717082637,60E85BBA74C1,5.26,7.01,1437.4,484,19.39,58.7,1187.94,45.23,,,
2024-05-31T00:24:57Z,1717082697,60E85BBA74C1,5.71,7.62,1437.4,489,19.48,58.62,1187.94,49.12,,,
2024-05-31T00:25:57Z,1717082757,60E85BBA74C1,5.87,7.83,1437.4,503,19.46,58.88,1187.94,50.48,,,
2024-05-31T00:26:57Z,1717082817,60E85BBA74C1,6.18,8.24,1455.33,501,19.43,59.11,1202.76,53.12,,,
2024-05-31T00:27:57Z,1717082877,60E85BBA74C1,6.03,8.04,1455.33,498,19.25,59.64,1202.76,51.87,,,
2024-05-31T00:28:57Z,1717082937,60E85BBA74C1,6.09,8.12,1446.35,490,19.4,59.26,1195.33,52.33,,,
2024-05-31T00:29:57Z,1717082997,60E85BBA74C1,6.45,8.6,1446.35,492,19.42,59.49,1195.33,55.47,,,
2024-05-31T00:30:57Z,1717083057,60E85BBA74C1,6.3,8.4,1446.35,499,19.38,59.75,1195.33,54.17,,,
2024-05-31T00:31:57Z,1717083117,60E85BBA74C1,6.85,9.13,1437.4,494,19.41,59.63,1187.94,58.89,,,
2024-05-31T00:32:57Z,1717083177,60E85BBA74C1,7.79,10.38,1410.73,489,19.31,59.83,1165.89,66.95,,,
2024-05-31T00:33:57Z,1717083237,60E85BBA74C1,7.56,10.07,1358.17,483,19.4,59.86,1122.45,64.97,,,
2024-05-31T00:34:57Z,1717083297,60E85BBA74C1,7.2,9.6,1323.69,478,19.39,60.15,1093.96,61.92,,,
2024-05-31T00:35:57Z,1717083357,60E85BBA74C1,6.61,8.81,1306.61,478,19.48,60.04,1079.85,56.84,,,
2024-05-31T00:36:57Z,1717083417,60E85BBA74C1,6.12,8.15,1306.61,481,19.52,59.99,1079.85,52.58,,,
2024-05-31T00:37:57Z,1717083477,60E85BBA74C1,6.39,8.52,1315.14,485,19.49,60.26,1086.89,54.93,,,
2024-05-31T00:38:57Z,1717083537,60E85BBA74C1,7.04,9.39,1332.27,490,19.38,60.25,1101.05,60.55,,,
2024-05-31T00:39:57Z,1717083597,60E85BBA74C1,7.12,9.5,1332.27,483,19.45,60.22,1101.05,61.24,,,
2024-05-31T00:40:57Z,1717083657,60E85BBA74C1,6.99,9.32,1306.61,480,19.32,60.32,1079.85,60.09,,,
2024-05-31T00:41:57Z,1717083717,60E85BBA74C1,7.48,9.97,1256.03,478,19.31,60.14,1038.05,64.27,,,
2024-05-31T00:42:57Z,1717083777,60E85BBA74C1,7.64,10.18,1214.6,477,19.35,60.21,1003.8,65.66,,,
2024-05-31T00:43:57Z,1717083837,60E85BBA74C1,7.05,9.39,1165.71,471,19.27,60.41,963.4,60.58,,,
2024-05-31T00:44:57Z,1717083897,60E85BBA74C1,7.32,9.75,1133.61,473,19.27,60.61,936.87,62.9,,,
2024-05-31T00:45:57Z,1717083957,60E85BBA74C1,7.25,9.67,1109.78,476,19.35,60.46,917.18,62.34,,,
2024-05-31T00:46:57Z,1717084017,60E85BBA74C1,7.53,10.04,1101.89,476,19.43,60.42,910.65,64.74,,,
2024-05-31T00:47:57Z,1717084077,60E85BBA74C1,7.68,10.24,1109.78,479,19.3,60.84,917.18,66.04,,,
2024-05-31T00:48:57Z,1717084137,60E85BBA74C1,7.24,9.66,1117.7,480,19.36,60.9,923.72,62.29,,,
2024-05-31T00:49:57Z,1717084197,60E85BBA74C1,7.29,9.72,1117.7,481,19.41,60.66,923.72,62.71,,,
2024-05-31T00:50:57Z,1717084257,60E85BBA74C1,8,10.66,1094.01,476,19.46,60.37,904.14,68.76,,,
2024-05-31T00:51:57Z,1717084317,60E85BBA74C1,7.39,9.85,1062.75,478,19.39,60.54,878.31,63.53,,,
2024-05-31T00:52:57Z,1717084377,60E85BBA74C1,7.42,9.89,1024.18,479,19.35,60.75,846.43,63.79,,,
2024-05-31T00:53:57Z,1717084437,60E85BBA74C1,8,10.66,993.72,483,19.34,61.09,821.26,68.77,,,
2024-05-31T00:54:57Z,1717084497,60E85BBA74C1,8.09,10.79,986.16,479,19.41,60.96,815.01,69.53,,,
2024-05-31T00:55:57Z,1717084557,60E85BBA74C1,8.45,11.27,986.16,480,19.45,60.61,815.01,72.69,,,
2024-05-31T00:56:57Z,1717084617,60E85BBA74C1,8.3,11.07,978.62,485,19.4,60.82,808.77,71.38,,,
