CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-06-03T00:00:57Z,1717340457,60E85BBA74C1,4.06,5.41,122.22,458,17.9,53.29,101.01,34.91,,
2024-06-03T00:01:57Z,1717340517,60E85BBA74C1,4.3,5.73,122.22,454,17.82,53.73,101.01,36.95,,
2024-06-03T00:02:57Z,1717340577,60E85BBA74C1,3.83,5.11,122.22,452,17.68,54.01,101.01,32.93,,
2024-06-03T00:03:57Z,1717340637,60E85BBA74C1,4.42,5.89,122.22,453,17.85,53.82,101.01,37.97,,
2024-06-03T00:04:57Z,1717340697,60E85BBA74C1,4.24,5.65,122.22,454,17.87,53.67,101.01,36.41,,
2024-06-03T00:05:57Z,1717340757,60E85BBA74C1,4.42,5.89,122.22,452,17.92,53.48,101.01,38.01,,
2024-06-03T00:06:57Z,1717340817,60E85BBA74C1,4.54,6.05,122.22,452,17.88,53.79,101.01,39.02,,
2024-06-03T00:07:57Z,1717340877,60E85BBA74C1,4.03,5.38,122.22,460,17.85,53.74,101.01,34.67,,
2024-06-03T00:08:57Z,1717340937,60E85BBA74C1,4.58,6.11,122.22,458,17.86,53.54,101.01,39.4,,
2024-06-03T00:09:57Z,1717340997,60E85BBA74C1,4.48,5.98,122.22,457,17.74,53.99,101.01,38.55,,
2024-06-03T00:10:57Z,1717341057,60E85BBA74C1,4.28,5.71,127.7,453,17.81,53.97,105.54,36.84,,
2024-06-03T00:11:57Z,1717341117,60E85BBA74C1,4.31,5.74,127.7,453,17.81,53.95,105.54,37.03,,
2024-06-03T00:12:57Z,1717341177,60E85BBA74C1,4.38,5.85,127.7,455,17.84,53.73,105.54,37.7,,
2024-06-03T00:13:57Z,1717341237,60E85BBA74C1,3.98,5.3,127.7,454,17.77,53.96,105.54,34.19,,
2024-06-03T00:14:57Z,1717341297,60E85BBA74C1,4.12,5.5,127.7,456,17.81,53.76,105.54,35.46,,
2024-06-03T00:15:57Z,1717341357,60E85BBA74C1,4.37,5.83,127.7,465,17.84,53.59,105.54,37.57,,
2024-06-03T00:16:57Z,1717341417,60E85BBA74C1,4.44,5.92,127.7,462,17.69,53.97,105.54,38.2,,
2024-06-03T00:17:57Z,1717341477,60E85BBA74C1,4.49,5.99,127.7,458,17.72,54.06,105.54,38.61,,437.875
2024-06-03T00:18:57Z,1717341537,60E85BBA74C1,4.45,5.93,122.22,457,17.82,54.06,101.01,38.27,,
2024-06-03T00:19:57Z,1717341597,60E85BBA74C1,4.33,5.77,122.22,456,17.87,53.92,101.01,37.19,,
2024-06-03T00:20:57Z,1717341657,60E85BBA74C1,4.39,5.85,127.7,454,17.9,53.69,105.54,37.71,,
2024-06-03T00:21:57Z,1717341717,60E85BBA74C1,4.49,5.99,127.7,456,17.88,53.81,105.54,38.64,,
2024-06-03T00:22:57Z,1717341777,60E85BBA74C1,4.18,5.57,127.7,451,17.84,53.92,105.54,35.92,,
2024-06-03T00:23:57Z,1717341837,60E85BBA74C1,4.4,5.86,127.7,452,17.89,53.5,105.54,37.81,,
2024-06-03T00:24:57Z,1717341897,60E85BBA74C1,4.55,6.06,127.7,452,17.87,53.36,105.54,39.08,,
2024-06-03T00:25:57Z,1717341957,60E85BBA74C1,4.24,5.66,127.7,455,17.82,53.46,105.54,36.49,,
2024-06-03T00:26:57Z,1717342017,60E85BBA74C1,4.25,5.66,127.7,464,17.82,53.45,105.54,36.52,,
2024-06-03T00:27:57Z,1717342077,60E85BBA74C1,3.92,5.22,127.7,453,17.67,53.68,105.54,33.67,,
2024-06-03T00:28:57Z,1717342137,60E85BBA74C1,3.98,5.3,127.7,452,17.59,53.73,105.54,34.2,,
2024-06-03T00:29:57Z,1717342197,60E85BBA74C1,3.7,4.93,127.7,453,17.68,53.67,105.54,31.78,,
2024-06-03T00:30:57Z,1717342257,60E85BBA74C1,3.9,5.21,127.7,453,17.7,53.7,105.54,33.57,,
2024-06-03T00:31:57Z,1717342317,60E85BBA74C1,4.33,5.78,122.22,453,17.74,53.68,101.01,37.27,,
2024-06-03T00:32:57Z,1717342377,60E85BBA74C1,4.65,6.2,122.22,459,17.66,53.94,101.01,39.99,,
2024-06-03T00:33:57Z,1717342437,60E85BBA74C1,4.21,5.62,122.22,463,17.71,53.91,101.01,36.23,,
2024-06-03T00:34:57Z,1717342497,60E85BBA74C1,4.06,5.41,122.22,453,17.77,53.64,101.01,34.9,,
2024-06-03T00:35:57Z,1717342557,60E85BBA74C1,3.65,4.86,122.22,454,17.77,53.52,101.01,31.37,,
2024-06-03T00:36:57Z,1717342617,60E85BBA74C1,4.41,5.88,122.22,462,17.8,53.35,101.01,37.89,,
2024-06-03T00:37:57Z,1717342677,60E85BBA74C1,4.3,5.73,122.22,466,17.71,53.57,101.01,36.96,,
2024-06-03T00:38:57Z,1717342737,60E85BBA74C1,4.4,5.87,122.22,466,17.78,53.39,101.01,37.84,,
2024-06-03T00:39:57Z,1717342797,60E85BBA74C1,4.33,5.78,122.22,456,17.78,53.29,101.01,37.25,,
2024-06-03T00:40:57Z,1717342857,60E85BBA74C1,4.26,5.68,122.22,455,17.83,53.21,101.01,36.65,,
2024-06-03T00:41:57Z,1717342917,60E85BBA74C1,4.16,5.54,116.76,448,17.76,53.39,96.49,35.75,,
2024-06-03T00:42:57Z,1717342977,60E85BBA74C1,3.76,5.01,116.76,448,17.78,53.4,96.49,32.29,,
2024-06-03T00:43:57Z,1717343037,60E85BBA74C1,4.41,5.88,116.76,447,17.8,53.14,96.49,37.9,,
2024-06-03T00:44:57Z,1717343097,60E85BBA74C1,4.01,5.35,116.76,449,17.76,53.38,96.49,34.48,,
2024-06-03T00:45:57Z,1717343157,60E85BBA74C1,4.58,6.11,116.76,451,17.74,53.47,96.49,39.38,,
2024-06-03T00:46:57Z,1717343217,60E85BBA74C1,4.09,5.46,116.76,451,17.76,53.52,96.49,35.18,,
2024-06-03T00:47:57Z,1717343277,60E85BBA74C1,4.23,5.64,116.76,449,17.75,53.5,96.49,36.4,,
2024-06-03T00:48:57Z,1717343337,60E85BBA74C1,3.99,5.33,116.76,454,17.75,53.72,96.49,34.34,,
2024-06-03T00:49:57Z,1717343397,60E85BBA74C1,4.13,5.51,116.76,454,17.72,53.78,96.49,35.51,,
2024-06-03T00:50:57Z,1717343457,60E85BBA74C1,4.25,5.67,116.76,454,17.76,53.66,96.49,36.56,,
2024-06-03T00:51:57Z,1717343517,60E85BBA74C1,4.16,5.55,116.76,455,17.67,53.8,96.49,35.8,,
2024-06-03T00:52:57Z,1717343577,60E85BBA74C1,4.26,5.68,116.76,456,17.57,54.42,96.49,36.61,,
2024-06-03T00:53:57Z,1717343637,60E85BBA74C1,4.22,5.63,116.76,451,17.68,54.2,96.49,36.32,,
2024-06-03T00:54:57Z,1717343697,60E85BBA74C1,4.33,5.78,116.76,457,17.57,54.57,96.49,37.24,,
2024-06-03T00:55:57Z,1717343757,60E85BBA74C1,4.1,5.47,116.76,453,17.59,54.63,96.49,35.25,,
2024-06-03T00:56:57Z,1717343817,60E85BBA74C1,4.43,5.91,116.76,452,17.57,54.79,96.49,38.09,,
2024-06-03T00:57:57Z,1717343877,60E85BBA74C1,4.06,5.42,116.76,447,17.49,55.11,96.49,34.92,,
2024-06-03T00:58:57Z,1717343937,60E85BBA74C1,4.08,5.44,116.76,453,17.46,55.08,96.49,35.07,,
2024-06-03T00:59:57Z,1717343997,60E85BBA74C1,4.36,5.81,116.76,455,17.5,54.97,96.49,37.45,,
2024-06-03T01:00:57Z,1717344057,60E85BBA74C1,3.9,5.2,116.76,456,17.53,54.69,96.49,33.51,,
2024-06-03T01:01:57Z,1717344117,60E85BBA74C1,3.67,4.89,116.76,456,17.58,54.41,96.49,31.53,,
2024-06-03T01:02:57Z,1717344177,60E85BBA74C1,4.21,5.61,116.76,456,17.49,54.63,96.49,36.19,,
2024-06-03T01:03:57Z,1717344237,60E85BBA74C1,4.19,5.59,116.76,453,17.48,54.7,96.49,36.03,,
2024-06-03T01:04:57Z,1717344297,60E85BBA74C1,4.78,6.37,116.76,450,17.47,54.7,96.49,41.09,,
2024-06-03T01:05:57Z,1717344357,60E85BBA74C1,4.19,5.59,116.76,454,17.38,54.9,96.49,36.06,,
2024-06-03T01:06:57Z,1717344417,60E85BBA74C1,4.43,5.91,116.76,454,17.43,54.95,96.49,38.11,,
2024-06-03T01:07:57Z,1717344477,60E85BBA74C1,4.31,5.75,116.76,450,17.45,54.74,96.49,37.07,,
2024-06-03T01:08:57Z,1717344537,60E85BBA74C1,4.42,5.9,116.76,448,17.43,54.7,96.49,38.04,,
2024-06-03T01:09:57Z,1717344597,60E85BBA74C1,4.54,6.05,116.76,451,17.49,54.73,96.49,39,,
2024-06-03T01:10:57Z,1717344657,60E85BBA74C1,3.8,5.06,116.76,451,17.47,54.73,96.49,32.65,,
2024-06-03T01:11:57Z,1717344717,60E85BBA74C1,4.07,5.42,116.76,448,17.46,54.74,96.49,34.96,,
2024-06-03T01:12:57Z,1717344777,60E85BBA74C1,4.07,5.42,116.76,447,17.49,54.77,96.49,34.96,,
2024-06-03T01:13:57Z,1717344837,60E85BBA74C1,3.89,5.18,116.76,442,17.47,54.81,96.49,33.41,,
2024-06-03T01:14:57Z,1717344897,60E85BBA74C1,4.16,5.55,111.3,444,17.44,54.83,91.99,35.76,,
2024-06-03T01:15:57Z,1717344957,60E85BBA74C1,4.04,5.38,111.3,446,17.44,54.81,91.99,34.71,,
2024-06-03T01:16:57Z,1717345017,60E85BBA74C1,3.77,5.02,111.3,446,17.42,54.82,91.99,32.4,,
2024-06-03T01:17:57Z,1717345077,60E85BBA74C1,3.78,5.04,111.3,453,17.33,55.29,91.99,32.52,,
2024-06-03T01:18:57Z,1717345137,60E85BBA74C1,4.23,5.64,111.3,452,17.11,55.62,91.99,36.36,,
2024-06-03T01:19:57Z,1717345197,60E85BBA74C1,3.79,5.05,111.3,451,17.05,55.95,91.99,32.57,,
2024-06-03T01:20:57Z,1717345257,60E85BBA74C1,3.99,5.32,111.3,445,17.09,56.07,91.99,34.33,,
2024-06-03T01:21:57Z,1717345317,60E85BBA74C1,4.25,5.67,111.3,448,17.12,55.82,91.99,36.54,,
2024-06-03T01:22:57Z,1717345377,60E85BBA74C1,4.19,5.58,111.3,444,17.05,55.89,91.99,36.01,,
2024-06-03T01:23:57Z,1717345437,60E85BBA74C1,4.45,5.94,111.3,443,17.16,55.73,91.99,38.29,,
2024-06-03T01:24:57Z,1717345497,60E85BBA74C1,3.91,5.21,111.3,450,17.17,55.73,91.99,33.6,,
2024-06-03T01:25:57Z,1717345557,60E85BBA74C1,4.12,5.49,111.3,450,17.19,55.84,91.99,35.39,,
2024-06-03T01:26:57Z,1717345617,60E85BBA74C1,4.23,5.64,111.3,450,17.14,55.68,91.99,36.35,,
2024-06-03T01:27:57Z,1717345677,60E85BBA74C1,4.18,5.57,111.3,447,17.14,55.82,91.99,35.9,,
2024-06-03T01:28:57Z,1717345737,60E85BBA74C1,4.23,5.63,111.3,451,17.17,55.63,91.99,36.34,,
2024-06-03T01:29:57Z,1717345797,60E85BBA74C1,4,5.33,111.3,450,17.02,56.11,91.99,34.36,,
2024-06-03T01:30:57Z,1717345857,60E85BBA74C1,3.91,5.23,111.3,446,17.08,55.88,91.99,33.53,,
2024-06-03T01:31:57Z,1717345917,60E85BBA74C1,4.22,5.63,111.3,449,17.02,55.89,91.99,36.29,,
2024-06-03T01:32:57Z,1717345977,60E85BBA74C1,4.52,6.03,111.3,457,17.07,56,91.99,38.88,,
2024-06-03T01:33:57Z,1717346037,60E85BBA74C1,4.07,5.42,111.3,464,17.03,56.25,91.99,34.96,,
2024-06-03T01:34:57Z,1717346097,60E85BBA74C1,4.03,5.38,111.3,460,17.05,56.22,91.99,34.67,,
2024-06-03T01:35:57Z,1717346157,60E85BBA74C1,4.36,5.81,111.3,456,17.08,56.25,91.99,37.47,,
2024-06-03T01:36:57Z,1717346217,60E85BBA74C1,4.11,5.48,111.3,456,16.94,56.56,91.99,35.32,,
2024-06-03T01:37:57Z,1717346277,60E85BBA74C1,4.06,5.42,105.86,452,17.07,56.42,87.49,34.94,,
2024-06-03T01:38:57Z,1717346337,60E85BBA74C1,4.02,5.36,105.86,447,17.01,56.49,87.49,34.56,,
2024-06-03T01:39:57Z,1717346397,60E85BBA74C1,4.15,5.53,105.86,450,17.12,56.37,87.49,35.64,,
2024-06-03T01:40:57Z,1717346457,60E85BBA74C1,4.42,5.9,105.86,454,17.09,56.22,87.49,38.04,,
2024-06-03T01:41:57Z,1717346517,60E85BBA74C1,3.94,5.26,105.86,455,16.95,56.71,87.49,33.92,,
2024-06-03T01:42:57Z,1717346577,60E85BBA74C1,4.11,5.48,105.86,456,17.05,56.52,87.49,35.33,,
2024-06-03T01:43:57Z,1717346637,60E85BBA74C1,4.03,5.37,105.86,457,17.09,56.36,87.49,34.64,,
2024-06-03T01:44:57Z,1717346697,60E85BBA74C1,4.36,5.81,105.86,456,16.99,56.54,87.49,37.45,,
2024-06-03T01:45:57Z,1717346757,60E85BBA74C1,3.95,5.27,105.86,452,16.99,56.68,87.49,34,,
2024-06-03T01:46:57Z,1717346817,60E85BBA74C1,4.5,6,105.86,452,17.04,56.74,87.49,38.67,,
2024-06-03T01:47:57Z,1717346877,60E85BBA74C1,4.35,5.8,105.86,451,17.01,56.71,87.49,37.41,,
2024-06-03T01:48:57Z,1717346937,60E85BBA74C1,4.4,5.86,105.86,451,17.03,56.48,87.49,37.82,,
2024-06-03T01:49:57Z,1717346997,60E85BBA74C1,4.35,5.81,111.3,451,17.06,56.63,91.99,37.44,,
2024-06-03T01:50:57Z,1717347057,60E85BBA74C1,4.47,5.96,111.3,452,17.07,56.49,91.99,38.4,,
2024-06-03T01:51:57Z,1717347117,60E85BBA74C1,4.32,5.76,111.3,451,17.08,56.51,91.99,37.12,,
2024-06-03T01:52:57Z,1717347177,60E85BBA74C1,3.81,5.07,111.3,452,17.02,56.58,91.99,32.72,,
2024-06-03T01:53:57Z,1717347237,60E85BBA74C1,4.54,6.06,111.3,450,17.03,56.73,91.99,39.06,,
2024-06-03T01:54:57Z,1717347297,60E85BBA74C1,4.16,5.55,111.3,450,17.04,56.68,91.99,35.79,,
2024-06-03T01:55:57Z,1717347357,60E85BBA74C1,4.19,5.58,111.3,451,17.03,56.98,91.99,36,,
2024-06-03T01:56:57Z,1717347417,60E85BBA74C1,4.3,5.73,111.3,456,16.97,57.05,91.99,36.96,,
