CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,
2024-10-13T00:44:08Z,1728747848,60E85BBA74C1,13.17,17.82,4491.81,439,16.13,73.3,3712.24,111.32,,,
2024-10-13T00:45:08Z,1728747908,60E85BBA74C1,12.95,17.65,4664.81,440,16.12,73.28,3855.22,108.54,,,
2024-10-13T00:46:08Z,1728747968,60E85BBA74C1,14.15,18.89,4818.03,445,16.12,73.56,3981.85,121.54,,,
2024-10-13T00:47:08Z,1728748028,60E85BBA74C1,13.54,18.13,4980.55,448,16.14,73.3,4116.15,115.89,,,
2024-10-13T00:48:08Z,1728748088,60E85BBA74C1,13.95,18.64,5118.05,446,16.1,73.41,4229.79,119.54,,,
2024-10-13T00:49:08Z,1728748148,60E85BBA74C1,14.01,18.82,5189.53,445,16.13,73.59,4288.87,119.48,,,
2024-10-13T00:50:08Z,1728748208,60E85BBA74C1,13.72,18.38,5300.47,445,16.08,73.75,4380.55,117.39,,,
2024-10-13T00:51:08Z,1728748268,60E85BBA74C1,13.49,18.01,5377.07,451,16.12,73.54,4443.86,115.8,,,
2024-10-13T00:52:08Z,1728748328,60E85BBA74C1,13.89,18.71,5455.91,453,16.11,73.73,4509.02,117.99,,,
2024-10-13T00:53:08Z,1728748388,60E85BBA74C1,14.18,19.15,5537.15,451,16.1,73.84,4576.16,120.2,,,
2024-10-13T00:54:08Z,1728748448,60E85BBA74C1,13.76,18.54,5578.71,447,16.11,73.68,4610.51,116.87,,,
2024-10-13T00:55:08Z,1728748508,60E85BBA74C1,14.22,19.25,5620.93,451,16.08,73.41,4645.4,120.2,,,
2024-10-13T00:56:08Z,1728748568,60E85BBA74C1,13.54,18.37,5620.93,453,16.03,73.55,4645.4,114.11,,,
2024-10-13T00:57:08Z,1728748628,60E85BBA74C1,14.09,19.12,5620.93,452,16.08,73.5,4645.4,118.76,,,
2024-10-13T00:58:08Z,1728748688,60E85BBA74C1,13.67,18.38,5663.82,448,16.02,73.79,4680.84,116.34,,,
2024-10-13T00:59:08Z,1728748748,60E85BBA74C1,14.19,19.29,5663.82,449,16.06,73.75,4680.84,119.37,,,
2024-10-13T01:00:08Z,1728748808,60E85BBA74C1,14.26,19.31,5707.41,453,16.04,73.61,4716.87,120.47,,,
2024-10-13T01:01:08Z,1728748868,60E85BBA74C1,14.68,19.85,5751.72,455,16.04,73.65,4753.48,124.31,,,
2024-10-13T01:02:08Z,1728748928,60E85BBA74C1,13.79,18.72,5751.72,449,16.03,73.69,4753.48,116.21,,,
2024-10-13T01:03:08Z,1728748988,60E85BBA74C1,14.29,19.4,5796.77,450,16.01,73.77,4790.72,120.45,,,
2024-10-13T01:04:08Z,1728749048,60E85BBA74C1,13.43,18.31,5842.59,451,15.94,74.14,4828.59,112.5,,,
2024-10-13T01:05:08Z,1728749108,60E85BBA74C1,14.52,19.64,5842.59,452,15.96,73.57,4828.59,122.76,,,
2024-10-13T01:06:08Z,1728749168,60E85BBA74C1,13.87,18.7,5842.59,452,15.99,73.31,4828.59,117.74,,,
2024-10-13T01:07:08Z,1728749228,60E85BBA74C1,14.26,19.2,5796.77,449,15.96,73.25,4790.72,121.22,,,
2024-10-13T01:08:08Z,1728749288,60E85BBA74C1,14.28,19.33,5796.77,448,15.98,73.3,4790.72,120.68,,,
2024-10-13T01:09:08Z,1728749348,60E85BBA74C1,14.84,20.12,5751.72,447,15.96,72.94,4753.48,125.22,,,
2024-10-13T01:10:08Z,1728749408,60E85BBA74C1,13.99,19.14,5751.72,450,15.93,73.51,4753.48,116.74,,,
2024-10-13T01:11:08Z,1728749468,60E85BBA74C1,15.39,21,5751.72,456,15.94,73.16,4753.48,128.88,,,
2024-10-13T01:12:08Z,1728749528,60E85BBA74C1,14.12,19.15,5751.72,452,15.95,73.16,4753.48,119.17,,,
2024-10-13T01:13:08Z,1728749588,60E85BBA74C1,13.97,18.75,5751.72,452,15.93,73.46,4753.48,119.22,,,
2024-10-13T01:14:08Z,1728749648,60E85BBA74C1,14.64,19.73,5796.77,453,15.92,73.67,4790.72,124.37,,,
2024-10-13T01:15:08Z,1728749708,60E85BBA74C1,14.2,19,5842.59,457,15.9,73.51,4828.59,121.64,,,
2024-10-13T01:16:08Z,1728749768,60E85BBA74C1,14.26,19.29,5842.59,453,15.88,73.86,4828.59,120.56,,,
2024-10-13T01:17:08Z,1728749828,60E85BBA74C1,14.47,19.89,5889.22,450,15.88,73.36,4867.12,120.12,,,
2024-10-13T01:18:08Z,1728749888,60E85BBA74C1,15.55,21.08,5889.22,448,15.85,73.44,4867.12,131.27,,,
2024-10-13T01:19:08Z,1728749948,60E85BBA74C1,14.55,19.76,5889.22,448,15.84,73.63,4867.12,122.55,,,
2024-10-13T01:20:08Z,1728750008,60E85BBA74C1,15.06,20.08,5936.66,451,15.83,73.63,4906.33,129.45,,,
2024-10-13T01:21:08Z,1728750068,60E85BBA74C1,14,18.9,5936.66,452,15.82,73.55,4906.33,118.71,,,
2024-10-13T01:22:08Z,1728750128,60E85BBA74C1,13.39,17.99,5936.66,449,15.83,73.53,4906.33,114.11,,,
2024-10-13T01:23:08Z,1728750188,60E85BBA74C1,14.44,19.57,5984.96,448,15.8,73.51,4946.25,121.8,,,
2024-10-13T01:24:08Z,1728750248,60E85BBA74C1,14.3,19.09,5984.96,451,15.8,73.69,4946.25,122.83,,,
2024-10-13T01:25:08Z,1728750308,60E85BBA74C1,14.27,19.07,5984.96,452,15.81,73.51,4946.25,122.45,,,
2024-10-13T01:26:08Z,1728750368,60E85BBA74C1,15.62,20.83,6034.15,453,15.8,73.59,4986.9,134.32,,,
2024-10-13T01:27:08Z,1728750428,60E85BBA74C1,14.46,19.58,6084.26,451,15.72,73.9,5028.31,122.25,,,
2024-10-13T01:28:08Z,1728750488,60E85BBA74C1,15.1,20.51,6135.32,452,15.74,73.95,5070.51,127.12,,,
2024-10-13T01:29:08Z,1728750548,60E85BBA74C1,14.89,20.17,6135.32,453,15.77,73.99,5070.51,125.69,,,
2024-10-13T01:30:08Z,1728750608,60E85BBA74C1,14.62,19.9,6187.37,455,15.72,74.2,5113.53,122.68,,,
2024-10-13T01:31:08Z,1728750668,60E85BBA74C1,14.95,20.14,6240.45,454,15.72,74.33,5157.4,126.95,,,
2024-10-13T01:32:08Z,1728750728,60E85BBA74C1,14.05,18.89,6294.61,450,15.7,74.55,5202.16,119.66,,,
2024-10-13T01:33:08Z,1728750788,60E85BBA74C1,14.63,19.83,6294.61,451,15.76,74.14,5202.16,123.4,,,
2024-10-13T01:34:08Z,1728750848,60E85BBA74C1,14.48,19.61,6349.88,452,15.72,74.25,5247.84,122.23,,,
2024-10-13T01:35:08Z,1728750908,60E85BBA74C1,14.07,18.85,6349.88,454,15.69,74.62,5247.84,120.3,,,
2024-10-13T01:36:08Z,1728750968,60E85BBA74C1,14.24,18.99,6349.88,455,15.73,74.48,5247.84,122.29,,,
2024-10-13T01:37:08Z,1728751028,60E85BBA74C1,15.11,20.41,6406.32,457,15.73,74.49,5294.48,128.14,,,
2024-10-13T01:38:08Z,1728751088,60E85BBA74C1,15.13,20.41,6406.32,454,15.74,74.37,5294.48,128.47,,,
2024-10-13T01:39:08Z,1728751148,60E85BBA74C1,14.83,20.11,6406.32,459,15.69,74.51,5294.48,125.06,,,
2024-10-13T01:40:08Z,1728751208,60E85BBA74C1,15.15,20.66,6406.32,456,15.69,74.74,5294.48,127.02,,,
2024-10-13T01:41:08Z,1728751268,60E85BBA74C1,14.51,19.65,6406.32,454,15.71,74.6,5294.48,122.57,,,
2024-10-13T01:42:08Z,1728751328,60E85BBA74C1,15.38,20.87,6406.32,449,15.72,74.72,5294.48,129.56,,,
2024-10-13T01:43:08Z,1728751388,60E85BBA74C1,14.6,19.81,6349.88,459,15.7,74.68,5247.84,123.04,,,
2024-10-13T01:44:08Z,1728751448,60E85BBA74C1,16.29,22.08,6349.88,459,15.68,74.71,5247.84,137.39,,,
2024-10-13T01:45:08Z,1728751508,60E85BBA74C1,15.32,20.66,6349.88,456,15.67,74.81,5247.84,129.97,,,
2024-10-13T01:46:08Z,1728751568,60E85BBA74C1,14.94,20.26,6294.61,451,15.67,74.85,5202.16,125.98,,,
2024-10-13T01:47:08Z,1728751628,60E85BBA74C1,14.88,20.27,6294.61,447,15.64,75.04,5202.16,124.76,,,
2024-10-13T01:48:08Z,1728751688,60E85BBA74C1,14.78,20.07,6240.45,458,15.64,75.09,5157.4,124.41,,,
2024-10-13T01:49:08Z,1728751748,60E85BBA74C1,14.52,19.64,6240.45,453,15.65,75.17,5157.4,122.81,,,
2024-10-13T01:50:08Z,1728751808,60E85BBA74C1,15.06,20.4,6187.37,452,15.62,75.24,5113.53,127.2,,,
2024-10-13T01:51:08Z,1728751868,60E85BBA74C1,15.16,20.47,6187.37,451,15.58,75.71,5113.53,128.46,,,
2024-10-13T01:52:08Z,1728751928,60E85BBA74C1,15.72,21.19,6135.32,449,15.62,75.44,5070.51,133.56,,,
2024-10-13T01:53:08Z,1728751988,60E85BBA74C1,15.05,20.32,6084.26,455,15.62,75.45,5028.31,127.66,,,
2024-10-13T01:54:08Z,1728752048,60E85BBA74C1,14.5,19.69,6034.15,453,15.61,75.51,4986.9,122.19,,,
2024-10-13T01:55:08Z,1728752108,60E85BBA74C1,14.18,19.24,5984.96,449,15.63,75.25,4946.25,119.52,,,
2024-10-13T01:56:08Z,1728752168,60E85BBA74C1,14.44,19.45,5936.66,448,15.65,75.41,4906.33,122.73,,,
2024-10-13T01:57:08Z,1728752228,60E85BBA74C1,14.41,19.42,5936.66,452,15.61,75.37,4906.33,122.34,,,
2024-10-13T01:58:08Z,1728752288,60E85BBA74C1,15.1,20.37,5936.66,451,15.61,75.31,4906.33,128.05,,,
2024-10-13T01:59:08Z,1728752348,60E85BBA74C1,14.48,19.59,5936.66,452,15.61,75.52,4906.33,122.38,,,
2024-10-13T02:00:08Z,1728752408,60E85BBA74C1,13.77,18.6,5936.66,448,15.62,75.34,4906.33,116.75,,,
2024-10-13T02:01:08Z,1728752468,60E85BBA74C1,14.35,19.39,5889.22,447,15.56,75.7,4867.12,121.56,,,
2024-10-13T02:02:08Z,1728752528,60E85BBA74C1,14.57,19.79,5889.22,450,15.62,75.62,4867.12,122.64,,,
2024-10-13T02:03:08Z,1728752588,60E85BBA74C1,14.29,19.37,5889.22,448,15.61,75.59,4867.12,120.55,,,
2024-10-13T02:04:08Z,1728752648,60E85BBA74C1,15.27,20.76,5842.59,446,15.61,75.66,4828.59,128.33,,,
2024-10-13T02:05:08Z,1728752708,60E85BBA74C1,14.62,19.86,5842.59,447,15.61,75.46,4828.59,123.14,,,
2024-10-13T02:06:08Z,1728752768,60E85BBA74C1,14.28,19.11,5842.59,446,15.61,75.63,4828.59,122.27,,,
2024-10-13T02:07:08Z,1728752828,60E85BBA74C1,14.75,19.67,5796.77,457,15.59,75.76,4790.72,126.67,,,
2024-10-13T02:08:08Z,1728752888,60E85BBA74C1,14.83,19.99,5796.77,459,15.57,75.54,4790.72,126.06,,,
2024-10-13T02:09:08Z,1728752948,60E85BBA74C1,13.91,18.81,5796.77,453,15.56,75.73,4790.72,117.73,,,
2024-10-13T02:10:08Z,1728753008,60E85BBA74C1,15.35,20.9,5796.77,450,15.56,75.68,4790.72,128.85,,,
2024-10-13T02:11:08Z,1728753068,60E85BBA74C1,14.54,19.72,5796.77,447,15.54,75.86,4790.72,122.68,,,
2024-10-13T02:12:08Z,1728753128,60E85BBA74C1,14.72,19.92,5796.77,456,15.51,75.95,4790.72,124.48,,,
2024-10-13T02:13:08Z,1728753188,60E85BBA74C1,14.37,19.58,5796.77,453,15.51,75.95,4790.72,120.52,,,
2024-10-13T02:14:08Z,1728753248,60E85BBA74C1,14.85,19.8,5842.59,452,15.48,76.27,4828.59,127.67,,,
2024-10-13T02:15:08Z,1728753308,60E85BBA74C1,15.12,20.54,5842.59,449,15.5,76.21,4828.59,127.27,,,
2024-10-13T02:16:08Z,1728753368,60E85BBA74C1,14.96,20.27,5842.59,449,15.51,76.29,4828.59,126.27,,,
2024-10-13T02:17:08Z,1728753428,60E85BBA74C1,14.59,19.94,5796.77,453,15.51,76.15,4790.72,122,,,
2024-10-13T02:18:08Z,1728753488,60E85BBA74C1,14.31,19.4,5751.72,451,15.52,75.97,4753.48,120.67,,,
2024-10-13T02:19:08Z,1728753548,60E85BBA74C1,14.51,19.46,5707.41,444,15.47,76.05,4716.87,123.82,,,
2024-10-13T02:20:08Z,1728753608,60E85BBA74C1,14.3,19.3,5620.93,442,15.49,75.99,4645.4,121.19,,,
2024-10-13T02:21:08Z,1728753668,60E85BBA74C1,14.18,19.24,5578.71,439,15.47,76.09,4610.51,119.48,,,
2024-10-13T02:22:08Z,1728753728,60E85BBA74C1,14.63,19.76,5537.15,442,15.49,76.19,4576.16,124.03,,,
2024-10-13T02:23:08Z,1728753788,60E85BBA74C1,14.32,19.37,5496.23,443,15.47,76.09,4542.33,121.16,,,
2024-10-13T02:24:08Z,1728753848,60E85BBA74C1,14.7,20.14,5496.23,442,15.46,76.28,4542.33,122.4,,,
2024-10-13T02:25:08Z,1728753908,60E85BBA74C1,15.02,20.36,5496.23,440,15.44,76.24,4542.33,126.65,,,
2024-10-13T02:26:08Z,1728753968,60E85BBA74C1,14.34,19.53,5455.91,445,15.48,76.04,4509.02,120.43,,,
2024-10-13T02:27:08Z,1728754028,60E85BBA74C1,14.8,20.04,5455.91,444,15.48,76.04,4509.02,125.04,,,
2024-10-13T02:28:08Z,1728754088,60E85BBA74C1,14.62,19.64,5455.91,439,15.46,76.25,4509.02,124.62,,,
2024-10-13T02:29:08Z,1728754148,60E85BBA74C1,13.82,18.77,5455.91,441,15.45,76.33,4509.02,116.37,,,
2024-10-13T02:30:08Z,1728754208,60E85BBA74C1,13.42,18.22,5455.91,441,15.46,76.24,4509.02,112.97,,,
2024-10-13T02:31:08Z,1728754268,60E85BBA74C1,14.12,18.99,5496.23,450,15.46,76.36,4542.33,120.26,,,
2024-10-13T02:32:08Z,1728754328,60E85BBA74C1,14.27,19.2,5496.23,445,15.44,76.51,4542.33,121.53,,,
2024-10-13T02:33:08Z,1728754388,60E85BBA74C1,14.75,19.73,5496.23,444,15.47,76.19,4542.33,126.27,,,
2024-10-13T02:34:08Z,1728754448,60E85BBA74C1,14.77,20,5496.23,441,15.45,76.34,4542.33,124.76,,,
2024-10-13T02:35:08Z,1728754508,60E85BBA74C1,14.12,19.17,5496.23,441,15.41,76.22,4542.33,118.99,,,
2024-10-13T02:36:08Z,1728754568,60E85BBA74C1,14.23,19.3,5496.23,448,15.42,76.28,4542.33,119.97,,,
2024-10-13T02:37:08Z,1728754628,60E85BBA74C1,13.57,18.27,5496.23,446,15.41,76.51,4542.33,115.38,,,
2024-10-13T02:38:08Z,1728754688,60E85BBA74C1,15.22,20.65,5496.23,446,15.43,76.46,4542.33,128.4,,,
2024-10-13T02:39:08Z,1728754748,60E85BBA74C1,14.58,19.91,5496.23,444,15.4,76.47,4542.33,121.91,,,
2024-10-13T02:40:08Z,1728754808,60E85BBA74C1,13.95,18.92,5496.23,445,15.43,76.51,4542.33,117.59,,,
2024-10-13T02:41:08Z,1728754868,60E85BBA74C1,13.38,17.99,5496.23,445,15.42,76.33,4542.33,113.88,,,
2024-10-13T02:42:08Z,1728754928,60E85BBA74C1,13.95,18.87,5496.23,446,15.41,76.38,4542.33,118.04,,,
2024-10-13T02:43:08Z,1728754988,60E85BBA74C1,13.73,18.58,5496.23,441,15.42,76.4,4542.33,116.06,,,
2024-10-13T02:44:08Z,1728755048,60E85BBA74C1,13.64,18.45,5455.91,442,15.38,76.52,4509.02,115.32,,,
2024-10-13T02:45:08Z,1728755108,60E85BBA74C1,13.62,18.42,5455.91,452,15.37,76.66,4509.02,115.26,,,
2024-10-13T02:46:08Z,1728755168,60E85BBA74C1,13.58,18.17,5416.2,448,15.34,76.44,4476.2,116.3,,,
2024-10-13T02:47:08Z,1728755228,60E85BBA74C1,13.94,18.59,5416.2,440,15.34,76.63,4476.2,119.86,,,
2024-10-13T02:48:08Z,1728755288,60E85BBA74C1,14.08,19.07,5416.2,440,15.39,76.4,4476.2,118.95,,,
2024-10-13T02:49:08Z,1728755348,60E85BBA74C1,13.39,18.09,5377.07,442,15.36,76.56,4443.86,113.33,,,
2024-10-13T02:50:08Z,1728755408,60E85BBA74C1,14.05,19.01,5377.07,441,15.36,76.39,4443.86,118.83,,,
2024-10-13T02:51:08Z,1728755468,60E85BBA74C1,13.34,18.05,5338.5,437,15.34,76.47,4411.98,112.69,,,
2024-10-13T02:52:08Z,1728755528,60E85BBA74C1,13.17,17.57,5300.47,439,15.35,76.2,4380.55,113.1,,,
2024-10-13T02:53:08Z,1728755588,60E85BBA74C1,13.2,17.75,5262.98,442,15.28,76.61,4349.57,112.34,,,
2024-10-13T02:54:08Z,1728755648,60E85BBA74C1,13.46,18.48,5153.55,443,15.3,76.48,4259.13,111.96,,,
2024-10-13T02:55:08Z,1728755708,60E85BBA74C1,12.84,17.4,5014.27,440,15.31,76.35,4144.02,108.27,,,
2024-10-13T02:56:08Z,1728755768,60E85BBA74C1,12.47,16.84,4818.03,436,15.31,76.26,3981.85,105.58,,,
2024-10-13T02:57:08Z,1728755828,60E85BBA74C1,13.1,17.75,4664.81,434,15.31,76.11,3855.22,110.65,,,
2024-10-13T02:58:08Z,1728755888,60E85BBA74C1,12.94,17.67,4464.03,439,15.28,76.06,3689.28,108.18,,,
2024-10-13T02:59:08Z,1728755948,60E85BBA74C1,12.43,16.95,4329.3,441,15.28,75.99,3577.93,104.17,,,
2024-10-13T03:00:08Z,1728756008,60E85BBA74C1,12.35,16.86,4226.18,440,15.27,76.2,3492.71,103.35,,,
2024-10-13T03:01:08Z,1728756068,60E85BBA74C1,12.68,17.35,4151.37,436,15.23,76.34,3430.88,105.85,,,
2024-10-13T03:02:08Z,1728756128,60E85BBA74C1,13.34,18.16,4102.63,441,15.23,76.43,3390.6,111.98,,,
2024-10-13T03:03:08Z,1728756188,60E85BBA74C1,12.81,17.27,4078.59,446,15.24,76.29,3370.73,108.79,,,
2024-10-13T03:04:08Z,1728756248,60E85BBA74C1,13.06,17.83,4078.59,440,15.24,76.33,3370.73,109.19,,,
2024-10-13T03:05:08Z,1728756308,60E85BBA74C1,12.67,17.27,4078.59,438,15.25,76.2,3370.73,106.2,,,
2024-10-13T03:06:08Z,1728756368,60E85BBA74C1,12.59,16.82,4078.59,439,15.26,76.03,3370.73,108.11,,,
2024-10-13T03:07:08Z,1728756428,60E85BBA74C1,13.23,17.96,4078.59,442,15.26,76.07,3370.73,111.56,,,
2024-10-13T03:08:08Z,1728756488,60E85BBA74C1,12.67,17.14,4078.59,441,15.24,76.12,3370.73,107.08,,,
2024-10-13T03:09:08Z,1728756548,60E85BBA74C1,11.89,16.18,4078.59,440,15.21,76.19,3370.73,99.91,,,
2024-10-13T03:10:08Z,1728756608,60E85BBA74C1,11.86,15.84,4078.59,435,15.24,76.3,3370.73,101.79,,,
2024-10-13T03:11:08Z,1728756668,60E85BBA74C1,12.45,16.62,4102.63,439,15.23,76.04,3390.6,106.98,,,
2024-10-13T03:12:08Z,1728756728,60E85BBA74C1,12.68,17.11,4102.63,441,15.21,76.16,3390.6,107.48,,,
2024-10-13T03:13:08Z,1728756788,60E85BBA74C1,11.57,15.5,4126.89,439,15.22,76.21,3410.65,99.06,,,
2024-10-13T03:14:08Z,1728756848,60E85BBA74C1,12.78,17.3,4126.89,437,15.23,76.34,3410.65,107.93,,,
2024-10-13T03:15:08Z,1728756908,60E85BBA74C1,12.33,16.65,4126.89,438,15.23,75.89,3410.65,104.48,,,
2024-10-13T03:16:08Z,1728756968,60E85BBA74C1,12.59,17.05,4126.89,442,15.23,75.99,3410.65,106.36,,,
2024-10-13T03:17:08Z,1728757028,60E85BBA74C1,12.34,16.79,4102.63,439,15.17,76,3390.6,103.65,,,
2024-10-13T03:18:08Z,1728757088,60E85BBA74C1,12.02,16.17,4078.59,434,15.19,75.87,3370.73,102.38,,,
2024-10-13T03:19:08Z,1728757148,60E85BBA74C1,12.75,17.29,4031.14,438,15.16,76.03,3331.52,107.59,,,
2024-10-13T03:20:08Z,1728757208,60E85BBA74C1,12.29,16.65,4007.73,439,15.18,75.8,3312.17,103.82,,,
2024-10-13T03:21:08Z,1728757268,60E85BBA74C1,13.12,17.7,3961.51,443,15.15,75.89,3273.98,111.24,,,
2024-10-13T03:22:08Z,1728757328,60E85BBA74C1,12.25,16.42,3916.08,439,15.16,75.61,3236.43,104.8,,,
2024-10-13T03:23:08Z,1728757388,60E85BBA74C1,11.78,15.98,3871.4,433,15.09,76.13,3199.5,99.37,,,
2024-10-13T03:24:08Z,1728757448,60E85BBA74C1,12.01,16.35,3827.45,434,15.11,75.9,3163.18,100.77,,,
2024-10-13T03:25:08Z,1728757508,60E85BBA74C1,12.63,17.23,3805.75,438,15.12,76,3145.24,105.76,,,
2024-10-13T03:26:08Z,1728757568,60E85BBA74C1,12.48,16.99,3784.21,438,15.12,75.89,3127.45,104.8,,,
2024-10-13T03:27:08Z,1728757628,60E85BBA74C1,12.05,16.34,3762.85,434,15.07,75.85,3109.8,101.56,,,
2024-10-13T03:28:08Z,1728757688,60E85BBA74C1,12.01,16.42,3720.64,432,15.08,75.85,3074.91,100.25,,,
2024-10-13T03:29:08Z,1728757748,60E85BBA74C1,11.76,16.03,3658.54,435,15.05,75.77,3023.58,98.61,,,
2024-10-13T03:30:08Z,1728757808,60E85BBA74C1,12.45,16.74,3597.84,440,15.02,75.84,2973.42,106,,,
2024-10-13T03:31:08Z,1728757868,60E85BBA74C1,12.22,16.45,3538.49,439,15.06,75.81,2924.37,103.97,,,
2024-10-13T03:32:08Z,1728757928,60E85BBA74C1,11.27,15.1,3480.42,437,15.04,75.8,2876.38,96.46,,,
