CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,
2024-10-19T00:00:08Z,1729263608,60E85BBA74C1,12.15,16.33,2419.17,448,18.01,93.42,1999.31,103.59,,
2024-10-19T00:01:08Z,1729263668,60E85BBA74C1,12.45,16.99,2419.17,445,18.02,93.15,1999.31,104.22,,
2024-10-19T00:02:08Z,1729263728,60E85BBA74C1,12.13,16.53,2406.31,446,18.02,93.21,1988.69,101.74,,
2024-10-19T00:03:08Z,1729263788,60E85BBA74C1,12.54,17.1,2406.31,447,18.03,93.11,1988.69,105.19,,420.7194444
2024-10-19T00:04:08Z,1729263848,60E85BBA74C1,13.14,17.9,2406.31,443,18.02,93.12,1988.69,110.12,,
2024-10-19T00:05:08Z,1729263908,60E85BBA74C1,11.84,15.94,2406.31,443,18.03,93,1988.69,100.78,,
2024-10-19T00:06:08Z,1729263968,60E85BBA74C1,12.37,16.64,2406.31,442,18.02,93.12,1988.69,105.25,,
2024-10-19T00:07:08Z,1729264028,60E85BBA74C1,12.5,16.85,2393.52,442,18,93.2,1978.11,106.11,,
2024-10-19T00:08:08Z,1729264088,60E85BBA74C1,12.29,16.4,2393.52,444,18.02,93.04,1978.11,105.61,,
2024-10-19T00:09:08Z,1729264148,60E85BBA74C1,12.17,16.25,2393.52,445,18,93.09,1978.11,104.38,,
2024-10-19T00:10:08Z,1729264208,60E85BBA74C1,12.39,16.77,2393.52,443,18,93.12,1978.11,104.69,,
2024-10-19T00:11:08Z,1729264268,60E85BBA74C1,12.18,16.52,2380.78,440,18.02,93.24,1967.59,102.67,,
2024-10-19T00:12:08Z,1729264328,60E85BBA74C1,11.74,15.87,2380.78,441,18.02,93.17,1967.59,99.34,,
2024-10-19T00:13:08Z,1729264388,60E85BBA74C1,12.17,16.63,2380.78,440,18.02,93.31,1967.59,101.79,,
2024-10-19T00:14:08Z,1729264448,60E85BBA74C1,11.49,15.45,2380.78,443,18.04,93.18,1967.59,97.89,,
2024-10-19T00:15:08Z,1729264508,60E85BBA74C1,13.12,17.73,2380.78,445,18.04,93.01,1967.59,111.05,,
2024-10-19T00:16:08Z,1729264568,60E85BBA74C1,11.68,15.67,2380.78,447,18.03,93.2,1967.59,99.77,,
2024-10-19T00:17:08Z,1729264628,60E85BBA74C1,11.42,15.25,2368.11,446,18.04,93.08,1957.11,98.07,,
2024-10-19T00:18:08Z,1729264688,60E85BBA74C1,12.49,17.02,2368.11,446,18.03,93.25,1957.11,104.78,,
2024-10-19T00:19:08Z,1729264748,60E85BBA74C1,12.92,17.8,2368.11,447,18.03,93.17,1957.11,107.07,,
2024-10-19T00:20:08Z,1729264808,60E85BBA74C1,12.31,17,2368.11,447,18.05,93.13,1957.11,101.71,,
2024-10-19T00:21:08Z,1729264868,60E85BBA74C1,11.54,15.91,2368.11,449,18.06,93.12,1957.11,95.43,,
2024-10-19T00:22:08Z,1729264928,60E85BBA74C1,11.49,15.44,2368.11,449,18.05,93.23,1957.11,97.92,,
2024-10-19T00:23:08Z,1729264988,60E85BBA74C1,11.96,15.97,2368.11,446,18.05,93.22,1957.11,102.67,,
2024-10-19T00:24:08Z,1729265048,60E85BBA74C1,11.55,15.84,2368.11,443,18.03,93.37,1957.11,96.22,,
2024-10-19T00:25:08Z,1729265108,60E85BBA74C1,11.46,15.66,2368.11,443,18.04,93.55,1957.11,95.82,,
2024-10-19T00:26:08Z,1729265168,60E85BBA74C1,11.69,15.9,2368.11,445,18.04,93.53,1957.11,98.2,,
2024-10-19T00:27:08Z,1729265228,60E85BBA74C1,11.58,15.89,2368.11,451,18.03,93.32,1957.11,96.34,,
