CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-30T00:00:11Z,1759158011,60E85BB834C4,12.57,16.90,1024.18,525.00,19.29,83.12,846.43,110.11
2025-09-30T00:01:11Z,1759158071,60E85BB834C4,12.76,17.46,1031.85,1009.00,19.29,83.01,852.77,109.00
2025-09-30T00:02:11Z,1759158131,60E85BB834C4,12.88,17.45,1039.54,699.00,19.28,83.05,859.13,111.52
2025-09-30T00:03:11Z,1759158191,60E85BB834C4,12.76,17.12,1039.54,527.00,19.29,83.21,859.13,112.04
2025-09-30T00:04:11Z,1759158251,60E85BB834C4,12.80,17.07,1031.85,481.00,19.29,83.05,852.77,113.44
2025-09-30T00:05:11Z,1759158311,60E85BB834C4,12.33,16.44,1031.85,457.00,19.29,83.11,852.77,109.20
2025-09-30T00:06:11Z,1759158371,60E85BB834C4,13.60,18.27,1016.53,446.00,19.27,83.08,840.11,119.35
2025-09-30T00:07:11Z,1759158431,60E85BB834C4,13.44,18.14,1024.18,792.00,19.27,83.10,846.43,117.11
2025-09-30T00:08:11Z,1759158491,60E85BB834C4,13.14,17.56,1024.18,746.00,19.25,83.18,846.43,116.04
2025-09-30T00:09:11Z,1759158551,60E85BB834C4,13.19,17.58,1024.18,544.00,19.23,83.21,846.43,116.87
2025-09-30T00:10:11Z,1759158611,60E85BB834C4,11.47,15.36,1024.18,491.00,19.27,83.14,846.43,101.13
2025-09-30T00:11:11Z,1759158671,60E85BB834C4,13.00,17.33,1016.53,458.00,19.25,83.17,840.11,115.20
2025-09-30T00:12:11Z,1759158731,60E85BB834C4,13.18,17.61,1001.30,446.00,19.23,83.11,827.52,116.50
2025-09-30T00:13:11Z,1759158791,60E85BB834C4,12.43,16.67,1001.30,799.00,19.24,83.14,827.52,109.34
2025-09-30T00:14:11Z,1759158851,60E85BB834C4,11.70,15.79,1016.53,883.00,19.21,83.21,840.11,102.00
2025-09-30T00:15:11Z,1759158911,60E85BB834C4,12.84,17.36,1016.53,659.00,19.24,83.26,840.11,111.53
2025-09-30T00:16:11Z,1759158971,60E85BB834C4,12.70,16.94,1016.53,501.00,19.23,83.16,840.11,112.58
2025-09-30T00:17:11Z,1759159031,60E85BB834C4,12.76,17.32,1008.91,467.00,19.24,83.19,833.81,110.25
2025-09-30T00:18:11Z,1759159091,60E85BB834C4,12.15,16.21,1001.30,451.00,19.23,83.28,827.52,107.67
2025-09-30T00:19:11Z,1759159151,60E85BB834C4,12.72,16.95,1008.91,689.00,19.23,83.35,833.81,112.69
2025-09-30T00:20:11Z,1759159211,60E85BB834C4,13.55,18.28,1016.53,924.00,19.24,83.19,840.11,118.09
2025-09-30T00:21:11Z,1759159271,60E85BB834C4,12.47,16.79,1016.53,667.00,19.22,83.26,840.11,109.08
2025-09-30T00:22:11Z,1759159331,60E85BB834C4,12.71,17.04,1016.53,518.00,19.23,83.20,840.11,111.85
2025-09-30T00:23:11Z,1759159391,60E85BB834C4,12.66,16.92,1016.53,470.00,19.23,83.27,840.11,111.88
2025-09-30T00:24:11Z,1759159451,60E85BB834C4,13.48,17.98,1008.91,459.00,19.26,83.27,833.81,119.51
2025-09-30T00:25:11Z,1759159511,60E85BB834C4,12.70,16.94,1008.91,448.00,19.25,83.29,833.81,112.58
2025-09-30T00:26:11Z,1759159571,60E85BB834C4,12.88,17.20,1016.53,845.00,19.24,83.16,840.11,114.03
2025-09-30T00:27:11Z,1759159631,60E85BB834C4,13.09,17.45,1016.53,692.00,19.22,83.22,840.11,115.97
