CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-28T00:00:41Z,1758985241,60E85BB834C4,11.96,16.05,2161.34,455.00,23.29,78.69,1786.23,104.99
2025-09-28T00:01:41Z,1758985301,60E85BB834C4,11.93,15.90,2126.45,480.00,23.29,78.93,1757.39,105.70
2025-09-28T00:02:41Z,1758985361,60E85BB834C4,11.08,14.77,2092.01,697.00,23.28,78.43,1728.93,98.18
2025-09-28T00:03:41Z,1758985421,60E85BB834C4,12.05,16.07,2080.62,599.00,23.29,78.27,1719.52,106.82
2025-09-28T00:04:41Z,1758985481,60E85BB834C4,12.29,16.38,2069.29,501.00,23.29,78.47,1710.16,108.90
2025-09-28T00:05:41Z,1758985541,60E85BB834C4,11.87,15.83,2058.00,481.00,23.31,78.76,1700.83,105.22
2025-09-28T00:06:41Z,1758985601,60E85BB834C4,11.48,15.33,2035.57,472.00,23.26,79.17,1682.29,101.39
2025-09-28T00:07:41Z,1758985661,60E85BB834C4,12.05,16.09,2013.32,466.00,23.27,79.36,1663.90,106.68
2025-09-28T00:08:41Z,1758985721,60E85BB834C4,12.13,16.42,1980.30,458.00,23.26,79.38,1636.61,105.24
2025-09-28T00:09:41Z,1758985781,60E85BB834C4,11.60,15.47,1958.50,484.00,23.26,79.49,1618.60,102.84
2025-09-28T00:10:41Z,1758985841,60E85BB834C4,11.34,15.13,1936.88,528.00,23.25,79.47,1600.73,100.49
2025-09-28T00:11:41Z,1758985901,60E85BB834C4,12.29,16.38,1915.44,515.00,23.29,79.37,1583.01,108.90
2025-09-28T00:12:41Z,1758985961,60E85BB834C4,12.04,16.06,1883.59,484.00,23.29,79.59,1556.69,106.73
2025-09-28T00:13:41Z,1758986021,60E85BB834C4,12.14,16.19,1873.06,471.00,23.27,79.77,1547.98,107.60
2025-09-28T00:14:41Z,1758986081,60E85BB834C4,12.63,16.84,1852.11,465.00,23.27,80.05,1530.67,111.95
2025-09-28T00:15:41Z,1758986141,60E85BB834C4,11.94,15.92,1831.33,463.00,23.25,80.23,1513.50,105.80
2025-09-28T00:16:41Z,1758986201,60E85BB834C4,11.80,15.74,1810.71,460.00,23.25,80.42,1496.46,104.60
2025-09-28T00:17:41Z,1758986261,60E85BB834C4,13.26,17.67,1769.94,455.00,23.25,80.67,1462.76,117.47
2025-09-28T00:18:41Z,1758986321,60E85BB834C4,12.67,16.90,1729.78,460.00,23.26,80.85,1429.57,112.32
2025-09-28T00:19:41Z,1758986381,60E85BB834C4,12.32,16.59,1719.84,556.00,23.22,81.04,1421.35,107.67
2025-09-28T00:20:41Z,1758986441,60E85BB834C4,12.42,16.56,1700.05,541.00,23.24,81.20,1405.00,110.05
2025-09-28T00:21:41Z,1758986501,60E85BB834C4,12.25,16.34,1670.65,499.00,23.23,81.31,1380.70,108.60
2025-09-28T00:22:41Z,1758986561,60E85BB834C4,12.18,16.25,1660.92,477.00,23.22,81.41,1372.66,107.90
2025-09-28T00:23:41Z,1758986621,60E85BB834C4,13.52,18.02,1622.35,470.00,23.21,81.61,1340.78,119.81
2025-09-28T00:24:41Z,1758986681,60E85BB834C4,13.39,17.85,1593.78,463.00,23.21,81.63,1317.17,118.67
2025-09-28T00:25:41Z,1758986741,60E85BB834C4,12.65,16.87,1574.90,458.00,23.21,81.56,1301.57,112.11
2025-09-28T00:26:41Z,1758986801,60E85BB834C4,12.10,16.15,1556.16,456.00,23.22,81.73,1286.08,107.03
2025-09-28T00:27:41Z,1758986861,60E85BB834C4,13.26,17.95,1546.83,460.00,23.20,81.78,1278.37,114.97
2025-09-28T00:28:41Z,1758986921,60E85BB834C4,12.95,17.27,1537.54,458.00,23.21,81.88,1270.69,114.76
2025-09-28T00:29:41Z,1758986981,60E85BB834C4,13.89,18.52,1537.54,459.00,23.25,81.74,1270.69,123.11
2025-09-28T00:30:41Z,1758987041,60E85BB834C4,12.85,17.15,1537.54,460.00,23.22,81.81,1270.69,113.72
2025-09-28T00:31:41Z,1758987101,60E85BB834C4,13.35,17.79,1537.54,458.00,23.20,81.88,1270.69,118.28
2025-09-28T00:32:41Z,1758987161,60E85BB834C4,13.68,18.47,1537.54,458.00,23.22,81.94,1270.69,119.05
2025-09-28T00:33:41Z,1758987221,60E85BB834C4,13.12,17.81,1537.54,458.00,23.19,82.07,1270.69,113.47
2025-09-28T00:34:41Z,1758987281,60E85BB834C4,12.84,17.11,1565.51,460.00,23.22,82.06,1293.81,113.75
2025-09-28T00:35:41Z,1758987341,60E85BB834C4,13.05,17.77,1584.32,460.00,23.23,82.09,1309.36,112.32
2025-09-28T00:36:41Z,1758987401,60E85BB834C4,12.72,16.95,1593.78,461.00,23.22,81.59,1317.17,112.70
2025-09-28T00:37:41Z,1758987461,60E85BB834C4,13.58,18.11,1612.79,459.00,23.23,81.00,1332.89,120.31
2025-09-28T00:38:41Z,1758987521,60E85BB834C4,14.53,19.38,1651.22,553.00,23.24,80.07,1364.65,128.80
2025-09-28T00:39:41Z,1758987581,60E85BB834C4,14.11,18.81,1670.65,534.00,23.22,79.91,1380.70,125.04
2025-09-28T00:40:41Z,1758987641,60E85BB834C4,14.09,18.79,1670.65,480.00,23.22,79.75,1380.70,124.88
2025-09-28T00:41:41Z,1758987701,60E85BB834C4,14.40,19.19,1670.65,469.00,23.22,79.79,1380.70,127.58
2025-09-28T00:42:41Z,1758987761,60E85BB834C4,13.36,17.82,1680.41,451.00,23.26,79.88,1388.77,118.32
2025-09-28T00:43:41Z,1758987821,60E85BB834C4,14.46,19.28,1690.22,499.00,23.24,79.82,1396.87,128.13
2025-09-28T00:44:41Z,1758987881,60E85BB834C4,14.58,19.44,1709.93,660.00,23.28,79.73,1413.16,129.21
2025-09-28T00:45:41Z,1758987941,60E85BB834C4,13.67,18.47,1709.93,554.00,23.28,79.64,1413.16,118.84
2025-09-28T00:46:41Z,1758988001,60E85BB834C4,14.37,19.68,1709.93,494.00,23.26,79.67,1413.16,122.69
2025-09-28T00:47:41Z,1758988061,60E85BB834C4,14.24,19.00,1709.93,469.00,23.26,79.34,1413.16,125.99
2025-09-28T00:48:41Z,1758988121,60E85BB834C4,14.07,18.77,1719.84,453.00,23.32,79.35,1421.35,124.58
2025-09-28T00:49:41Z,1758988181,60E85BB834C4,13.06,17.41,1719.84,449.00,23.32,79.36,1421.35,115.72
2025-09-28T00:50:41Z,1758988241,60E85BB834C4,14.20,18.93,1729.78,661.00,23.36,79.25,1429.57,125.85
2025-09-28T00:51:41Z,1758988301,60E85BB834C4,14.44,19.25,1759.85,720.00,23.33,79.16,1454.42,127.96
2025-09-28T00:52:41Z,1758988361,60E85BB834C4,13.52,18.10,1769.94,580.00,23.35,78.97,1462.76,119.11
2025-09-28T00:53:41Z,1758988421,60E85BB834C4,14.52,19.36,1769.94,485.00,23.35,78.88,1462.76,128.67
2025-09-28T00:54:41Z,1758988481,60E85BB834C4,14.56,19.52,1769.94,464.00,23.40,78.80,1462.76,128.05
2025-09-28T00:55:41Z,1758988541,60E85BB834C4,13.85,18.51,1780.08,455.00,23.39,78.75,1471.14,122.30
2025-09-28T00:56:41Z,1758988601,60E85BB834C4,13.65,18.38,1790.25,451.00,23.39,78.74,1479.55,119.29
2025-09-28T00:57:41Z,1758988661,60E85BB834C4,14.30,19.35,1810.71,610.00,23.41,78.69,1496.46,124.18
2025-09-28T00:58:41Z,1758988721,60E85BB834C4,14.99,20.02,1831.33,723.00,23.41,78.51,1513.50,132.59
2025-09-28T00:59:41Z,1758988781,60E85BB834C4,15.37,20.90,1831.33,561.00,23.41,78.32,1513.50,132.49
2025-09-28T01:00:41Z,1758988841,60E85BB834C4,14.27,19.20,1831.33,497.00,23.44,78.35,1513.50,124.92
2025-09-28T01:01:41Z,1758988901,60E85BB834C4,14.64,19.88,1821.00,469.00,23.44,78.28,1504.96,126.41
2025-09-28T01:02:41Z,1758988961,60E85BB834C4,15.26,20.81,1821.00,457.00,23.43,78.18,1504.96,130.99
2025-09-28T01:03:41Z,1758989021,60E85BB834C4,14.47,19.55,1810.71,452.00,23.45,78.29,1496.46,125.90
2025-09-28T01:04:41Z,1758989081,60E85BB834C4,14.69,19.79,1810.71,686.00,23.43,77.99,1496.46,128.37
2025-09-28T01:05:41Z,1758989141,60E85BB834C4,13.58,18.11,1810.71,629.00,23.48,77.92,1496.46,120.37
2025-09-28T01:06:41Z,1758989201,60E85BB834C4,14.75,19.85,1810.71,518.00,23.45,77.94,1496.46,129.01
2025-09-28T01:07:41Z,1758989261,60E85BB834C4,16.05,21.40,1810.71,488.00,23.46,77.80,1496.46,142.21
2025-09-28T01:08:41Z,1758989321,60E85BB834C4,15.16,20.21,1790.25,452.00,23.45,77.83,1479.55,134.34
2025-09-28T01:09:41Z,1758989381,60E85BB834C4,15.12,20.16,1780.08,448.00,23.49,77.92,1471.14,133.97
2025-09-28T01:10:41Z,1758989441,60E85BB834C4,13.69,18.26,1790.25,609.00,23.49,78.04,1479.55,121.34
2025-09-28T01:11:41Z,1758989501,60E85BB834C4,13.60,18.16,1790.25,644.00,23.47,78.17,1479.55,120.30
2025-09-28T01:12:41Z,1758989561,60E85BB834C4,14.05,18.81,1790.25,537.00,23.43,78.09,1479.55,123.81
2025-09-28T01:13:41Z,1758989621,60E85BB834C4,15.37,20.81,1790.25,487.00,23.43,77.81,1479.55,133.31
2025-09-28T01:14:41Z,1758989681,60E85BB834C4,14.04,18.73,1790.25,458.00,23.47,77.77,1479.55,124.46
2025-09-28T01:15:41Z,1758989741,60E85BB834C4,14.40,19.26,1790.25,451.00,23.46,77.49,1479.55,127.11
2025-09-28T01:16:41Z,1758989801,60E85BB834C4,14.08,19.16,1780.08,574.00,23.46,77.17,1471.14,121.28
2025-09-28T01:17:41Z,1758989861,60E85BB834C4,14.75,19.67,1780.08,713.00,23.46,77.17,1471.14,130.69
2025-09-28T01:18:41Z,1758989921,60E85BB834C4,14.31,19.27,1780.08,572.00,23.46,76.70,1471.14,124.95
2025-09-28T01:19:41Z,1758989981,60E85BB834C4,14.42,19.32,1769.94,497.00,23.49,76.53,1462.76,126.99
2025-09-28T01:20:41Z,1758990041,60E85BB834C4,14.15,18.96,1759.85,462.00,23.49,76.93,1454.42,124.59
2025-09-28T01:21:41Z,1758990101,60E85BB834C4,14.72,19.63,1759.85,450.00,23.50,77.19,1454.42,130.34
2025-09-28T01:22:41Z,1758990161,60E85BB834C4,14.22,18.99,1769.94,480.00,23.50,77.35,1462.76,125.70
2025-09-28T01:23:41Z,1758990221,60E85BB834C4,12.41,16.54,1769.94,648.00,23.52,77.34,1462.76,109.94
2025-09-28T01:24:41Z,1758990281,60E85BB834C4,12.83,17.25,1790.25,598.00,23.50,77.07,1479.55,112.38
2025-09-28T01:25:41Z,1758990341,60E85BB834C4,13.91,18.55,1790.25,515.00,23.49,77.00,1479.55,123.29
2025-09-28T01:26:41Z,1758990401,60E85BB834C4,13.05,17.67,1790.25,469.00,23.48,76.90,1479.55,113.22
2025-09-28T01:27:41Z,1758990461,60E85BB834C4,13.30,17.93,1790.25,456.00,23.48,76.74,1479.55,116.11
2025-09-28T01:28:41Z,1758990521,60E85BB834C4,13.46,18.05,1790.25,448.00,23.50,76.01,1479.55,118.24
2025-09-28T01:29:41Z,1758990581,60E85BB834C4,13.46,17.94,1800.46,791.00,23.52,76.26,1487.99,119.25
2025-09-28T01:30:41Z,1758990641,60E85BB834C4,12.85,17.22,1810.71,681.00,23.51,76.35,1496.46,113.09
2025-09-28T01:31:41Z,1758990701,60E85BB834C4,12.95,17.26,1821.00,538.00,23.51,76.20,1504.96,114.73
2025-09-28T01:32:41Z,1758990761,60E85BB834C4,13.13,17.51,1821.00,480.00,23.55,76.37,1504.96,116.41
2025-09-28T01:33:41Z,1758990821,60E85BB834C4,13.49,17.98,1821.00,459.00,23.52,76.13,1504.96,119.52
2025-09-28T01:34:41Z,1758990881,60E85BB834C4,13.40,17.87,1821.00,451.00,23.54,76.26,1504.96,118.78
2025-09-28T01:35:41Z,1758990941,60E85BB834C4,13.32,17.77,1831.33,717.00,23.51,76.37,1513.50,118.08
2025-09-28T01:36:41Z,1758991001,60E85BB834C4,14.04,18.91,1852.11,779.00,23.53,76.48,1530.67,122.74
2025-09-28T01:37:41Z,1758991061,60E85BB834C4,14.31,19.10,1873.06,591.00,23.56,76.45,1547.98,126.53
2025-09-28T01:38:41Z,1758991121,60E85BB834C4,14.01,18.76,1894.16,518.00,23.55,76.63,1565.42,123.30
2025-09-28T01:39:41Z,1758991181,60E85BB834C4,13.76,18.35,1894.16,472.00,23.59,76.57,1565.42,121.96
2025-09-28T01:40:41Z,1758991241,60E85BB834C4,13.58,18.11,1894.16,461.00,23.52,76.10,1565.42,120.38
2025-09-28T01:41:41Z,1758991301,60E85BB834C4,13.56,18.46,1894.16,458.00,23.50,76.05,1565.42,116.74
2025-09-28T01:42:41Z,1758991361,60E85BB834C4,14.21,19.38,1883.59,479.00,23.53,76.02,1556.69,122.06
2025-09-28T01:43:41Z,1758991421,60E85BB834C4,13.99,19.06,1894.16,787.00,23.53,76.07,1565.42,120.28
2025-09-28T01:44:41Z,1758991481,60E85BB834C4,14.55,20.00,1894.16,602.00,23.53,75.73,1565.42,123.42
2025-09-28T01:45:41Z,1758991541,60E85BB834C4,14.14,19.34,1894.16,516.00,23.53,75.64,1565.42,120.89
2025-09-28T01:46:41Z,1758991601,60E85BB834C4,13.17,17.57,1894.16,478.00,23.52,75.76,1565.42,116.67
2025-09-28T01:47:41Z,1758991661,60E85BB834C4,12.85,17.13,1894.16,453.00,23.52,75.71,1565.42,113.87
2025-09-28T01:48:41Z,1758991721,60E85BB834C4,13.56,18.09,1904.78,444.00,23.53,75.72,1574.20,120.21
2025-09-28T01:49:41Z,1758991781,60E85BB834C4,13.51,18.01,1926.14,487.00,23.52,75.58,1591.85,119.74
2025-09-28T01:50:41Z,1758991841,60E85BB834C4,13.30,17.96,1991.26,566.00,23.53,74.99,1645.67,115.87
2025-09-28T01:51:41Z,1758991901,60E85BB834C4,12.66,16.88,2035.57,535.00,23.52,74.95,1682.29,112.22
2025-09-28T01:52:41Z,1758991961,60E85BB834C4,12.87,17.17,2046.76,481.00,23.56,75.11,1691.54,114.00
2025-09-28T01:53:41Z,1758992021,60E85BB834C4,13.80,18.44,2035.57,461.00,23.54,74.90,1682.29,122.01
2025-09-28T01:54:41Z,1758992081,60E85BB834C4,14.13,19.32,2024.42,435.00,23.53,74.88,1673.08,120.79
2025-09-28T01:55:41Z,1758992141,60E85BB834C4,13.87,18.49,2024.42,587.00,23.55,74.86,1673.08,122.88
2025-09-28T01:56:41Z,1758992201,60E85BB834C4,12.66,17.05,2058.00,706.00,23.56,74.93,1700.83,110.66
2025-09-28T01:57:41Z,1758992261,60E85BB834C4,12.64,16.87,2069.29,579.00,23.56,74.86,1710.16,111.80
2025-09-28T01:58:41Z,1758992321,60E85BB834C4,12.97,17.30,2069.29,508.00,23.56,74.84,1710.16,114.97
2025-09-28T01:59:41Z,1758992381,60E85BB834C4,12.22,16.32,2058.00,471.00,23.58,74.83,1700.83,108.04
2025-09-28T02:00:41Z,1758992441,60E85BB834C4,13.66,18.21,2046.76,456.00,23.57,74.64,1691.54,121.04
2025-09-28T02:01:41Z,1758992501,60E85BB834C4,13.47,17.95,2058.00,481.00,23.53,74.48,1700.83,119.33
2025-09-28T02:02:41Z,1758992561,60E85BB834C4,13.72,18.53,2080.62,650.00,23.51,74.54,1719.52,119.39
2025-09-28T02:03:41Z,1758992621,60E85BB834C4,14.93,20.40,2103.44,550.00,23.51,74.66,1738.38,127.68
2025-09-28T02:04:41Z,1758992681,60E85BB834C4,14.48,19.85,2103.44,493.00,23.52,74.28,1738.38,123.42
2025-09-28T02:05:41Z,1758992741,60E85BB834C4,15.26,20.82,2092.01,456.00,23.51,74.19,1728.93,130.79
2025-09-28T02:06:41Z,1758992801,60E85BB834C4,14.39,19.23,2080.62,447.00,23.50,74.24,1719.52,127.20
2025-09-28T02:07:41Z,1758992861,60E85BB834C4,14.51,19.37,2058.00,445.00,23.52,74.26,1700.83,128.45
2025-09-28T02:08:41Z,1758992921,60E85BB834C4,14.67,19.77,2058.00,711.00,23.51,74.23,1700.83,128.13
2025-09-28T02:09:41Z,1758992981,60E85BB834C4,15.01,20.42,2058.00,632.00,23.51,74.24,1700.83,129.34
2025-09-28T02:10:41Z,1758993041,60E85BB834C4,13.40,17.87,2058.00,539.00,23.52,74.21,1700.83,118.78
2025-09-28T02:11:43Z,1758993103,60E85BB834C4,15.31,20.42,2046.76,482.00,23.50,74.17,1691.54,135.71
2025-09-28T02:12:43Z,1758993163,60E85BB834C4,14.51,19.43,2035.57,459.00,23.49,74.40,1682.29,127.87
2025-09-28T02:13:43Z,1758993223,60E85BB834C4,14.32,19.09,2024.42,451.00,23.52,74.68,1673.08,126.92
2025-09-28T02:14:43Z,1758993283,60E85BB834C4,15.14,20.30,2013.32,448.00,23.51,74.84,1663.90,133.14
2025-09-28T02:15:43Z,1758993343,60E85BB834C4,15.02,20.03,2013.32,719.00,23.50,74.82,1663.90,133.10
