CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-17T00:00:01Z,1758034801,60E85BB834C4,6.84,9.12,1603.27,740,24.86,90.9,1325.02,60.65
2025-09-17T00:01:01Z,1758034861,60E85BB834C4,6.91,9.21,1603.27,538,24.86,90.89,1325.02,61.21
2025-09-17T00:02:01Z,1758034921,60E85BB834C4,6.65,8.86,1612.79,497,24.82,90.91,1332.89,58.92
2025-09-17T00:03:01Z,1758034981,60E85BB834C4,6.75,9,1612.79,583,24.8,90.97,1332.89,59.79
2025-09-17T00:04:01Z,1758035041,60E85BB834C4,6.53,8.71,1612.79,1032,24.84,91,1332.89,57.91
2025-09-17T00:05:01Z,1758035101,60E85BB834C4,6.89,9.18,1612.79,728,24.83,91.07,1332.89,61.05
2025-09-17T00:06:01Z,1758035161,60E85BB834C4,7.05,9.4,1612.79,562,24.83,91.1,1332.89,62.47
2025-09-17T00:07:01Z,1758035221,60E85BB834C4,6.83,9.13,1612.79,509,24.84,91.13,1332.89,60.31
2025-09-17T00:08:01Z,1758035281,60E85BB834C4,7.03,9.37,1612.79,510,24.83,91.13,1332.89,62.3
2025-09-17T00:09:01Z,1758035341,60E85BB834C4,7.52,10.03,1612.79,1121,24.84,91.12,1332.89,66.66
2025-09-17T00:10:01Z,1758035401,60E85BB834C4,6.88,9.18,1612.79,828,24.84,91.07,1332.89,61.01
2025-09-17T00:11:01Z,1758035461,60E85BB834C4,7.19,9.59,1612.79,619,24.82,91.04,1332.89,63.76
2025-09-17T00:12:01Z,1758035521,60E85BB834C4,6.68,8.91,1612.79,521,24.85,91.12,1332.89,59.24
2025-09-17T00:13:01Z,1758035581,60E85BB834C4,7.77,10.35,1612.79,488,24.84,91.09,1332.89,68.82
2025-09-17T00:14:01Z,1758035641,60E85BB834C4,7.62,10.36,1612.79,660,24.85,91.07,1332.89,65.77
2025-09-17T00:15:01Z,1758035701,60E85BB834C4,7.09,9.7,1612.79,933,24.83,91.08,1332.89,60.66
2025-09-17T00:16:01Z,1758035761,60E85BB834C4,7.36,9.81,1612.79,661,24.81,91.14,1332.89,65.19
2025-09-17T00:17:01Z,1758035821,60E85BB834C4,7.62,10.16,1612.79,556,24.82,91.18,1332.89,67.52
2025-09-17T00:18:01Z,1758035881,60E85BB834C4,7.97,10.63,1622.35,493,24.84,91.25,1340.78,70.66
2025-09-17T00:19:01Z,1758035941,60E85BB834C4,6.63,8.84,1622.35,511,24.83,91.23,1340.78,58.78
