CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-21T00:00:59Z,1758380459,60E85BB84C91,0.70,0.93,410.74,436.00,21.06,80.52,339.46,6.16
2025-09-21T00:01:59Z,1758380519,60E85BB84C91,0.45,0.60,410.74,438.00,21.08,80.62,339.46,4.00
2025-09-21T00:02:59Z,1758380579,60E85BB84C91,0.48,0.64,416.84,437.00,21.08,80.72,344.50,4.24
2025-09-21T00:03:59Z,1758380639,60E85BB84C91,0.57,0.76,416.84,440.00,21.06,80.60,344.50,5.07
2025-09-21T00:04:59Z,1758380699,60E85BB84C91,0.35,0.47,429.08,440.00,21.08,80.70,354.61,3.10
2025-09-21T00:05:59Z,1758380759,60E85BB84C91,0.65,0.87,435.22,439.00,21.07,80.68,359.69,5.80
2025-09-21T00:06:59Z,1758380819,60E85BB84C91,0.36,0.48,441.38,438.00,21.04,80.72,364.77,3.18
2025-09-21T00:07:59Z,1758380879,60E85BB84C91,0.58,0.77,447.55,439.00,21.04,80.69,369.87,5.14
2025-09-21T00:08:59Z,1758380939,60E85BB84C91,0.44,0.59,447.55,437.00,21.02,80.90,369.87,3.90
2025-09-21T00:09:59Z,1758380999,60E85BB84C91,0.58,0.78,453.73,442.00,21.00,80.97,374.98,5.17
2025-09-21T00:10:59Z,1758381059,60E85BB84C91,0.35,0.47,453.73,444.00,20.99,81.03,374.98,3.15
2025-09-21T00:11:59Z,1758381119,60E85BB84C91,0.48,0.64,466.14,449.00,21.02,81.01,385.24,4.25
2025-09-21T00:12:59Z,1758381179,60E85BB84C91,0.45,0.60,472.37,451.00,20.99,81.04,390.39,3.97
2025-09-21T00:13:59Z,1758381239,60E85BB84C91,0.51,0.67,484.86,449.00,20.97,81.00,400.71,4.48
2025-09-21T00:14:59Z,1758381299,60E85BB84C91,0.36,0.48,497.42,446.00,20.98,81.05,411.09,3.16
2025-09-21T00:15:59Z,1758381359,60E85BB84C91,0.55,0.73,503.72,439.00,20.96,81.10,416.30,4.83
2025-09-21T00:16:59Z,1758381419,60E85BB84C91,0.47,0.63,510.03,430.00,20.94,81.22,421.52,4.19
2025-09-21T00:17:59Z,1758381479,60E85BB84C91,0.58,0.77,522.71,435.00,20.92,81.44,431.99,5.11
2025-09-21T00:18:59Z,1758381539,60E85BB84C91,0.59,0.79,535.44,441.00,20.90,81.71,442.52,5.24
2025-09-21T00:19:59Z,1758381599,60E85BB84C91,0.51,0.68,561.10,441.00,20.91,81.84,463.72,4.53
