CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-24T00:00:59Z,1758639659,60E85BB84C91,1.52,2.03,205.56,421.00,23.52,59.23,169.89,13.47
2025-09-24T00:01:59Z,1758639719,60E85BB84C91,1.45,1.93,205.56,422.00,23.52,59.17,169.89,12.81
2025-09-24T00:02:59Z,1758639779,60E85BB84C91,1.42,1.89,205.56,426.00,23.49,59.28,169.89,12.54
2025-09-24T00:03:59Z,1758639839,60E85BB84C91,1.26,1.68,205.56,426.00,23.47,58.97,169.89,11.16
2025-09-24T00:04:59Z,1758639899,60E85BB84C91,1.55,2.06,205.56,427.00,23.45,59.04,169.89,13.72
2025-09-24T00:05:59Z,1758639959,60E85BB84C91,1.61,2.14,205.56,430.00,23.49,59.09,169.89,14.25
2025-09-24T00:06:59Z,1758640019,60E85BB84C91,1.22,1.63,205.56,428.00,23.53,58.98,169.89,10.81
2025-09-24T00:07:59Z,1758640079,60E85BB84C91,1.47,1.96,205.56,428.00,23.49,59.16,169.89,13.01
2025-09-24T00:08:59Z,1758640139,60E85BB84C91,1.40,1.86,205.56,432.00,23.48,58.94,169.89,12.38
2025-09-24T00:09:59Z,1758640199,60E85BB84C91,1.35,1.81,205.56,430.00,23.47,59.15,169.89,12.00
2025-09-24T00:10:59Z,1758640259,60E85BB84C91,1.50,2.00,205.56,426.00,23.36,59.00,169.89,13.32
2025-09-24T00:11:59Z,1758640319,60E85BB84C91,1.23,1.64,205.56,427.00,23.37,59.21,169.89,10.88
2025-09-24T00:12:59Z,1758640379,60E85BB84C91,1.33,1.78,205.56,429.00,23.42,59.22,169.89,11.82
2025-09-24T00:13:59Z,1758640439,60E85BB84C91,1.48,1.98,205.56,429.00,23.40,59.09,169.89,13.15
2025-09-24T00:14:59Z,1758640499,60E85BB84C91,1.50,2.00,205.56,427.00,23.41,59.25,169.89,13.31
2025-09-24T00:15:59Z,1758640559,60E85BB84C91,1.39,1.86,205.56,424.00,23.40,59.19,169.89,12.36
2025-09-24T00:16:59Z,1758640619,60E85BB84C91,1.59,2.12,205.56,428.00,23.41,59.30,169.89,14.09
2025-09-24T00:17:59Z,1758640679,60E85BB84C91,1.69,2.25,205.56,430.00,23.35,59.37,169.89,14.95
2025-09-24T00:18:59Z,1758640739,60E85BB84C91,1.22,1.62,205.56,430.00,23.40,59.15,169.89,10.77
2025-09-24T00:19:59Z,1758640799,60E85BB84C91,1.27,1.69,205.56,427.00,23.24,59.25,169.89,11.22
2025-09-24T00:20:59Z,1758640859,60E85BB84C91,1.21,1.61,205.56,424.00,23.34,59.03,169.89,10.70
2025-09-24T00:21:59Z,1758640919,60E85BB84C91,1.27,1.70,205.56,427.00,23.31,59.08,169.89,11.27
2025-09-24T00:22:59Z,1758640979,60E85BB84C91,1.50,2.00,205.56,430.00,23.32,59.15,169.89,13.32
2025-09-24T00:23:59Z,1758641039,60E85BB84C91,1.38,1.84,205.56,432.00,23.35,59.29,169.89,12.24
2025-09-24T00:24:59Z,1758641099,60E85BB84C91,1.36,1.82,205.56,429.00,23.32,59.11,169.89,12.08
2025-09-24T00:25:59Z,1758641159,60E85BB84C91,1.26,1.68,205.56,429.00,23.32,58.99,169.89,11.18
2025-09-24T00:26:59Z,1758641219,60E85BB84C91,1.32,1.76,205.56,427.00,23.29,59.01,169.89,11.71
2025-09-24T00:27:59Z,1758641279,60E85BB84C91,1.17,1.56,205.56,425.00,23.27,58.99,169.89,10.35
2025-09-24T00:28:59Z,1758641339,60E85BB84C91,1.41,1.88,205.56,423.00,23.32,59.12,169.89,12.51
2025-09-24T00:29:59Z,1758641399,60E85BB84C91,1.38,1.84,205.56,423.00,23.26,58.70,169.89,12.23
2025-09-24T00:30:59Z,1758641459,60E85BB84C91,1.65,2.19,205.56,423.00,23.25,58.74,169.89,14.58
2025-09-24T00:31:59Z,1758641519,60E85BB84C91,1.28,1.70,205.56,422.00,23.23,58.72,169.89,11.31
2025-09-24T00:32:59Z,1758641579,60E85BB84C91,1.56,2.08,205.56,424.00,23.23,58.70,169.89,13.81
2025-09-24T00:33:59Z,1758641639,60E85BB84C91,1.20,1.61,205.56,425.00,23.16,58.72,169.89,10.68
2025-09-24T00:34:59Z,1758641699,60E85BB84C91,1.29,1.72,205.56,428.00,23.21,58.89,169.89,11.44
2025-09-24T00:35:59Z,1758641759,60E85BB84C91,1.27,1.69,205.56,427.00,23.17,59.20,169.89,11.24
2025-09-24T00:36:59Z,1758641819,60E85BB84C91,1.20,1.60,205.56,421.00,23.13,58.73,169.89,10.64
2025-09-24T00:37:59Z,1758641879,60E85BB84C91,1.38,1.84,205.56,427.00,23.13,58.90,169.89,12.21
2025-09-24T00:38:59Z,1758641939,60E85BB84C91,1.53,2.04,205.56,432.00,23.16,59.02,169.89,13.53
2025-09-24T00:39:59Z,1758641999,60E85BB84C91,1.26,1.67,205.56,429.00,23.17,58.89,169.89,11.13
2025-09-24T00:40:59Z,1758642059,60E85BB84C91,1.51,2.01,205.56,428.00,23.19,58.93,169.89,13.37
2025-09-24T00:41:59Z,1758642119,60E85BB84C91,1.43,1.91,205.56,424.00,23.13,58.90,169.89,12.70
2025-09-24T00:42:59Z,1758642179,60E85BB84C91,1.36,1.82,205.56,425.00,23.16,58.89,169.89,12.08
2025-09-24T00:43:59Z,1758642239,60E85BB84C91,1.44,1.92,205.56,425.00,23.16,58.83,169.89,12.73
2025-09-24T00:44:59Z,1758642299,60E85BB84C91,1.31,1.75,205.56,429.00,23.19,58.98,169.89,11.64
2025-09-24T00:45:59Z,1758642359,60E85BB84C91,1.61,2.14,205.56,427.00,23.21,58.74,169.89,14.23
2025-09-24T00:46:59Z,1758642419,60E85BB84C91,1.17,1.56,205.56,425.00,23.16,58.53,169.89,10.38
2025-09-24T00:47:59Z,1758642479,60E85BB84C91,1.14,1.52,205.56,429.00,23.12,58.47,169.89,10.10
2025-09-24T00:48:59Z,1758642539,60E85BB84C91,1.27,1.69,205.56,425.00,23.11,58.61,169.89,11.23
2025-09-24T00:49:59Z,1758642599,60E85BB84C91,1.20,1.60,205.56,426.00,23.06,58.54,169.89,10.61
2025-09-24T00:50:59Z,1758642659,60E85BB84C91,1.21,1.62,205.56,427.00,23.05,58.62,169.89,10.76
2025-09-24T00:51:59Z,1758642719,60E85BB84C91,1.29,1.73,205.56,423.00,23.04,58.71,169.89,11.47
2025-09-24T00:52:59Z,1758642779,60E85BB84C91,1.40,1.87,205.56,424.00,23.05,58.76,169.89,12.45
2025-09-24T00:53:59Z,1758642839,60E85BB84C91,1.43,1.90,205.56,421.00,23.06,58.64,169.89,12.65
2025-09-24T00:54:59Z,1758642899,60E85BB84C91,1.33,1.77,205.56,424.00,22.96,58.90,169.89,11.78
2025-09-24T00:55:59Z,1758642959,60E85BB84C91,1.14,1.52,205.56,428.00,22.99,58.68,169.89,10.07
2025-09-24T00:56:59Z,1758643019,60E85BB84C91,1.20,1.60,205.56,429.00,23.06,58.62,169.89,10.65
2025-09-24T00:57:59Z,1758643079,60E85BB84C91,1.41,1.89,205.56,425.00,23.06,58.80,169.89,12.54
2025-09-24T00:58:59Z,1758643139,60E85BB84C91,1.29,1.72,205.56,426.00,23.00,58.64,169.89,11.43
2025-09-24T00:59:59Z,1758643199,60E85BB84C91,1.39,1.85,205.56,424.00,23.05,58.58,169.89,12.29
2025-09-24T01:00:59Z,1758643259,60E85BB84C91,1.50,2.00,205.56,416.00,22.99,58.57,169.89,13.26
2025-09-24T01:01:59Z,1758643319,60E85BB84C91,1.20,1.60,205.56,420.00,23.06,58.63,169.89,10.64
2025-09-24T01:02:59Z,1758643379,60E85BB84C91,1.50,2.00,205.56,426.00,23.03,58.49,169.89,13.32
2025-09-24T01:03:59Z,1758643439,60E85BB84C91,1.12,1.49,205.56,427.00,23.05,58.55,169.89,9.89
2025-09-24T01:04:59Z,1758643499,60E85BB84C91,1.02,1.36,205.56,430.00,23.05,58.54,169.89,9.06
2025-09-24T01:05:59Z,1758643559,60E85BB84C91,1.04,1.38,205.56,428.00,23.05,58.65,169.89,9.19
2025-09-24T01:06:59Z,1758643619,60E85BB84C91,1.27,1.70,205.56,427.00,23.08,58.53,169.89,11.29
2025-09-24T01:07:59Z,1758643679,60E85BB84C91,1.36,1.81,205.56,426.00,23.13,58.59,169.89,12.04
2025-09-24T01:08:59Z,1758643739,60E85BB84C91,1.43,1.90,205.56,426.00,23.06,58.38,169.89,12.65
2025-09-24T01:09:59Z,1758643799,60E85BB84C91,1.43,1.91,205.56,425.00,23.03,58.39,169.89,12.70
2025-09-24T01:10:59Z,1758643859,60E85BB84C91,1.43,1.91,205.56,421.00,23.00,58.43,169.89,12.69
2025-09-24T01:11:59Z,1758643919,60E85BB84C91,1.12,1.50,205.56,422.00,23.01,58.57,169.89,9.97
2025-09-24T01:12:59Z,1758643979,60E85BB84C91,1.29,1.72,205.56,422.00,22.96,58.39,169.89,11.40
2025-09-24T01:13:59Z,1758644039,60E85BB84C91,1.31,1.74,205.56,422.00,22.99,58.61,169.89,11.58
2025-09-24T01:14:59Z,1758644099,60E85BB84C91,1.15,1.53,205.56,427.00,22.99,58.55,169.89,10.18
2025-09-24T01:15:59Z,1758644159,60E85BB84C91,1.24,1.65,205.56,421.00,23.02,58.42,169.89,11.00
2025-09-24T01:16:59Z,1758644219,60E85BB84C91,1.06,1.41,205.56,423.00,22.97,58.46,169.89,9.38
2025-09-24T01:17:59Z,1758644279,60E85BB84C91,1.26,1.68,205.56,427.00,22.95,58.32,169.89,11.17
2025-09-24T01:18:59Z,1758644339,60E85BB84C91,0.97,1.30,205.56,422.00,22.96,58.30,169.89,8.62
2025-09-24T01:19:59Z,1758644399,60E85BB84C91,1.10,1.47,205.56,421.00,22.90,58.14,169.89,9.76
2025-09-24T01:20:59Z,1758644459,60E85BB84C91,1.35,1.81,205.56,429.00,22.97,58.33,169.89,12.00
2025-09-24T01:21:59Z,1758644519,60E85BB84C91,1.45,1.93,211.21,426.00,22.93,58.49,174.56,12.85
2025-09-24T01:22:59Z,1758644579,60E85BB84C91,1.16,1.55,211.21,423.00,22.96,58.38,174.56,10.28
2025-09-24T01:23:59Z,1758644639,60E85BB84C91,1.41,1.88,211.21,427.00,22.92,58.48,174.56,12.52
2025-09-24T01:24:59Z,1758644699,60E85BB84C91,1.26,1.68,211.21,426.00,22.97,58.53,174.56,11.18
2025-09-24T01:25:59Z,1758644759,60E85BB84C91,1.17,1.56,211.21,425.00,22.94,58.63,174.56,10.34
2025-09-24T01:26:59Z,1758644819,60E85BB84C91,1.21,1.62,211.21,424.00,22.90,58.55,174.56,10.75
2025-09-24T01:27:59Z,1758644879,60E85BB84C91,1.23,1.64,211.21,420.00,22.95,58.59,174.56,10.87
2025-09-24T01:28:59Z,1758644939,60E85BB84C91,1.33,1.77,211.21,424.00,22.91,58.59,174.56,11.76
2025-09-24T01:29:59Z,1758644999,60E85BB84C91,1.24,1.65,211.21,424.00,22.90,58.37,174.56,11.00
2025-09-24T01:30:59Z,1758645059,60E85BB84C91,1.18,1.57,211.21,423.00,22.88,58.45,174.56,10.47
2025-09-24T01:31:59Z,1758645119,60E85BB84C91,1.35,1.80,211.21,423.00,22.92,58.56,174.56,11.98
2025-09-24T01:32:59Z,1758645179,60E85BB84C91,1.35,1.79,211.21,428.00,22.88,58.55,174.56,11.93
2025-09-24T01:33:59Z,1758645239,60E85BB84C91,1.45,1.93,211.21,427.00,22.86,58.51,174.56,12.83
2025-09-24T01:34:59Z,1758645299,60E85BB84C91,1.35,1.80,211.21,423.00,22.86,58.61,174.56,11.96
2025-09-24T01:35:59Z,1758645359,60E85BB84C91,1.29,1.72,211.21,420.00,22.88,58.53,174.56,11.43
2025-09-24T01:36:59Z,1758645419,60E85BB84C91,1.34,1.79,211.21,424.00,22.91,58.43,174.56,11.90
2025-09-24T01:37:59Z,1758645479,60E85BB84C91,1.32,1.75,211.21,424.00,22.88,58.55,174.56,11.66
2025-09-24T01:38:59Z,1758645539,60E85BB84C91,1.29,1.72,211.21,420.00,22.95,58.77,174.56,11.44
2025-09-24T01:39:59Z,1758645599,60E85BB84C91,1.39,1.85,211.21,416.00,22.87,58.55,174.56,12.33
2025-09-24T01:40:59Z,1758645659,60E85BB84C91,1.54,2.05,211.21,420.00,22.91,58.78,174.56,13.64
2025-09-24T01:41:59Z,1758645719,60E85BB84C91,1.38,1.84,211.21,421.00,22.81,58.65,174.56,12.21
2025-09-24T01:42:59Z,1758645779,60E85BB84C91,1.29,1.72,211.21,422.00,22.89,58.71,174.56,11.40
2025-09-24T01:43:59Z,1758645839,60E85BB84C91,1.37,1.83,211.21,422.00,22.85,58.71,174.56,12.16
2025-09-24T01:44:59Z,1758645899,60E85BB84C91,1.23,1.64,211.21,421.00,22.94,59.06,174.56,10.91
2025-09-24T01:45:59Z,1758645959,60E85BB84C91,1.26,1.68,211.21,421.00,22.93,58.88,174.56,11.16
2025-09-24T01:46:59Z,1758646019,60E85BB84C91,1.38,1.84,211.21,420.00,22.92,58.91,174.56,12.23
2025-09-24T01:47:59Z,1758646079,60E85BB84C91,1.07,1.43,211.21,421.00,22.94,58.85,174.56,9.50
2025-09-24T01:48:59Z,1758646139,60E85BB84C91,1.32,1.76,211.21,418.00,22.95,59.09,174.56,11.72
2025-09-24T01:49:59Z,1758646199,60E85BB84C91,1.15,1.53,211.21,420.00,22.93,58.74,174.56,10.16
2025-09-24T01:50:59Z,1758646259,60E85BB84C91,1.37,1.82,211.21,423.00,22.91,58.85,174.56,12.13
2025-09-24T01:51:59Z,1758646319,60E85BB84C91,1.44,1.92,211.21,422.00,22.87,58.93,174.56,12.76
2025-09-24T01:52:59Z,1758646379,60E85BB84C91,1.20,1.60,211.21,419.00,22.82,58.82,174.56,10.62
2025-09-24T01:53:59Z,1758646439,60E85BB84C91,1.44,1.92,211.21,423.00,22.88,58.90,174.56,12.77
2025-09-24T01:54:59Z,1758646499,60E85BB84C91,1.38,1.83,211.21,423.00,22.88,58.97,174.56,12.19
2025-09-24T01:55:59Z,1758646559,60E85BB84C91,1.14,1.52,211.21,421.00,22.85,58.99,174.56,10.12
2025-09-24T01:56:59Z,1758646619,60E85BB84C91,1.29,1.72,211.21,413.00,22.89,58.98,174.56,11.42
2025-09-24T01:57:59Z,1758646679,60E85BB84C91,1.10,1.47,211.21,423.00,22.90,58.98,174.56,9.77
2025-09-24T01:58:59Z,1758646739,60E85BB84C91,1.40,1.87,211.21,421.00,22.91,59.11,174.56,12.40
2025-09-24T01:59:59Z,1758646799,60E85BB84C91,1.50,2.00,211.21,424.00,22.91,59.14,174.56,13.27
2025-09-24T02:00:59Z,1758646859,60E85BB84C91,1.38,1.84,211.21,420.00,22.91,59.04,174.56,12.21
2025-09-24T02:01:59Z,1758646919,60E85BB84C91,1.64,2.19,211.21,421.00,22.93,58.93,174.56,14.54
2025-09-24T02:02:59Z,1758646979,60E85BB84C91,1.05,1.40,211.21,419.00,22.94,59.17,174.56,9.34
2025-09-24T02:03:59Z,1758647039,60E85BB84C91,1.08,1.43,211.21,423.00,22.98,59.22,174.56,9.53
