CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-25T00:00:03Z,1758726003,60E85BB84C91,1.54,2.05,245.36,480.00,22.81,90.56,202.78,13.65
2025-09-25T00:01:03Z,1758726063,60E85BB84C91,1.68,2.24,245.36,477.00,22.81,90.77,202.78,14.89
2025-09-25T00:02:03Z,1758726123,60E85BB84C91,1.72,2.29,245.36,476.00,22.79,90.71,202.78,15.20
2025-09-25T00:03:03Z,1758726183,60E85BB84C91,1.70,2.27,239.64,480.00,22.82,90.69,198.05,15.09
2025-09-25T00:04:03Z,1758726243,60E85BB84C91,1.77,2.37,239.64,479.00,22.85,90.71,198.05,15.73
2025-09-25T00:05:03Z,1758726303,60E85BB84C91,1.70,2.26,239.64,475.00,22.86,90.70,198.05,15.05
2025-09-25T00:06:03Z,1758726363,60E85BB84C91,1.74,2.32,239.64,478.00,22.89,90.68,198.05,15.40
2025-09-25T00:07:03Z,1758726423,60E85BB84C91,1.72,2.30,245.36,480.00,22.88,90.66,202.78,15.28
2025-09-25T00:08:03Z,1758726483,60E85BB84C91,1.85,2.47,245.36,481.00,22.86,90.35,202.78,16.42
2025-09-25T00:09:03Z,1758726543,60E85BB84C91,1.90,2.53,245.36,477.00,22.85,90.52,202.78,16.82
2025-09-25T00:10:03Z,1758726603,60E85BB84C91,2.12,2.83,245.36,478.00,22.82,90.61,202.78,18.80
2025-09-25T00:11:03Z,1758726663,60E85BB84C91,2.26,3.01,245.36,478.00,22.86,90.63,202.78,20.02
2025-09-25T00:12:03Z,1758726723,60E85BB84C91,2.03,2.70,245.36,479.00,22.88,90.65,202.78,17.98
2025-09-25T00:13:03Z,1758726783,60E85BB84C91,1.69,2.26,245.36,480.00,22.90,90.61,202.78,15.00
2025-09-25T00:14:03Z,1758726843,60E85BB84C91,2.19,2.91,245.36,480.00,22.96,90.62,202.78,19.37
2025-09-25T00:15:03Z,1758726903,60E85BB84C91,2.06,2.74,251.10,482.00,22.93,90.65,207.52,18.23
2025-09-25T00:16:03Z,1758726963,60E85BB84C91,1.87,2.50,251.10,484.00,22.97,90.65,207.52,16.59
2025-09-25T00:17:03Z,1758727023,60E85BB84C91,2.16,2.88,256.84,481.00,22.94,90.69,212.27,19.14
2025-09-25T00:18:03Z,1758727083,60E85BB84C91,2.02,2.69,256.84,482.00,22.89,90.69,212.27,17.90
2025-09-25T00:19:03Z,1758727143,60E85BB84C91,2.31,3.08,262.60,484.00,22.83,90.82,217.03,20.51
2025-09-25T00:20:03Z,1758727203,60E85BB84C91,2.61,3.48,262.60,485.00,22.85,90.82,217.03,23.14
2025-09-25T00:21:03Z,1758727263,60E85BB84C91,2.71,3.61,268.37,481.00,22.86,90.66,221.80,24.01
2025-09-25T00:22:03Z,1758727323,60E85BB84C91,2.92,3.89,268.37,483.00,22.88,90.49,221.80,25.85
2025-09-25T00:23:03Z,1758727383,60E85BB84C91,2.38,3.17,268.37,483.00,22.91,90.44,221.80,21.09
2025-09-25T00:24:03Z,1758727443,60E85BB84C91,2.86,3.81,274.16,481.00,22.94,90.45,226.58,25.36
2025-09-25T00:25:03Z,1758727503,60E85BB84C91,2.63,3.50,274.16,481.00,22.98,90.53,226.58,23.27
2025-09-25T00:26:03Z,1758727563,60E85BB84C91,2.87,3.83,274.16,481.00,22.98,90.68,226.58,25.45
2025-09-25T00:27:03Z,1758727623,60E85BB84C91,2.60,3.47,279.95,480.00,22.96,90.81,231.37,23.04
2025-09-25T00:28:03Z,1758727683,60E85BB84C91,3.21,4.28,279.95,482.00,22.92,90.69,231.37,28.44
2025-09-25T00:29:03Z,1758727743,60E85BB84C91,3.05,4.07,285.76,483.00,22.94,90.53,236.17,27.03
2025-09-25T00:30:03Z,1758727803,60E85BB84C91,2.81,3.75,291.58,482.00,22.95,90.68,240.98,24.91
2025-09-25T00:31:03Z,1758727863,60E85BB84C91,2.68,3.57,291.58,484.00,22.94,90.87,240.98,23.74
2025-09-25T00:32:03Z,1758727923,60E85BB84C91,2.99,3.98,297.42,485.00,22.91,90.97,245.80,26.48
2025-09-25T00:33:03Z,1758727983,60E85BB84C91,2.66,3.55,297.42,491.00,22.88,90.96,245.80,23.60
2025-09-25T00:34:03Z,1758728043,60E85BB84C91,2.81,3.75,303.26,486.00,22.91,90.58,250.63,24.93
2025-09-25T00:35:03Z,1758728103,60E85BB84C91,2.52,3.36,303.26,482.00,22.93,90.42,250.63,22.32
2025-09-25T00:36:03Z,1758728163,60E85BB84C91,2.48,3.30,303.26,480.00,22.93,90.33,250.63,21.95
2025-09-25T00:37:03Z,1758728223,60E85BB84C91,2.53,3.37,303.26,482.00,22.98,90.46,250.63,22.43
2025-09-25T00:38:03Z,1758728283,60E85BB84C91,2.73,3.63,303.26,476.00,22.99,90.42,250.63,24.16
2025-09-25T00:39:03Z,1758728343,60E85BB84C91,2.73,3.64,309.12,477.00,22.98,90.39,255.47,24.23
2025-09-25T00:40:03Z,1758728403,60E85BB84C91,2.52,3.36,309.12,472.00,23.00,90.48,255.47,22.35
2025-09-25T00:41:03Z,1758728463,60E85BB84C91,2.67,3.57,314.99,482.00,23.04,90.53,260.33,23.71
2025-09-25T00:42:03Z,1758728523,60E85BB84C91,3.69,4.92,320.88,482.00,23.00,90.09,265.19,32.73
2025-09-25T00:43:03Z,1758728583,60E85BB84C91,3.50,4.67,320.88,483.00,22.97,90.14,265.19,31.06
2025-09-25T00:44:03Z,1758728643,60E85BB84C91,3.20,4.27,326.78,474.00,22.97,90.15,270.06,28.37
2025-09-25T00:45:03Z,1758728703,60E85BB84C91,3.14,4.19,326.78,477.00,22.97,90.21,270.06,27.86
2025-09-25T00:46:03Z,1758728763,60E85BB84C91,3.15,4.21,326.78,484.00,22.94,90.45,270.06,27.95
2025-09-25T00:47:03Z,1758728823,60E85BB84C91,3.32,4.43,326.78,485.00,22.92,89.93,270.06,29.44
