CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8
2025-09-18T00:00:59Z,1758121259,60E85BB84C91,3.19,4.25,4226.18,480.00,22.64,90.60,3492.71,28.28
2025-09-18T00:01:59Z,1758121319,60E85BB84C91,3.38,4.50,4226.18,479.00,22.66,90.59,3492.71,29.92
2025-09-18T00:02:59Z,1758121379,60E85BB84C91,3.44,4.59,4201.01,479.00,22.64,90.65,3471.91,30.51
2025-09-18T00:03:59Z,1758121439,60E85BB84C91,3.65,4.87,4201.01,478.00,22.64,90.80,3471.91,32.31
2025-09-18T00:04:59Z,1758121499,60E85BB84C91,3.46,4.63,4176.08,481.00,22.63,90.94,3451.30,30.57
2025-09-18T00:05:59Z,1758121559,60E85BB84C91,3.76,5.03,4176.08,484.00,22.67,91.04,3451.30,33.14
2025-09-18T00:06:59Z,1758121619,60E85BB84C91,3.41,4.55,4151.37,485.00,22.60,91.04,3430.88,30.25
2025-09-18T00:07:59Z,1758121679,60E85BB84C91,3.99,5.33,4151.37,485.00,22.57,91.07,3430.88,35.33
2025-09-18T00:08:59Z,1758121739,60E85BB84C91,4.04,5.38,4151.37,484.00,22.58,91.03,3430.88,35.78
2025-09-18T00:09:59Z,1758121799,60E85BB84C91,3.54,4.76,4151.37,484.00,22.54,91.02,3430.88,30.99
2025-09-18T00:10:59Z,1758121859,60E85BB84C91,3.66,4.88,4151.37,486.00,22.54,91.04,3430.88,32.45
2025-09-18T00:11:59Z,1758121919,60E85BB84C91,4.01,5.38,4151.37,484.00,22.55,91.06,3430.88,35.32
2025-09-18T00:12:59Z,1758121979,60E85BB84C91,3.64,4.85,4151.37,483.00,22.56,90.98,3430.88,32.22
2025-09-18T00:13:59Z,1758122039,60E85BB84C91,3.97,5.29,4151.37,484.00,22.57,90.89,3430.88,35.17
2025-09-18T00:14:59Z,1758122099,60E85BB84C91,3.71,4.98,4151.37,484.00,22.57,90.79,3430.88,32.59
2025-09-18T00:15:59Z,1758122159,60E85BB84C91,3.15,4.21,4151.37,483.00,22.60,90.83,3430.88,27.88
2025-09-18T00:16:59Z,1758122219,60E85BB84C91,3.77,5.02,4151.37,473.00,22.58,90.90,3430.88,33.38
2025-09-18T00:17:59Z,1758122279,60E85BB84C91,3.95,5.27,4151.37,476.00,22.61,90.89,3430.88,35.00
2025-09-18T00:18:59Z,1758122339,60E85BB84C91,3.74,4.98,4151.37,479.00,22.60,90.91,3430.88,33.13
2025-09-18T00:19:59Z,1758122399,60E85BB84C91,2.88,3.84,4151.37,480.00,22.60,90.95,3430.88,25.55
2025-09-18T00:20:59Z,1758122459,60E85BB84C91,3.62,4.83,4151.37,479.00,22.58,90.94,3430.88,32.11
2025-09-18T00:21:59Z,1758122519,60E85BB84C91,3.72,4.96,4151.37,477.00,22.57,91.24,3430.88,33.00
2025-09-18T00:22:59Z,1758122579,60E85BB84C91,4.19,5.59,4176.08,480.00,22.54,91.31,3451.30,37.15
2025-09-18T00:23:59Z,1758122639,60E85BB84C91,3.86,5.15,4176.08,485.00,22.56,91.24,3451.30,34.20
2025-09-18T00:24:59Z,1758122699,60E85BB84C91,3.91,5.22,4176.08,487.00,22.53,91.31,3451.30,34.49
2025-09-18T00:25:59Z,1758122759,60E85BB84C91,3.99,5.32,4201.01,487.00,22.53,91.22,3471.91,35.37
2025-09-18T00:26:59Z,1758122819,60E85BB84C91,3.70,4.93,4226.18,489.00,22.52,91.34,3492.71,32.76
2025-09-18T00:27:59Z,1758122879,60E85BB84C91,3.77,5.03,4226.18,487.00,22.53,91.19,3492.71,33.41
2025-09-18T00:28:59Z,1758122939,60E85BB84C91,3.80,5.06,4251.59,487.00,22.55,91.31,3513.71,33.62
2025-09-18T00:29:59Z,1758122999,60E85BB84C91,3.93,5.30,4277.24,487.00,22.54,91.30,3534.91,34.23
2025-09-18T00:30:59Z,1758123059,60E85BB84C91,3.78,5.04,4303.14,485.00,22.57,91.30,3556.32,33.53
2025-09-18T00:31:59Z,1758123119,60E85BB84C91,4.25,5.67,4303.14,485.00,22.56,91.22,3556.32,37.67
2025-09-18T00:32:59Z,1758123179,60E85BB84C91,4.28,5.70,4329.30,485.00,22.56,91.09,3577.93,37.91
2025-09-18T00:33:59Z,1758123239,60E85BB84C91,3.98,5.30,4355.71,484.00,22.58,91.09,3599.76,35.24
2025-09-18T00:34:59Z,1758123299,60E85BB84C91,4.08,5.44,4355.71,483.00,22.60,91.15,3599.76,36.13
2025-09-18T00:35:59Z,1758123359,60E85BB84C91,3.91,5.21,4382.38,485.00,22.62,91.26,3621.80,34.65
2025-09-18T00:36:59Z,1758123419,60E85BB84C91,3.88,5.17,4409.32,481.00,22.65,91.43,3644.07,34.38
2025-09-18T00:37:59Z,1758123479,60E85BB84C91,3.95,5.27,4436.54,483.00,22.65,91.53,3666.56,35.05
2025-09-18T00:38:59Z,1758123539,60E85BB84C91,4.03,5.37,4491.81,486.00,22.63,91.28,3712.24,35.73
2025-09-18T00:39:59Z,1758123599,60E85BB84C91,4.12,5.49,4519.88,485.00,22.65,90.98,3735.44,36.49
2025-09-18T00:40:59Z,1758123659,60E85BB84C91,4.72,6.29,4519.88,483.00,22.66,90.85,3735.44,41.82
2025-09-18T00:41:59Z,1758123719,60E85BB84C91,4.16,5.54,4548.25,487.00,22.66,91.12,3758.88,36.83
2025-09-18T00:42:59Z,1758123779,60E85BB84C91,4.06,5.41,4548.25,491.00,22.62,91.14,3758.88,35.94
2025-09-18T00:43:59Z,1758123839,60E85BB84C91,3.87,5.16,4548.25,492.00,22.63,91.05,3758.88,34.27
2025-09-18T00:44:59Z,1758123899,60E85BB84C91,3.91,5.22,4548.25,493.00,22.63,91.18,3758.88,34.69
2025-09-18T00:45:59Z,1758123959,60E85BB84C91,3.97,5.30,4548.25,491.00,22.60,91.27,3758.88,35.22
2025-09-18T00:46:59Z,1758124019,60E85BB84C91,4.17,5.55,4548.25,490.00,22.61,91.36,3758.88,36.92
2025-09-18T00:47:59Z,1758124079,60E85BB84C91,3.49,4.65,4576.92,492.00,22.60,91.35,3782.58,30.90
2025-09-18T00:48:59Z,1758124139,60E85BB84C91,4.68,6.25,4576.92,492.00,22.59,91.40,3782.58,41.51
2025-09-18T00:49:59Z,1758124199,60E85BB84C91,3.94,5.25,4605.90,493.00,22.60,91.38,3806.53,34.88
2025-09-18T00:50:59Z,1758124259,60E85BB84C91,4.32,5.76,4605.90,491.00,22.57,91.25,3806.53,38.26
2025-09-18T00:51:59Z,1758124319,60E85BB84C91,4.51,6.01,4605.90,485.00,22.61,90.94,3806.53,39.96
2025-09-18T00:52:59Z,1758124379,60E85BB84C91,4.84,6.46,4605.90,485.00,22.61,90.78,3806.53,42.94
2025-09-18T00:53:59Z,1758124439,60E85BB84C91,5.03,6.71,4605.90,481.00,22.63,90.42,3806.53,44.58
2025-09-18T00:54:59Z,1758124499,60E85BB84C91,4.80,6.40,4576.92,482.00,22.65,90.47,3782.58,42.51
2025-09-18T00:55:59Z,1758124559,60E85BB84C91,4.92,6.55,4576.92,481.00,22.66,90.56,3782.58,43.57
2025-09-18T00:56:59Z,1758124619,60E85BB84C91,5.24,6.99,4576.92,481.00,22.68,90.57,3782.58,46.47
2025-09-18T00:57:59Z,1758124679,60E85BB84C91,5.10,6.80,4548.25,482.00,22.67,90.39,3758.88,45.15
2025-09-18T00:58:59Z,1758124739,60E85BB84C91,5.16,6.88,4548.25,481.00,22.68,90.46,3758.88,45.74
2025-09-18T00:59:59Z,1758124799,60E85BB84C91,4.95,6.60,4548.25,477.00,22.67,90.27,3758.88,43.86
2025-09-18T01:00:59Z,1758124859,60E85BB84C91,5.16,6.88,4548.25,475.00,22.68,90.31,3758.88,45.70
2025-09-18T01:01:59Z,1758124919,60E85BB84C91,5.00,6.66,4519.88,476.00,22.69,90.36,3735.44,44.28
2025-09-18T01:02:59Z,1758124979,60E85BB84C91,5.27,7.02,4519.88,478.00,22.68,90.29,3735.44,46.68
2025-09-18T01:03:59Z,1758125039,60E85BB84C91,5.39,7.19,4519.88,481.00,22.69,90.20,3735.44,47.76
2025-09-18T01:04:59Z,1758125099,60E85BB84C91,5.47,7.30,4491.81,481.00,22.71,90.25,3712.24,48.51
2025-09-18T01:05:59Z,1758125159,60E85BB84C91,5.31,7.08,4491.81,482.00,22.70,90.27,3712.24,47.05
2025-09-18T01:06:59Z,1758125219,60E85BB84C91,5.26,7.02,4491.81,486.00,22.70,90.37,3712.24,46.66
2025-09-18T01:07:59Z,1758125279,60E85BB84C91,5.20,6.94,4464.03,489.00,22.71,90.27,3689.28,46.10
2025-09-18T01:08:59Z,1758125339,60E85BB84C91,5.29,7.09,4464.03,479.00,22.72,90.20,3689.28,46.48
2025-09-18T01:09:59Z,1758125399,60E85BB84C91,5.33,7.14,4464.03,479.00,22.72,90.20,3689.28,47.06
2025-09-18T01:10:59Z,1758125459,60E85BB84C91,5.36,7.15,4436.54,481.00,22.75,90.19,3666.56,47.53
2025-09-18T01:11:59Z,1758125519,60E85BB84C91,5.51,7.34,4436.54,483.00,22.71,90.15,3666.56,48.81
2025-09-18T01:12:59Z,1758125579,60E85BB84C91,5.29,7.06,4436.54,481.00,22.73,90.02,3666.56,46.90
2025-09-18T01:13:59Z,1758125639,60E85BB84C91,5.05,6.73,4436.54,479.00,22.75,89.79,3666.56,44.74
2025-09-18T01:14:59Z,1758125699,60E85BB84C91,5.62,7.49,4436.54,478.00,22.73,89.44,3666.56,49.82
2025-09-18T01:15:59Z,1758125759,60E85BB84C91,5.86,7.81,4409.32,474.00,22.72,89.53,3644.07,51.95
